"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0045542",0.0191824448419348,0.999853133644125,1,5,"positive regulation of cholesterol biosynthetic process","BP"
"GO:0043278",0.020421644337486,0.999826561854094,1,6,"response to morphine","BP"
"GO:0060588",0.0210368636521446,0.999810681869634,1,7,"negative regulation of lipoprotein lipid oxidation","BP"
"GO:2000098",0.0210368636521446,0.999810681869634,1,7,"negative regulation of smooth muscle cell-matrix adhesion","BP"
"GO:0050830",0.0213171004886989,0.998509038742607,2,60,"defense response to Gram-positive bacterium","BP"
"GO:0030858",0.0249364734846212,0.999740930834768,1,6,"positive regulation of epithelial cell differentiation","BP"
"GO:2000405",0.0253275155240805,0.999719435965418,1,8,"negative regulation of T cell migration","BP"
"GO:0002532",0.025408717362395,0.999730974698295,1,6,"production of molecular mediator involved in inflammatory response","BP"
"GO:0051345",0.0257595916946306,0.999705161879018,1,9,"positive regulation of hydrolase activity","BP"
"GO:0032689",0.0260797673360948,0.999702436125297,1,8,"negative regulation of interferon-gamma production","BP"
"GO:1902166",0.026842901812687,0.999691058943052,1,7,"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","BP"
"GO:0006978",0.0268699629695081,0.999690432438944,1,7,"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","BP"
"GO:0006772",0.0275824283484623,0.999673707087398,1,7,"thiamine metabolic process","BP"
"GO:0010035",0.0278312883179477,0.99966776019778,1,7,"response to inorganic substance","BP"
"GO:0014012",0.0295572627732394,0.999611256630609,1,9,"peripheral nervous system axon regeneration","BP"
"GO:0006689",0.0322027015025196,0.999538089053141,1,9,"ganglioside catabolic process","BP"
"GO:0050860",0.0325969939144565,0.999526637056367,1,9,"negative regulation of T cell receptor signaling pathway","BP"
"GO:0032259",0.0330879197761923,0.997059295560949,2,75,"methylation","BP"
"GO:0009056",0.0333202241340791,0.99950526208368,1,9,"catabolic process","BP"
"GO:0007155",0.0336789098763043,0.990856091597312,5,458,"cell adhesion","BP"
"GO:0043043",0.036869298662829,0.999393431393064,1,9,"peptide biosynthetic process","BP"
"GO:0006955",0.0374161023340887,0.996440792245255,2,82,"immune response","BP"
"GO:0032781",0.0380700205002048,0.999344988737262,1,10,"positive regulation of ATPase activity","BP"
"GO:0070555",0.0380749603641012,0.999352812471537,1,9,"response to interleukin-1","BP"
"GO:0043312",0.0386493134870851,0.996261721635422,2,78,"neutrophil degranulation","BP"
"GO:0000302",0.0386527425272178,0.999312278546132,1,12,"response to reactive oxygen species","BP"
"GO:0044245",0.0411268838498223,0.999234686253807,1,10,"polysaccharide digestion","BP"
"GO:0021983",0.0416273626027537,0.999207978438732,1,11,"pituitary gland development","BP"
"GO:0070165",0.0450364719007725,0.999033230566067,1,19,"positive regulation of adiponectin secretion","BP"
"GO:0009313",0.0455600433555825,0.999042041519453,1,12,"oligosaccharide catabolic process","BP"
"GO:0035584",0.0459103379441343,0.999035050832229,1,11,"calcium-mediated signaling using intracellular calcium source","BP"
"GO:0051894",0.0463114830861316,0.999009900845625,1,12,"positive regulation of focal adhesion assembly","BP"
"GO:0030183",0.04668204541145,0.998993852420632,1,12,"B cell differentiation","BP"
"GO:0001833",0.0478101225804312,0.998944188731549,1,12,"inner cell mass cell proliferation","BP"
"GO:0001824",0.0485401579784279,0.998911399519703,1,12,"blastocyst development","BP"
"GO:0018401",0.0489044898318633,0.998887236299878,1,13,"peptidyl-proline hydroxylation to 4-hydroxy-L-proline","BP"
"GO:0006826",0.0490688416741206,0.998879675404466,1,13,"iron ion transport","BP"
"GO:0070206",0.049219056203542,0.998840392255546,1,20,"protein trimerization","BP"
"GO:0005615",6.53484169100789e-08,0.999999990055187,16,796,"extracellular space","CC"
"GO:0005576",1.76193205269468e-05,0.999996025046543,15,1105,"extracellular region","CC"
"GO:0005581",0.000101477287182825,0.999992899120352,5,142,"collagen trimer","CC"
"GO:0046658",0.000611894683341949,0.999994140240776,2,9,"anchored component of plasma membrane","CC"
"GO:0019897",0.00304607900969751,0.999926038508884,2,21,"extrinsic component of plasma membrane","CC"
"GO:0062023",0.00333624008466413,0.999488898823242,5,260,"collagen-containing extracellular matrix","CC"
"GO:0030662",0.00432574322739081,1,1,1,"coated vesicle membrane","CC"
"GO:0031312",0.00839018637983695,0.999982501727154,1,2,"extrinsic component of organelle membrane","CC"
"GO:0017090",0.0106566978100661,0.999954830206164,1,5,"meprin A complex","CC"
"GO:0030288",0.0134330666507297,0.999932622567425,1,4,"outer membrane-bounded periplasmic space","CC"
"GO:0031012",0.0139621646763303,0.997615806588998,4,244,"extracellular matrix","CC"
"GO:0048046",0.0199634573812785,0.999823306489762,1,9,"apoplast","CC"
"GO:0005595",0.0223004974089383,0.999793025129907,1,6,"collagen type XII trimer","CC"
"GO:0009536",0.0237273952782013,0.999765557686526,1,6,"plastid","CC"
"GO:0000137",0.032756424703647,0.999521966166313,1,9,"Golgi cis cisterna","CC"
"GO:0022626",0.0358440298350113,0.999414043587641,1,11,"cytosolic ribosome","CC"
"GO:0001772",0.0377875182510683,0.999354743128229,1,10,"immunological synapse","CC"
"GO:0004252",2.90688446328418e-07,0.99999998615228,7,108,"serine-type endopeptidase activity","MF"
"GO:0017080",0.000294946305153912,0.999998099972336,2,8,"sodium channel regulator activity","MF"
"GO:0004568",0.00251940431114194,0.999945209628964,2,18,"chitinase activity","MF"
"GO:0004303",0.00385827097187009,0.99989355123371,2,23,"estradiol 17-beta-dehydrogenase activity","MF"
"GO:0046547",0.00408972535960064,1,1,1,"trans-aconitate 3-methyltransferase activity","MF"
"GO:0047025",0.00415084275918785,1,1,1,"3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity","MF"
"GO:0005044",0.00523627625998914,0.999576029883368,3,85,"scavenger receptor activity","MF"
"GO:0008047",0.00595836214329899,0.999791889843145,2,28,"enzyme activator activity","MF"
"GO:0036132",0.00834811720767541,0.999982677133473,1,2,"13-prostaglandin reductase activity","MF"
"GO:0047522",0.00834811720767541,0.999982677133473,1,2,"15-oxoprostaglandin 13-oxidase activity","MF"
"GO:0008745",0.0101463330709127,0.999965869055786,1,3,"N-acetylmuramoyl-L-alanine amidase activity","MF"
"GO:0016019",0.0101463330709127,0.999965869055786,1,3,"peptidoglycan immune receptor activity","MF"
"GO:0008061",0.0103999158296145,0.999506237460767,2,42,"chitin binding","MF"
"GO:0016765",0.011617169854728,0.999955226634279,1,3,"transferase activity, transferring alkyl or aryl (other than methyl) groups","MF"
"GO:0004341",0.0116405399674788,0.999955045837512,1,3,"gluconolactonase activity","MF"
"GO:0042285",0.0119287850330568,0.999946901880798,1,4,"xylosyltransferase activity","MF"
"GO:0032428",0.0163996680968402,0.999892776461918,1,5,"beta-N-acetylgalactosaminidase activity","MF"
"GO:0042834",0.0177953196350894,0.999864701555024,1,7,"peptidoglycan binding","MF"
"GO:0052716",0.0193813317563906,0.999843846940235,1,6,"hydroquinone:oxygen oxidoreductase activity","MF"
"GO:0004322",0.0198514760632348,0.999836148591672,1,6,"ferroxidase activity","MF"
"GO:0017171",0.0199521244483743,0.999841061318181,1,5,"serine hydrolase activity","MF"
"GO:0072555",0.0207229396886796,0.999828489294173,1,5,"17-beta-ketosteroid reductase activity","MF"
"GO:0072582",0.0207229396886796,0.999828489294173,1,5,"17-beta-hydroxysteroid dehydrogenase (NADP+) activity","MF"
"GO:0008171",0.0208236677543565,0.999826810765235,1,5,"O-methyltransferase activity","MF"
"GO:0070404",0.0209514762249123,0.99982466910291,1,5,"NADH binding","MF"
"GO:0005161",0.0216445031280476,0.999812824987783,1,5,"platelet-derived growth factor receptor binding","MF"
"GO:0016004",0.0249926087250431,0.999732375993761,1,7,"phospholipase activator activity","MF"
"GO:0034338",0.0250983655863229,0.999730095110471,1,7,"short-chain carboxylesterase activity","MF"
"GO:0043559",0.025482097058996,0.999729410639802,1,6,"insulin binding","MF"
"GO:0004175",0.0281478844091671,0.997712245070619,2,66,"endopeptidase activity","MF"
"GO:0000253",0.0288100440023351,0.99964384446816,1,7,"3-keto sterol reductase activity","MF"
"GO:0047035",0.0295678480035375,0.999617001426827,1,8,"testosterone dehydrogenase (NAD+) activity","MF"
"GO:0004656",0.0323953537255732,0.999532511317093,1,9,"procollagen-proline 4-dioxygenase activity","MF"
"GO:0042301",0.0334034942109959,0.999510461993296,1,8,"phosphate ion binding","MF"
"GO:0042806",0.0336721985609406,0.999502502608428,1,8,"fucose binding","MF"
"GO:0008843",0.0364039453424467,0.99940875220692,1,9,"endochitinase activity","MF"
"GO:0004602",0.0447301193320502,0.99907054875332,1,13,"glutathione peroxidase activity","MF"
"GO:0048038",0.0465051273560218,0.998988756018115,1,14,"quinone binding","MF"
"GO:0030234",0.0489146969735861,0.998894379060513,1,12,"enzyme regulator activity","MF"
"GO:0070097",0.0491687307367154,0.998882758269211,1,12,"delta-catenin binding","MF"
"GO:0044117",0.0101463330709127,0.999965869055786,1,3,NA,NA
"GO:0090197",0.0379467676262668,0.999357194755673,1,9,NA,NA
