"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0031225",0.0190950405951148,0.998781295427454,2,33,"anchored component of membrane","CC"
"GO:0008091",0.0197996759943146,0.999870596470031,1,3,"spectrin","CC"
"GO:0005677",0.0204302241325403,0.99986218324437,1,3,"chromatin silencing complex","CC"
"GO:0016327",0.0309150673370746,0.999620019466195,1,5,"apicolateral plasma membrane","CC"
"GO:0030915",0.0312625380458009,0.999611373617073,1,5,"Smc5-Smc6 complex","CC"
"GO:0005694",0.037551644846839,0.996511400877367,2,47,"chromosome","CC"
"GO:0001527",0.0422011877697786,0.999238410432129,1,7,"microfibril","CC"
"GO:0016716",0.00083354607389117,0.99999138193541,2,7,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF"
"GO:0005507",0.00102408643366142,0.999956063116698,3,31,"copper ion binding","MF"
"GO:0050431",0.0036319564757164,0.999908557046045,2,14,"transforming growth factor beta binding","MF"
"GO:0000386",0.0123134142039525,0.999962566241837,1,2,"second spliceosomal transesterification activity","MF"
"GO:0016805",0.0177880895033226,0.999895651161511,1,3,"dipeptidase activity","MF"
"GO:0019789",0.0182097116866721,0.99989062473071,1,3,"SUMO transferase activity","MF"
"GO:0004867",0.0191380862921026,0.998777091965978,2,33,"serine-type endopeptidase inhibitor activity","MF"
"GO:0004090",0.0234921847286066,0.999794848353856,1,4,"carbonyl reductase (NADPH) activity","MF"
"GO:0030628",0.0239733861486638,0.999786313458135,1,4,"pre-mRNA 3'-splice site binding","MF"
"GO:0005186",0.0255448716903092,0.999757215638999,1,4,"pheromone activity","MF"
"GO:0030371",0.0265484408138708,0.999737650786648,1,4,"translation repressor activity","MF"
"GO:0090729",0.026854384194346,0.999731533806564,1,4,"toxin activity","MF"
"GO:0005068",0.027153635554827,0.999725481626583,1,4,"transmembrane receptor protein tyrosine kinase adaptor activity","MF"
"GO:0016504",0.0444522604659765,0.999154233504964,1,7,"peptidase activator activity","MF"
"GO:0031419",0.0454509572734933,0.999115449610384,1,7,"cobalamin binding","MF"
"GO:0030506",0.0464610221491868,0.999075323400844,1,7,"ankyrin binding","MF"
