"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"27","PGEN_.00g104470","phosphatase activity",0.00215562195283252,"GO:0008138","protein tyrosine/serine/threonine phosphatase activity","MF","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"28","PGEN_.00g104470","phosphatase activity",0.0171998582385856,"GO:0004721","phosphoprotein phosphatase activity","MF","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"29","PGEN_.00g138120","phosphatase activity",0.017223320761212,"GO:0004725","protein tyrosine phosphatase activity","MF","Probable serine/threonine-protein kinase pats1"
"30","PGEN_.00g138120","phosphatase activity",0.00215562195283252,"GO:0008138","protein tyrosine/serine/threonine phosphatase activity","MF","Probable serine/threonine-protein kinase pats1"
"31","PGEN_.00g138120","phosphatase activity",0.0171998582385856,"GO:0004721","phosphoprotein phosphatase activity","MF","Probable serine/threonine-protein kinase pats1"
"32","PGEN_.00g139380","phosphatase activity",0.017223320761212,"GO:0004725","protein tyrosine phosphatase activity","MF","Protein phosphatase Slingshot homolog 2"
"33","PGEN_.00g139380","cytoskeletal protein binding",0.000282989766164847,"GO:0051015","actin filament binding","MF","Protein phosphatase Slingshot homolog 2"
"34","PGEN_.00g139380","cytoskeletal protein binding",0.00512846044075099,"GO:0003779","actin binding","MF","Protein phosphatase Slingshot homolog 2"
"35","PGEN_.00g139380","phosphatase activity",0.0171998582385856,"GO:0004721","phosphoprotein phosphatase activity","MF","Protein phosphatase Slingshot homolog 2"
"36","PGEN_.00g139380","phosphatase activity",0.00215562195283252,"GO:0008138","protein tyrosine/serine/threonine phosphatase activity","MF","Protein phosphatase Slingshot homolog 2"
"37","PGEN_.00g147150","cytoskeletal protein binding",0.00512846044075099,"GO:0003779","actin binding","MF","Kelch-like protein 2"
"38","PGEN_.00g147150","cytoskeletal protein binding",0.000282989766164847,"GO:0051015","actin filament binding","MF","Kelch-like protein 2"
"39","PGEN_.00g152610","RNA binding",0.0274574436004753,"GO:0003725","double-stranded RNA binding","MF","39S ribosomal protein L44, mitochondrial (L44mt) (MRP-L44)"
"40","PGEN_.00g173580","lipid binding",0.00645147312928267,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","Bactericidal permeability-increasing protein (BPI) (CAP 57)"
"41","PGEN_.00g173580","lipid binding",0.0139558372444339,"GO:0001530","lipopolysaccharide binding","MF","Bactericidal permeability-increasing protein (BPI) (CAP 57)"
"42","PGEN_.00g179710","enzyme binding",0.0233928655950851,"GO:0030971","receptor tyrosine kinase binding","MF","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"43","PGEN_.00g181830","cytoskeletal protein binding",0.00512846044075099,"GO:0003779","actin binding","MF","Disheveled-associated activator of morphogenesis 2"
"44","PGEN_.00g181830","cytoskeletal protein binding",0.000282989766164847,"GO:0051015","actin filament binding","MF","Disheveled-associated activator of morphogenesis 2"
"45","PGEN_.00g219490","cytoskeletal protein binding",0.00512846044075099,"GO:0003779","actin binding","MF","Gelsolin-like protein 1 (Actin-modulator) (EWAM) (EWAM-P1)"
"46","PGEN_.00g219490","cytoskeletal protein binding",0.000282989766164847,"GO:0051015","actin filament binding","MF","Gelsolin-like protein 1 (Actin-modulator) (EWAM) (EWAM-P1)"
"47","PGEN_.00g219500","cytoskeletal protein binding",0.000282989766164847,"GO:0051015","actin filament binding","MF","Severin"
"48","PGEN_.00g219500","cytoskeletal protein binding",0.00512846044075099,"GO:0003779","actin binding","MF","Severin"
"49","PGEN_.00g233340","cytoskeletal protein binding",0.00512846044075099,"GO:0003779","actin binding","MF","Unconventional myosin-XVI (Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 3) (Unconventional myosin-16)"
"50","PGEN_.00g233340","cytoskeletal protein binding",0.000282989766164847,"GO:0051015","actin filament binding","MF","Unconventional myosin-XVI (Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 3) (Unconventional myosin-16)"
"51","PGEN_.00g238430","cytoskeletal protein binding",0.000282989766164847,"GO:0051015","actin filament binding","MF","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2"
"52","PGEN_.00g238430","cytoskeletal protein binding",0.00512846044075099,"GO:0003779","actin binding","MF","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2"
"53","PGEN_.00g239490","enzyme binding",0.0233928655950851,"GO:0030971","receptor tyrosine kinase binding","MF","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"54","PGEN_.00g239770","enzyme binding",0.0233928655950851,"GO:0030971","receptor tyrosine kinase binding","MF","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"55","PGEN_.00g243980","cytoskeletal protein binding",0.00512846044075099,"GO:0003779","actin binding","MF","Drebrin-like protein"
"56","PGEN_.00g243980","cytoskeletal protein binding",0.000282989766164847,"GO:0051015","actin filament binding","MF","Drebrin-like protein"
"57","PGEN_.00g244000","RNA binding",0.0274574436004753,"GO:0003725","double-stranded RNA binding","MF","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"58","PGEN_.00g249580","cytoskeletal protein binding",0.00512846044075099,"GO:0003779","actin binding","MF","Catenin alpha-2 (Alpha N-catenin)"
"59","PGEN_.00g249580","cytoskeletal protein binding",0.000282989766164847,"GO:0051015","actin filament binding","MF","Catenin alpha-2 (Alpha N-catenin)"
"60","PGEN_.00g258210","lipid binding",0.0139558372444339,"GO:0001530","lipopolysaccharide binding","MF","SH3 and PX domain-containing protein 2A (Adapter protein TKS5) (Five SH3 domain-containing protein) (SH3 multiple domains protein 1) (Tyrosine kinase substrate with five SH3 domains)"
"61","PGEN_.00g258210","lipid binding",0.00645147312928267,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","SH3 and PX domain-containing protein 2A (Adapter protein TKS5) (Five SH3 domain-containing protein) (SH3 multiple domains protein 1) (Tyrosine kinase substrate with five SH3 domains)"
"62","PGEN_.00g282040","phosphatase activity",0.0171998582385856,"GO:0004721","phosphoprotein phosphatase activity","MF","Probable serine/threonine-protein kinase pats1"
"63","PGEN_.00g282040","phosphatase activity",0.00215562195283252,"GO:0008138","protein tyrosine/serine/threonine phosphatase activity","MF","Probable serine/threonine-protein kinase pats1"
"64","PGEN_.00g282040","phosphatase activity",0.017223320761212,"GO:0004725","protein tyrosine phosphatase activity","MF","Probable serine/threonine-protein kinase pats1"
"65","PGEN_.00g298760","phosphatase activity",0.017223320761212,"GO:0004725","protein tyrosine phosphatase activity","MF","Protein tyrosine phosphatase type IVA 1"
"66","PGEN_.00g298760","phosphatase activity",0.0171998582385856,"GO:0004721","phosphoprotein phosphatase activity","MF","Protein tyrosine phosphatase type IVA 1"
"67","PGEN_.00g298760","phosphatase activity",0.00215562195283252,"GO:0008138","protein tyrosine/serine/threonine phosphatase activity","MF","Protein tyrosine phosphatase type IVA 1"
"68","PGEN_.00g302770","RNA binding",0.0274574436004753,"GO:0003725","double-stranded RNA binding","MF","Toll-like receptor 3 (CD antigen CD283)"
"69","PGEN_.00g313710","lipid binding",0.0139558372444339,"GO:0001530","lipopolysaccharide binding","MF","Sorting nexin-19"
"70","PGEN_.00g313710","lipid binding",0.00645147312928267,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","Sorting nexin-19"
