"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"83","GO:0030054",0.0453388097474719,0.970330035663381,32,558,"cell junction","CC","yellow","Day21"
"84","GO:0001741",0.045843929913737,0.996054502580354,2,7,"XY body","CC","yellow","Day21"
"85","GO:0016580",0.0461737996915743,0.996010252414559,2,7,"Sin3 complex","CC","yellow","Day21"
"86","GO:0030426",0.0463465904329027,0.981750950769537,8,82,"growth cone","CC","yellow","Day21"
"87","GO:0005791",0.0495780513823122,0.987957167589698,4,35,"rough endoplasmic reticulum","CC","yellow","Day21"
"88","GO:0017124",1.39947511150421e-08,0.999999998063397,17,68,"SH3 domain binding","MF","yellow","Day21"
"89","GO:0042500",5.99731579004784e-05,1,3,3,"aspartic endopeptidase activity, intramembrane cleaving","MF","yellow","Day21"
"90","GO:0042169",0.000184845658752838,0.999983208135021,6,19,"SH2 domain binding","MF","yellow","Day21"
"91","GO:0004869",0.000232638538605299,0.999983950256985,5,15,"cysteine-type endopeptidase inhibitor activity","MF","yellow","Day21"
"92","GO:0001641",0.000302640789748458,0.999979655551655,5,12,"group II metabotropic glutamate receptor activity","MF","yellow","Day21"
"93","GO:0003779",0.000405134609549886,0.99985569252975,19,166,"actin binding","MF","yellow","Day21"
"94","GO:0051015",0.000514213625586152,0.999848084379689,14,104,"actin filament binding","MF","yellow","Day21"
"95","GO:0030620",0.000624506775406899,0.999987013828823,3,5,"U2 snRNA binding","MF","yellow","Day21"
"96","GO:0043027",0.000655593896920354,0.99987774392263,8,61,"cysteine-type endopeptidase inhibitor activity involved in apoptotic process","MF","yellow","Day21"
"97","GO:0031625",0.000736304971679569,0.99974083039299,17,158,"ubiquitin protein ligase binding","MF","yellow","Day21"
"98","GO:0005246",0.000800708200436587,0.999871589660121,7,37,"calcium channel regulator activity","MF","yellow","Day21"
"99","GO:0042988",0.00158456357666702,1,2,2,"X11-like protein binding","MF","yellow","Day21"
"100","GO:0008066",0.00205316001675369,0.999614015401905,7,35,"glutamate receptor activity","MF","yellow","Day21"
"101","GO:0050733",0.00216064776270093,0.999908927883446,3,7,"RS domain binding","MF","yellow","Day21"
"102","GO:0070530",0.00252731753084051,0.999780232593688,4,13,"K63-linked polyubiquitin modification-dependent protein binding","MF","yellow","Day21"
"103","GO:0000386",0.00306837818343135,1,2,2,"second spliceosomal transesterification activity","MF","yellow","Day21"
"104","GO:0043532",0.00315625941611487,1,2,2,"angiostatin binding","MF","yellow","Day21"
"105","GO:0017137",0.00316882785734296,0.999022532503825,11,86,"Rab GTPase binding","MF","yellow","Day21"
"106","GO:0035005",0.0035125270020992,1,2,2,"1-phosphatidylinositol-4-phosphate 3-kinase activity","MF","yellow","Day21"
"107","GO:0004864",0.00395752023579974,0.999601749608036,4,14,"protein phosphatase inhibitor activity","MF","yellow","Day21"
"108","GO:0035438",0.00416375039196054,0.999946365339626,2,3,"cyclic-di-GMP binding","MF","yellow","Day21"
"109","GO:0061507",0.00416375039196054,0.999946365339626,2,3,"cyclic-GMP-AMP binding","MF","yellow","Day21"
"110","GO:0061630",0.00446166308874916,0.998229771605761,15,192,"ubiquitin protein ligase activity","MF","yellow","Day21"
"111","GO:0004715",0.00545562425335121,0.999115445603029,5,31,"non-membrane spanning protein tyrosine kinase activity","MF","yellow","Day21"
"112","GO:0005123",0.00580212874281434,0.999597732943687,3,10,"death receptor binding","MF","yellow","Day21"
"113","GO:0004721",0.00602655808005055,0.998777895633941,6,38,"phosphoprotein phosphatase activity","MF","yellow","Day21"
"114","GO:0008013",0.0063456527503336,0.998130554063515,9,68,"beta-catenin binding","MF","yellow","Day21"
"115","GO:0016279",0.00696260152247758,0.999459708401242,3,12,"protein-lysine N-methyltransferase activity","MF","yellow","Day21"
"116","GO:0042834",0.00701814242753897,0.999778307364133,2,7,"peptidoglycan binding","MF","yellow","Day21"
"117","GO:0070905",0.00766599167382443,0.999864100895282,2,3,"serine binding","MF","yellow","Day21"
"118","GO:0001642",0.00766825343816154,0.999864039658237,2,3,"group III metabotropic glutamate receptor activity","MF","yellow","Day21"
"119","GO:0046974",0.00770031304699552,0.999407874645812,3,10,"histone methyltransferase activity (H3-K9 specific)","MF","yellow","Day21"
"120","GO:0003677",0.00899156359933112,0.994321817886186,45,827,"DNA binding","MF","yellow","Day21"
"121","GO:0051059",0.00948168003219797,0.998643421023068,4,26,"NF-kappaB binding","MF","yellow","Day21"
"122","GO:0046934",0.0101327164016324,0.999791789086408,2,3,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity","MF","yellow","Day21"
"123","GO:0052812",0.0101327164016324,0.999791789086408,2,3,"phosphatidylinositol-3,4-bisphosphate 5-kinase activity","MF","yellow","Day21"
"124","GO:0001227",0.0108158955452658,0.99646195315842,9,100,"DNA-binding transcription repressor activity, RNA polymerase II-specific","MF","yellow","Day21"
"125","GO:0140293",0.0119064120821504,0.999625848988643,2,4,"ADP-ribosylglutamate hydrolase activity","MF","yellow","Day21"
"126","GO:0001784",0.0128515269403816,0.998083789033325,4,18,"phosphotyrosine residue binding","MF","yellow","Day21"
"127","GO:0001640",0.0129134046538333,0.999576326287093,2,4,"adenylate cyclase inhibiting G protein-coupled glutamate receptor activity","MF","yellow","Day21"
"128","GO:0089720",0.0136736320578528,0.998580291824295,3,15,"caspase binding","MF","yellow","Day21"
"129","GO:0019894",0.01450869615665,0.997737596496093,4,19,"kinesin binding","MF","yellow","Day21"
"130","GO:0017128",0.0148596968782349,0.998540165199048,3,10,"phospholipid scramblase activity","MF","yellow","Day21"
"131","GO:0005125",0.0150435103951453,0.997524824889283,4,27,"cytokine activity","MF","yellow","Day21"
"132","GO:0016504",0.0169692512330136,0.998166483838255,3,12,"peptidase activator activity","MF","yellow","Day21"
"133","GO:0046875",0.0172275950815945,0.999237763196782,2,5,"ephrin receptor binding","MF","yellow","Day21"
"134","GO:0046983",0.0176189408430376,0.993682010276841,9,144,"protein dimerization activity","MF","yellow","Day21"
"135","GO:0003700",0.0187143438701882,0.98982921834214,22,340,"DNA-binding transcription factor activity","MF","yellow","Day21"
"136","GO:0030676",0.0190663820138534,0.997888833645214,3,11,"Rac guanyl-nucleotide exchange factor activity","MF","yellow","Day21"
"137","GO:0016303",0.0194478702041406,0.999205469071097,2,4,"1-phosphatidylinositol-3-kinase activity","MF","yellow","Day21"
"138","GO:0003712",0.0195649185758839,0.994756834747382,6,52,"transcription coregulator activity","MF","yellow","Day21"
"139","GO:0005154",0.020974866212746,0.997591102822393,3,11,"epidermal growth factor receptor binding","MF","yellow","Day21"
"140","GO:0034185",0.0217303091094252,0.99500440264237,5,33,"apolipoprotein binding","MF","yellow","Day21"
"141","GO:0061663",0.0221804750461105,0.998667053200777,2,8,"NEDD8 ligase activity","MF","yellow","Day21"
"142","GO:0016524",0.0231916462742014,0.998796082372407,2,5,"latrotoxin receptor activity","MF","yellow","Day21"
"143","GO:0008157",0.0253577935784975,0.998501700659608,2,6,"protein phosphatase 1 binding","MF","yellow","Day21"
"144","GO:0031489",0.0264589751766344,0.998314528969157,2,7,"myosin V binding","MF","yellow","Day21"
"145","GO:0005159",0.0291727707579503,0.998140136598478,2,6,"insulin-like growth factor receptor binding","MF","yellow","Day21"
"146","GO:0042803",0.0319185064588639,0.97944138837503,34,561,"protein homodimerization activity","MF","yellow","Day21"
"147","GO:0045296",0.0324481092985896,0.985815091274996,11,126,"cadherin binding","MF","yellow","Day21"
"148","GO:0030971",0.0343584271788141,0.990956198145621,5,40,"receptor tyrosine kinase binding","MF","yellow","Day21"
"149","GO:0030020",0.037080191302928,0.994179117011561,3,19,"extracellular matrix structural constituent conferring tensile strength","MF","yellow","Day21"
"150","GO:0000340",0.038782668081013,0.99710994721136,2,6,"RNA 7-methylguanosine cap binding","MF","yellow","Day21"
"151","GO:0015501",0.039832822711806,0.996828290009458,2,7,"glutamate:sodium symporter activity","MF","yellow","Day21"
"152","GO:0017081",0.0405890177295328,0.996451575026183,2,10,"chloride channel regulator activity","MF","yellow","Day21"
"153","GO:0004842",0.0417956876476276,0.976827898319582,18,287,"ubiquitin-protein transferase activity","MF","yellow","Day21"
"154","GO:0010855",0.0423982707060079,0.99637785156562,2,8,"adenylate cyclase inhibitor activity","MF","yellow","Day21"
"155","GO:0035064",0.0430139176887341,0.990155402956326,4,29,"methylated histone binding","MF","yellow","Day21"
"156","GO:0046872",0.0434307490604599,0.966138144361239,93,1937,"metal ion binding","MF","yellow","Day21"
"157","GO:0019888",0.0465466575287097,0.992054042434053,3,18,"protein phosphatase regulator activity","MF","yellow","Day21"
"158","GO:0044390",0.0477553724831103,0.995359701640564,2,11,"ubiquitin-like protein conjugating enzyme binding","MF","yellow","Day21"
"159","GO:0043565",0.048376904170169,0.972681215138975,18,304,"sequence-specific DNA binding","MF","yellow","Day21"
"160","GO:0008138",0.0498803807934898,0.991099030005756,3,21,"protein tyrosine/serine/threonine phosphatase activity","MF","yellow","Day21"
