"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0047804",0.0274911623003763,1,1,1,"cysteine-S-conjugate beta-lyase activity","MF"
"GO:0048702",0.0271701816934342,1,1,1,"embryonic neurocranium morphogenesis","BP"
"GO:0051047",0.0291056951330843,1,1,1,"positive regulation of secretion","BP"
"GO:0051098",0.0281331148241105,1,1,1,"regulation of binding","BP"
"GO:0051169",0.0285557210248892,1,1,1,"nuclear transport","BP"
"GO:0051272",0.0289507935775665,1,1,1,"positive regulation of cellular component movement","BP"
"GO:0051307",0.027175698514013,1,1,1,"meiotic chromosome separation","BP"
"GO:0051500",0.0275612110454256,1,1,1,"D-tyrosyl-tRNA(Tyr) deacylase activity","MF"
"GO:0051880",0.0284415400896703,1,1,1,"G-quadruplex DNA binding","MF"
"GO:0060463",0.0304602170733514,1,1,1,"lung lobe morphogenesis","BP"
"GO:0060876",0.0271701816934342,1,1,1,"semicircular canal formation","BP"
"GO:0061074",0.0275397863784279,1,1,1,"regulation of neural retina development","BP"
"GO:0061649",0.0287095000890726,1,1,1,"ubiquitin modification-dependent histone binding","MF"
"GO:0061673",0.0290868934205574,1,1,1,"mitotic spindle astral microtubule","CC"
"GO:0061857",0.0283259267718554,1,1,1,"endoplasmic reticulum stress-induced pre-emptive quality control","BP"
"GO:0062062",0.027587492799413,1,1,1,"oligosaccharyltransferase complex binding","MF"
"GO:0070143",0.0274686419645295,1,1,1,"mitochondrial alanyl-tRNA aminoacylation","BP"
"GO:0070252",0.0273393588211874,1,1,1,"actin-mediated cell contraction","BP"
"GO:0070274",0.0357533309443464,1,1,1,"RES complex","CC"
"GO:0070329",0.0278511245393006,1,1,1,"tRNA seleno-modification","BP"
"GO:0070407",0.0284415400896703,1,1,1,"oxidation-dependent protein catabolic process","BP"
"GO:0070463",0.0290868934205574,1,1,1,"tubulin-dependent ATPase activity","MF"
"GO:0070495",0.0289507935775665,1,1,1,"negative regulation of thrombin-activated receptor signaling pathway","BP"
"GO:0070539",0.0316309520056726,1,1,1,"linoleic acid binding","MF"
"GO:0070540",0.0316309520056726,1,1,1,"stearic acid binding","MF"
"GO:0070552",0.0290828535849303,1,1,1,"BRISC complex","CC"
"GO:0070579",0.0280138311285076,1,1,1,"methylcytosine dioxygenase activity","MF"
"GO:0070618",0.0283658153680206,1,1,1,"Grb2-Sos complex","CC"
"GO:0071020",0.0272863233844246,1,1,1,"post-spliceosomal complex","CC"
"GO:0071141",0.0281331148241105,1,1,1,"SMAD protein complex","CC"
"GO:0071144",0.0281331148241105,1,1,1,"heteromeric SMAD protein complex","CC"
"GO:0071399",0.0316309520056726,1,1,1,"cellular response to linoleic acid","BP"
"GO:0071636",0.0279944631220119,1,1,1,"positive regulation of transforming growth factor beta production","BP"
"GO:0071670",0.0273393588211874,1,1,1,"smooth muscle cell chemotaxis","BP"
"GO:0072354",0.0281064828261804,1,1,1,"histone kinase activity (H3-T3 specific)","MF"
"GO:0090178",0.0304602170733514,1,1,1,"regulation of establishment of planar polarity involved in neural tube closure","BP"
"GO:0090521",0.0278417553322971,1,1,1,"glomerular visceral epithelial cell migration","BP"
"GO:0097061",0.0298002709955977,1,1,1,"dendritic spine organization","BP"
"GO:0097402",0.0275397863784279,1,1,1,"neuroblast migration","BP"
"GO:0097552",0.0294656906491071,1,1,1,"mitochondrial double-strand break repair via homologous recombination","BP"
"GO:0097632",0.0274102260154248,1,1,1,"extrinsic component of phagophore assembly site membrane","CC"
"GO:0099089",0.0292696225848958,1,1,1,"establishment of endoplasmic reticulum localization to postsynapse","BP"
"GO:0099606",0.030367960918429,1,1,1,"microtubule plus-end directed mitotic chromosome migration","BP"
"GO:0099607",0.030367960918429,1,1,1,"lateral attachment of mitotic spindle microtubules to kinetochore","BP"
"GO:0102522",0.0274843309521813,1,1,1,"tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity","MF"
"GO:0103053",0.0280138311285076,1,1,1,"1-ethyladenine demethylase activity","MF"
"GO:0106074",0.0275612110454256,1,1,1,"aminoacyl-tRNA metabolism involved in translational fidelity","BP"
"GO:0106105",0.0275612110454256,1,1,1,"Ala-tRNA(Thr) hydrolase activity","MF"
"GO:0140018",0.0274686419645295,1,1,1,"regulation of cytoplasmic translational fidelity","BP"
"GO:0140030",0.0279289043282747,1,1,1,"modification-dependent protein binding","MF"
"GO:1900224",0.0281331148241105,1,1,1,"positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry","BP"
"GO:1901301",0.0304602170733514,1,1,1,"regulation of cargo loading into COPII-coated vesicle","BP"
"GO:1901475",0.0274650356058551,1,1,1,"pyruvate transmembrane transport","BP"
"GO:1902003",0.0280880931668049,1,1,1,"regulation of amyloid-beta formation","BP"
"GO:1902531",0.0284266083742663,1,1,1,"regulation of intracellular signal transduction","BP"
"GO:1902983",0.0298824966768089,1,1,1,"DNA strand elongation involved in mitotic DNA replication","BP"
"GO:1903053",0.0284266083742663,1,1,1,"regulation of extracellular matrix organization","BP"
"GO:1903862",0.0278815470254988,1,1,1,"positive regulation of oxidative phosphorylation","BP"
"GO:1903893",0.0299124207855483,1,1,1,"positive regulation of ATF6-mediated unfolded protein response","BP"
"GO:1904172",0.0278417553322971,1,1,1,"positive regulation of bleb assembly","BP"
"GO:1904482",0.0290828535849303,1,1,1,"cellular response to tetrahydrofolate","BP"
"GO:1904498",0.0278417553322971,1,1,1,"protein localization to mitotic actomyosin contractile ring","BP"
"GO:1904899",0.0279944631220119,1,1,1,"positive regulation of hepatic stellate cell proliferation","BP"
"GO:1990086",0.0275397863784279,1,1,1,"lens fiber cell apoptotic process","BP"
"GO:1990983",0.0280138311285076,1,1,1,"tRNA demethylation","BP"
"GO:1990984",0.0280138311285076,1,1,1,"tRNA demethylase activity","MF"
"GO:2000751",0.0281064828261804,1,1,1,"histone H3-T3 phosphorylation involved in chromosome passenger complex localization to kinetochore","BP"
