"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"191","GO:0022904",0.00247349468633118,0.999952783735362,2,8,"respiratory electron transport chain","BP","magenta","Day21"
"193","GO:0030071",0.00267332745103949,0.999948875295295,2,7,"regulation of mitotic metaphase/anaphase transition","BP","magenta","Day21"
"122","GO:0007019",0.00304086340011399,0.999941147508799,2,6,"microtubule depolymerization","BP","magenta","Day21"
"318","GO:0051983",0.00313611610747736,0.999934913160393,2,7,"regulation of chromosome segregation","BP","magenta","Day21"
"125","GO:0007059",0.00324977183286711,0.999641981987801,4,52,"chromosome segregation","BP","magenta","Day21"
"11","GO:0000281",0.00353422577488127,0.99945371776031,5,89,"mitotic cytokinesis","BP","magenta","Day21"
"126","GO:0007064",0.00486602435178779,0.99986854630762,2,8,"mitotic sister chromatid cohesion","BP","magenta","Day21"
"152","GO:0015031",0.00487840472538416,0.998572693072695,9,287,"protein transport","BP","magenta","Day21"
"255","GO:0042149",0.00512377860423944,0.999603705138589,3,28,"cellular response to glucose starvation","BP","magenta","Day21"
"99","GO:0006260",0.00550246964247416,0.999052233063579,5,103,"DNA replication","BP","magenta","Day21"
"146","GO:0009154",0.00610682336048925,1,1,1,"purine ribonucleotide catabolic process","BP","magenta","Day21"
"315","GO:0051382",0.00621861380974152,0.999799689110299,2,10,"kinetochore assembly","BP","magenta","Day21"
"216","GO:0032252",0.00637667349115799,1,1,1,"secretory granule localization","BP","magenta","Day21"
"388","GO:0099089",0.00637667349115799,1,1,1,"establishment of endoplasmic reticulum localization to postsynapse","BP","magenta","Day21"
"288","GO:0046015",0.00645497278723255,1,1,1,"regulation of transcription by glucose","BP","magenta","Day21"
"246","GO:0035964",0.00646049546755565,1,1,1,"COPI-coated vesicle budding","BP","magenta","Day21"
"117","GO:0006667",0.00662889503958612,1,1,1,"sphinganine metabolic process","BP","magenta","Day21"
"217","GO:0032402",0.00691572409400456,0.999750042865137,2,15,"melanosome transport","BP","magenta","Day21"
"287","GO:0045948",0.00705715937104583,0.999762421553915,2,9,"positive regulation of translational initiation","BP","magenta","Day21"
"104","GO:0006399",0.00739393688782564,1,1,1,"tRNA metabolic process","BP","magenta","Day21"
"394","GO:0106074",0.00739393688782564,1,1,1,"aminoacyl-tRNA metabolism involved in translational fidelity","BP","magenta","Day21"
"272","GO:0043461",0.00745089262379447,1,1,1,"proton-transporting ATP synthase complex assembly","BP","magenta","Day21"
"297","GO:0048208",0.0074518310415013,0.999731870719976,2,11,"COPII vesicle coating","BP","magenta","Day21"
"166","GO:0017015",0.00804038073555101,0.999671594599964,2,25,"regulation of transforming growth factor beta receptor signaling pathway","BP","magenta","Day21"
"267","GO:0042771",0.00844156407265112,0.99967144206186,2,12,"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","BP","magenta","Day21"
"151","GO:0014824",0.00929595684049268,0.999978385558803,1,2,"artery smooth muscle contraction","BP","magenta","Day21"
"225","GO:0032981",0.00997091216932484,0.999555991314018,2,18,"mitochondrial respiratory chain complex I assembly","BP","magenta","Day21"
"174","GO:0019290",0.0104226142352331,1,1,1,"siderophore biosynthetic process","BP","magenta","Day21"
"256","GO:0042168",0.0104226142352331,1,1,1,"heme metabolic process","BP","magenta","Day21"
"121","GO:0007018",0.0111089730489399,0.997733985252653,5,102,"microtubule-based movement","BP","magenta","Day21"
"35","GO:0002101",0.0113135385530747,1,1,1,"tRNA wobble cytosine modification","BP","magenta","Day21"
"241","GO:0035513",0.0113135385530747,1,1,1,"oxidative RNA demethylation","BP","magenta","Day21"
"257","GO:0042245",0.0113135385530747,1,1,1,"RNA repair","BP","magenta","Day21"
"425","GO:1990983",0.0113135385530747,1,1,1,"tRNA demethylation","BP","magenta","Day21"
"382","GO:0097552",0.0113653869818748,1,1,1,"mitochondrial double-strand break repair via homologous recombination","BP","magenta","Day21"
"429","GO:2000751",0.0117373861038625,1,1,1,"histone H3-T3 phosphorylation involved in chromosome passenger complex localization to kinetochore","BP","magenta","Day21"
"282","GO:0045292",0.0119994783886879,0.999422329460937,2,15,"mRNA cis splicing, via spliceosome","BP","magenta","Day21"
"360","GO:0071399",0.0121167746277285,0.999963225231975,1,2,"cellular response to linoleic acid","BP","magenta","Day21"
"211","GO:0031585",0.0125882905303264,0.999960297927866,1,2,"regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity","BP","magenta","Day21"
"310","GO:0051169",0.012635479760669,0.999959998753965,1,2,"nuclear transport","BP","magenta","Day21"
"339","GO:0070329",0.0132176249529275,0.999956215027836,1,2,"tRNA seleno-modification","BP","magenta","Day21"
"150","GO:0010498",0.0132995294069108,0.999311583030146,2,18,"proteasomal protein catabolic process","BP","magenta","Day21"
"17","GO:0000469",0.0143965714375385,0.999948024802801,1,2,"cleavage involved in rRNA processing","BP","magenta","Day21"
"120","GO:0006890",0.0147916417331086,0.998268323114251,3,45,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","BP","magenta","Day21"
"409","GO:1902983",0.0148322655950771,0.999926486717617,1,3,"DNA strand elongation involved in mitotic DNA replication","BP","magenta","Day21"
"313","GO:0051307",0.0150013747140379,1,1,1,"meiotic chromosome separation","BP","magenta","Day21"
"214","GO:0032008",0.0153042203433943,0.999147193677618,2,18,"positive regulation of TOR signaling","BP","magenta","Day21"
"13","GO:0000381",0.0154149735545707,0.99816405021339,3,47,"regulation of alternative mRNA splicing, via spliceosome","BP","magenta","Day21"
"376","GO:0090307",0.0159560793590636,0.999107831217053,2,15,"mitotic spindle assembly","BP","magenta","Day21"
"284","GO:0045624",0.0161133086668969,1,1,1,"positive regulation of T-helper cell differentiation","BP","magenta","Day21"
"418","GO:1904899",0.0161133086668969,1,1,1,"positive regulation of hepatic stellate cell proliferation","BP","magenta","Day21"
"108","GO:0006426",0.0162386485443507,1,1,1,"glycyl-tRNA aminoacylation","BP","magenta","Day21"
"412","GO:1903862",0.0163309587888627,1,1,1,"positive regulation of oxidative phosphorylation","BP","magenta","Day21"
"6","GO:0000105",0.0163558422354123,1,1,1,"histidine biosynthetic process","BP","magenta","Day21"
"147","GO:0009256",0.0163558422354123,1,1,1,"10-formyltetrahydrofolate metabolic process","BP","magenta","Day21"
"148","GO:0009946",0.0164537970362542,1,1,1,"proximal/distal axis specification","BP","magenta","Day21"
"381","GO:0097402",0.0164537970362542,1,1,1,"neuroblast migration","BP","magenta","Day21"
"422","GO:1990086",0.0164537970362542,1,1,1,"lens fiber cell apoptotic process","BP","magenta","Day21"
"229","GO:0033260",0.0166207434737556,1,1,1,"nuclear DNA replication","BP","magenta","Day21"
"180","GO:0021569",0.0166989723687819,1,1,1,"rhombomere 3 development","BP","magenta","Day21"
"181","GO:0021570",0.0166989723687819,1,1,1,"rhombomere 4 development","BP","magenta","Day21"
"184","GO:0021612",0.0166989723687819,1,1,1,"facial nerve structural organization","BP","magenta","Day21"
"299","GO:0048702",0.0166989723687819,1,1,1,"embryonic neurocranium morphogenesis","BP","magenta","Day21"
"323","GO:0060876",0.0166989723687819,1,1,1,"semicircular canal formation","BP","magenta","Day21"
"173","GO:0019264",0.0167001816046696,1,1,1,"glycine biosynthetic process from serine","BP","magenta","Day21"
"416","GO:1904482",0.0167001816046696,1,1,1,"cellular response to tetrahydrofolate","BP","magenta","Day21"
"374","GO:0090178",0.0167116724133167,1,1,1,"regulation of establishment of planar polarity involved in neural tube closure","BP","magenta","Day21"
"400","GO:1901301",0.0167116724133167,1,1,1,"regulation of cargo loading into COPII-coated vesicle","BP","magenta","Day21"
"413","GO:1903893",0.0167116864705374,1,1,1,"positive regulation of ATF6-mediated unfolded protein response","BP","magenta","Day21"
"32","GO:0002044",0.0167116878179955,1,1,1,"blood vessel endothelial cell migration involved in intussusceptive angiogenesis","BP","magenta","Day21"
"115","GO:0006573",0.0167116878179955,1,1,1,"valine metabolic process","BP","magenta","Day21"
"157","GO:0016202",0.0167116878179955,1,1,1,"regulation of striated muscle tissue development","BP","magenta","Day21"
"175","GO:0019682",0.0167116878179955,1,1,1,"glyceraldehyde-3-phosphate metabolic process","BP","magenta","Day21"
"177","GO:0019800",0.0167116878179955,1,1,1,"peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan","BP","magenta","Day21"
"206","GO:0031247",0.0167116878179955,1,1,1,"actin rod assembly","BP","magenta","Day21"
"293","GO:0046831",0.0167116878179955,1,1,1,"regulation of RNA export from nucleus","BP","magenta","Day21"
"330","GO:0061857",0.0167116878179955,1,1,1,"endoplasmic reticulum stress-induced pre-emptive quality control","BP","magenta","Day21"
"340","GO:0070407",0.0167116878179955,1,1,1,"oxidation-dependent protein catabolic process","BP","magenta","Day21"
"410","GO:1903053",0.0167116878179955,1,1,1,"regulation of extracellular matrix organization","BP","magenta","Day21"
"15","GO:0000390",0.0167116878179955,1,1,1,"spliceosomal complex disassembly","BP","magenta","Day21"
"204","GO:0031106",0.0167116878179955,1,1,1,"septin ring organization","BP","magenta","Day21"
"305","GO:0051047",0.0167116878179955,1,1,1,"positive regulation of secretion","BP","magenta","Day21"
"337","GO:0070252",0.0167116878179955,1,1,1,"actin-mediated cell contraction","BP","magenta","Day21"
"363","GO:0071670",0.0167116878179955,1,1,1,"smooth muscle cell chemotaxis","BP","magenta","Day21"
"377","GO:0090521",0.0167116878179955,1,1,1,"glomerular visceral epithelial cell migration","BP","magenta","Day21"
"415","GO:1904172",0.0167116878179955,1,1,1,"positive regulation of bleb assembly","BP","magenta","Day21"
"417","GO:1904498",0.0167116878179955,1,1,1,"protein localization to mitotic actomyosin contractile ring","BP","magenta","Day21"
"262","GO:0042462",0.0170585418672908,0.998998900001229,2,17,"eye photoreceptor cell development","BP","magenta","Day21"
"286","GO:0045892",0.0175617670915013,0.994130041242266,8,314,"negative regulation of transcription, DNA-templated","BP","magenta","Day21"
"279","GO:0045006",0.0176362048998585,0.999895933480877,1,3,"DNA deamination","BP","magenta","Day21"
"213","GO:0031860",0.017651445691881,0.999921736921026,1,2,"telomeric 3' overhang formation","BP","magenta","Day21"
"33","GO:0002070",0.0177437224834654,0.999920912794031,1,2,"epithelial cell maturation","BP","magenta","Day21"
"182","GO:0021571",0.018807212366323,0.999911100208925,1,2,"rhombomere 5 development","BP","magenta","Day21"
"183","GO:0021599",0.018807212366323,0.999911100208925,1,2,"abducens nerve formation","BP","magenta","Day21"
"97","GO:0006094",0.0192342212845935,0.998790754396056,2,18,"gluconeogenesis","BP","magenta","Day21"
"406","GO:1902416",0.0193425185780953,0.999905941867924,1,2,"positive regulation of mRNA binding","BP","magenta","Day21"
"396","GO:0110104",0.0199060735923365,0.99990035253893,1,2,"mRNA alternative polyadenylation","BP","magenta","Day21"
"359","GO:0071300",0.0199352647517212,0.998722673555535,2,18,"cellular response to retinoic acid","BP","magenta","Day21"
"311","GO:0051272",0.020331715115859,0.999896022997113,1,2,"positive regulation of cellular component movement","BP","magenta","Day21"
"300","GO:0050821",0.02047470251826,0.996098118001556,4,86,"protein stabilization","BP","magenta","Day21"
"223","GO:0032926",0.0206393992454533,0.999857279905085,1,3,"negative regulation of activin receptor signaling pathway","BP","magenta","Day21"
"179","GO:0019886",0.0215149725536039,0.998564494447112,2,18,"antigen processing and presentation of exogenous peptide antigen via MHC class II","BP","magenta","Day21"
"158","GO:0016240",0.0217276358568924,0.999881170715954,1,2,"autophagosome membrane docking","BP","magenta","Day21"
"380","GO:0097061",0.0217867609990395,0.99984088826414,1,3,"dendritic spine organization","BP","magenta","Day21"
"234","GO:0034315",0.0219460046060785,0.999878756664913,1,2,"regulation of Arp2/3 complex-mediated actin nucleation","BP","magenta","Day21"
"12","GO:0000350",0.0221398397003627,0.999876593264433,1,2,"generation of catalytic spliceosome for second transesterification step","BP","magenta","Day21"
"118","GO:0006886",0.0221951786820866,0.993683343311955,6,184,"intracellular protein transport","BP","magenta","Day21"
"14","GO:0000389",0.0226882073531942,0.999870368094176,1,2,"mRNA 3'-splice site recognition","BP","magenta","Day21"
"271","GO:0043418",0.02269942655297,0.999870239114263,1,2,"homocysteine catabolic process","BP","magenta","Day21"
"362","GO:0071636",0.0228337830774061,0.999868689462857,1,2,"positive regulation of transforming growth factor beta production","BP","magenta","Day21"
"324","GO:0061074",0.0228411128412334,0.999868604654591,1,2,"regulation of neural retina development","BP","magenta","Day21"
"192","GO:0030050",0.0228570621512888,0.999868420019061,1,2,"vesicle transport along actin filament","BP","magenta","Day21"
"128","GO:0007080",0.0228852192724614,0.998430478401932,2,17,"mitotic metaphase plate congression","BP","magenta","Day21"
"190","GO:0021978",0.0230035400172849,0.999866718199789,1,2,"telencephalon regionalization","BP","magenta","Day21"
"403","GO:1902003",0.0230646595184077,0.99986600482562,1,2,"regulation of amyloid-beta formation","BP","magenta","Day21"
"307","GO:0051084",0.0231072356571496,0.999865506747303,1,2,"'de novo' posttranslational protein folding","BP","magenta","Day21"
"369","GO:0072673",0.0231829552011576,0.999864618629874,1,2,"lamellipodium morphogenesis","BP","magenta","Day21"
"390","GO:0099606",0.0232908825440571,0.999863347633981,1,2,"microtubule plus-end directed mitotic chromosome migration","BP","magenta","Day21"
"391","GO:0099607",0.0232908825440571,0.999863347633981,1,2,"lateral attachment of mitotic spindle microtubules to kinetochore","BP","magenta","Day21"
"250","GO:0038108",0.0233713293004212,0.999862396351593,1,2,"negative regulation of appetite by leptin-mediated signaling pathway","BP","magenta","Day21"
"38","GO:0003404",0.0234093880044847,0.999861945144137,1,2,"optic vesicle morphogenesis","BP","magenta","Day21"
"405","GO:1902412",0.0243016635936415,0.999851152450276,1,2,"regulation of mitotic cytokinesis","BP","magenta","Day21"
"113","GO:0006511",0.0243389976176117,0.992092762630723,7,230,"ubiquitin-dependent protein catabolic process","BP","magenta","Day21"
"401","GO:1901475",0.0246181538934506,0.999796583580223,1,3,"pyruvate transmembrane transport","BP","magenta","Day21"
"220","GO:0032527",0.0250837364598283,0.99984135444962,1,2,"protein exit from endoplasmic reticulum","BP","magenta","Day21"
"373","GO:0090114",0.0250837364598283,0.99984135444962,1,2,"COPII-coated vesicle budding","BP","magenta","Day21"
"114","GO:0006565",0.0251034749219355,0.99984110306915,1,2,"L-serine catabolic process","BP","magenta","Day21"
"240","GO:0035494",0.0252249490101575,0.999839551590553,1,2,"SNARE complex disassembly","BP","magenta","Day21"
"187","GO:0021797",0.0256518733096394,0.999834038290034,1,2,"forebrain anterior/posterior pattern specification","BP","magenta","Day21"
"222","GO:0032873",0.0259130977794344,0.999830618302169,1,2,"negative regulation of stress-activated MAPK cascade","BP","magenta","Day21"
"101","GO:0006301",0.0271375233307895,0.999814116580443,1,2,"postreplication repair","BP","magenta","Day21"
"106","GO:0006423",0.0272394055924507,0.999812708457961,1,2,"cysteinyl-tRNA aminoacylation","BP","magenta","Day21"
"194","GO:0030073",0.0272678409414574,0.997883765990491,2,25,"insulin secretion","BP","magenta","Day21"
"303","GO:0050905",0.0275867505576268,0.997851227425139,2,24,"neuromuscular process","BP","magenta","Day21"
"171","GO:0018279",0.0276448269368633,0.997857039270004,2,22,"protein N-linked glycosylation via asparagine","BP","magenta","Day21"
"302","GO:0050890",0.0276860576697743,0.997833725865204,2,25,"cognition","BP","magenta","Day21"
"111","GO:0006448",0.0278225934933284,0.999804544459361,1,2,"regulation of translational elongation","BP","magenta","Day21"
"375","GO:0090207",0.0278871167526943,0.99980363035038,1,2,"regulation of triglyceride metabolic process","BP","magenta","Day21"
"215","GO:0032206",0.0278879144482248,0.999803619035793,1,2,"positive regulation of telomere maintenance","BP","magenta","Day21"
"361","GO:0071459",0.0282187828525362,0.999798897453979,1,2,"protein localization to chromosome, centromeric region","BP","magenta","Day21"
"205","GO:0031222",0.0285372071147955,0.999794299714403,1,2,"arabinan catabolic process","BP","magenta","Day21"
"102","GO:0006325",0.0285418563382876,0.995685858269781,3,55,"chromatin organization","BP","magenta","Day21"
"100","GO:0006270",0.0291419924766322,0.997684081662937,2,21,"DNA replication initiation","BP","magenta","Day21"
"386","GO:0098761",0.0291690918009728,0.999713832403219,1,3,"cellular response to interleukin-7","BP","magenta","Day21"
"252","GO:0040018",0.0295676900028357,0.997574841388502,2,31,"positive regulation of multicellular organism growth","BP","magenta","Day21"
"365","GO:0071816",0.0299876686589153,0.999697432566064,1,3,"tail-anchored membrane protein insertion into ER membrane","BP","magenta","Day21"
"245","GO:0035873",0.0304041512274579,0.999650325481711,1,4,"lactate transmembrane transport","BP","magenta","Day21"
"34","GO:0002090",0.0304983979078482,0.999686965621368,1,3,"regulation of receptor internalization","BP","magenta","Day21"
"344","GO:0070495",0.0307380883109466,0.999761077796466,1,2,"negative regulation of thrombin-activated receptor signaling pathway","BP","magenta","Day21"
"280","GO:0045143",0.0314633840499372,0.999749576197682,1,2,"homologous chromosome segregation","BP","magenta","Day21"
"336","GO:0070143",0.0315376261630927,0.99974838337909,1,2,"mitochondrial alanyl-tRNA aminoacylation","BP","magenta","Day21"
"397","GO:0140018",0.0315376261630927,0.99974838337909,1,2,"regulation of cytoplasmic translational fidelity","BP","magenta","Day21"
"408","GO:1902751",0.0315701820561762,0.999747859408086,1,2,"positive regulation of cell cycle G2/M phase transition","BP","magenta","Day21"
"98","GO:0006210",0.0317950910348173,0.99974422447805,1,2,"thymine catabolic process","BP","magenta","Day21"
"156","GO:0015966",0.0322078986299146,0.999737483957625,1,2,"diadenosine tetraphosphate biosynthetic process","BP","magenta","Day21"
"430","GO:2000845",0.0325568105621514,0.999731717248484,1,2,"positive regulation of testosterone secretion","BP","magenta","Day21"
"319","GO:0060235",0.0328916316998356,0.999726123521867,1,2,"lens induction in camera-type eye","BP","magenta","Day21"
"285","GO:0045830",0.0329553660253234,0.999634087130314,1,3,"positive regulation of isotype switching","BP","magenta","Day21"
"135","GO:0007420",0.0329674579945902,0.99106876086078,5,152,"brain development","BP","magenta","Day21"
"379","GO:0090618",0.0330557994076588,0.999723359390134,1,2,"DNA clamp unloading","BP","magenta","Day21"
"186","GO:0021754",0.0331115822225301,0.999722416948274,1,2,"facial nucleus development","BP","magenta","Day21"
"136","GO:0007634",0.0331327262260052,0.999722059297674,1,2,"optokinetic behavior","BP","magenta","Day21"
"185","GO:0021747",0.0331452148852843,0.999721847942121,1,2,"cochlear nucleus development","BP","magenta","Day21"
"321","GO:0060463",0.0331452148852843,0.999721847942121,1,2,"lung lobe morphogenesis","BP","magenta","Day21"
"107","GO:0006425",0.0331452300335604,0.999721847685705,1,2,"glutaminyl-tRNA aminoacylation","BP","magenta","Day21"
"132","GO:0007182",0.0331452300335604,0.999721847685705,1,2,"common-partner SMAD protein phosphorylation","BP","magenta","Day21"
"134","GO:0007352",0.0331452300335604,0.999721847685705,1,2,"zygotic specification of dorsal/ventral axis","BP","magenta","Day21"
"201","GO:0030865",0.0331452300335604,0.999721847685705,1,2,"cortical cytoskeleton organization","BP","magenta","Day21"
"230","GO:0033363",0.0331452300335604,0.999721847685705,1,2,"secretory granule organization","BP","magenta","Day21"
"399","GO:1900224",0.0331452300335604,0.999721847685705,1,2,"positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry","BP","magenta","Day21"
"312","GO:0051301",0.0334950371245056,0.987380115208332,8,314,"cell division","BP","magenta","Day21"
"266","GO:0042759",0.0339431753685365,0.999534693179291,1,5,"long-chain fatty acid biosynthetic process","BP","magenta","Day21"
"428","GO:2000573",0.0342606877833495,0.999525885339975,1,5,"positive regulation of DNA biosynthetic process","BP","magenta","Day21"
"371","GO:0080111",0.0342680022440158,0.99955506721636,1,4,"DNA demethylation","BP","magenta","Day21"
"203","GO:0030968",0.0354364068826423,0.996825922609338,2,26,"endoplasmic reticulum unfolded protein response","BP","magenta","Day21"
"249","GO:0038092",0.0358372922911439,0.99951305528777,1,4,"nodal signaling pathway","BP","magenta","Day21"
"326","GO:0061635",0.0360389815946609,0.999507516248523,1,4,"regulation of protein complex stability","BP","magenta","Day21"
"110","GO:0006434",0.0370164256828336,0.999537489099846,1,3,"seryl-tRNA aminoacylation","BP","magenta","Day21"
"149","GO:0010044",0.0372735644860692,0.999530985702278,1,3,"response to aluminum ion","BP","magenta","Day21"
"145","GO:0009052",0.037287238549546,0.999472527016501,1,4,"pentose-phosphate shunt, non-oxidative branch","BP","magenta","Day21"
"16","GO:0000398",0.0376144270223147,0.991307742377346,4,117,"mRNA splicing, via spliceosome","BP","magenta","Day21"
"258","GO:0042274",0.0376462233753904,0.999462238601837,1,4,"ribosomal small subunit biogenesis","BP","magenta","Day21"
"260","GO:0042311",0.0379836150731064,0.999392296558654,1,6,"vasodilation","BP","magenta","Day21"
"309","GO:0051123",0.0384355663870553,0.999501020874689,1,3,"RNA polymerase II preinitiation complex assembly","BP","magenta","Day21"
"129","GO:0007089",0.0385838127895155,0.999497130090656,1,3,"traversing start control point of mitotic cell cycle","BP","magenta","Day21"
"308","GO:0051098",0.038861166379854,0.999489809533833,1,3,"regulation of binding","BP","magenta","Day21"
"244","GO:0035556",0.0391957095487453,0.987283321990213,6,192,"intracellular signal transduction","BP","magenta","Day21"
"411","GO:1903715",0.0392236109938519,0.999480161885586,1,3,"regulation of aerobic respiration","BP","magenta","Day21"
"356","GO:0071051",0.0392886341618521,0.999375222406044,1,5,"polyadenylation-dependent snoRNA 3'-end processing","BP","magenta","Day21"
"389","GO:0099566",0.039311405331867,0.999477811110857,1,3,"regulation of postsynaptic cytosolic calcium ion concentration","BP","magenta","Day21"
"109","GO:0006428",0.0395107841911066,0.999472452502094,1,3,"isoleucyl-tRNA aminoacylation","BP","magenta","Day21"
"127","GO:0007079",0.039614917776525,0.999469642681727,1,3,"mitotic chromosome movement towards spindle pole","BP","magenta","Day21"
"277","GO:0044794",0.0402417530388266,0.999344283047087,1,5,"positive regulation by host of viral process","BP","magenta","Day21"
"419","GO:1905098",0.0402923141381894,0.99945117904808,1,3,"negative regulation of guanyl-nucleotide exchange factor activity","BP","magenta","Day21"
"198","GO:0030148",0.0406965675840311,0.996021867922543,2,33,"sphingolipid biosynthetic process","BP","magenta","Day21"
"31","GO:0001654",0.0409678899731583,0.99599903703639,2,30,"eye development","BP","magenta","Day21"
"131","GO:0007127",0.0412099346588779,0.999425654287197,1,3,"meiosis I","BP","magenta","Day21"
"212","GO:0031665",0.0415680995979078,0.999343249464815,1,4,"negative regulation of lipopolysaccharide-mediated signaling pathway","BP","magenta","Day21"
"189","GO:0021953",0.0423367080218641,0.999318511978671,1,4,"central nervous system neuron differentiation","BP","magenta","Day21"
"404","GO:1902230",0.0427021429301012,0.999306587175455,1,4,"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","BP","magenta","Day21"
"105","GO:0006419",0.0433627547522096,0.999363448233582,1,3,"alanyl-tRNA aminoacylation","BP","magenta","Day21"
"320","GO:0060261",0.0434238953983006,0.999282725512033,1,4,"positive regulation of transcription initiation from RNA polymerase II promoter","BP","magenta","Day21"
"9","GO:0000183",0.043578011116733,0.999277577050582,1,4,"rDNA heterochromatin assembly","BP","magenta","Day21"
"414","GO:1903895",0.0436285092021073,0.999196427152285,1,6,"negative regulation of IRE1-mediated unfolded protein response","BP","magenta","Day21"
"254","GO:0042138",0.0437660215252379,0.999351432994665,1,3,"meiotic DNA double-strand break formation","BP","magenta","Day21"
"3","GO:0000045",0.0446206342312162,0.995450864261779,2,28,"autophagosome assembly","BP","magenta","Day21"
"322","GO:0060840",0.0450935214623967,0.99922594934902,1,4,"artery development","BP","magenta","Day21"
"19","GO:0000723",0.0455664425792622,0.995239714590613,2,37,"telomere maintenance","BP","magenta","Day21"
"133","GO:0007183",0.0463265021835295,0.99912880292465,1,5,"SMAD protein complex assembly","BP","magenta","Day21"
"2","GO:0000028",0.046544580027462,0.999084341860851,1,6,"ribosomal small subunit assembly","BP","magenta","Day21"
"407","GO:1902531",0.0481687117902945,0.999212784643588,1,3,"regulation of intracellular signal transduction","BP","magenta","Day21"
"290","GO:0046655",0.0481827575529081,0.99905686115294,1,5,"folic acid metabolic process","BP","magenta","Day21"
"251","GO:0040015",0.0482802025728298,0.998909530880177,1,13,"negative regulation of multicellular organism growth","BP","magenta","Day21"
"387","GO:0098780",0.0485665176723334,0.999041624810312,1,5,"response to mitochondrial depolarisation","BP","magenta","Day21"
"427","GO:2000491",0.0486215912044127,0.99919774431739,1,3,"positive regulation of hepatic stellate cell activation","BP","magenta","Day21"
"188","GO:0021798",0.0489440191434358,0.999086593213341,1,4,"forebrain dorsal/ventral pattern formation","BP","magenta","Day21"
"423","GO:1990440",0.0490953717180613,0.999181854064955,1,3,"positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","BP","magenta","Day21"
"265","GO:0042675",0.049305237148198,0.999174764392766,1,3,"compound eye cone cell differentiation","BP","magenta","Day21"
"278","GO:0044829",0.0499312656503017,0.998986430818718,1,5,"positive regulation by host of viral genome replication","BP","magenta","Day21"
