"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0031410",0.0292394302896237,0.984134851645816,23,85,"cytoplasmic vesicle","CC"
"GO:0005777",4.29738712250184e-06,0.999999031378605,22,46,"peroxisome","CC"
"GO:0030198",2.69003488739597e-06,0.999999418842372,22,45,"extracellular matrix organization","BP"
"GO:0031901",0.000241883381907066,0.999921073876162,22,57,"early endosome membrane","CC"
"GO:0004222",4.68426838179781e-06,0.999998987638323,21,43,"metalloendopeptidase activity","MF"
"GO:0008289",0.000164713128614048,0.999950003814292,21,52,"lipid binding","MF"
"GO:0010008",2.6350065136742e-05,0.999993288648533,21,47,"endosome membrane","CC"
"GO:0005604",3.25551508926875e-05,0.999992309229161,19,41,"basement membrane","CC"
"GO:0005802",0.0119867084206186,0.994584324251009,19,62,"trans-Golgi network","CC"
"GO:0004252",1.3441145963041e-06,0.999999806983205,17,29,"serine-type endopeptidase activity","MF"
"GO:0005581",2.96170988731015e-06,0.999999534279152,17,30,"collagen trimer","CC"
"GO:0016192",0.015976244042857,0.992907844268188,17,55,"vesicle-mediated transport","BP"
"GO:0030246",0.0190730096705244,0.99132820199574,17,56,"carbohydrate binding","MF"
"GO:0005770",0.00734356221380507,0.997158272035753,16,47,"late endosome","CC"
"GO:0009617",0.00688560150628226,0.997355410143961,16,47,"response to bacterium","BP"
"GO:0016491",0.0137634872523367,0.994196430813317,16,50,"oxidoreductase activity","MF"
"GO:0031902",0.00275124107913408,0.999064861447842,16,43,"late endosome membrane","CC"
"GO:0038023",0.023362794176854,0.989380758201094,16,53,"signaling receptor activity","MF"
"GO:0042470",0.000537774335024302,0.999851195020177,16,38,"melanosome","CC"
"GO:0043235",0.0134849227083548,0.994328115414642,16,50,"receptor complex","CC"
"GO:0045177",0.00258781338415796,0.999126293333874,16,43,"apical part of cell","CC"
"GO:0004197",0.00871069961319293,0.996676560931335,15,44,"cysteine-type endopeptidase activity","MF"
"GO:0007601",0.0170259770867444,0.992847499494109,15,47,"visual perception","BP"
"GO:0035091",0.000191356938247962,0.999956397862001,15,32,"phosphatidylinositol binding","MF"
"GO:0006898",0.000770216586277277,0.999801961969994,14,32,"receptor-mediated endocytosis","BP"
"GO:0006869",0.000233446850622308,0.999953421139287,13,26,"lipid transport","BP"
"GO:0051603",0.000226705886660431,0.999954916019866,13,26,"proteolysis involved in cellular protein catabolic process","BP"
"GO:0005178",7.44343777239256e-05,0.999988917804167,12,21,"integrin binding","MF"
"GO:0005201",0.00226262823349893,0.999405866999418,12,28,"extracellular matrix structural constituent","MF"
"GO:0005506",0.0108476613498308,0.996298586121593,12,33,"iron ion binding","MF"
"GO:0005518",0.000632598468751539,0.999865076259809,12,25,"collagen binding","MF"
"GO:0032154",0.0476143506086245,0.978866568932097,12,40,"cleavage furrow","CC"
"GO:0042147",0.000991777776081579,0.999772323916178,12,26,"retrograde transport, endosome to Golgi","BP"
"GO:0055114",0.0332930460432057,0.986165092129265,12,38,"oxidation-reduction process","BP"
"GO:0005044",0.00381873225647886,0.998986686797989,11,26,"scavenger receptor activity","MF"
"GO:0005975",0.0354104079844997,0.985833680031235,11,34,"carbohydrate metabolic process","BP"
"GO:0006629",0.00381797359273776,0.998986916955335,11,26,"lipid metabolic process","BP"
"GO:0006631",0.000415010469190044,0.999926038407563,11,21,"fatty acid metabolic process","BP"
"GO:0007568",0.0419558092710702,0.982637022495111,11,35,"aging","BP"
"GO:0009897",0.0423439091572816,0.982448603230258,11,35,"external side of plasma membrane","CC"
"GO:0016197",0.00265893863496737,0.999339032212482,11,25,"endosomal transport","BP"
"GO:0050839",0.00523621108401141,0.998527875259161,11,27,"cell adhesion molecule binding","MF"
"GO:0051897",0.00733636258056124,0.997809004602392,11,28,"positive regulation of protein kinase B signaling","BP"
"GO:0000149",0.00879000295513091,0.997488055588367,10,25,"SNARE binding","MF"
"GO:0001725",0.0124629662023277,0.996188195325366,10,26,"stress fiber","CC"
"GO:0005776",0.0124911968997378,0.996178138984255,10,26,"autophagosome","CC"
"GO:0007417",0.00913680278851225,0.997372658779974,10,25,"central nervous system development","BP"
"GO:0008021",0.0216175501137994,0.992612596249074,10,28,"synaptic vesicle","CC"
"GO:0030136",0.00199681622976603,0.999574371206891,10,21,"clathrin-coated vesicle","CC"
"GO:0030667",0.00632431530729052,0.998306646639857,10,24,"secretory granule membrane","CC"
"GO:0030670",0.00652331877261376,0.99824482306845,10,24,"phagocytic vesicle membrane","CC"
"GO:0032092",0.0434338167175628,0.982854346592248,10,31,"positive regulation of protein binding","BP"
"GO:0045335",0.0124673597593822,0.996186630516392,10,26,"phagocytic vesicle","CC"
"GO:0050660",0.0122289564428107,0.996271398749416,10,26,"flavin adenine dinucleotide binding","MF"
"GO:0009267",0.0154020126503367,0.995479145507873,9,23,"cellular response to starvation","BP"
"GO:0019003",0.0348509993055546,0.987729908714304,9,26,"GDP binding","MF"
"GO:0030133",0.00127387203432312,0.999783168677896,9,17,"transport vesicle","CC"
"GO:0032880",0.0354159267477938,0.987492443940618,9,26,"regulation of protein localization","BP"
"GO:0042626",0.0152977741621506,0.995515199532307,9,23,"ATPase-coupled transmembrane transporter activity","MF"
"GO:0055038",0.0351748681962472,0.987593870133166,9,26,"recycling endosome membrane","CC"
"GO:0060021",0.0265423558309022,0.991203472893107,9,25,"roof of mouth development","BP"
"GO:1902600",0.0112363009465775,0.996922969307049,9,22,"proton transmembrane transport","BP"
"GO:0000045",0.0261151525375678,0.992135016161649,8,21,"autophagosome assembly","BP"
"GO:0005319",0.000658110385908943,0.999921499552123,8,13,"lipid transporter activity","MF"
"GO:0005903",0.0264806010859361,0.992002514072756,8,21,"brush border","CC"
"GO:0007204",0.0347990151336697,0.988749418597204,8,22,"positive regulation of cytosolic calcium ion concentration","BP"
"GO:0016236",0.0444853729475164,0.984698254742667,8,23,"macroautophagy","BP"
"GO:0019898",0.0448160911007319,0.984560228934326,8,23,"extrinsic component of membrane","CC"
"GO:0051289",0.0445896996418074,0.984654739617,8,23,"protein homotetramerization","BP"
"GO:0002062",0.0236769446410992,0.993819144387727,7,17,"chondrocyte differentiation","BP"
"GO:0003824",0.0108287188218523,0.997724122564308,7,15,"catalytic activity","MF"
"GO:0005484",0.0160305946881466,0.996238338100089,7,16,"SNAP receptor activity","MF"
"GO:0005782",0.0023121590022487,0.999689987219744,7,12,"peroxisomal matrix","CC"
"GO:0005881",0.0434441631675099,0.986557294706068,7,19,"cytoplasmic microtubule","CC"
"GO:0006625",0.00114903180895727,0.999876175807605,7,11,"protein targeting to peroxisome","BP"
"GO:0006635",0.00108050141216846,0.999884899690507,7,11,"fatty acid beta-oxidation","BP"
"GO:0006811",0.0445654348086308,0.986128725375084,7,19,"ion transport","BP"
"GO:0007162",0.00224853964718249,0.99970013575317,7,12,"negative regulation of cell adhesion","BP"
"GO:0014070",0.0328896120309475,0.990593258116267,7,18,"response to organic cyclic compound","BP"
"GO:0030658",0.0107259768594155,0.997750178237019,7,15,"transport vesicle membrane","CC"
"GO:0032456",0.00394649484097826,0.999375903722845,7,13,"endocytic recycling","BP"
"GO:0033138",0.0438459100694427,0.986404059140454,7,19,"positive regulation of peptidyl-serine phosphorylation","BP"
"GO:0043410",0.0326410294842864,0.990680302445704,7,18,"positive regulation of MAPK cascade","BP"
"GO:0046854",0.0110902330631235,0.997657555275835,7,15,"phosphatidylinositol phosphorylation","BP"
"GO:0071949",0.00112374437264404,0.999879407094749,7,11,"FAD binding","MF"
"GO:1901998",0.0107510353262257,0.997743828406883,7,15,"toxin transport","BP"
"GO:1990126",0.00689715929440055,0.998723967888433,7,14,"retrograde transport, endosome to plasma membrane","BP"
"GO:0001523",0.00391994476824086,0.999523971710478,6,10,"retinoid metabolic process","BP"
"GO:0001772",0.000750886643978962,0.999953716366015,6,8,"immunological synapse","CC"
"GO:0009888",0.0408411955360622,0.989142743714359,6,15,"tissue development","BP"
"GO:0030282",0.00727966907679494,0.998901159267019,6,11,"bone mineralization","BP"
"GO:0030574",0.00746327885127089,0.998867038495148,6,11,"collagen catabolic process","BP"
"GO:0030900",0.0193152385651974,0.995966407561746,6,13,"forebrain development","BP"
"GO:0030904",0.000218487634443803,0.999993260818569,6,7,"retromer complex","CC"
"GO:0032482",0.0196068228673905,0.995890719831288,6,13,"Rab protein signal transduction","BP"
"GO:0050840",0.00734177949090201,0.998889639998265,6,11,"extracellular matrix binding","MF"
"GO:0071203",0.000767113805014002,0.999952503578869,6,8,"WASH complex","CC"
"GO:0071889",0.0196276958966328,0.995885290528415,6,13,"14-3-3 protein binding","MF"
"GO:0072583",0.0282363417349057,0.993324762466285,6,14,"clathrin-dependent endocytosis","BP"
"GO:0120162",0.0292036776480375,0.993038242840741,6,14,"positive regulation of cold-induced thermogenesis","BP"
"GO:0001675",0.00695124900543401,0.999261892424313,5,8,"acrosome assembly","BP"
"GO:0005328",0.0348292408639956,0.992782360187286,5,11,"neurotransmitter:sodium symporter activity","MF"
"GO:0006879",0.01325202094381,0.998137651908397,5,9,"cellular iron ion homeostasis","BP"
"GO:0007029",0.0355023990173204,0.992602456848622,5,11,"endoplasmic reticulum organization","BP"
"GO:0008610",0.0228825321192726,0.995991510210679,5,10,"lipid biosynthetic process","BP"
"GO:0009725",0.0132541862837813,0.998137265893929,5,9,"response to hormone","BP"
"GO:0015562",0.0129311876748035,0.998194647183908,5,9,"efflux transmembrane transporter activity","MF"
"GO:0017090",0.000201343845586983,1,5,5,"meprin A complex","CC"
"GO:0031100",0.0342661958672234,0.992932013927398,5,11,"animal organ regeneration","BP"
"GO:0031623",0.0349693559070513,0.992745001887502,5,11,"receptor internalization","BP"
"GO:0036010",0.00105782329961644,0.999961879225606,5,6,"protein localization to endosome","BP"
"GO:0045176",0.0220550714464309,0.996175683432448,5,10,"apical protein localization","BP"
"GO:0045178",0.000206810398231225,1,5,5,"basal part of cell","CC"
"GO:0090316",0.0226697799910245,0.996039055556516,5,10,"positive regulation of intracellular protein transport","BP"
"GO:0097242",0.00306053316243653,0.999782142705086,5,7,"amyloid-beta clearance","BP"
"GO:0004806",0.012160320067535,0.998970543266771,4,6,"triglyceride lipase activity","MF"
"GO:0004866",0.0241415212724417,0.996966913384432,4,7,"endopeptidase inhibitor activity","MF"
"GO:0005771",0.0424790216633797,0.992885505225914,4,8,"multivesicular body","CC"
"GO:0005978",0.0412278681659531,0.993165031796868,4,8,"glycogen biosynthetic process","BP"
"GO:0006091",0.00110190680897733,1,4,4,"generation of precursor metabolites and energy","BP"
"GO:0006646",0.0244116498258484,0.996921745920152,4,7,"phosphatidylethanolamine biosynthetic process","BP"
"GO:0006836",0.0234935251706822,0.99707454155173,4,7,"neurotransmitter transport","BP"
"GO:0006958",0.00477687298293732,0.99979564159704,4,5,"complement activation, classical pathway","BP"
"GO:0008028",0.0419158675041167,0.993011702217616,4,8,"monocarboxylic acid transmembrane transporter activity","MF"
"GO:0008483",0.00463715720624881,0.999803411367292,4,5,"transaminase activity","MF"
"GO:0009062",0.0121486427679302,0.998971844913645,4,6,"fatty acid catabolic process","BP"
"GO:0009437",0.024047032500085,0.996982670987898,4,7,"carnitine metabolic process","BP"
"GO:0009612",0.0407198700463841,0.99327764591827,4,8,"response to mechanical stimulus","BP"
"GO:0016791",0.0420002555124471,0.992992831231609,4,8,"phosphatase activity","MF"
"GO:0017000",0.00108696432619142,1,4,4,"antibiotic biosynthetic process","BP"
"GO:0017134",0.0237909746498811,0.997025264064596,4,7,"fibroblast growth factor binding","MF"
"GO:0018401",0.00477877777806142,0.999795535161504,4,5,"peptidyl-proline hydroxylation to 4-hydroxy-L-proline","BP"
"GO:0030278",0.0116407931681372,0.999028046194923,4,6,"regulation of ossification","BP"
"GO:0030511",0.0407293174105506,0.993275556278692,4,8,"positive regulation of transforming growth factor beta receptor signaling pathway","BP"
"GO:0030665",0.0412415619176037,0.993161989064025,4,8,"clathrin-coated vesicle membrane","CC"
"GO:0031418",0.0238443364062953,0.997016400936592,4,7,"L-ascorbic acid binding","MF"
"GO:0031638",0.0241152984999305,0.996971288642688,4,7,"zymogen activation","BP"
"GO:0032050",0.00469901286165083,0.999799980587715,4,5,"clathrin heavy chain binding","MF"
"GO:0032526",0.0240921989552532,0.996975141413189,4,7,"response to retinoic acid","BP"
"GO:0032934",0.0238524354030069,0.997015055126467,4,7,"sterol binding","MF"
"GO:0033280",0.0011006049162616,1,4,4,"response to vitamin D","BP"
"GO:0033344",0.0122462713438657,0.998960949593703,4,6,"cholesterol efflux","BP"
"GO:0033572",0.0239169430278512,0.997004330197318,4,7,"transferrin transport","BP"
"GO:0034498",0.00475581359877751,0.999796817441431,4,5,"early endosome to Golgi transport","BP"
"GO:0035909",0.0245272456229407,0.996902363801002,4,7,"aorta morphogenesis","BP"
"GO:0042572",0.0123189958522403,0.998952814644401,4,6,"retinol metabolic process","BP"
"GO:0042732",0.00109483797986992,1,4,4,"D-xylose metabolic process","BP"
"GO:0042910",0.0407099901868591,0.993279831030613,4,8,"xenobiotic transmembrane transporter activity","MF"
"GO:0043152",0.02386934370185,0.997012244960165,4,7,"induction of bacterial agglutination","BP"
"GO:0043395",0.0120332932233301,0.998984680209573,4,6,"heparan sulfate proteoglycan binding","MF"
"GO:0044242",0.0121267207945942,0.998974287385709,4,6,"cellular lipid catabolic process","BP"
"GO:0045056",0.00461854415217802,0.999804440880205,4,5,"transcytosis","BP"
"GO:0045324",0.0121069250400843,0.998976491694159,4,6,"late endosome to vacuole transport","BP"
"GO:0046718",0.0404635364240835,0.993334275932511,4,8,"viral entry into host cell","BP"
"GO:0048268",0.0408168095792521,0.993256195669903,4,8,"clathrin coat assembly","BP"
"GO:0051642",0.0405751477801383,0.993309634492067,4,8,"centrosome localization","BP"
"GO:0060048",0.0423038153727766,0.992924833489979,4,8,"cardiac muscle contraction","BP"
"GO:0061642",0.00471452891301906,0.99979911772878,4,5,"chemoattraction of axon","BP"
"GO:0090197",0.00461121598279315,0.999804845848341,4,5,"positive regulation of chemokine secretion","BP"
"GO:0140115",0.0407099901868591,0.993279831030613,4,8,"export across plasma membrane","BP"
"GO:0150093",0.00472318336860725,0.999798636053729,4,5,"amyloid-beta clearance by transcytosis","BP"
"GO:1900180",0.00483621381533236,0.999792319411212,4,5,"regulation of protein localization to nucleus","BP"
"GO:1900273",0.0242050196967361,0.996956311812209,4,7,"positive regulation of long-term synaptic potentiation","BP"
"GO:1902857",0.0237076073837453,0.997039097065003,4,7,"positive regulation of non-motile cilium assembly","BP"
"GO:1904399",0.0409378726841053,0.993229381286028,4,8,"heparan sulfate binding","MF"
"GO:0000062",0.0213954907581897,0.998861549221075,3,4,"fatty-acyl-CoA binding","MF"
"GO:0000220",0.00593820483060446,1,3,3,"vacuolar proton-transporting V-type ATPase, V0 domain","CC"
"GO:0000815",0.0454023921842502,0.995262713675558,3,5,"ESCRT III complex","CC"
"GO:0001676",0.0448116474597061,0.995350308610996,3,5,"long-chain fatty acid metabolic process","BP"
"GO:0003179",0.0211859170407841,0.99887722240571,3,4,"heart valve morphogenesis","BP"
"GO:0004090",0.0203771412178548,0.998937079452993,3,4,"carbonyl reductase (NADPH) activity","MF"
"GO:0004303",0.00627255228638215,1,3,3,"estradiol 17-beta-dehydrogenase activity","MF"
"GO:0004620",0.0453687985983458,0.995267708883091,3,5,"phospholipase activity","MF"
"GO:0004656",0.020784796481992,0.99890703438012,3,4,"procollagen-proline 4-dioxygenase activity","MF"
"GO:0005504",0.00613079146110529,1,3,3,"fatty acid binding","MF"
"GO:0005522",0.0212511869286164,0.998872348266598,3,4,"profilin binding","MF"
"GO:0006520",0.0451707731123659,0.995297120091519,3,5,"cellular amino acid metabolic process","BP"
"GO:0006672",0.0213060775667545,0.998868244214942,3,4,"ceramide metabolic process","BP"
"GO:0006703",0.00627255228638215,1,3,3,"estrogen biosynthetic process","BP"
"GO:0006750",0.0205426214525021,0.998924914051845,3,4,"glutathione biosynthetic process","BP"
"GO:0006957",0.00603121885021535,1,3,3,"complement activation, alternative pathway","BP"
"GO:0008236",0.0449398290454565,0.995331346372078,3,5,"serine-type peptidase activity","MF"
"GO:0008381",0.0208768278691352,0.998900216157702,3,4,"mechanosensitive ion channel activity","MF"
"GO:0009311",0.04443359881834,0.995406090678382,3,5,"oligosaccharide metabolic process","BP"
"GO:0009414",0.0443193282686027,0.995422909285704,3,5,"response to water deprivation","BP"
"GO:0010575",0.0454430778144201,0.99525666165997,3,5,"positive regulation of vascular endothelial growth factor production","BP"
"GO:0010715",0.0442446113227965,0.995433895662011,3,5,"regulation of extracellular matrix disassembly","BP"
"GO:0014912",0.0460468504632846,0.995166560368269,3,5,"negative regulation of smooth muscle cell migration","BP"
"GO:0015026",0.020917513533872,0.998897197796922,3,4,"coreceptor activity","MF"
"GO:0015718",0.0459667860289706,0.995178539588375,3,5,"monocarboxylic acid transport","BP"
"GO:0016404",0.00601698865536206,1,3,3,"15-hydroxyprostaglandin dehydrogenase (NAD+) activity","MF"
"GO:0016471",0.0207365472639121,0.998910603780906,3,4,"vacuolar proton-transporting V-type ATPase complex","CC"
"GO:0016788",0.00616072874680456,1,3,3,"hydrolase activity, acting on ester bonds","MF"
"GO:0019432",0.0449818882528368,0.995325119077133,3,5,"triglyceride biosynthetic process","BP"
"GO:0022617",0.0451328440035213,0.995302746723908,3,5,"extracellular matrix disassembly","BP"
"GO:0030123",0.0445083496211251,0.995395078043167,3,5,"AP-3 adaptor complex","CC"
"GO:0030212",0.0447619339765457,0.995357656225241,3,5,"hyaluronan metabolic process","BP"
"GO:0031088",0.00605246441181168,1,3,3,"platelet dense granule membrane","CC"
"GO:0031639",0.00597411351468683,1,3,3,"plasminogen activation","BP"
"GO:0032421",0.00597672051105882,1,3,3,"stereocilium bundle","CC"
"GO:0032809",0.0445478756560372,0.995389251486272,3,5,"neuronal cell body membrane","CC"
"GO:0033198",0.0455864110474436,0.995235321078226,3,5,"response to ATP","BP"
"GO:0033539",0.0209875493968471,0.998891996102342,3,4,"fatty acid beta-oxidation using acyl-CoA dehydrogenase","BP"
"GO:0033540",0.00617838991129479,1,3,3,"fatty acid beta-oxidation using acyl-CoA oxidase","BP"
"GO:0034334",0.0211503961642717,0.998879872269737,3,4,"adherens junction maintenance","BP"
"GO:0035458",0.0456200371586678,0.995230310124295,3,5,"cellular response to interferon-beta","BP"
"GO:0035641",0.0450750305517166,0.995311318979542,3,5,"locomotory exploration behavior","BP"
"GO:0035773",0.0446408537555081,0.995375536265865,3,5,"insulin secretion involved in cellular response to glucose stimulus","BP"
"GO:0039702",0.0205889447593469,0.998921500995904,3,4,"viral budding via host ESCRT complex","BP"
"GO:0042030",0.0450520165344297,0.995314729977691,3,5,"ATPase inhibitor activity","MF"
"GO:0042730",0.020491680640239,0.998928663504656,3,4,"fibrinolysis","BP"
"GO:0044070",0.020688112209351,0.998914183338527,3,4,"regulation of anion transport","BP"
"GO:0044306",0.0457753760625289,0.995207139715106,3,5,"neuron projection terminus","CC"
"GO:0044829",0.0208490958831599,0.998902272069419,3,4,"positive regulation by host of viral genome replication","BP"
"GO:0045334",0.0207062282342832,0.998912844908275,3,4,"clathrin-coated endocytic vesicle","CC"
"GO:0046324",0.0458747028177335,0.995192305287954,3,5,"regulation of glucose import","BP"
"GO:0046676",0.0452244143624849,0.995289158953402,3,5,"negative regulation of insulin secretion","BP"
"GO:0046961",0.0205059750918632,0.998927611778108,3,4,"proton-transporting ATPase activity, rotational mechanism","MF"
"GO:0047484",0.0443919096321461,0.995412228869243,3,5,"regulation of response to osmotic stress","BP"
"GO:0048545",0.0448517373294632,0.995344380658804,3,5,"response to steroid hormone","BP"
"GO:0050776",0.0458754374102991,0.995192195522109,3,5,"regulation of immune response","BP"
"GO:0050873",0.0219281123670709,0.998821418524168,3,4,"brown fat cell differentiation","BP"
"GO:0050882",0.0450723149269716,0.995311721514231,3,5,"voluntary musculoskeletal movement","BP"
"GO:0050910",0.0452210082337895,0.995289664600099,3,5,"detection of mechanical stimulus involved in sensory perception of sound","BP"
"GO:0051919",0.00597411351468683,1,3,3,"positive regulation of fibrinolysis","BP"
"GO:0055010",0.00601628226105808,1,3,3,"ventricular cardiac muscle tissue morphogenesis","BP"
"GO:0061952",0.0443203420247311,0.995422760165183,3,5,"midbody abscission","BP"
"GO:0070330",0.0213545085733954,0.998864619346549,3,4,"aromatase activity","MF"
"GO:0070848",0.0213850972002837,0.998862328080891,3,4,"response to growth factor","BP"
"GO:0070890",0.0460167693814997,0.995171062207638,3,5,"sodium-dependent L-ascorbate transmembrane transporter activity","MF"
"GO:0098591",0.0450097975036,0.995320985365179,3,5,"external side of apical plasma membrane","CC"
"GO:0098797",0.0206813591059912,0.99891468213572,3,4,"plasma membrane protein complex","CC"
"GO:0098993",0.00608842471760662,1,3,3,"anchored component of synaptic vesicle membrane","CC"
"GO:0099527",0.0459988153245351,0.995173748515038,3,5,"postsynapse to nucleus signaling pathway","BP"
"GO:1903076",0.0202694523837744,0.998944973542439,3,4,"regulation of protein localization to plasma membrane","BP"
"GO:2000008",0.0208571082164374,0.998901678195642,3,4,"regulation of protein localization to cell surface","BP"
"GO:2000036",0.00612289423455341,1,3,3,"regulation of stem cell population maintenance","BP"
"GO:2001135",0.0450702855527116,0.995312022319401,3,5,"regulation of endocytic recycling","BP"
"GO:2001225",0.0206133836128043,0.998919699034276,3,4,"regulation of chloride transport","BP"
"GO:0000050",0.0340881141572504,1,2,2,"urea cycle","BP"
"GO:0001818",0.0335101986727266,1,2,2,"negative regulation of cytokine production","BP"
"GO:0002026",0.0335160031840301,1,2,2,"regulation of the force of heart contraction","BP"
"GO:0002542",0.0327948849516959,1,2,2,"Factor XII activation","BP"
"GO:0003997",0.0333883522070287,1,2,2,"acyl-CoA oxidase activity","MF"
"GO:0004040",0.0341915018509325,1,2,2,"amidase activity","MF"
"GO:0004103",0.0336497439152202,1,2,2,"choline kinase activity","MF"
"GO:0004305",0.0336497439152202,1,2,2,"ethanolamine kinase activity","MF"
"GO:0004322",0.034503852480189,1,2,2,"ferroxidase activity","MF"
"GO:0004336",0.0342264262816089,1,2,2,"galactosylceramidase activity","MF"
"GO:0004687",0.0327561001777844,1,2,2,"myosin light chain kinase activity","MF"
"GO:0005042",0.0329380116097578,1,2,2,"netrin receptor activity","MF"
"GO:0005330",0.0330561056321538,1,2,2,"dopamine:sodium symporter activity","MF"
"GO:0005534",0.0342106527003188,1,2,2,"galactose binding","MF"
"GO:0005579",0.0334224218706405,1,2,2,"membrane attack complex","CC"
"GO:0005592",0.0332592429428078,1,2,2,"collagen type XI trimer","CC"
"GO:0005622",0.0327809039545592,1,2,2,"intracellular","CC"
"GO:0005997",0.0329249180276515,1,2,2,"xylulose metabolic process","BP"
"GO:0006101",0.0335676708295743,1,2,2,"citrate metabolic process","BP"
"GO:0006683",0.0342264262816089,1,2,2,"galactosylceramide catabolic process","BP"
"GO:0006693",0.032829844613489,1,2,2,"prostaglandin metabolic process","BP"
"GO:0006766",0.0330381628020821,1,2,2,"vitamin metabolic process","BP"
"GO:0007187",0.0331299610183943,1,2,2,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","BP"
"GO:0007200",0.0331299610183943,1,2,2,"phospholipase C-activating G protein-coupled receptor signaling pathway","BP"
"GO:0007625",0.0340881141572504,1,2,2,"grooming behavior","BP"
"GO:0008810",0.0335098572813686,1,2,2,"cellulase activity","MF"
"GO:0009056",0.0324760474617807,1,2,2,"catabolic process","BP"
"GO:0010760",0.0334224218706405,1,2,2,"negative regulation of macrophage chemotaxis","BP"
"GO:0010891",0.0330845996006669,1,2,2,"negative regulation of sequestering of triglyceride","BP"
"GO:0015220",0.0338173499893603,1,2,2,"choline transmembrane transporter activity","MF"
"GO:0015662",0.0333340732054639,1,2,2,"ion transmembrane transporter activity, phosphorylative mechanism","MF"
"GO:0015874",0.0330561056321538,1,2,2,"norepinephrine transport","BP"
"GO:0016185",0.033562249775004,1,2,2,"synaptic vesicle budding from presynaptic endocytic zone membrane","BP"
"GO:0016316",0.0326798761796784,1,2,2,"phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity","MF"
"GO:0016476",0.0324218819613484,1,2,2,"regulation of embryonic cell shape","BP"
"GO:0016655",0.0329249180276515,1,2,2,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","MF"
"GO:0016830",0.0338004900949392,1,2,2,"carbon-carbon lyase activity","MF"
"GO:0016999",0.0327069549254846,1,2,2,"antibiotic metabolic process","BP"
"GO:0019244",0.0340881141572504,1,2,2,"lactate biosynthetic process from pyruvate","BP"
"GO:0019262",0.033004547689855,1,2,2,"N-acetylneuraminate catabolic process","BP"
"GO:0021536",0.0339629929415185,1,2,2,"diencephalon development","BP"
"GO:0021988",0.0340881141572504,1,2,2,"olfactory lobe development","BP"
"GO:0021990",0.0340881141572504,1,2,2,"neural plate formation","BP"
"GO:0022841",0.0323058126166155,1,2,2,"potassium ion leak channel activity","MF"
"GO:0030072",0.0340881141572504,1,2,2,"peptide hormone secretion","BP"
"GO:0030118",0.0323709139225701,1,2,2,"clathrin coat","CC"
"GO:0030122",0.0329282112876599,1,2,2,"AP-2 adaptor complex","CC"
"GO:0030132",0.0323970483650026,1,2,2,"clathrin coat of coated pit","CC"
"GO:0030158",0.0329602710934452,1,2,2,"protein xylosyltransferase activity","MF"
"GO:0030226",0.0328446190225786,1,2,2,"apolipoprotein receptor activity","MF"
"GO:0030239",0.0335803251931558,1,2,2,"myofibril assembly","BP"
