"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"83","GO:0006955",0.00055316293982117,0.999911819874563,7,82,"immune response","BP","pink","Day21"
"239","GO:0042981",0.000584976046745909,0.99989016261324,8,103,"regulation of apoptotic process","BP","pink","Day21"
"135","GO:0017145",0.000650077230093974,0.999980892262025,3,8,"stem cell division","BP","pink","Day21"
"241","GO:0043029",0.000738569942794668,0.999976239549436,3,9,"T cell homeostasis","BP","pink","Day21"
"113","GO:0010906",0.000768823059739865,0.99997404442821,3,10,"regulation of glucose metabolic process","BP","pink","Day21"
"242","GO:0043066",0.000776910220884773,0.999741915992125,15,286,"negative regulation of apoptotic process","BP","pink","Day21"
"141","GO:0019221",0.000790780163498747,0.999916741981712,5,37,"cytokine-mediated signaling pathway","BP","pink","Day21"
"123","GO:0015838",0.000791524372175319,1,2,2,"amino-acid betaine transport","BP","pink","Day21"
"210","GO:0035524",0.000791524372175319,1,2,2,"proline transmembrane transport","BP","pink","Day21"
"311","GO:0060337",0.000915852515754583,0.999966253456359,3,11,"type I interferon signaling pathway","BP","pink","Day21"
"175","GO:0032728",0.000934156203174529,0.999931258488363,4,23,"positive regulation of interferon-beta production","BP","pink","Day21"
"315","GO:0060546",0.000977106558238205,0.999960696688853,3,15,"negative regulation of necroptotic process","BP","pink","Day21"
"84","GO:0007219",0.001013913415812,0.999768129899927,9,114,"Notch signaling pathway","BP","pink","Day21"
"80","GO:0006915",0.00118332382029504,0.999573672251736,16,308,"apoptotic process","BP","pink","Day21"
"248","GO:0043330",0.00123733092969297,0.999949352879053,3,11,"response to exogenous dsRNA","BP","pink","Day21"
"1","GO:0000122",0.00133922104234304,0.99947719500245,18,402,"negative regulation of transcription by RNA polymerase II","BP","pink","Day21"
"424","GO:2000778",0.00135269073446485,0.999939782228848,3,14,"positive regulation of interleukin-6 secretion","BP","pink","Day21"
"232","GO:0042176",0.0015056710168222,0.999935690616971,3,10,"regulation of protein catabolic process","BP","pink","Day21"
"2","GO:0000184",0.00175819667006191,0.999777713121953,5,38,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","pink","Day21"
"174","GO:0032727",0.00178380512127257,0.999915201203053,3,12,"positive regulation of interferon-alpha production","BP","pink","Day21"
"122","GO:0015824",0.00184472750329053,0.99998441388471,2,3,"proline transport","BP","pink","Day21"
"307","GO:0060330",0.00192222624399194,0.999983412584302,2,3,"regulation of response to interferon-gamma","BP","pink","Day21"
"313","GO:0060397",0.00209315627257352,0.999981130012119,2,3,"growth hormone receptor signaling pathway via JAK-STAT","BP","pink","Day21"
"259","GO:0045071",0.00224852761331305,0.999883997011549,3,12,"negative regulation of viral genome replication","BP","pink","Day21"
"189","GO:0034058",0.00254780535746226,0.999865440254608,3,11,"endosomal vesicle fusion","BP","pink","Day21"
"279","GO:0046543",0.00262545941499451,0.999962520759278,2,4,"development of secondary female sexual characteristics","BP","pink","Day21"
"393","GO:1902443",0.00270170514769493,0.9999608609237,2,4,"negative regulation of ripoptosome assembly involved in necroptotic process","BP","pink","Day21"
"33","GO:0002821",0.00285602912000235,0.999957426787977,2,4,"positive regulation of adaptive immune response","BP","pink","Day21"
"182","GO:0033077",0.00290231334013254,0.999945000172897,2,6,"T cell differentiation in thymus","BP","pink","Day21"
"140","GO:0019218",0.00307767631108204,0.999952324140793,2,4,"regulation of steroid metabolic process","BP","pink","Day21"
"397","GO:1904469",0.00341638515651585,0.999779107647492,3,19,"positive regulation of tumor necrosis factor secretion","BP","pink","Day21"
"199","GO:0034344",0.00342912865413717,0.999943836325405,2,4,"regulation of type III interferon production","BP","pink","Day21"
"126","GO:0016239",0.0035746113238757,0.999778760133403,3,13,"positive regulation of macroautophagy","BP","pink","Day21"
"314","GO:0060544",0.00366137958593786,0.999917490619998,2,7,"regulation of necroptotic process","BP","pink","Day21"
"12","GO:0001553",0.00422531027119908,0.999922915019062,2,4,"luteinization","BP","pink","Day21"
"425","GO:2000781",0.00432267658447566,0.999920203277658,2,4,"positive regulation of double-strand break repair","BP","pink","Day21"
"428","GO:2001238",0.00437377951779142,0.999698255452365,3,16,"positive regulation of extrinsic apoptotic signaling pathway","BP","pink","Day21"
"391","GO:1902042",0.00437805029674507,0.999897506507934,2,6,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP","pink","Day21"
"81","GO:0006919",0.00441861697769103,0.999483377110413,4,32,"activation of cysteine-type endopeptidase activity involved in apoptotic process","BP","pink","Day21"
"88","GO:0007259",0.00442501826373886,0.999885848062744,2,8,"receptor signaling pathway via JAK-STAT","BP","pink","Day21"
"212","GO:0035563",0.00466072821601434,0.999674368530568,3,15,"positive regulation of chromatin binding","BP","pink","Day21"
"144","GO:0022011",0.00483594333547971,0.999661650618662,3,14,"myelination in peripheral nervous system","BP","pink","Day21"
"355","GO:0072344",0.00486673872927065,0.999889289262796,2,5,"rescue of stalled ribosome","BP","pink","Day21"
"197","GO:0034341",0.00495783148022848,0.999886129318932,2,5,"response to interferon-gamma","BP","pink","Day21"
"426","GO:2001034",0.00533762496351367,0.999604395258139,3,16,"positive regulation of double-strand break repair via nonhomologous end joining","BP","pink","Day21"
"309","GO:0060335",0.00542630656187783,0.999869400878213,2,5,"positive regulation of interferon-gamma-mediated signaling pathway","BP","pink","Day21"
"294","GO:0050729",0.00600820955046047,0.9992187967819,4,42,"positive regulation of inflammatory response","BP","pink","Day21"
"177","GO:0032755",0.00616898455246244,0.999492747068192,3,25,"positive regulation of interleukin-6 production","BP","pink","Day21"
"163","GO:0032147",0.00626851837925478,0.998917954900414,5,46,"activation of protein kinase activity","BP","pink","Day21"
"148","GO:0030856",0.00636666621757961,0.9998190846549,2,6,"regulation of epithelial cell differentiation","BP","pink","Day21"
"385","GO:1900226",0.00645000010585291,0.999805310637685,2,7,"negative regulation of NLRP3 inflammasome complex assembly","BP","pink","Day21"
"361","GO:0090084",0.00648383803933002,0.999814001993297,2,6,"negative regulation of inclusion body assembly","BP","pink","Day21"
"390","GO:1902017",0.00652792419495291,0.999475018720136,3,17,"regulation of cilium assembly","BP","pink","Day21"
"31","GO:0002726",0.00660468536682138,0.999808709031227,2,6,"positive regulation of T cell cytokine production","BP","pink","Day21"
"273","GO:0045647",0.00669482893736468,0.999793976483667,2,7,"negative regulation of erythrocyte differentiation","BP","pink","Day21"
"289","GO:0048538",0.00710434864041546,0.999410818767252,3,17,"thymus development","BP","pink","Day21"
"114","GO:0014044",0.00711703616851136,0.999802766906229,2,5,"Schwann cell development","BP","pink","Day21"
"11","GO:0001525",0.00726339401844328,0.997747566935815,9,158,"angiogenesis","BP","pink","Day21"
"108","GO:0010507",0.0077723751030101,0.999313327664134,3,22,"negative regulation of autophagy","BP","pink","Day21"
"269","GO:0045579",0.00810455279905517,0.999724536602623,2,7,"positive regulation of B cell differentiation","BP","pink","Day21"
"350","GO:0071360",0.00898235953252214,0.999147997940227,3,27,"cellular response to exogenous dsRNA","BP","pink","Day21"
"224","GO:0039528",0.00933289181126262,0.999658542736958,2,7,"cytoplasmic pattern recognition receptor signaling pathway in response to virus","BP","pink","Day21"
"116","GO:0014901",0.00953394185782109,1,1,1,"satellite cell activation involved in skeletal muscle regeneration","BP","pink","Day21"
"117","GO:0014908",0.00953394185782109,1,1,1,"myotube differentiation involved in skeletal muscle regeneration","BP","pink","Day21"
"324","GO:0061586",0.00953394185782109,1,1,1,"positive regulation of transcription by transcription factor localization","BP","pink","Day21"
"376","GO:0099156",0.00953394185782109,1,1,1,"cell-cell signaling via exosome","BP","pink","Day21"
"71","GO:0006370",0.00954921080788991,0.999646417440778,2,7,"7-methylguanosine mRNA capping","BP","pink","Day21"
"16","GO:0001779",0.00979070453611505,0.999618743218274,2,8,"natural killer cell differentiation","BP","pink","Day21"
"345","GO:0070936",0.0101816435824298,0.998455277618114,4,44,"protein K48-linked ubiquitination","BP","pink","Day21"
"384","GO:1900182",0.0106651668877722,0.998942023738289,3,22,"positive regulation of protein localization to nucleus","BP","pink","Day21"
"165","GO:0032211",0.0106986880555702,0.99954177407917,2,10,"negative regulation of telomere maintenance via telomerase","BP","pink","Day21"
"110","GO:0010629",0.0110592487431521,0.996322956791756,9,178,"negative regulation of gene expression","BP","pink","Day21"
"87","GO:0007250",0.011111466454556,0.999506327847914,2,11,"activation of NF-kappaB-inducing kinase activity","BP","pink","Day21"
"274","GO:0045824",0.0117198055327161,0.999473502659231,2,10,"negative regulation of innate immune response","BP","pink","Day21"
"387","GO:1901223",0.0120009770091004,0.998711487943133,3,35,"negative regulation of NIK/NF-kappaB signaling","BP","pink","Day21"
"216","GO:0035871",0.0124302697476143,0.999451431522731,2,8,"protein K11-linked deubiquitination","BP","pink","Day21"
"145","GO:0023014",0.0124624279783328,0.998022941743845,4,35,"signal transduction by protein phosphorylation","BP","pink","Day21"
"344","GO:0070932",0.0127019433007826,0.999453704315521,2,7,"histone H3 deacetylation","BP","pink","Day21"
"202","GO:0034724",0.0131044686966757,1,1,1,"DNA replication-independent nucleosome organization","BP","pink","Day21"
"154","GO:0031396",0.0132685771204053,0.999377104422665,2,9,"regulation of protein ubiquitination","BP","pink","Day21"
"76","GO:0006476",0.0132753153956085,0.999415598936459,2,7,"protein deacetylation","BP","pink","Day21"
"368","GO:0097192",0.0144224708433436,0.999265225557413,2,11,"extrinsic apoptotic signaling pathway in absence of ligand","BP","pink","Day21"
"86","GO:0007249",0.0150256288807117,0.998282047004196,3,26,"I-kappaB kinase/NF-kappaB signaling","BP","pink","Day21"
"416","GO:2000454",0.0154731233558462,1,1,1,"positive regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation","BP","pink","Day21"
"349","GO:0071222",0.0155623859753578,0.99656138461158,5,77,"cellular response to lipopolysaccharide","BP","pink","Day21"
"176","GO:0032743",0.0156236287781441,0.999222112963799,2,8,"positive regulation of interleukin-2 production","BP","pink","Day21"
"249","GO:0043388",0.0157526079543524,0.999147729845622,2,12,"positive regulation of DNA binding","BP","pink","Day21"
"398","GO:1904707",0.0162449967086426,0.999151412791191,2,9,"positive regulation of vascular smooth muscle cell proliferation","BP","pink","Day21"
"19","GO:0001922",0.0165586768266039,1,1,1,"B-1 B cell homeostasis","BP","pink","Day21"
"27","GO:0002632",0.0165586768266039,1,1,1,"negative regulation of granuloma formation","BP","pink","Day21"
"30","GO:0002677",0.0165586768266039,1,1,1,"negative regulation of chronic inflammatory response","BP","pink","Day21"
"193","GO:0034148",0.0165586768266039,1,1,1,"negative regulation of toll-like receptor 5 signaling pathway","BP","pink","Day21"
"295","GO:0050869",0.0165586768266039,1,1,1,"negative regulation of B cell activation","BP","pink","Day21"
"335","GO:0070429",0.0165586768266039,1,1,1,"negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway","BP","pink","Day21"
"358","GO:0072573",0.0165586768266039,1,1,1,"tolerance induction to lipopolysaccharide","BP","pink","Day21"
"412","GO:2000349",0.0165586768266039,1,1,1,"negative regulation of CD40 signaling pathway","BP","pink","Day21"
"190","GO:0034097",0.0165706447157657,0.999091608949402,2,11,"response to cytokine","BP","pink","Day21"
"100","GO:0009435",0.0174082473105618,0.999082103235782,2,8,"NAD biosynthetic process","BP","pink","Day21"
"172","GO:0032691",0.0175384816337291,0.998941950565123,2,19,"negative regulation of interleukin-1 beta production","BP","pink","Day21"
"168","GO:0032479",0.0175953697510008,0.999004312389131,2,11,"regulation of type I interferon production","BP","pink","Day21"
"204","GO:0034983",0.0176885748284675,0.999059373576557,2,8,"peptidyl-lysine deacetylation","BP","pink","Day21"
"191","GO:0034124",0.0184314416963277,1,1,1,"regulation of MyD88-dependent toll-like receptor signaling pathway","BP","pink","Day21"
"270","GO:0045590",0.0184314416963277,1,1,1,"negative regulation of regulatory T cell differentiation","BP","pink","Day21"
"121","GO:0015816",0.0184435785195818,0.998997183024792,2,8,"glycine transport","BP","pink","Day21"
"332","GO:0070266",0.018454806579206,0.998914326890828,2,12,"necroptotic process","BP","pink","Day21"
"77","GO:0006478",0.0185138122039813,1,1,1,"peptidyl-tyrosine sulfation","BP","pink","Day21"
"72","GO:0006396",0.0189427309840697,0.997637757270127,3,26,"RNA processing","BP","pink","Day21"
"291","GO:0048715",0.0199167468465224,0.99884071474132,2,9,"negative regulation of oligodendrocyte differentiation","BP","pink","Day21"
"20","GO:0001938",0.0200668213472761,0.997442555664736,3,26,"positive regulation of endothelial cell proliferation","BP","pink","Day21"
"129","GO:0016575",0.0204741462070119,0.997388289748016,3,24,"histone deacetylation","BP","pink","Day21"
"217","GO:0035872",0.0204785925993995,1,1,1,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","BP","pink","Day21"
"388","GO:1901797",0.0204785925993995,1,1,1,"negative regulation of signal transduction by p53 class mediator","BP","pink","Day21"
"413","GO:2000374",0.0204785925993995,1,1,1,"regulation of oxygen metabolic process","BP","pink","Day21"
"290","GO:0048593",0.0206638204515179,0.998671524238801,2,15,"camera-type eye morphogenesis","BP","pink","Day21"
"240","GO:0043011",0.0215064549595474,0.998668282706546,2,10,"myeloid dendritic cell differentiation","BP","pink","Day21"
"194","GO:0034157",0.0215592287472397,1,1,1,"positive regulation of toll-like receptor 7 signaling pathway","BP","pink","Day21"
"195","GO:0034165",0.0215592287472397,1,1,1,"positive regulation of toll-like receptor 9 signaling pathway","BP","pink","Day21"
"214","GO:0035710",0.0215592287472397,1,1,1,"CD4-positive, alpha-beta T cell activation","BP","pink","Day21"
"271","GO:0045612",0.0218493737665396,1,1,1,"positive regulation of hemocyte differentiation","BP","pink","Day21"
"68","GO:0006282",0.0220475410423854,0.998645143865842,2,9,"regulation of DNA repair","BP","pink","Day21"
"229","GO:0042102",0.0223979307055152,0.998558978181323,2,11,"positive regulation of T cell proliferation","BP","pink","Day21"
"330","GO:0070234",0.0225459080510117,1,1,1,"positive regulation of T cell apoptotic process","BP","pink","Day21"
"124","GO:0016073",0.0229979210278087,1,1,1,"snRNA metabolic process","BP","pink","Day21"
"226","GO:0040031",0.0229979210278087,1,1,1,"snRNA modification","BP","pink","Day21"
"252","GO:0043507",0.0233703119800739,0.998408612928336,2,14,"positive regulation of JUN kinase activity","BP","pink","Day21"
"386","GO:1901031",0.0233900932138515,1,1,1,"regulation of response to reactive oxygen species","BP","pink","Day21"
"321","GO:0061024",0.0237195141781775,0.996760841174156,3,28,"membrane organization","BP","pink","Day21"
"169","GO:0032480",0.0239896115323237,0.998398869339913,2,11,"negative regulation of type I interferon production","BP","pink","Day21"
"79","GO:0006851",0.0245835234428249,0.998398553288837,2,9,"mitochondrial calcium ion transmembrane transport","BP","pink","Day21"
"250","GO:0043409",0.0246070343584941,0.99827759155577,2,14,"negative regulation of MAPK cascade","BP","pink","Day21"
"18","GO:0001841",0.024707855365017,0.998352131970913,2,10,"neural tube formation","BP","pink","Day21"
"266","GO:0045381",0.0251216138146024,1,1,1,"regulation of interleukin-18 biosynthetic process","BP","pink","Day21"
"284","GO:0046874",0.0261412318240817,1,1,1,"quinolinate metabolic process","BP","pink","Day21"
"267","GO:0045404",0.0262405828924471,1,1,1,"positive regulation of interleukin-4 biosynthetic process","BP","pink","Day21"
"272","GO:0045622",0.0262405828924471,1,1,1,"regulation of T-helper cell differentiation","BP","pink","Day21"
"356","GO:0072540",0.0262405828924471,1,1,1,"T-helper 17 cell lineage commitment","BP","pink","Day21"
"415","GO:2000378",0.0265966262474367,0.998059166036271,2,14,"negative regulation of reactive oxygen species metabolic process","BP","pink","Day21"
"125","GO:0016198",0.0265982559272651,1,1,1,"axon choice point recognition","BP","pink","Day21"
"228","GO:0042068",0.0265982559272651,1,1,1,"regulation of pteridine metabolic process","BP","pink","Day21"
"164","GO:0032202",0.0267690821703247,1,1,1,"telomere assembly","BP","pink","Day21"
"312","GO:0060383",0.0267690821703247,1,1,1,"positive regulation of DNA strand elongation","BP","pink","Day21"
"327","GO:0070200",0.0267690821703247,1,1,1,"establishment of protein localization to telomere","BP","pink","Day21"
"402","GO:1905774",0.0267690821703247,1,1,1,"regulation of DNA helicase activity","BP","pink","Day21"
"403","GO:1905776",0.0267690821703247,1,1,1,"positive regulation of DNA helicase activity","BP","pink","Day21"
"275","GO:0045893",0.0269398960895627,0.987925479049393,12,302,"positive regulation of transcription, DNA-templated","BP","pink","Day21"
"351","GO:0071386",0.0270307648901124,1,1,1,"cellular response to corticosterone stimulus","BP","pink","Day21"
"14","GO:0001678",0.0271356956483605,0.998065087379579,2,11,"cellular glucose homeostasis","BP","pink","Day21"
"220","GO:0036500",0.0273511003097541,1,1,1,"ATF6-mediated unfolded protein response","BP","pink","Day21"
"317","GO:0060627",0.0273511003097541,1,1,1,"regulation of vesicle-mediated transport","BP","pink","Day21"
"265","GO:0045368",0.0273881221210595,0.999810281082814,1,2,"positive regulation of interleukin-13 biosynthetic process","BP","pink","Day21"
"25","GO:0002276",0.0278001923662867,1,1,1,"basophil activation involved in immune response","BP","pink","Day21"
"73","GO:0006430",0.0278001923662867,1,1,1,"lysyl-tRNA aminoacylation","BP","pink","Day21"
"399","GO:1905050",0.0278001923662867,1,1,1,"positive regulation of metallopeptidase activity","BP","pink","Day21"
"429","GO:2001294",0.0281202626447972,1,1,1,"malonyl-CoA catabolic process","BP","pink","Day21"
"161","GO:0032071",0.028161977544412,1,1,1,"regulation of endodeoxyribonuclease activity","BP","pink","Day21"
"183","GO:0033210",0.028161977544412,1,1,1,"leptin-mediated signaling pathway","BP","pink","Day21"
"200","GO:0034391",0.028161977544412,1,1,1,"regulation of smooth muscle cell apoptotic process","BP","pink","Day21"
"209","GO:0035358",0.028161977544412,1,1,1,"regulation of peroxisome proliferator activated receptor signaling pathway","BP","pink","Day21"
"237","GO:0042595",0.028161977544412,1,1,1,"behavioral response to starvation","BP","pink","Day21"
"297","GO:0051097",0.028161977544412,1,1,1,"negative regulation of helicase activity","BP","pink","Day21"
"298","GO:0051152",0.028161977544412,1,1,1,"positive regulation of smooth muscle cell differentiation","BP","pink","Day21"
"353","GO:0071441",0.028161977544412,1,1,1,"negative regulation of histone H3-K14 acetylation","BP","pink","Day21"
"364","GO:0090400",0.028161977544412,1,1,1,"stress-induced premature senescence","BP","pink","Day21"
"383","GO:1900113",0.028161977544412,1,1,1,"negative regulation of histone H3-K9 trimethylation","BP","pink","Day21"
"389","GO:1901984",0.028161977544412,1,1,1,"negative regulation of protein acetylation","BP","pink","Day21"
"411","GO:2000111",0.028161977544412,1,1,1,"positive regulation of macrophage apoptotic process","BP","pink","Day21"
"420","GO:2000655",0.028161977544412,1,1,1,"negative regulation of cellular response to testosterone stimulus","BP","pink","Day21"
"104","GO:0009720",0.0281639278727523,1,1,1,"detection of hormone stimulus","BP","pink","Day21"
"112","GO:0010887",0.0281639278727523,1,1,1,"negative regulation of cholesterol storage","BP","pink","Day21"
"352","GO:0071403",0.0281639278727523,1,1,1,"cellular response to high density lipoprotein particle stimulus","BP","pink","Day21"
"127","GO:0016320",0.028163927872753,1,1,1,"endoplasmic reticulum membrane fusion","BP","pink","Day21"
"362","GO:0090168",0.028163927872753,1,1,1,"Golgi reassembly","BP","pink","Day21"
"34","GO:0002934",0.0281639278727536,1,1,1,"desmosome organization","BP","pink","Day21"
"185","GO:0033500",0.028163927872754,1,1,1,"carbohydrate homeostasis","BP","pink","Day21"
"253","GO:0043629",0.028163927872754,1,1,1,"ncRNA polyadenylation","BP","pink","Day21"
"254","GO:0043630",0.028163927872754,1,1,1,"ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process","BP","pink","Day21"
"346","GO:0071050",0.028163927872754,1,1,1,"snoRNA polyadenylation","BP","pink","Day21"
"301","GO:0051308",0.0281639278727557,1,1,1,"male meiosis chromosome separation","BP","pink","Day21"
"359","GO:0072738",0.0281639278727575,1,1,1,"cellular response to diamide","BP","pink","Day21"
"74","GO:0006449",0.0281639278727613,1,1,1,"regulation of translational termination","BP","pink","Day21"
"198","GO:0034342",0.0281639278727613,1,1,1,"response to type III interferon","BP","pink","Day21"
"360","GO:0075523",0.0281639278727613,1,1,1,"viral translational frameshifting","BP","pink","Day21"
"427","GO:2001125",0.0281639278727613,1,1,1,"negative regulation of translational frameshifting","BP","pink","Day21"
"208","GO:0035304",0.0281639278727661,1,1,1,"regulation of protein dephosphorylation","BP","pink","Day21"
"396","GO:1903452",0.0281639278727671,1,1,1,"positive regulation of G1 to G0 transition","BP","pink","Day21"
"227","GO:0040038",0.0281639278727712,1,1,1,"polar body extrusion after meiotic divisions","BP","pink","Day21"
"280","GO:0046544",0.0281639278727712,1,1,1,"development of secondary male sexual characteristics","BP","pink","Day21"
"300","GO:0051295",0.0281639278727712,1,1,1,"establishment of meiotic spindle localization","BP","pink","Day21"
"303","GO:0051758",0.0281639278727712,1,1,1,"homologous chromosome movement towards spindle pole in meiosis I anaphase","BP","pink","Day21"
"341","GO:0070649",0.0281639278727712,1,1,1,"formin-nucleated actin cable assembly","BP","pink","Day21"
"277","GO:0046078",0.0281639278727857,1,1,1,"dUMP metabolic process","BP","pink","Day21"
"316","GO:0060574",0.0281639278727857,1,1,1,"intestinal epithelial cell maturation","BP","pink","Day21"
"377","GO:0099637",0.0281639278727923,1,1,1,"neurotransmitter receptor transport","BP","pink","Day21"
"418","GO:2000588",0.0281639278727923,1,1,1,"positive regulation of platelet-derived growth factor receptor-beta signaling pathway","BP","pink","Day21"
"287","GO:0048144",0.0281639278728053,1,1,1,"fibroblast proliferation","BP","pink","Day21"
"111","GO:0010771",0.0281639278728665,1,1,1,"negative regulation of cell morphogenesis involved in differentiation","BP","pink","Day21"
"17","GO:0001825",0.0285233219857603,0.997882644218482,2,12,"blastocyst formation","BP","pink","Day21"
"85","GO:0007231",0.02863916414983,0.99979242027741,1,2,"osmosensory signaling pathway","BP","pink","Day21"
"347","GO:0071076",0.0295713509425106,0.999778581454851,1,2,"RNA 3' uridylation","BP","pink","Day21"
"336","GO:0070433",0.0301760213310904,0.999769362332314,1,2,"negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway","BP","pink","Day21"
"366","GO:0097049",0.0311991534097806,0.99975332801632,1,2,"motor neuron apoptotic process","BP","pink","Day21"
"246","GO:0043154",0.0312336888204555,0.993235003552858,4,73,"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","BP","pink","Day21"
"231","GO:0042110",0.0312913093912901,0.99755814130285,2,12,"T cell activation","BP","pink","Day21"
"417","GO:2000481",0.0314691966906517,0.999749004630659,1,2,"positive regulation of cAMP-dependent protein kinase activity","BP","pink","Day21"
"306","GO:0060212",0.0318923710322368,0.999742152838248,1,2,"negative regulation of nuclear-transcribed mRNA poly(A) tail shortening","BP","pink","Day21"
"136","GO:0018076",0.0320255866142224,0.999739976480569,1,2,"N-terminal peptidyl-lysine acetylation","BP","pink","Day21"
