"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"145","GO:0031264",0.0388612362427246,0.998332641389962,2,3,"death-inducing signaling complex","CC","midnightblue","Day0"
"146","GO:0005787",0.0396115973247291,0.998281894129549,2,3,"signal peptidase complex","CC","midnightblue","Day0"
"147","GO:0005784",0.0403822186945808,0.997532994626639,2,4,"Sec61 translocon complex","CC","midnightblue","Day0"
"148","GO:0031461",0.045607765374595,0.993898152666695,3,7,"cullin-RING ubiquitin ligase complex","CC","midnightblue","Day0"
"149","GO:0016605",0.0478906435431029,0.979944937847068,10,41,"PML body","CC","midnightblue","Day0"
"150","GO:0005749",0.0487709213700756,0.996685845599014,2,4,"mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)","CC","midnightblue","Day0"
"151","GO:0000779",0.0499467219706212,0.997525826020132,2,3,"condensed chromosome, centromeric region","CC","midnightblue","Day0"
"152","GO:0004842",2.32009600494136e-11,1,74,287,"ubiquitin-protein transferase activity","MF","midnightblue","Day0"
"153","GO:0005524",5.69829973255049e-10,1,268,1472,"ATP binding","MF","midnightblue","Day0"
"154","GO:0045505",1.14294509151766e-07,0.999999976922278,23,61,"dynein intermediate chain binding","MF","midnightblue","Day0"
"155","GO:0003777",9.11203558590718e-07,0.999999770780946,26,67,"microtubule motor activity","MF","midnightblue","Day0"
"156","GO:0004550",1.39445475461613e-06,0.999999887715137,11,18,"nucleoside diphosphate kinase activity","MF","midnightblue","Day0"
"157","GO:0008017",2.99771503192535e-06,0.999998830323844,43,149,"microtubule binding","MF","midnightblue","Day0"
"158","GO:0031625",3.23845547616021e-06,0.999998734175806,42,158,"ubiquitin protein ligase binding","MF","midnightblue","Day0"
"159","GO:0051959",1.14769518771772e-05,0.99999738238238,18,52,"dynein light intermediate chain binding","MF","midnightblue","Day0"
"160","GO:0004674",2.5322848159541e-05,0.999986726402849,68,304,"protein serine/threonine kinase activity","MF","midnightblue","Day0"
"161","GO:0003725",4.06571015500244e-05,0.999990244289636,17,48,"double-stranded RNA binding","MF","midnightblue","Day0"
"162","GO:0005125",4.59432703295087e-05,0.999992968379099,11,27,"cytokine activity","MF","midnightblue","Day0"
"163","GO:0005200",5.13754485233003e-05,0.99998293964386,24,94,"structural constituent of cytoskeleton","MF","midnightblue","Day0"
"164","GO:0016887",0.000106025383808871,0.999946799069168,51,219,"ATPase activity","MF","midnightblue","Day0"
"165","GO:0030544",0.000177526320492466,0.9999597303971,13,42,"Hsp70 protein binding","MF","midnightblue","Day0"
"166","GO:0031435",0.000196481155360277,0.999979370521084,8,14,"mitogen-activated protein kinase kinase kinase binding","MF","midnightblue","Day0"
"167","GO:0003950",0.000197313554498874,0.999942086656652,18,56,"NAD+ ADP-ribosyltransferase activity","MF","midnightblue","Day0"
"168","GO:1990404",0.000316565364552729,0.999911075891738,16,49,"protein ADP-ribosylase activity","MF","midnightblue","Day0"
"169","GO:0003774",0.000588353176782261,0.999835922100292,14,50,"motor activity","MF","midnightblue","Day0"
"170","GO:0003723",0.000862121641614005,0.999424885760633,99,563,"RNA binding","MF","midnightblue","Day0"
"171","GO:0044877",0.00104414928182842,0.999438087406347,43,237,"protein-containing complex binding","MF","midnightblue","Day0"
"172","GO:0034237",0.00179263158633141,0.99976404849033,6,15,"protein kinase A regulatory subunit binding","MF","midnightblue","Day0"
"173","GO:0045296",0.00185857835350064,0.999118391275877,29,126,"cadherin binding","MF","midnightblue","Day0"
"174","GO:0008569",0.00206428531821911,0.999384765268591,13,41,"ATP-dependent microtubule motor activity, minus-end-directed","MF","midnightblue","Day0"
"175","GO:0070403",0.00207589084941771,0.999387144590749,13,39,"NAD+ binding","MF","midnightblue","Day0"
"176","GO:0044389",0.00224359315514139,0.999568354547278,8,21,"ubiquitin-like protein ligase binding","MF","midnightblue","Day0"
"177","GO:0035877",0.00231638583539479,1,3,3,"death effector domain binding","MF","midnightblue","Day0"
"178","GO:0061630",0.00232691480429554,0.998786995736259,34,192,"ubiquitin protein ligase activity","MF","midnightblue","Day0"
"179","GO:0042802",0.00258984714437498,0.998140828250429,118,762,"identical protein binding","MF","midnightblue","Day0"
"180","GO:0009931",0.00278592833232814,1,3,3,"calcium-dependent protein serine/threonine kinase activity","MF","midnightblue","Day0"
"181","GO:0005123",0.00342183345791416,0.999633167705345,5,10,"death receptor binding","MF","midnightblue","Day0"
"182","GO:0005516",0.00353585253369567,0.998187264201022,31,145,"calmodulin binding","MF","midnightblue","Day0"
"183","GO:0003729",0.00354826299590206,0.998439681357105,22,88,"mRNA binding","MF","midnightblue","Day0"
"184","GO:0051015",0.00391976673802674,0.998154954061635,25,104,"actin filament binding","MF","midnightblue","Day0"
"185","GO:0005164",0.00436574584877249,0.999349168121908,6,13,"tumor necrosis factor receptor binding","MF","midnightblue","Day0"
"186","GO:0005521",0.00462961943721513,0.999708438207396,4,6,"lamin binding","MF","midnightblue","Day0"
"187","GO:0004540",0.00479744158078325,0.999481406703415,5,9,"ribonuclease activity","MF","midnightblue","Day0"
"188","GO:0030507",0.0050439634765871,0.998105806906919,15,60,"spectrin binding","MF","midnightblue","Day0"
"189","GO:0034452",0.00509029805186185,0.999441489928466,5,9,"dynactin binding","MF","midnightblue","Day0"
"190","GO:0051082",0.00531521092078947,0.998073258552301,14,55,"unfolded protein binding","MF","midnightblue","Day0"
"191","GO:0004864",0.00838518096180114,0.998507446867738,6,14,"protein phosphatase inhibitor activity","MF","midnightblue","Day0"
"192","GO:0046872",0.00974401478129296,0.99195581803237,261,1937,"metal ion binding","MF","midnightblue","Day0"
"193","GO:0070410",0.00997680854528134,0.997884373781571,6,23,"co-SMAD binding","MF","midnightblue","Day0"
"194","GO:0005525",0.0107328910140938,0.992770476878476,61,400,"GTP binding","MF","midnightblue","Day0"
"195","GO:0071253",0.0107913774794931,0.999677763693764,2,4,"connexin binding","MF","midnightblue","Day0"
"196","GO:0030374",0.0113905545661054,0.996115453171961,11,38,"nuclear receptor coactivator activity","MF","midnightblue","Day0"
"197","GO:0051087",0.0115830916696346,0.995158948581015,15,65,"chaperone binding","MF","midnightblue","Day0"
"198","GO:0070513",0.0117115340464658,0.999291194959036,3,5,"death domain binding","MF","midnightblue","Day0"
"199","GO:0004514",0.0117295329610779,0.999508815510725,3,4,"nicotinate-nucleotide diphosphorylase (carboxylating) activity","MF","midnightblue","Day0"
"200","GO:0044325",0.011837517115497,0.994666269918657,17,86,"ion channel binding","MF","midnightblue","Day0"
"201","GO:0005248",0.0120832925936156,0.998121816994593,5,11,"voltage-gated sodium channel activity","MF","midnightblue","Day0"
"202","GO:0016615",0.0139952122512952,1,2,2,"malate dehydrogenase activity","MF","midnightblue","Day0"
"203","GO:0019899",0.0149502974381673,0.990500217499729,44,252,"enzyme binding","MF","midnightblue","Day0"
"204","GO:0051019",0.0152349852829185,0.996680881986613,6,17,"mitogen-activated protein kinase binding","MF","midnightblue","Day0"
"205","GO:0097110",0.0157990702432685,0.993835951454839,12,55,"scaffold protein binding","MF","midnightblue","Day0"
"206","GO:0004017",0.01709903903943,0.997724623779525,4,9,"adenylate kinase activity","MF","midnightblue","Day0"
"207","GO:0004525",0.0173969285235135,0.998771941475163,3,5,"ribonuclease III activity","MF","midnightblue","Day0"
"208","GO:0048408",0.0177810747094243,0.999505329937471,2,3,"epidermal growth factor binding","MF","midnightblue","Day0"
"209","GO:0004683",0.0178229836589643,0.996808655459083,5,12,"calmodulin-dependent protein kinase activity","MF","midnightblue","Day0"
"210","GO:0003677",0.0181064355960977,0.986138471404064,111,827,"DNA binding","MF","midnightblue","Day0"
"211","GO:0097199",0.018124670480006,0.998699739451788,3,5,"cysteine-type endopeptidase activity involved in apoptotic signaling pathway","MF","midnightblue","Day0"
"212","GO:0071074",0.0186613352542913,1,2,2,"eukaryotic initiation factor eIF2 binding","MF","midnightblue","Day0"
"213","GO:0043425",0.0187724980736874,0.997007607091839,4,14,"bHLH transcription factor binding","MF","midnightblue","Day0"
"214","GO:0051879",0.019354127341554,0.993024269799627,10,43,"Hsp90 protein binding","MF","midnightblue","Day0"
"215","GO:0033897",0.0194100436735327,1,2,2,"ribonuclease T2 activity","MF","midnightblue","Day0"
"216","GO:0019003",0.0195964658685739,0.992567833584737,11,45,"GDP binding","MF","midnightblue","Day0"
"217","GO:0008177",0.0196637181117068,1,2,2,"succinate dehydrogenase (ubiquinone) activity","MF","midnightblue","Day0"
"218","GO:0045504",0.0205043083178413,0.996072213785166,5,13,"dynein heavy chain binding","MF","midnightblue","Day0"
"219","GO:0008545",0.0214709491992377,1,2,2,"JUN kinase kinase activity","MF","midnightblue","Day0"
"220","GO:0031492",0.021650661197871,0.99906166846161,2,4,"nucleosomal DNA binding","MF","midnightblue","Day0"
"221","GO:0031072",0.0225129869669954,0.993756894025621,7,22,"heat shock protein binding","MF","midnightblue","Day0"
"222","GO:0004516",0.0234099053117921,1,2,2,"nicotinate phosphoribosyltransferase activity","MF","midnightblue","Day0"
"223","GO:0008047",0.0235636973490407,0.992586665351396,8,28,"enzyme activator activity","MF","midnightblue","Day0"
"224","GO:0043014",0.0316113367722102,0.98929270436142,8,31,"alpha-tubulin binding","MF","midnightblue","Day0"
"225","GO:0043531",0.0316444278529518,0.991679953599852,6,18,"ADP binding","MF","midnightblue","Day0"
"226","GO:0017017",0.0334162456804319,0.996061983612692,3,7,"MAP kinase tyrosine/serine/threonine phosphatase activity","MF","midnightblue","Day0"
"227","GO:0017080",0.034236032885883,0.99567677718879,3,8,"sodium channel regulator activity","MF","midnightblue","Day0"
"228","GO:0070628",0.0353662418336478,0.991792228087559,5,15,"proteasome binding","MF","midnightblue","Day0"
"229","GO:0097363",0.0355836384352039,0.997663943291064,2,5,"protein O-GlcNAc transferase activity","MF","midnightblue","Day0"
"230","GO:0004111",0.035650652864424,0.998543207878675,2,3,"creatine kinase activity","MF","midnightblue","Day0"
"231","GO:0004127",0.0363776968307139,0.998496465459102,2,3,"cytidylate kinase activity","MF","midnightblue","Day0"
"232","GO:0051059",0.0367336474291134,0.989286624201453,6,26,"NF-kappaB binding","MF","midnightblue","Day0"
"233","GO:0008270",0.0372798734263705,0.970965631972751,100,731,"zinc ion binding","MF","midnightblue","Day0"
"234","GO:0050750",0.0373465582880242,0.991199837049068,5,15,"low-density lipoprotein particle receptor binding","MF","midnightblue","Day0"
"235","GO:0005025",0.037408566649927,0.998429241600031,2,3,"transforming growth factor beta receptor activity, type I","MF","midnightblue","Day0"
"236","GO:0070840",0.0374909550450095,0.991322431693933,5,14,"dynein complex binding","MF","midnightblue","Day0"
"237","GO:0008137",0.0375991399856405,0.992825929626556,4,12,"NADH dehydrogenase (ubiquinone) activity","MF","midnightblue","Day0"
"238","GO:0004708",0.0377126180112085,0.993525852429518,4,9,"MAP kinase kinase activity","MF","midnightblue","Day0"
"239","GO:1990439",0.0387502172812627,0.998340100689894,2,3,"MAP kinase serine/threonine phosphatase activity","MF","midnightblue","Day0"
"240","GO:0016740",0.039570276470623,0.98010895544051,15,94,"transferase activity","MF","midnightblue","Day0"
"241","GO:0004843",0.0417135555696122,0.979861667715986,14,65,"thiol-dependent ubiquitin-specific protease activity","MF","midnightblue","Day0"
