"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"103","GO:0006241",0.00345460789806767,0.999628790005936,5,10,"CTP biosynthetic process","BP","midnightblue","Day0"
"370","GO:0044782",0.00349041880134688,0.999486716790564,6,14,"cilium organization","BP","midnightblue","Day0"
"101","GO:0006183",0.00364623300198848,0.999602985174142,5,10,"GTP biosynthetic process","BP","midnightblue","Day0"
"398","GO:0046034",0.00367226705614369,0.999329719895874,7,18,"ATP metabolic process","BP","midnightblue","Day0"
"456","GO:0060397",0.00368287252552561,1,3,3,"growth hormone receptor signaling pathway via JAK-STAT","BP","midnightblue","Day0"
"293","GO:0033674",0.00378500309953575,0.99956087358871,5,11,"positive regulation of kinase activity","BP","midnightblue","Day0"
"199","GO:0018105",0.0039065963367682,0.998431780478693,18,70,"peptidyl-serine phosphorylation","BP","midnightblue","Day0"
"505","GO:0090472",0.00398481005905907,1,3,3,"dibasic protein processing","BP","midnightblue","Day0"
"1","GO:0000086",0.00399933483518304,0.998681251877262,13,46,"G2/M transition of mitotic cell cycle","BP","midnightblue","Day0"
"386","GO:0045647",0.00405908822983574,0.999705494334645,4,7,"negative regulation of erythrocyte differentiation","BP","midnightblue","Day0"
"493","GO:0071476",0.00416920523521894,0.999745500750211,4,6,"cellular hypotonic response","BP","midnightblue","Day0"
"451","GO:0060333",0.0042213577509411,0.999741363401507,4,6,"interferon-gamma-mediated signaling pathway","BP","midnightblue","Day0"
"517","GO:0097711",0.004230302791119,0.998989218401939,9,24,"ciliary basal body-plasma membrane docking","BP","midnightblue","Day0"
"453","GO:0060337",0.00427863527597152,0.999488482925567,5,11,"type I interferon signaling pathway","BP","midnightblue","Day0"
"362","GO:0043981",0.00436919732883181,0.999376259684711,6,12,"histone H4-K5 acetylation","BP","midnightblue","Day0"
"363","GO:0043982",0.00436919732883181,0.999376259684711,6,12,"histone H4-K8 acetylation","BP","midnightblue","Day0"
"539","GO:1902260",0.00458054918847694,0.999099215181753,7,20,"negative regulation of delayed rectifier potassium channel activity","BP","midnightblue","Day0"
"393","GO:0045838",0.0045975050563631,0.999083354099935,7,21,"positive regulation of membrane potential","BP","midnightblue","Day0"
"10","GO:0000398",0.00461537359569573,0.997775633554315,25,117,"mRNA splicing, via spliceosome","BP","midnightblue","Day0"
"534","GO:1901621",0.00472016398872211,0.999641994674304,4,7,"negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning","BP","midnightblue","Day0"
"497","GO:0072660",0.00475405196628143,0.99907237404624,7,19,"maintenance of protein location in plasma membrane","BP","midnightblue","Day0"
"268","GO:0032088",0.00478917387702,0.998468209427164,12,42,"negative regulation of NF-kappaB transcription factor activity","BP","midnightblue","Day0"
"203","GO:0019216",0.00481611661241509,0.998598428213983,11,32,"regulation of lipid metabolic process","BP","midnightblue","Day0"
"520","GO:0099139",0.00481991917786406,0.999073175911117,7,18,"cheating during chimeric sorocarp development","BP","midnightblue","Day0"
"338","GO:0042104",0.00484799789977064,0.999690447782932,4,6,"positive regulation of activated T cell proliferation","BP","midnightblue","Day0"
"233","GO:0030510",0.00514824968421533,0.999355775398302,5,11,"regulation of BMP signaling pathway","BP","midnightblue","Day0"
"206","GO:0019228",0.00546484798172077,0.998317771469096,11,39,"neuronal action potential","BP","midnightblue","Day0"
"470","GO:0070212",0.00551440666077394,0.998217431360155,12,40,"protein poly-ADP-ribosylation","BP","midnightblue","Day0"
"171","GO:0010629",0.00563215244817656,0.99689715686185,34,178,"negative regulation of gene expression","BP","midnightblue","Day0"
"477","GO:0070534",0.00584319216186027,0.99843920931867,9,31,"protein K63-linked ubiquitination","BP","midnightblue","Day0"
"97","GO:0006096",0.00628113413689257,0.998535013427283,8,22,"glycolytic process","BP","midnightblue","Day0"
"499","GO:0086010",0.00635728130796562,0.999559500535332,4,6,"membrane depolarization during action potential","BP","midnightblue","Day0"
"178","GO:0012501",0.00652128406480452,0.999455467766185,4,7,"programmed cell death","BP","midnightblue","Day0"
"223","GO:0030218",0.00660843239557648,0.998531770216554,7,25,"erythrocyte differentiation","BP","midnightblue","Day0"
"226","GO:0030317",0.00672839705366331,0.998039100066018,10,32,"flagellated sperm motility","BP","midnightblue","Day0"
"376","GO:0045088",0.00673166023031633,0.998171302995671,9,30,"regulation of innate immune response","BP","midnightblue","Day0"
"524","GO:1900034",0.00688997647972319,0.998864756174875,6,13,"regulation of cellular response to heat","BP","midnightblue","Day0"
"267","GO:0031936",0.00693012794133642,0.999883381834609,2,3,"negative regulation of chromatin silencing","BP","midnightblue","Day0"
"533","GO:1901380",0.007052402483118,0.999584489256819,3,6,"negative regulation of potassium ion transmembrane transport","BP","midnightblue","Day0"
"462","GO:0060762",0.00714197467893156,0.999577231581187,3,6,"regulation of branching involved in mammary gland duct morphogenesis","BP","midnightblue","Day0"
"330","GO:0039528",0.0073136962603779,0.999367859299205,4,7,"cytoplasmic pattern recognition receptor signaling pathway in response to virus","BP","midnightblue","Day0"
"404","GO:0046777",0.00745318321336969,0.996454907020898,22,99,"protein autophosphorylation","BP","midnightblue","Day0"
"352","GO:0043161",0.00762252893921914,0.996092537392633,26,130,"proteasome-mediated ubiquitin-dependent protein catabolic process","BP","midnightblue","Day0"
"504","GO:0090314",0.00764970786533974,0.998075636015688,8,26,"positive regulation of protein targeting to membrane","BP","midnightblue","Day0"
"215","GO:0021670",0.00766047885546533,0.999438078793267,4,6,"lateral ventricle development","BP","midnightblue","Day0"
"485","GO:0070935",0.00775345056479295,0.999317914121957,4,7,"3'-UTR-mediated mRNA stabilization","BP","midnightblue","Day0"
"307","GO:0034620",0.00791819186935193,0.998953078661714,5,10,"cellular response to unfolded protein","BP","midnightblue","Day0"
"425","GO:0051085",0.00829552713555834,0.998829765704805,5,11,"chaperone cofactor-dependent protein refolding","BP","midnightblue","Day0"
"230","GO:0030433",0.00834803671736354,0.997101187834116,12,44,"ubiquitin-dependent ERAD pathway","BP","midnightblue","Day0"
"308","GO:0034773",0.00841309758167956,0.99969030653303,3,4,"histone H4-K20 trimethylation","BP","midnightblue","Day0"
"574","GO:2001288",0.0084937240753496,0.99946359112924,3,6,"positive regulation of caveolin-mediated endocytosis","BP","midnightblue","Day0"
"148","GO:0007569",0.00866714164772928,0.998337195645963,6,17,"cell aging","BP","midnightblue","Day0"
"532","GO:1901223",0.00881883250804786,0.997608686291199,8,35,"negative regulation of NIK/NF-kappaB signaling","BP","midnightblue","Day0"
"530","GO:1901017",0.00898356273642937,0.999420591028396,3,6,"negative regulation of potassium ion transmembrane transporter activity","BP","midnightblue","Day0"
"140","GO:0007231",0.009009841328868,1,2,2,"osmosensory signaling pathway","BP","midnightblue","Day0"
"546","GO:1904158",0.00910938981316492,0.999654246148024,3,4,"axonemal central apparatus assembly","BP","midnightblue","Day0"
"254","GO:0031344",0.00915424179094318,1,2,2,"regulation of cell projection organization","BP","midnightblue","Day0"
"291","GO:0033333",0.00970016507697506,0.99921284139026,3,9,"fin development","BP","midnightblue","Day0"
"531","GO:1901222",0.0098698072532885,0.998890336281553,4,9,"regulation of NIK/NF-kappaB signaling","BP","midnightblue","Day0"
"548","GO:1904612",0.00992301006204037,1,1,1,"response to 2,3,7,8-tetrachlorodibenzodioxine","BP","midnightblue","Day0"
"396","GO:0045944",0.00992978360621617,0.992872111483072,88,548,"positive regulation of transcription by RNA polymerase II","BP","midnightblue","Day0"
"336","GO:0042088",0.0101320064365599,0.999599260500263,3,4,"T-helper 1 type immune response","BP","midnightblue","Day0"
"507","GO:0097049",0.0101507833629686,1,2,2,"motor neuron apoptotic process","BP","midnightblue","Day0"
"568","GO:2000651",0.0103346878198807,0.997559233264297,7,22,"positive regulation of sodium ion transmembrane transporter activity","BP","midnightblue","Day0"
"118","GO:0006739",0.0103817507913898,0.99814162268381,5,20,"NADP metabolic process","BP","midnightblue","Day0"
"302","GO:0034344",0.0105323941928888,0.9995771005457,3,4,"regulation of type III interferon production","BP","midnightblue","Day0"
"169","GO:0010498",0.010673985550754,0.997821149919225,6,18,"proteasomal protein catabolic process","BP","midnightblue","Day0"
"571","GO:2001238",0.0106852750932044,0.997891349328664,6,16,"positive regulation of extrinsic apoptotic signaling pathway","BP","midnightblue","Day0"
"335","GO:0042073",0.0107804686566123,0.997568288985749,7,18,"intraciliary transport","BP","midnightblue","Day0"
"329","GO:0038009",0.0107913774794931,0.999677763693764,2,4,"regulation of signal transduction by receptor internalization","BP","midnightblue","Day0"
"429","GO:0051394",0.0107913774794931,0.999677763693764,2,4,"regulation of nerve growth factor receptor activity","BP","midnightblue","Day0"
"449","GO:0060299",0.0107913774794931,0.999677763693764,2,4,"negative regulation of sarcomere organization","BP","midnightblue","Day0"
"454","GO:0060373",0.0107913774794931,0.999677763693764,2,4,"regulation of ventricular cardiac muscle cell membrane depolarization","BP","midnightblue","Day0"
"528","GO:1900826",0.0107913774794931,0.999677763693764,2,4,"negative regulation of membrane depolarization during cardiac muscle cell action potential","BP","midnightblue","Day0"
"109","GO:0006382",0.0110304131544213,0.999549057371178,3,4,"adenosine to inosine editing","BP","midnightblue","Day0"
"287","GO:0033077",0.0114453376918809,0.999191068771597,3,6,"T cell differentiation in thymus","BP","midnightblue","Day0"
"149","GO:0008015",0.0114872559057824,0.996301267311148,10,35,"blood circulation","BP","midnightblue","Day0"
"354","GO:0043266",0.0115401532469486,0.9971616625921,7,24,"regulation of potassium ion transport","BP","midnightblue","Day0"
"390","GO:0045745",0.0116572434231596,0.998712120365915,4,8,"positive regulation of G protein-coupled receptor signaling pathway","BP","midnightblue","Day0"
"162","GO:0009597",0.011781348890605,0.998821676414993,4,7,"detection of virus","BP","midnightblue","Day0"
"420","GO:0050852",0.0119729103338714,0.996466877395352,9,28,"T cell receptor signaling pathway","BP","midnightblue","Day0"
"278","GO:0032727",0.0127494596994573,0.997909982853315,5,12,"positive regulation of interferon-alpha production","BP","midnightblue","Day0"
"503","GO:0090279",0.0134853632090672,0.99888530965486,3,7,"regulation of calcium ion import","BP","midnightblue","Day0"
"18","GO:0001553",0.013491623642407,0.999403046879781,3,4,"luteinization","BP","midnightblue","Day0"
"274","GO:0032688",0.0135683413918821,0.998429103037505,4,8,"negative regulation of interferon-beta production","BP","midnightblue","Day0"
"395","GO:0045892",0.0136493777005092,0.991084620925647,50,314,"negative regulation of transcription, DNA-templated","BP","midnightblue","Day0"
"284","GO:0032926",0.013962839792233,0.999659107113345,2,3,"negative regulation of activin receptor signaling pathway","BP","midnightblue","Day0"
"28","GO:0002467",0.0141042529940225,0.999082794037323,3,5,"germinal center formation","BP","midnightblue","Day0"
"137","GO:0007163",0.0142515462479018,0.995557406212102,9,32,"establishment or maintenance of cell polarity","BP","midnightblue","Day0"
"450","GO:0060324",0.0142739587043406,0.998321182008644,4,8,"face development","BP","midnightblue","Day0"
"269","GO:0032147",0.01460137608334,0.994298270771575,13,46,"activation of protein kinase activity","BP","midnightblue","Day0"
"156","GO:0008285",0.0149665131206077,0.99110542388702,34,195,"negative regulation of cell population proliferation","BP","midnightblue","Day0"
"328","GO:0036462",0.0149754189671258,1,2,2,"TRAIL-activated apoptotic signaling pathway","BP","midnightblue","Day0"
"234","GO:0030514",0.0152497223757585,0.994379107804411,11,49,"negative regulation of BMP signaling pathway","BP","midnightblue","Day0"
"292","GO:0033572",0.0157591322219974,0.998088339462625,4,8,"transferrin transport","BP","midnightblue","Day0"
"388","GO:0045727",0.0160244736148188,0.994929358909519,9,31,"positive regulation of translation","BP","midnightblue","Day0"
"207","GO:0019236",0.0161668827454991,0.998695516365919,3,6,"response to pheromone","BP","midnightblue","Day0"
"271","GO:0032402",0.0164879136754756,0.996884308469574,5,15,"melanosome transport","BP","midnightblue","Day0"
"339","GO:0042462",0.016572959497373,0.996318556794964,6,17,"eye photoreceptor cell development","BP","midnightblue","Day0"
"35","GO:0003352",0.0167953057420159,1,2,2,"regulation of cilium movement","BP","midnightblue","Day0"
"166","GO:0010070",0.0168841639765048,1,1,1,"zygote asymmetric cell division","BP","midnightblue","Day0"
"236","GO:0030590",0.0168841639765048,1,1,1,"first cell cycle pseudocleavage","BP","midnightblue","Day0"
"377","GO:0045167",0.0168841639765048,1,1,1,"asymmetric protein localization involved in cell fate determination","BP","midnightblue","Day0"
"554","GO:1990001",0.0169418444681038,0.99480834960102,8,36,"inhibition of cysteine-type endopeptidase activity involved in apoptotic process","BP","midnightblue","Day0"
"122","GO:0006952",0.0169458406436877,0.994384025526562,9,40,"defense response","BP","midnightblue","Day0"
"414","GO:0048635",0.0169846504571248,0.999539086753248,2,3,"negative regulation of muscle organ development","BP","midnightblue","Day0"
"135","GO:0007098",0.0170775929439811,0.995632602723749,7,20,"centrosome cycle","BP","midnightblue","Day0"
"406","GO:0047496",0.0171799604590086,0.997069068969564,5,11,"vesicle transport along microtubule","BP","midnightblue","Day0"
"323","GO:0036124",0.0173607101648238,1,2,2,"histone H3-K9 trimethylation","BP","midnightblue","Day0"
"514","GO:0097368",0.0173607101648238,1,2,2,"establishment of Sertoli cell barrier","BP","midnightblue","Day0"
"113","GO:0006468",0.0175136973108124,0.988850151494306,43,229,"protein phosphorylation","BP","midnightblue","Day0"
"214","GO:0021610",0.0175305320291233,1,2,2,"facial nerve morphogenesis","BP","midnightblue","Day0"
"186","GO:0016553",0.0175500140315422,1,2,2,"base conversion or substitution editing","BP","midnightblue","Day0"
"249","GO:0031087",0.0176462059593087,1,2,2,"deadenylation-independent decapping of nuclear-transcribed mRNA","BP","midnightblue","Day0"
"298","GO:0034140",0.0177406782827526,1,2,2,"negative regulation of toll-like receptor 3 signaling pathway","BP","midnightblue","Day0"
"136","GO:0007112",0.0178363702021228,1,2,2,"male meiosis cytokinesis","BP","midnightblue","Day0"
"311","GO:0035166",0.0182235673405516,0.998062897323076,3,10,"post-embryonic hemopoiesis","BP","midnightblue","Day0"
"375","GO:0045087",0.0186107850062231,0.987927720880069,44,298,"innate immune response","BP","midnightblue","Day0"
"430","GO:0051402",0.0189092182148047,0.993722124736302,9,35,"neuron apoptotic process","BP","midnightblue","Day0"
"535","GO:1902042",0.0192059502332936,0.998342853118206,3,6,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP","midnightblue","Day0"
"183","GO:0015949",0.0192813567540647,0.998582504382116,3,5,"nucleobase-containing small molecule interconversion","BP","midnightblue","Day0"
"415","GO:0048814",0.0194217854490489,0.994779858716815,7,22,"regulation of dendrite morphogenesis","BP","midnightblue","Day0"
"349","GO:0043029",0.0196344537393222,0.997271396162936,4,9,"T cell homeostasis","BP","midnightblue","Day0"
"245","GO:0031053",0.0197478347512897,0.997250651232226,4,9,"primary miRNA processing","BP","midnightblue","Day0"
"463","GO:0060770",0.0197790032474885,1,2,2,"negative regulation of epithelial cell proliferation involved in prostate gland development","BP","midnightblue","Day0"
"552","GO:1905515",0.0202179044083889,0.993413614917085,9,29,"non-motile cilium assembly","BP","midnightblue","Day0"
"540","GO:1902463",0.020237529306386,1,2,2,"protein localization to cell leading edge","BP","midnightblue","Day0"
"104","GO:0006261",0.0209237519608388,0.994287099502606,7,22,"DNA-dependent DNA replication","BP","midnightblue","Day0"
"457","GO:0060425",0.0210310603604733,0.998119584715541,3,6,"lung morphogenesis","BP","midnightblue","Day0"
"34","GO:0003351",0.0211013164856738,0.995040246193326,6,17,"epithelial cilium movement involved in extracellular fluid movement","BP","midnightblue","Day0"
"143","GO:0007259",0.021355376850961,0.997761151448444,3,8,"receptor signaling pathway via JAK-STAT","BP","midnightblue","Day0"
"510","GO:0097192",0.0213868181145202,0.99668349286005,4,11,"extrinsic apoptotic signaling pathway in absence of ligand","BP","midnightblue","Day0"
"108","GO:0006367",0.021527450287047,0.992173382115201,10,40,"transcription initiation from RNA polymerase II promoter","BP","midnightblue","Day0"
"458","GO:0060440",0.0217299087750249,1,2,2,"trachea formation","BP","midnightblue","Day0"
"98","GO:0006099",0.0217466160387682,0.993307512928464,8,27,"tricarboxylic acid cycle","BP","midnightblue","Day0"
"300","GO:0034243",0.0218057549937893,0.997516852173156,3,10,"regulation of transcription elongation from RNA polymerase II promoter","BP","midnightblue","Day0"
"212","GO:0021572",0.0218646483019531,1,1,1,"rhombomere 6 development","BP","midnightblue","Day0"
"320","GO:0035898",0.0219157215177481,0.999316636207616,2,3,"parathyroid hormone secretion","BP","midnightblue","Day0"
"572","GO:2001240",0.0219612932103449,1,2,2,"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","BP","midnightblue","Day0"
"567","GO:2000650",0.0220663571008504,0.998288255630299,3,5,"negative regulation of sodium ion transmembrane transporter activity","BP","midnightblue","Day0"
