"","Gene","Gene_Description","AAA","AAM","AMA","AMM","ASA","ASM","MAA","MAM","MMA","MMM","MSA","MSM","foldChangeRatio","ControlRatio","baseMeanNAIVE_control","baseMeanPRIMED_control","baseMeanNAIVE_foldChangeModerate","baseMeanPRIMED_foldChangeModerate","Frontloaded"
"11","PGEN_.00g002130","Dedicator of cytokinesis protein 7",30.1905202781365,39.0195182474541,37.9617661241895,30.2283961212813,50.8960312750009,42.3327848660904,38.3463687013949,38.8998767154179,33.1185375709493,35.2293037491908,31.4075398034052,31.8782218594566,0.784897011450258,1.27014600437889,30.1905202781365,38.3463687013949,1.29244272334424,1.01443443102352,"frontloaded"
"12","PGEN_.00g002290","Dehydrogenase/reductase SDR family member 11 (17-beta-hydroxysteroid dehydrogenase) (3-beta-hydroxysteroid 3-dehydrogenase) (EC 1.1.1.270) (Estradiol 17-beta-dehydrogenase) (EC 1.1.1.62) (Short-chain dehydrogenase/reductase family 24C member 1)",9.5789293892025,9.85195385339306,10.9594899212128,11.9989417955995,15.0492282191605,19.2424433023218,7.24877500636132,8.70498265709875,8.5146525381424,6.51239237387012,2.53698641510452,10.515601445927,1.16761023484269,0.756741668284166,9.5789293892025,7.24877500636132,1.02850260745197,1.20089017102331,"Not frontloaded"
"13","PGEN_.00g002370",NA,8.93107094813466,17.2443578891201,14.571510214164,15.3223328785116,20.118684026337,15.5821593234942,15.6159606681152,12.9784449184916,13.1012884827773,15.1390852013078,9.5917033622225,9.68666851957729,0.430437860037446,1.74849810944304,8.93107094813466,15.6159606681152,1.93082755576158,0.831101281203347,"frontloaded"
"14","PGEN_.00g002380",NA,157.338494170161,187.153928758618,160.698105093375,123.228970139141,187.90130156348,144.986584502277,143.616998243208,132.172578845357,130.416913904072,103.143990589964,155.202521861531,113.856489740429,0.773698151959309,0.912789962816641,157.338494170161,143.616998243208,1.18949866493709,0.92031291881989,"Not frontloaded"
"15","PGEN_.00g002400","E3 ubiquitin-protein ligase HECTD3 (EC 2.3.2.26) (HECT domain-containing protein 3) (HECT-type E3 ubiquitin transferase HECTD3)",21.6381032514259,21.6756416464564,21.8517555966901,24.2407431654908,24.2951491619072,24.8046576334747,26.7317028916651,24.0897437754084,22.3620885423746,25.4977112798111,26.2345250374381,24.3545934946167,0.899606907872119,1.23539954408451,21.6381032514259,26.7317028916651,1.00173482835322,0.901167571442653,"frontloaded"
"16","PGEN_.00g002490","Putative deoxyribonuclease TATDN1 (EC 3.1.21.-)",9.9564842350279,6.43862881054359,7.94180657944019,9.21045126072029,5.68318439221119,10.7806742349366,18.2013063124403,6.44200935425818,7.88628055332484,9.99783663060093,8.78165942454779,10.4312629633306,NA,NA,9.9564842350279,18.2013063124403,0.646676945250599,0.353931154372978,NA
"17","PGEN_.00g002500","Transmembrane protein 214-A",10.7838894613778,11.2822432865628,11.7923303359391,10.8789435523175,10.7223960375137,13.7982710352862,4.90557969662293,8.11404131450352,9.76071822706092,14.9583941376898,13.2436747422449,12.0028129984706,1.58098171122989,0.45489892252625,10.7838894613778,4.90557969662293,1.046212809114,1.65404331726368,"Not frontloaded"
"18","PGEN_.00g002680","Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNSALP) (EC 3.1.3.1) (Alkaline phosphatase liver/bone/kidney isozyme)",11.9797724920354,17.3205947839045,17.7262891334399,9.96494411087556,16.376609647273,15.9661075666778,7.50598320908023,12.7549224841733,9.64627608300707,9.8489214385157,14.7369792080118,8.95970631227918,1.17531966864634,0.626554737501941,11.9797724920354,7.50598320908023,1.44582000997263,1.69930069504329,"Not frontloaded"
"19","PGEN_.00g002750","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)",166.340454674858,181.314019710819,278.611960055319,273.218786924181,330.897501188663,325.178390272876,251.409176346429,187.179548658098,237.609421398608,163.489548294471,178.352259179466,226.626040276611,0.683036274185549,1.51141330494649,166.340454674858,251.409176346429,1.09001757909842,0.744521546024136,"frontloaded"
"20","PGEN_.00g002760","Target of EGR1 protein 1",14.6285511766194,16.64272806566,11.784703492319,14.9980331953279,15.2177690020149,10.4243649280876,10.3251043860708,15.4479960430797,12.5979068013984,13.7988521908233,15.2580896991144,12.6422674696542,1.31508703675266,0.705818659784519,14.6285511766194,10.3251043860708,1.13768806389109,1.49615882469141,"Not frontloaded"
"21","PGEN_.00g003020",NA,20.5788543083375,21.4379006543876,21.0469491947043,26.1688512592862,22.3441496437446,24.5601399904043,21.1394576282114,19.4216141651927,21.0120435155906,18.3846414487919,17.1899178824897,23.1123687393349,0.881922494743741,1.02724171673866,20.5788543083375,21.1394576282114,1.04174412886057,0.918737581009358,"frontloaded"
"22","PGEN_.00g003090","Dual specificity testis-specific protein kinase 2 (EC 2.7.12.1) (Testicular protein kinase 2)",11.4070930945762,11.9670117598039,10.693426850052,13.4391772722023,13.2860605693531,17.7373029542354,10.2081957478717,13.0284752146176,12.7769801399132,11.5142011214721,14.2514648634426,11.3216627729554,1.21656094389691,0.894898960079974,11.4070930945762,10.2081957478717,1.04908513155678,1.27627599787493,"Not frontloaded"
"23","PGEN_.00g003140","Serine/threonine-protein kinase Sgk1 (EC 2.7.11.1) (Serum/glucocorticoid-regulated kinase 1)",34.8877351732608,37.0833705366235,35.4710086151591,47.1844558758978,58.724326228543,53.0215102329187,46.4158660758323,50.0276406830634,43.7304896604061,49.8207497787206,52.9373669144065,32.1890701424523,1.01399809695959,1.33043506107003,34.8877351732608,46.4158660758323,1.06293430492001,1.07781336238196,"Not frontloaded"
"24","PGEN_.00g003240","ATP-dependent Clp protease proteolytic subunit, mitochondrial (EC 3.4.21.92) (Endopeptidase Clp)",14.5070382633648,12.3799878424751,13.6376314355235,15.4329997362776,17.4093801273462,14.4745184220649,20.2429065512216,16.7443332698037,14.9721499662108,16.9603146112926,16.053307781326,15.1303719372346,NA,NA,14.5070382633648,20.2429065512216,0.853378037455018,0.82717040793696,NA
"25","PGEN_.00g003480","Adhesion G protein-coupled receptor L3 (Calcium-independent alpha-latrotoxin receptor 3) (CIRL-3) (Latrophilin-3) (Lectomedin-3)",37.8978453178433,34.6844349357692,24.9696088974042,22.2129896398527,20.9584070345998,22.0324428221473,13.5359417133145,26.8772684338345,26.5415521904538,53.8761464041717,44.7074527884253,27.6057565474974,NA,NA,37.8978453178433,13.5359417133145,0.915208625843402,1.98562235292407,NA
"26","PGEN_.00g003630","40S ribosomal protein S20",4206.98721174372,4284.02148061896,2783.00175404431,2072.46245179247,3316.03110170237,2762.7238389688,2000.56230679369,2878.97550761436,2750.49423404693,2864.2411462662,3147.62752071499,2905.79219088862,1.4132058952044,0.475533251256187,4206.98721174372,2000.56230679369,1.01831102995992,1.43908315069102,"Not frontloaded"
"27","PGEN_.00g003940","Regucalcin (RC) (Gluconolactonase) (GNL) (EC 3.1.1.17) (Senescence marker protein 30) (SMP-30)",19.53972114062,22.1719569850634,15.5856530323183,20.0955898972898,33.3532382362987,33.7759988518524,41.1880088073246,10.9415054604459,11.1110607225089,10.9303463546284,14.6624450889096,10.5214207413775,0.234110352326588,2.10791180236965,19.53972114062,41.1880088073246,1.13471204760294,0.265647837253549,"frontloaded"
"28","PGEN_.00g004010","Trimeric intracellular cation channel type 1B.1 (TRIC-1B.1) (TRIC-B1)",14.6648419472877,17.2555318736541,16.6380842556099,21.8073937849043,21.6783390524907,21.3388240123647,16.4094979127326,23.0334004922222,16.3877753977659,17.8144438746918,18.8117506748995,13.7708752135502,1.1929213253516,1.11896861703086,14.6648419472877,16.4094979127326,1.17665992826098,1.40366272110921,"Not frontloaded"
"29","PGEN_.00g004170","Stathmin (Leukemia-associated phosphoprotein p18) (Metablastin) (Oncoprotein 18) (Op18) (Phosphoprotein p19) (pp19) (Pr22 protein) (Prosolin) (pp17)",70.0180722803385,58.8924724409272,61.8988043505741,54.5900766829384,108.012230801373,80.12440734105,80.1823900549082,56.3433536203195,60.7157306232243,51.2322577079046,55.691436054012,58.5861092517108,NA,NA,70.0180722803385,80.1823900549082,0.841103882510981,0.702689874693634,NA
"30","PGEN_.00g004190","Uncharacterized protein C6orf62 homolog",6.3054167374657,7.27460870102992,7.4230149554981,8.86882821148295,6.05523779871929,9.15299862132212,10.0076770861473,9.57178421799841,9.21541346954162,6.98540335706308,5.09480873803363,7.97580323441522,0.829017643209087,1.58715553671233,6.3054167374657,10.0076770861473,1.15370783628074,0.956444151385315,"frontloaded"
"31","PGEN_.00g004680","Ribonucleoprotein PTB-binding 1 (Protein raver-1)",33.9291941938261,28.2712441623894,25.0116100480782,35.6325691860951,30.4672653533904,29.9661806715675,36.3462226145395,35.0960315267484,29.2985729158959,25.7297100859324,40.1072198248575,26.926249912721,NA,NA,33.9291941938261,36.3462226145395,0.833242428360818,0.965603273246583,NA
"32","PGEN_.00g004840","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2) (EC 2.7.11.1) (Acetyl-CoA carboxylase kinase) (ACACA kinase) (EC 2.7.11.27) (Hydroxymethylglutaryl-CoA reductase kinase) (HMGCR kinase) (EC 2.7.11.31)",43.1468436905674,52.0276684300836,46.6423845626493,56.3507560573418,54.7656590067363,47.80255492682,55.7258618755803,47.9083241048798,50.2982391872627,49.0250391573568,38.5374381800561,46.6394697723703,0.712966053629121,1.29153970740536,43.1468436905674,55.7258618755803,1.20582791184463,0.85971436766371,"frontloaded"
"33","PGEN_.00g004870","Zinc finger protein 862",10.956022189335,9.08249220330873,10.0191694743088,11.9544856012823,9.67181765942621,10.5547784511009,8.64904184219453,17.4409408267623,13.0750299498045,13.5459546765582,6.53302743534137,14.0519476387973,NA,NA,10.956022189335,8.64904184219453,0.8289954188072,2.01651710616964,NA
"34","PGEN_.00g004980",NA,7.45903898871875,9.70930514457405,5.01262578865166,6.3505185262446,8.14798823736533,7.09860243126141,7.57369730966826,10.7384255645418,8.48911814200866,11.2558111873176,6.15852034194698,8.140254777651,1.08924956173661,1.01537172833162,7.45903898871875,7.57369730966826,1.30168312020606,1.41785776820438,"Not frontloaded"
"35","PGEN_.00g005400",NA,21.7803814465569,24.8764280204333,24.3432595928715,16.2313940285919,22.7027032150351,19.3598482591633,17.8663354292875,16.5872815572585,11.7972429139859,18.3494060111924,16.8905528245515,17.6555993021701,0.812862697335134,0.82029488203072,21.7803814465569,17.8663354292875,1.14214840917608,0.928409836639903,"Not frontloaded"
"36","PGEN_.00g005530","Brevican core protein",8.71043153379745,14.0192216775366,9.3912224055851,12.5216494686549,25.35512912048,19.9749429456331,8.1302288548589,12.6788079935805,5.10430960930123,12.6650102061689,8.78443965444682,4.92302691265215,0.968927813775651,0.933389904198512,8.71043153379745,8.1302288548589,1.60947498676047,1.55946508024842,"Not frontloaded"
"37","PGEN_.00g005650",NA,49.4593459613351,48.9288906783561,36.8825761990364,28.0109289917869,48.9554969086815,41.6640911350171,46.1406284558658,41.3938890657295,44.3278347095604,55.9164578308912,69.1108344555064,46.8057447898381,NA,NA,49.4593459613351,46.1406284558658,0.989274923218885,0.897124518044295,NA
"38","PGEN_.00g005660","Dystonin (Bullous pemphigoid antigen 1) (BPA) (Dystonia musculorum protein) (Hemidesmosomal plaque protein) (Microtubule actin cross-linking factor 2)",757.845704502516,755.848531775762,771.930992127955,691.592017115704,869.211080160187,797.988220625348,729.569573844201,819.45749311509,749.052694141198,836.094163750965,839.823550639995,764.677738026959,NA,NA,757.845704502516,729.569573844201,0.997364671047302,1.12320678177032,NA
"39","PGEN_.00g005680","Histidine N-alpha-methyltransferase (EC 2.1.1.44) (Histidine trimethyltransferase)",6.95305090149335,12.6092622084014,9.98879406131158,11.1185278665589,11.3788050482822,15.7309880953874,11.970414960935,8.7349471363647,9.79574421151031,20.4974225719629,4.99763428337671,8.73741446150666,0.402380390798151,1.7216061165846,6.95305090149335,11.970414960935,1.81348625043048,0.72971130615529,"frontloaded"
"40","PGEN_.00g006210","Syntaxin-12",10.9783680519313,15.6889718304705,18.3792342178905,13.8992525855202,14.586232518966,18.0789043006936,9.51388959727749,11.9029711402307,13.0947774548469,16.0579237407783,15.2471320556408,14.7686462714455,0.875468604858186,0.866603264918219,10.9783680519313,9.51388959727749,1.42908051144364,1.25111512158359,"Not frontloaded"
"41","PGEN_.00g006380","Counting factor associated protein D",200.392315451952,206.330155185707,164.028588085348,118.924695919251,176.149189143164,230.710840058251,114.610709946833,148.510956520553,177.175124565144,161.765301091614,188.267075079512,156.13943683969,1.25849545401705,0.571931661592648,200.392315451952,114.610709946833,1.02963107502582,1.29578602723468,"Not frontloaded"
"42","PGEN_.00g006460","Choline transporter-like protein 1 (Solute carrier family 44 member 1) (CD antigen CD92)",13.5260247176513,15.0410031767232,15.2898369664544,12.4987488174135,17.7814335338543,14.2272159080614,12.3043963505368,8.59750153225115,16.2564184871834,13.327054441035,13.2620012627857,10.4623682518636,0.628355359074048,0.909683118830892,13.5260247176513,12.3043963505368,1.11200470875193,0.69873411805985,"Not frontloaded"
"43","PGEN_.00g006490","Beta,beta-carotene 15,15'-dioxygenase (EC 1.13.11.63) (Beta-carotene dioxygenase 1) (Beta-carotene oxygenase 1)",11.6692999101255,16.4168187067097,10.8882137391776,9.26439115466319,36.9927195127087,31.2949697215301,15.44315488449,11.99784667812,8.41775341506989,19.483282672339,8.09867494092457,4.62230980923828,0.552233921455066,1.32340028994284,11.6692999101255,15.44315488449,1.40683835646942,0.77690386244651,"frontloaded"
"44","PGEN_.00g006720","Cysteine-rich protein 2-binding protein (CSRP2-binding protein) (ADA2A-containing complex subunit 2) (ATAC2) (CRP2-binding partner) (CRP2BP) (Lysine acetyltransferase 14)",12.138059334977,15.4289154005995,14.4275620394237,9.81729631590237,13.3971477118338,12.9865956409787,11.5769361801885,14.0628331873777,9.6574013895209,15.2803657326145,13.4419850284232,14.3490656505574,0.95563719404428,0.953771592368842,12.138059334977,11.5769361801885,1.27111879871436,1.21472840210032,"Not frontloaded"
"45","PGEN_.00g006830","Elongation of very long chain fatty acids protein 7 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELOVL7) (ELOVL fatty acid elongase 7) (ELOVL FA elongase 7) (Very long chain 3-ketoacyl-CoA synthase 7) (Very long chain 3-oxoacyl-CoA synthase 7)",10.8654465758889,13.8736124258806,14.873588627764,12.7140274915368,16.3809177100696,14.8580689476918,9.25543555031039,14.4167829010454,15.0798385485531,12.8155436110412,17.950098406227,13.6293666243645,1.21991485703785,0.851822839095156,10.8654465758889,9.25543555031039,1.27685616315735,1.55765580373599,"Not frontloaded"
"46","PGEN_.00g007030","KICSTOR complex protein SZT2 (Seizure threshold 2 protein) (Transcript increased in glutamate resistance) (TIGR)",18.6887347653715,20.3901283227879,22.7822684586408,21.0231436508676,19.4277227908979,23.3382627239806,17.4248477846923,20.2666585582135,22.5070069624365,19.4918199058926,19.0799842630937,20.2261763163712,1.06603901493227,0.932371720368087,18.6887347653715,17.4248477846923,1.09103845598841,1.16308956087512,"Not frontloaded"
"47","PGEN_.00g007040","Perlucin-like protein",13.422773576133,15.2297947951957,22.5143667095123,10.6805188505529,38.4747760496945,25.5135797953006,11.3441855817419,11.2474829785265,8.25201311057282,10.1467647011463,11.0497115483223,8.19821369829312,0.873836607431217,0.845144672775601,13.422773576133,11.3441855817419,1.13462353431006,0.991475579933124,"Not frontloaded"
"48","PGEN_.00g007220",NA,23.24580413548,22.0385781891519,34.1555097624466,44.6769407189442,54.1862728383079,30.8747510962107,44.3903040362722,25.5868852573464,26.7408854485702,26.1323241986185,19.0909669285807,20.7664345555077,NA,NA,23.24580413548,44.3903040362722,0.948066931163483,0.576407073860969,NA
"49","PGEN_.00g007300","Pikachurin (EGF-like, fibronectin type-III and laminin G-like domain-containing protein)",82.1472832226474,84.8031939133917,99.5090053126499,101.857764786742,97.291961906575,76.5748398621396,56.7299133801091,53.208537967979,95.8163265172268,51.2613270352695,76.5727861285319,50.2159767596207,0.908552862717935,0.690587821709837,82.1472832226474,56.7299133801091,1.03233108371394,0.93792736138101,"Not frontloaded"
"50","PGEN_.00g007770","Transmembrane protein 69",9.0721461691888,11.3395086981727,9.71198386683951,9.25852120377019,11.7440036331493,5.92901891377374,5.39680094054722,5.63092000197806,7.65051805564302,5.05970980984352,4.59709266859003,8.44256267862143,0.834754479534225,0.594875880513925,9.0721461691888,5.39680094054722,1.2499257051969,1.04338108149809,"Not frontloaded"
"51","PGEN_.00g008000","YTH domain-containing protein 1 (Splicing factor YT521) (YT521-B)",89.6753128748172,87.0746357061006,82.9287033328987,85.586655255651,92.536461910304,103.004043541985,107.849662867331,94.1473842243106,99.0122186281864,83.8886704149801,102.379807627311,90.4807575823697,NA,NA,89.6753128748172,107.849662867331,0.970998961862034,0.872950194940559,NA
"52","PGEN_.00g008010","Poly(U)-specific endoribonuclease-B (EC 3.1.-.-) (Protein endoU-B) (Uridylate-specific endoribonuclease-B)",7.64413192319646,8.65492628695733,6.63396012326954,6.17889156935041,8.11626088800477,8.7800645128914,7.93678490522912,8.90524233809667,8.14065961147027,7.58697074267132,6.80620736620607,6.58065310042998,0.990982378299134,1.03828465873863,7.64413192319646,7.93678490522912,1.13223141279045,1.12202137823207,"frontloaded"
"53","PGEN_.00g008030","Non-specific lipid-transfer protein (NSL-TP) (EC 2.3.1.176) (Propanoyl-CoA C-acyltransferase) (SCP-chi) (SCPX) (Sterol carrier protein 2) (SCP-2) (Sterol carrier protein X) (SCP-X) (Fragment)",9.57001508041629,13.6977337826136,13.9524714733913,16.6125579277509,21.8500560183825,31.871700330983,14.4360966230973,12.5744290058932,16.6649880327894,8.90795804285022,12.2047296598713,19.3841108984654,0.608558585489448,1.50847166924938,9.57001508041629,14.4360966230973,1.43131788900146,0.871040789916471,"frontloaded"
"54","PGEN_.00g008070","Protein mono-ADP-ribosyltransferase PARP11 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 11) (ARTD11) (Poly [ADP-ribose] polymerase 11) (PARP-11)",30.6897521592682,36.6710140781867,42.7896450223818,45.1489906711253,35.5984828637371,35.1843953993727,33.2879314758578,27.8600853167634,27.8963055339682,31.4950411404678,27.7441788724062,28.236968552015,0.700432186373116,1.08465950793952,30.6897521592682,33.2879314758578,1.19489443537628,0.836942521855678,"frontloaded"
"55","PGEN_.00g008080","Probable ATP-dependent RNA helicase DDX4 (EC 3.6.4.13) (DEAD box protein 4) (Vasa homolog)",15.3894416597388,21.1234276089007,15.5923908149952,15.5258329407686,17.3585715005492,20.8879297721199,15.679478018828,18.2483434363454,20.7107610506802,18.1769573670797,14.9605695579572,20.6059815668708,0.847911095041009,1.01884645106053,15.3894416597388,15.679478018828,1.37259220158473,1.16383615669046,"frontloaded"
"56","PGEN_.00g008390","Syntenin-1 (Scaffold protein Pbp1) (Syndecan-binding protein 1)",24.3655421356339,23.1145704257926,17.4582996761208,12.8796838353666,15.2617228071709,21.4729661780642,14.579306071279,21.837271283398,19.6720650589572,27.2161157530687,24.3332647344891,20.2900813895642,NA,NA,24.3655421356339,14.579306071279,0.948658162298311,1.49782652045539,NA
"57","PGEN_.00g008430","Calumenin-A",7.57365937988894,11.6256641989519,6.3396939627784,7.4310349858391,8.46365157485762,10.5677957514207,5.1480044328859,5.83673381350435,7.21943160438879,3.33620204536857,5.42545448464757,9.19367747299391,0.738616440357142,0.679724842994114,7.57365937988894,5.1480044328859,1.53501281425762,1.13378570076956,"Not frontloaded"
"58","PGEN_.00g008560",NA,15.0495924904405,23.202249850913,11.3507879966791,15.950952618749,26.9512391749196,29.2611336508772,8.83622146154027,8.04081983019075,18.1097127336191,11.2762346080378,8.81076959713892,11.2244617605586,0.590239649833438,0.587140247628167,15.0495924904405,8.83622146154027,1.54171947616861,0.90998396375515,"Not frontloaded"
"59","PGEN_.00g008660","Laminin subunit alpha-2 (Laminin M chain) (Laminin-12 subunit alpha) (Laminin-2 subunit alpha) (Laminin-4 subunit alpha) (Merosin heavy chain)",31.6897302385562,36.3263119971668,37.4403569646469,45.4982165709803,43.84943004252,51.388180134383,47.2485367866215,26.3806484019826,38.0363677485783,32.4633938663388,28.7390759787528,41.3399364432381,0.487073313755335,1.49097314590376,31.6897302385562,47.2485367866215,1.14631180902163,0.558337891417037,"frontloaded"
"60","PGEN_.00g008850","Phosphatidylinositol 3-kinase regulatory subunit alpha (PI3-kinase regulatory subunit alpha) (PI3K regulatory subunit alpha) (PtdIns-3-kinase regulatory subunit alpha) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha) (PI3-kinase subunit p85-alpha) (PtdIns-3-kinase regulatory subunit p85-alpha)",11.4890588622392,15.2214842555329,15.1394782242825,10.9004357984641,22.255388270139,18.2175122704781,17.1608356065392,20.7370761581146,18.3183945937034,11.1461963622096,16.9537372137737,23.8809967814709,0.912087582977235,1.49366765479298,11.4890588622392,17.1608356065392,1.32486781015293,1.20839547872672,"frontloaded"
"61","PGEN_.00g008880","Hydroxysteroid dehydrogenase-like protein 2 (EC 1.-.-.-)",5.74921340634073,10.8513931418866,10.1386709679947,9.19244770096273,18.6971158130993,13.3561521130578,15.5580220980693,7.80602623179236,12.1424900392838,7.37217699028976,5.99434050089118,10.9178786043763,0.265826671818282,2.70611316687438,5.74921340634073,15.5580220980693,1.88745700932213,0.501736414988191,"frontloaded"
"62","PGEN_.00g009000",NA,11.2706106750146,9.10737501032967,6.40237663686954,8.81994994720526,11.0492222594436,14.9700432413938,10.788323529738,7.46134449613754,12.4023051450933,13.1144589433955,10.0779688351107,10.1896807689255,NA,NA,11.2706106750146,10.788323529738,0.808064023586539,0.691612971706896,NA
"63","PGEN_.00g009350",NA,14.5581940372589,13.8574174856001,11.8185719531037,13.0342472377033,12.418220541932,12.2025597067708,21.6174091332554,12.9423715783569,11.1091241301964,9.30615880475262,13.9485341916269,9.80048245820943,NA,NA,14.5581940372589,21.6174091332554,0.951863771710606,0.598701329034238,NA
"64","PGEN_.00g009370","Focal adhesion kinase 1 (FADK 1) (EC 2.7.10.2) (Focal adhesion kinase-related nonkinase) (FRNK) (Protein-tyrosine kinase 2) (p125FAK) (pp125FAK)",30.7161003879824,41.0513662796269,36.0054845565952,36.6770730495053,45.0057239289337,37.7439919473352,34.0947755424313,35.7595953119705,45.166972514203,42.6155189119745,42.105111897049,36.0084917216173,0.784771498636651,1.1099968782421,30.7161003879824,34.0947755424313,1.33647714915296,1.04882917523441,"frontloaded"
"65","PGEN_.00g009430","Nuclear receptor coactivator 6 (Activating signal cointegrator 2) (ASC-2) (Amplified in breast cancer protein 3) (Cancer-amplified transcriptional coactivator ASC-2) (Nuclear receptor coactivator RAP250) (NRC) (Nuclear receptor-activating protein, 250 kDa) (Peroxisome proliferator-activated receptor-interacting protein) (PPAR-interacting protein) (Thyroid hormone receptor-binding protein)",74.4170543260054,71.3066321205367,71.2489411041275,66.8004072206485,73.9298687747624,69.4804200271519,70.1057474617415,68.1199469391709,73.8274540352898,66.4385080987141,73.0495702965976,72.2053272010117,NA,NA,74.4170543260054,70.1057474617415,0.958202830874727,0.971674212251224,NA
"66","PGEN_.00g009610","Vitellogenin [Cleaved into: Vitellin]",110.73420385768,100.624384403763,95.878791272731,58.6776153461401,110.76896221892,96.2717487744939,56.8858804021238,72.0899045833721,87.3744681132166,87.3215525448923,131.22937555599,72.345866279203,NA,NA,110.73420385768,56.8858804021238,0.908701926760495,1.26727237187456,NA
