"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"19","GO:0002793",0.0121334001888481,0.999963065350612,1,2,"positive regulation of peptide secretion","BP","pink","Day14"
"209","GO:1903829",0.0127904213493266,0.99941131896142,2,9,"positive regulation of cellular protein localization","BP","pink","Day14"
"149","GO:0051014",0.0128599835980158,0.999406427072424,2,9,"actin filament severing","BP","pink","Day14"
"12","GO:0001654",0.0132288675521095,0.998542793752914,3,30,"eye development","BP","pink","Day14"
"21","GO:0003401",0.0156878314628439,0.999164928542221,2,11,"axis elongation","BP","pink","Day14"
"133","GO:0046952",0.0158319404738623,1,1,1,"ketone body catabolic process","BP","pink","Day14"
"175","GO:0071442",0.0158565989862706,1,1,1,"positive regulation of histone H3-K14 acetylation","BP","pink","Day14"
"159","GO:0060819",0.0162957257337914,1,1,1,"inactivation of X chromosome by genetic imprinting","BP","pink","Day14"
"4","GO:0000451",0.0164407808872556,1,1,1,"rRNA 2'-O-methylation","BP","pink","Day14"
"206","GO:1903533",0.0165943064075474,1,1,1,"regulation of protein targeting","BP","pink","Day14"
"107","GO:0035186",0.0171409195819065,1,1,1,"syncytial blastoderm mitotic cell cycle","BP","pink","Day14"
"64","GO:0009228",0.0182484335964603,1,1,1,"thiamine biosynthetic process","BP","pink","Day14"
"114","GO:0036150",0.0183239713110257,1,1,1,"phosphatidylserine acyl-chain remodeling","BP","pink","Day14"
"183","GO:0090204",0.0183239713110257,1,1,1,"protein localization to nuclear pore","BP","pink","Day14"
"48","GO:0006914",0.0183884087910616,0.995751279099579,5,86,"autophagy","BP","pink","Day14"
"154","GO:0051894",0.0185063295207707,0.998910212753556,2,12,"positive regulation of focal adhesion assembly","BP","pink","Day14"
"6","GO:0000747",0.0191281448939175,1,1,1,"conjugation with cellular fusion","BP","pink","Day14"
"2","GO:0000226",0.019226408598093,0.996442836207281,4,56,"microtubule cytoskeleton organization","BP","pink","Day14"
"201","GO:1901096",0.0192727644480669,1,1,1,"regulation of autophagosome maturation","BP","pink","Day14"
"198","GO:1900006",0.0210326215115274,0.998692091274004,2,11,"positive regulation of dendrite development","BP","pink","Day14"
"162","GO:0061550",0.0213712417776015,1,1,1,"cranial ganglion development","BP","pink","Day14"
"202","GO:1901389",0.0213712417776015,1,1,1,"negative regulation of transforming growth factor beta activation","BP","pink","Day14"
"152","GO:0051351",0.0216747490630998,1,1,1,"positive regulation of ligase activity","BP","pink","Day14"
"170","GO:0071285",0.0216747490630998,1,1,1,"cellular response to lithium ion","BP","pink","Day14"
"174","GO:0071386",0.0219549360884654,1,1,1,"cellular response to corticosterone stimulus","BP","pink","Day14"
"220","GO:1990261",0.0228774605290723,1,1,1,"pre-mRNA catabolic process","BP","pink","Day14"
"87","GO:0021569",0.02293832070327,1,1,1,"rhombomere 3 development","BP","pink","Day14"
"88","GO:0021570",0.02293832070327,1,1,1,"rhombomere 4 development","BP","pink","Day14"
"91","GO:0021612",0.02293832070327,1,1,1,"facial nerve structural organization","BP","pink","Day14"
"142","GO:0048702",0.02293832070327,1,1,1,"embryonic neurocranium morphogenesis","BP","pink","Day14"
"160","GO:0060876",0.02293832070327,1,1,1,"semicircular canal formation","BP","pink","Day14"
"58","GO:0008626",0.0229463498395132,1,1,1,"granzyme-mediated apoptotic signaling pathway","BP","pink","Day14"
"143","GO:0048767",0.0229466995305561,1,1,1,"root hair elongation","BP","pink","Day14"
"212","GO:1903893",0.0229467558506953,1,1,1,"positive regulation of ATF6-mediated unfolded protein response","BP","pink","Day14"
"105","GO:0032231",0.0229467567446657,1,1,1,"regulation of actin filament bundle assembly","BP","pink","Day14"
"111","GO:0035966",0.0229467567446657,1,1,1,"response to topologically incorrect protein","BP","pink","Day14"
"115","GO:0036245",0.0229467567446657,1,1,1,"cellular response to menadione","BP","pink","Day14"
"166","GO:0061817",0.0229467567446657,1,1,1,"endoplasmic reticulum-plasma membrane tethering","BP","pink","Day14"
"178","GO:0072684",0.0229467567446657,1,1,1,"mitochondrial tRNA 3'-trailer cleavage, endonucleolytic","BP","pink","Day14"
"194","GO:0099158",0.0229467567446657,1,1,1,"regulation of recycling endosome localization within postsynapse","BP","pink","Day14"
"205","GO:1903392",0.0229467567446657,1,1,1,"negative regulation of adherens junction organization","BP","pink","Day14"
"213","GO:1904576",0.0229467567446657,1,1,1,"response to tunicamycin","BP","pink","Day14"
"218","GO:1905244",0.0229467567446657,1,1,1,"regulation of modification of synaptic structure","BP","pink","Day14"
"148","GO:0050931",0.0229467567446658,1,1,1,"pigment cell differentiation","BP","pink","Day14"
"192","GO:0098912",0.0229467567446658,1,1,1,"membrane depolarization during atrial cardiac muscle cell action potential","BP","pink","Day14"
"215","GO:1904800",0.0229467567446658,1,1,1,"negative regulation of neuron remodeling","BP","pink","Day14"
"225","GO:2000173",0.0229467567446658,1,1,1,"negative regulation of branching morphogenesis of a nerve","BP","pink","Day14"
"125","GO:0043647",0.0229546258384237,0.998467065530662,2,13,"inositol phosphate metabolic process","BP","pink","Day14"
"153","GO:0051693",0.0234212623962529,0.998457469604662,2,11,"actin filament capping","BP","pink","Day14"
"124","GO:0043616",0.0243027683653968,0.999850903807524,1,2,"keratinocyte proliferation","BP","pink","Day14"
"89","GO:0021571",0.0261491416584225,0.999827225490801,1,2,"rhombomere 5 development","BP","pink","Day14"
"90","GO:0021599",0.0261491416584225,0.999827225490801,1,2,"abducens nerve formation","BP","pink","Day14"
"168","GO:0070126",0.0263656236724337,0.998034909393992,2,18,"mitochondrial translational termination","BP","pink","Day14"
"135","GO:0048008",0.0268080300107488,0.998036352121185,2,14,"platelet-derived growth factor receptor signaling pathway","BP","pink","Day14"
"227","GO:2000583",0.0268726771328273,0.999817464482468,1,2,"regulation of platelet-derived growth factor receptor-alpha signaling pathway","BP","pink","Day14"
"49","GO:0006990",0.0276600624539294,0.999806533029482,1,2,"positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response","BP","pink","Day14"
"71","GO:0010976",0.0279030816844866,0.994194402318271,4,63,"positive regulation of neuron projection development","BP","pink","Day14"
"69","GO:0010812",0.028012950288651,0.997918641862792,2,13,"negative regulation of cell-substrate adhesion","BP","pink","Day14"
"120","GO:0043406",0.0293019624444845,0.997730519973717,2,15,"positive regulation of MAP kinase activity","BP","pink","Day14"
"98","GO:0030855",0.0296794057581086,0.995486817735007,3,41,"epithelial cell differentiation","BP","pink","Day14"
"128","GO:0045041",0.0297349328222572,0.999776181431478,1,2,"protein import into mitochondrial intermembrane space","BP","pink","Day14"
"161","GO:0061101",0.0305174964210599,0.999764150851641,1,2,"neuroendocrine cell differentiation","BP","pink","Day14"
"157","GO:0060026",0.0308598701823168,0.997542214795954,2,15,"convergent extension","BP","pink","Day14"
"110","GO:0035767",0.0315014256292106,0.999748570491551,1,2,"endothelial cell chemotaxis","BP","pink","Day14"
"214","GO:1904754",0.0319433163078917,0.997408102669284,2,15,"positive regulation of vascular associated smooth muscle cell migration","BP","pink","Day14"
"101","GO:0031146",0.0324369575761057,0.994895686956249,3,41,"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","BP","pink","Day14"
"70","GO:0010891",0.0328882822699927,0.999725749372639,1,2,"negative regulation of sequestering of triglyceride","BP","pink","Day14"
"65","GO:0009229",0.0340686837027069,0.999705531005137,1,2,"thiamine diphosphate biosynthetic process","BP","pink","Day14"
"74","GO:0016226",0.0341279919641146,0.997092841783557,2,17,"iron-sulfur cluster assembly","BP","pink","Day14"
"141","GO:0048672",0.0345669687863435,0.999696776529324,1,2,"positive regulation of collateral sprouting","BP","pink","Day14"
"165","GO:0061614",0.0350800053313942,0.999584329112181,1,3,"pri-miRNA transcription by RNA polymerase II","BP","pink","Day14"
"207","GO:1903553",0.0359221154920215,0.999672307058257,1,2,"positive regulation of extracellular exosome assembly","BP","pink","Day14"
"130","GO:0045860",0.0360931905096896,0.994094306662199,3,39,"positive regulation of protein kinase activity","BP","pink","Day14"
"217","GO:1905232",0.0363349305283577,0.999664660796125,1,2,"cellular response to L-glutamate","BP","pink","Day14"
"151","GO:0051084",0.0366975146986079,0.999657870806767,1,2,"'de novo' posttranslational protein folding","BP","pink","Day14"
"14","GO:0001834",0.0368727344872699,0.999654564671793,1,2,"trophectodermal cell proliferation","BP","pink","Day14"
"177","GO:0071931",0.0368727344872699,0.999654564671793,1,2,"positive regulation of transcription involved in G1/S transition of mitotic cell cycle","BP","pink","Day14"
"100","GO:0031087",0.0369143584442363,0.999653776908778,1,2,"deadenylation-independent decapping of nuclear-transcribed mRNA","BP","pink","Day14"
"109","GO:0035526",0.0371081010347866,0.999650098159043,1,2,"retrograde transport, plasma membrane to Golgi","BP","pink","Day14"
"132","GO:0046951",0.0373348583126445,0.999645767364454,1,2,"ketone body biosynthetic process","BP","pink","Day14"
"99","GO:0031062",0.0374604062116518,0.999643357870676,1,2,"positive regulation of histone methylation","BP","pink","Day14"
"204","GO:1902255",0.0381704585204743,0.99962957393123,1,2,"positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator","BP","pink","Day14"
"211","GO:1903860",0.0386086182738808,0.999620935132682,1,2,"negative regulation of dendrite extension","BP","pink","Day14"
"57","GO:0008543",0.0387836391539379,0.993473642990894,3,39,"fibroblast growth factor receptor signaling pathway","BP","pink","Day14"
"179","GO:0072718",0.039161227775119,0.999609894972684,1,2,"response to cisplatin","BP","pink","Day14"
"68","GO:0010718",0.0398030175552511,0.996277389127632,2,19,"positive regulation of epithelial to mesenchymal transition","BP","pink","Day14"
"46","GO:0006083",0.0401521461836314,0.999589693080631,1,2,"acetate metabolic process","BP","pink","Day14"
"86","GO:0019679",0.0401521461836314,0.999589693080631,1,2,"propionate metabolic process, methylcitrate cycle","BP","pink","Day14"
"1","GO:0000122",0.040175700034129,0.980868657589959,12,402,"negative regulation of transcription by RNA polymerase II","BP","pink","Day14"
"226","GO:2000463",0.0421711998977714,0.995871053372979,2,23,"positive regulation of excitatory postsynaptic potential","BP","pink","Day14"
"83","GO:0018027",0.0426890855223324,0.99938229771726,1,3,"peptidyl-lysine dimethylation","BP","pink","Day14"
"51","GO:0007030",0.0429086010794982,0.98975711651408,4,70,"Golgi organization","BP","pink","Day14"
"20","GO:0002842",0.0432098605355308,0.999288730176343,1,4,"positive regulation of T cell mediated immune response to tumor cell","BP","pink","Day14"
"18","GO:0002227",0.0433441910284098,0.999363001862778,1,3,"innate immune response in mucosa","BP","pink","Day14"
"184","GO:0090403",0.0435431325922924,0.999516615300283,1,2,"oxidative stress-induced premature senescence","BP","pink","Day14"
"119","GO:0043308",0.0436441684444239,0.99951434401087,1,2,"eosinophil degranulation","BP","pink","Day14"
"200","GO:1900483",0.0436441684444239,0.99951434401087,1,2,"regulation of protein targeting to vacuolar membrane","BP","pink","Day14"
"208","GO:1903595",0.0436441684444239,0.99951434401087,1,2,"positive regulation of histamine secretion by mast cell","BP","pink","Day14"
"67","GO:0009798",0.0438108499339625,0.999510585105505,1,2,"axis specification","BP","pink","Day14"
"47","GO:0006668",0.0442984995364508,0.999499502787257,1,2,"sphinganine-1-phosphate metabolic process","BP","pink","Day14"
"129","GO:0045682",0.0442984995364508,0.999499502787257,1,2,"regulation of epidermis development","BP","pink","Day14"
"5","GO:0000470",0.0443842513304914,0.999497540870624,1,2,"maturation of LSU-rRNA","BP","pink","Day14"
"116","GO:0042023",0.0444234159432866,0.999496643516762,1,2,"DNA endoreduplication","BP","pink","Day14"
"131","GO:0046605",0.0447502180850066,0.999489123770864,1,2,"regulation of centrosome cycle","BP","pink","Day14"
"96","GO:0030299",0.0449736584606191,0.999483949547889,1,2,"intestinal cholesterol absorption","BP","pink","Day14"
"92","GO:0021754",0.0453460863602896,0.999475265905854,1,2,"facial nucleus development","BP","pink","Day14"
"55","GO:0007634",0.0453600251271107,0.999474939465654,1,2,"optokinetic behavior","BP","pink","Day14"
"203","GO:1902115",0.0453682680626826,0.999474746370597,1,2,"regulation of organelle assembly","BP","pink","Day14"
"173","GO:0071377",0.0453682680626827,0.999474746370597,1,2,"cellular response to glucagon stimulus","BP","pink","Day14"
"15","GO:0002091",0.0457360009375284,0.99928997925044,1,3,"negative regulation of receptor internalization","BP","pink","Day14"
"180","GO:0075044",0.046595428364626,0.999262752416829,1,3,"positive regulation by symbiont of host autophagy","BP","pink","Day14"
"82","GO:0017156",0.0468669012717892,0.995229229834977,2,18,"calcium-ion regulated exocytosis","BP","pink","Day14"
"169","GO:0070453",0.0471608933536191,0.999244552887476,1,3,"regulation of heme biosynthetic process","BP","pink","Day14"
"190","GO:0098706",0.0471615714588432,0.999151237989422,1,4,"iron ion import across cell outer membrane","BP","pink","Day14"
"210","GO:1903852",0.048896114337696,0.999187288074948,1,3,"positive regulation of cristae formation","BP","pink","Day14"
"224","GO:1990904",0.00623612072253414,0.998665798428917,6,91,"ribonucleoprotein complex","CC","pink","Day14"
"103","GO:0031234",0.00637789308449015,0.999487802503128,3,18,"extrinsic component of cytoplasmic side of plasma membrane","CC","pink","Day14"
"44","GO:0005895",0.0132793135903257,1,1,1,"interleukin-5 receptor complex","CC","pink","Day14"
"66","GO:0009368",0.0158080671596924,1,1,1,"endopeptidase Clp complex","CC","pink","Day14"
"188","GO:0098547",0.0165943064075474,1,1,1,"lumenal side of Golgi membrane","CC","pink","Day14"
"106","GO:0034045",0.019576010104652,0.99881232682299,2,12,"phagophore assembly site membrane","CC","pink","Day14"
"102","GO:0031205",0.0197629716046535,0.999901631834471,1,2,"endoplasmic reticulum Sec complex","CC","pink","Day14"
"42","GO:0005762",0.0200879149540209,0.997366779762031,3,41,"mitochondrial large ribosomal subunit","CC","pink","Day14"
"97","GO:0030426",0.021213123973731,0.994924822942809,5,82,"growth cone","CC","pink","Day14"
"187","GO:0090730",0.0229467567446657,1,1,1,"Las1 complex","CC","pink","Day14"
"193","GO:0098998",0.0229467567446657,1,1,1,"extrinsic component of postsynaptic early endosome membrane","CC","pink","Day14"
"189","GO:0098595",0.0229467567446658,1,1,1,"perivitelline space","CC","pink","Day14"
"16","GO:0002169",0.0307227246650164,0.999760942872026,1,2,"3-methylcrotonyl-CoA carboxylase complex, mitochondrial","CC","pink","Day14"
"216","GO:1905202",0.0307227246650164,0.999760942872026,1,2,"methylcrotonoyl-CoA carboxylase complex","CC","pink","Day14"
"181","GO:0080008",0.034316424657274,0.997085568312086,2,16,"Cul4-RING E3 ubiquitin ligase complex","CC","pink","Day14"
"222","GO:1990454",0.0344870848232251,0.999698188811944,1,2,"L-type voltage-gated calcium channel complex","CC","pink","Day14"
"85","GO:0019005",0.0377317316181433,0.993672086931346,3,46,"SCF ubiquitin ligase complex","CC","pink","Day14"
"185","GO:0090498",0.039161227775119,0.999609894972684,1,2,"extrinsic component of Golgi membrane","CC","pink","Day14"
"191","GO:0098837",0.0409892548947201,0.999572221115293,1,2,"postsynaptic recycling endosome","CC","pink","Day14"
"156","GO:0055038",0.0410124993957559,0.992929229415276,3,41,"recycling endosome membrane","CC","pink","Day14"
"94","GO:0030175",0.0415237797571084,0.992823131295762,3,39,"filopodium","CC","pink","Day14"
"3","GO:0000407",0.0422353864394571,0.995938906057255,2,18,"phagophore assembly site","CC","pink","Day14"
"45","GO:0005958",0.0439106329378051,0.999508327764657,1,2,"DNA-dependent protein kinase-DNA ligase 4 complex","CC","pink","Day14"
"195","GO:0099617",0.0458443478925208,0.999286575612973,1,3,"matrix side of mitochondrial inner membrane","CC","pink","Day14"
"76","GO:0016328",0.0471564744960348,0.991400887197822,3,42,"lateral plasma membrane","CC","pink","Day14"
"43","GO:0005784",0.0483139784969928,0.999108807699363,1,4,"Sec61 translocon complex","CC","pink","Day14"
"118","GO:0042597",0.0486836504066433,0.999194414608375,1,3,"periplasmic space","CC","pink","Day14"
"123","GO:0043565",3.13496273911029e-05,0.999991872826306,16,304,"sequence-specific DNA binding","MF","pink","Day14"
"36","GO:0005096",0.000411820717267664,0.999908101202485,10,133,"GTPase activator activity","MF","pink","Day14"
"126","GO:0044548",0.0012041203332297,0.999991825025512,2,3,"S100 protein binding","MF","pink","Day14"
"41","GO:0005544",0.0036451597091248,0.999596550007068,4,32,"calcium-dependent phospholipid binding","MF","pink","Day14"
"30","GO:0004784",0.00385083875173617,0.999915658219265,2,6,"superoxide dismutase activity","MF","pink","Day14"
"32","GO:0004792",0.00393513369226604,0.999912845792316,2,6,"thiosulfate sulfurtransferase activity","MF","pink","Day14"
"11","GO:0001227",0.00408251801544616,0.999197099524406,6,100,"DNA-binding transcription repressor activity, RNA polymerase II-specific","MF","pink","Day14"
"134","GO:0046982",0.00592525663056006,0.99821358283636,9,198,"protein heterodimerization activity","MF","pink","Day14"
"35","GO:0005095",0.00893566090041553,0.9996591206674,2,9,"GTPase inhibitor activity","MF","pink","Day14"
"22","GO:0003724",0.00938818213834851,0.998175797636019,5,71,"RNA helicase activity","MF","pink","Day14"
"121","GO:0043425",0.00962701827334952,0.999589314001646,2,14,"bHLH transcription factor binding","MF","pink","Day14"
"146","GO:0050840",0.0106809455407783,0.998915347754606,3,29,"extracellular matrix binding","MF","pink","Day14"
"39","GO:0005137",0.0132793135903257,1,1,1,"interleukin-5 receptor binding","MF","pink","Day14"
"9","GO:0000978",0.0151204658593929,0.994694600055597,9,221,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF","pink","Day14"
"167","GO:0070039",0.0164407808872556,1,1,1,"rRNA (guanosine-2'-O-)-methyltransferase activity","MF","pink","Day14"
"73","GO:0016150",0.0172564077783063,1,1,1,"translation release factor activity, codon nonspecific","MF","pink","Day14"
"31","GO:0004789",0.0182484335964603,1,1,1,"thiamine-phosphate diphosphorylase activity","MF","pink","Day14"
"62","GO:0008902",0.0182484335964603,1,1,1,"hydroxymethylpyrimidine kinase activity","MF","pink","Day14"
"63","GO:0008972",0.0182484335964603,1,1,1,"phosphomethylpyrimidine kinase activity","MF","pink","Day14"
"197","GO:0140343",0.0183239713110257,1,1,1,"phosphatidylserine transfer activity","MF","pink","Day14"
"37","GO:0005109",0.0205160819106955,0.99733704891046,3,30,"frizzled binding","MF","pink","Day14"
"10","GO:0001216",0.0216198696713317,1,1,1,"DNA-binding transcription activator activity","MF","pink","Day14"
"59","GO:0008641",0.0216781045035138,1,1,1,"ubiquitin-like modifier activating enzyme activity","MF","pink","Day14"
"163","GO:0061604",0.0216781045035138,1,1,1,"molybdopterin-synthase sulfurtransferase activity","MF","pink","Day14"
"164","GO:0061605",0.0216781045035138,1,1,1,"molybdopterin-synthase adenylyltransferase activity","MF","pink","Day14"
"29","GO:0004519",0.0219193313197559,0.997010026883353,3,48,"endonuclease activity","MF","pink","Day14"
"24","GO:0004070",0.0229467567446657,1,1,1,"aspartate carbamoyltransferase activity","MF","pink","Day14"
"25","GO:0004088",0.0229467567446657,1,1,1,"carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity","MF","pink","Day14"
"26","GO:0004151",0.0229467567446657,1,1,1,"dihydroorotase activity","MF","pink","Day14"
"56","GO:0008331",0.0229467567446658,1,1,1,"high voltage-gated calcium channel activity","MF","pink","Day14"
"113","GO:0036143",0.0229467567446658,1,1,1,"kringle domain binding","MF","pink","Day14"
"182","GO:0086056",0.0229467567446658,1,1,1,"voltage-gated calcium channel activity involved in AV node cell action potential","MF","pink","Day14"
"196","GO:0099635",0.0229467567446658,1,1,1,"voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels","MF","pink","Day14"
"176","GO:0071568",0.0240400301953306,0.9998541297197,1,2,"UFM1 transferase activity","MF","pink","Day14"
"158","GO:0060090",0.0250210358671462,0.99643996482002,3,40,"molecular adaptor activity","MF","pink","Day14"
"23","GO:0003747",0.0254838590346936,0.999835960861952,1,2,"translation release factor activity","MF","pink","Day14"
"28","GO:0004485",0.0307227246650164,0.999760942872026,1,2,"methylcrotonoyl-CoA carboxylase activity","MF","pink","Day14"
"104","GO:0031267",0.0308950781671588,0.997580113077605,2,13,"small GTPase binding","MF","pink","Day14"
"8","GO:0000977",0.0323586954843913,0.989962377164529,6,146,"RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF","pink","Day14"
"75","GO:0016300",0.0325507349137577,0.99973139660108,1,2,"tRNA (uracil) methyltransferase activity","MF","pink","Day14"
"72","GO:0015377",0.0332631931908336,0.999719407004065,1,2,"cation:chloride symporter activity","MF","pink","Day14"
"138","GO:0048408",0.03353418391464,0.999620423756358,1,3,"epidermal growth factor binding","MF","pink","Day14"
"122","GO:0043539",0.0342422991188732,0.997077821293479,2,17,"protein serine/threonine kinase activator activity","MF","pink","Day14"
"150","GO:0051019",0.0359667068360311,0.996847856223761,2,17,"mitogen-activated protein kinase binding","MF","pink","Day14"
"144","GO:0050163",0.0364233450658968,0.999663011479352,1,2,"oxaloacetate tautomerase activity","MF","pink","Day14"
"60","GO:0008775",0.0401521461836314,0.999589693080631,1,2,"acetate CoA-transferase activity","MF","pink","Day14"
"77","GO:0016716",0.0403249963965258,0.996185908940509,2,20,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","pink","Day14"
"78","GO:0016785",0.0425207354035607,0.999539292734708,1,2,"transferase activity, transferring selenium-containing groups","MF","pink","Day14"
"79","GO:0017002",0.043307052909786,0.999521901161955,1,2,"activin-activated receptor activity","MF","pink","Day14"
"80","GO:0017057",0.0436583363767942,0.999514025080041,1,2,"6-phosphogluconolactonase activity","MF","pink","Day14"
"117","GO:0042392",0.0442984995364508,0.999499502787257,1,2,"sphingosine-1-phosphate phosphatase activity","MF","pink","Day14"
"27","GO:0004475",0.0448769678904593,0.99948619189193,1,2,"mannose-1-phosphate guanylyltransferase activity","MF","pink","Day14"
"38","GO:0005118",0.0453682680626826,0.999474746370597,1,2,"sevenless binding","MF","pink","Day14"
"33","GO:0004867",0.0468007743345425,0.988506143803721,4,72,"serine-type endopeptidase inhibitor activity","MF","pink","Day14"
"61","GO:0008823",0.0471615714588432,0.999151237989422,1,4,"cupric reductase activity","MF","pink","Day14"
"155","GO:0052851",0.0471615714588432,0.999151237989422,1,4,"ferric-chelate reductase (NADPH) activity","MF","pink","Day14"
"34","GO:0005030",0.0474774778554048,0.999139711758523,1,4,"neurotrophin receptor activity","MF","pink","Day14"
"40","GO:0005332",0.0484364541411793,0.994956162340666,2,19,"gamma-aminobutyric acid:sodium symporter activity","MF","pink","Day14"
"137","GO:0048365",0.000755803048086886,0.99994723647968,4,24,NA,NA,"pink","Day14"
"7","GO:0000790",0.0208913303197485,0.993424781595733,7,161,NA,NA,"pink","Day14"
"84","GO:0018192",0.0216781045035138,1,1,1,NA,NA,"pink","Day14"
"81","GO:0017137",0.0263520326486372,0.993324045794459,5,86,NA,NA,"pink","Day14"
