"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"39","GO:0000775",0.0304970187617116,0.995334483315673,3,38,"chromosome, centromeric region","CC","magenta","Day14"
"40","GO:0070381",0.031237240712178,0.999752905646158,1,2,"endosome to plasma membrane transport vesicle","CC","magenta","Day14"
"41","GO:0045121",0.0316586685279362,0.99020438882171,6,182,"membrane raft","CC","magenta","Day14"
"42","GO:0070695",0.0321589927763369,0.99973798387082,1,2,"FHF complex","CC","magenta","Day14"
"43","GO:0035061",0.0323460258787969,0.999647182441735,1,3,"interchromatin granule","CC","magenta","Day14"
"44","GO:0071942",0.0327833836142051,0.999727623211021,1,2,"XPC complex","CC","magenta","Day14"
"45","GO:0036449",0.0349197081045626,0.99969062786472,1,2,"microtubule minus-end","CC","magenta","Day14"
"46","GO:0090498",0.0352994164089679,0.999683801373767,1,2,"extrinsic component of Golgi membrane","CC","magenta","Day14"
"47","GO:0120206",0.0354284683697619,0.99968146397362,1,2,"photoreceptor distal connecting cilium","CC","magenta","Day14"
"48","GO:0016600",0.035909134788323,0.999672680966999,1,2,"flotillin complex","CC","magenta","Day14"
"49","GO:0032839",0.0404012753520866,0.996230249097857,2,17,"dendrite cytoplasm","CC","magenta","Day14"
"50","GO:0042406",0.0417414784422666,0.999409916989767,1,3,"extrinsic component of endoplasmic reticulum membrane","CC","magenta","Day14"
"51","GO:0071437",0.0436296501864926,0.99951486989737,1,2,"invadopodium","CC","magenta","Day14"
"52","GO:0032391",0.0440962238568551,0.995623119562788,2,20,"photoreceptor connecting cilium","CC","magenta","Day14"
"53","GO:0044530",0.044241177831633,0.999501016864418,1,2,"supraspliceosomal complex","CC","magenta","Day14"
"54","GO:0031213",0.0444187818131345,0.999496956187881,1,2,"RSF complex","CC","magenta","Day14"
"55","GO:0045170",0.0444190738279784,0.999496949497491,1,2,"spectrosome","CC","magenta","Day14"
"56","GO:0031264",0.0448177878739464,0.999318770960573,1,3,"death-inducing signaling complex","CC","magenta","Day14"
"57","GO:0031265",0.0476276017911083,0.999229677485566,1,3,"CD95 death-inducing signaling complex","CC","magenta","Day14"
"58","GO:0016471",0.0476346508439418,0.999134303698457,1,4,"vacuolar proton-transporting V-type ATPase complex","CC","magenta","Day14"
"59","GO:0031083",0.0476712046612464,0.999075911331537,1,5,"BLOC-1 complex","CC","magenta","Day14"
"60","GO:0032154",0.047875953625572,0.985695834230067,5,118,"cleavage furrow","CC","magenta","Day14"
"61","GO:0045169",0.0483775231595339,0.999204952925532,1,3,"fusome","CC","magenta","Day14"
"62","GO:0005815",0.048441183948936,0.987946623216998,4,80,"microtubule organizing center","CC","magenta","Day14"
"63","GO:0031514",0.0494198418887055,0.987591659145498,4,89,"motile cilium","CC","magenta","Day14"
"64","GO:0005200",3.75273704283502e-06,0.999999595971131,9,94,"structural constituent of cytoskeleton","MF","magenta","Day14"
"65","GO:0003924",3.83239756739897e-05,0.999991568124926,13,248,"GTPase activity","MF","magenta","Day14"
"66","GO:0005525",0.000152748410201499,0.999954470392992,16,400,"GTP binding","MF","magenta","Day14"
"67","GO:0031492",0.000248148288298212,0.999998932265586,2,4,"nucleosomal DNA binding","MF","magenta","Day14"
"68","GO:0003677",0.000450384442008442,0.999813553350497,24,827,"DNA binding","MF","magenta","Day14"
"69","GO:0008270",0.0020027768313002,0.9991260019071,21,731,"zinc ion binding","MF","magenta","Day14"
"70","GO:0003714",0.00661615126626993,0.998563869467707,6,101,"transcription corepressor activity","MF","magenta","Day14"
"71","GO:0003723",0.0112590321190049,0.994727391262567,17,563,"RNA binding","MF","magenta","Day14"
"72","GO:0004708",0.0140072926763833,0.999324127571559,2,9,"MAP kinase kinase activity","MF","magenta","Day14"
"73","GO:0070273",0.0166291191296932,0.999087692052286,2,11,"phosphatidylinositol-4-phosphate binding","MF","magenta","Day14"
"74","GO:0003729",0.019780504243108,0.995345849821268,5,88,"mRNA binding","MF","magenta","Day14"
"75","GO:0070410",0.022645563504531,0.99841432838593,2,23,"co-SMAD binding","MF","magenta","Day14"
"76","GO:0004843",0.0239809789126072,0.995234732128333,4,65,"thiol-dependent ubiquitin-specific protease activity","MF","magenta","Day14"
"77","GO:0016740",0.0254810384295734,0.9947880993016,4,94,"transferase activity","MF","magenta","Day14"
"78","GO:0004197",0.0273554444807316,0.994315835099192,4,75,"cysteine-type endopeptidase activity","MF","magenta","Day14"
"79","GO:0018024",0.0304382489321183,0.997529067510319,2,20,"histone-lysine N-methyltransferase activity","MF","magenta","Day14"
"80","GO:0036459",0.0306703284352994,0.99526527945174,3,44,"thiol-dependent ubiquitinyl hydrolase activity","MF","magenta","Day14"
"81","GO:1990380",0.0339549578277399,0.997154020760366,2,15,"Lys48-specific deubiquitinase activity","MF","magenta","Day14"
"82","GO:0003725",0.0379064414059939,0.993625154313953,3,48,"double-stranded RNA binding","MF","magenta","Day14"
"83","GO:0003690",0.0458753632355675,0.991660911901555,3,52,"double-stranded DNA binding","MF","magenta","Day14"
