"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"12","GO:0008510",66,0.00543343136230693,0.99988709469195,2,4,"sodium:bicarbonate symporter activity","MF","black","Day14","transmembrane transporter activity","PGEN_.00g042540;PGEN_.00g163390;PGEN_.00g184070;PGEN_.00g224000;PGEN_.00g224060;PGEN_.00g237150;PGEN_.00g268200;PGEN_.00g330930;PGEN_.00g336000"
"13","GO:0015301",94,0.0496399530969937,0.994875725940829,2,15,"anion:anion antiporter activity","MF","black","Day14","transmembrane transporter activity","PGEN_.00g042540;PGEN_.00g163390;PGEN_.00g184070;PGEN_.00g224000;PGEN_.00g224060;PGEN_.00g237150;PGEN_.00g268200;PGEN_.00g330930;PGEN_.00g336000"
"14","GO:0016428",71,0.0113473297968146,0.99954020174979,2,7,"tRNA (cytosine-5-)-methyltransferase activity","MF","black","Day14","methyltransferase activity","PGEN_.00g182120;PGEN_.00g183800"
"15","GO:0016614",81,0.0200376989245727,0.998665442379446,2,29,"oxidoreductase activity, acting on CH-OH group of donors","MF","black","Day14","oxidoreductase activity","PGEN_.00g007310;PGEN_.00g022340;PGEN_.00g045080;PGEN_.00g166160;PGEN_.00g187490;PGEN_.00g187500;PGEN_.00g196600;PGEN_.00g262440;PGEN_.00g278880;PGEN_.00g288870;PGEN_.00g319130;PGEN_.00g325500"
"16","GO:0016716",59,0.000231445098529955,0.999988507774485,4,20,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","black","Day14","oxidoreductase activity","PGEN_.00g007310;PGEN_.00g022340;PGEN_.00g045080;PGEN_.00g166160;PGEN_.00g187490;PGEN_.00g187500;PGEN_.00g196600;PGEN_.00g262440;PGEN_.00g278880;PGEN_.00g288870;PGEN_.00g319130;PGEN_.00g325500"
"17","GO:0034046",73,0.0138660184567834,0.999333968579935,2,9,"poly(G) binding","MF","black","Day14","RNA binding","PGEN_.00g122640;PGEN_.00g128790;PGEN_.00g168650;PGEN_.00g236820;PGEN_.00g266770"
"18","GO:0043422",74,0.013905119288881,0.999349195525215,2,8,"protein kinase B binding","MF","black","Day14","enzyme binding","PGEN_.00g115870;PGEN_.00g196920;PGEN_.00g213610"
"19","GO:0046933",67,0.00600205964089523,0.99981883320059,2,8,"proton-transporting ATP synthase activity, rotational mechanism","MF","black","Day14","transmembrane transporter activity","PGEN_.00g042540;PGEN_.00g163390;PGEN_.00g184070;PGEN_.00g224000;PGEN_.00g224060;PGEN_.00g237150;PGEN_.00g268200;PGEN_.00g330930;PGEN_.00g336000"
"20","GO:0048027",91,0.0435540646435086,0.995762422525292,2,17,"mRNA 5'-UTR binding","MF","black","Day14","mRNA binding","PGEN_.00g122640;PGEN_.00g128790;PGEN_.00g236820;PGEN_.00g266770"
"21","GO:0048027",91,0.0435540646435086,0.995762422525292,2,17,"mRNA 5'-UTR binding","MF","black","Day14","RNA binding","PGEN_.00g122640;PGEN_.00g128790;PGEN_.00g168650;PGEN_.00g236820;PGEN_.00g266770"
"22","GO:0052716",65,0.00407178188506614,0.999908199963029,2,6,"hydroquinone:oxygen oxidoreductase activity","MF","black","Day14","oxidoreductase activity","PGEN_.00g007310;PGEN_.00g022340;PGEN_.00g045080;PGEN_.00g166160;PGEN_.00g187490;PGEN_.00g187500;PGEN_.00g196600;PGEN_.00g262440;PGEN_.00g278880;PGEN_.00g288870;PGEN_.00g319130;PGEN_.00g325500"
"23","GO:0062152",62,0.0027375220637083,0.999971672939587,2,3,"mRNA (cytidine-5-)-methyltransferase activity","MF","black","Day14","methyltransferase activity","PGEN_.00g182120;PGEN_.00g183800"
"24","GO:0070679",64,0.00348055579637358,0.999781063184408,3,15,"inositol 1,4,5 trisphosphate binding","MF","black","Day14","ion binding","PGEN_.00g008640;PGEN_.00g022340;PGEN_.00g028060;PGEN_.00g045080;PGEN_.00g079140;PGEN_.00g172050;PGEN_.00g184070;PGEN_.00g187490;PGEN_.00g187500;PGEN_.00g196600;PGEN_.00g224420;PGEN_.00g237150;PGEN_.00g246930;PGEN_.00g272230;PGEN_.00g278880;PGEN_.00g279740;PGEN_.00g304200;PGEN_.00g333150"
"25","GO:1990782",83,0.0251049598282399,0.998311717426886,2,10,"protein tyrosine kinase binding","MF","black","Day14","enzyme binding","PGEN_.00g115870;PGEN_.00g196920;PGEN_.00g213610"
