name	term	lev	seq	value
"brush border membrane"	GO:0031526	1	PGEN_.00g229320	-3.5152002173414
"brush border membrane"	GO:0031526	1	PGEN_.00g229340	-2.91815345104484
"brush border membrane"	GO:0031526	1	PGEN_.00g299380	-2.35584949779917
"nucleoplasm"	GO:0005654	1	PGEN_.00g009970	3.20997751248841
"nucleoplasm"	GO:0005654	1	PGEN_.00g026190	2.12443053949099
"nucleoplasm"	GO:0005654	1	PGEN_.00g031270	-1.73393367121437
"nucleoplasm"	GO:0005654	1	PGEN_.00g047760	-0.853387936177642
"nucleoplasm"	GO:0005654	1	PGEN_.00g062920	1.58482251560663
"nucleoplasm"	GO:0005654	1	PGEN_.00g075030	2.36485892260429
"nucleoplasm"	GO:0005654	1	PGEN_.00g114200	5.15190147012855
"nucleoplasm"	GO:0005654	1	PGEN_.00g183520	3.19786714764851
"nucleoplasm"	GO:0005654	1	PGEN_.00g205400	2.38086998180682
"nucleoplasm"	GO:0005654	1	PGEN_.00g211680	1.16395925231575
"nucleoplasm"	GO:0005654	1	PGEN_.00g212830	-3.59468955369861
"nucleoplasm"	GO:0005654	1	PGEN_.00g235110	-3.87991641854236
"nucleoplasm"	GO:0005654	1	PGEN_.00g251840	2.08671441712816
"nucleoplasm"	GO:0005654	1	PGEN_.00g267990	2.95348823562974
"nucleoplasm"	GO:0005654	1	PGEN_.00g323540	1.9437210059821
"mitochondrion"	GO:0005739	1	PGEN_.00g047650	-1.45705447763384
"mitochondrion"	GO:0005739	1	PGEN_.00g110440	-1.43439504740307
"mitochondrion"	GO:0005739	1	PGEN_.00g114200	5.15190147012855
"mitochondrion"	GO:0005739	1	PGEN_.00g156260	4.079971035591
"mitochondrion"	GO:0005739	1	PGEN_.00g187930	3.76407394465995
"mitochondrion"	GO:0005739	1	PGEN_.00g211970	6.12738438398186
"mitochondrion"	GO:0005739	1	PGEN_.00g230540	-8.453091090908
"mitochondrion"	GO:0005739	1	PGEN_.00g286010	-2.89580391008828
"mitochondrion"	GO:0005739	1	PGEN_.00g305960	2.89363907103167
"mitochondrion"	GO:0005739	1	PGEN_.00g327850	4.8219096164761
"cell junction"	GO:0030054	1	PGEN_.00g047650	-1.45705447763384
"cell junction"	GO:0030054	1	PGEN_.00g062970	5.06223613960154
"cell junction"	GO:0030054	1	PGEN_.00g093880	5.1437610100294
"cell junction"	GO:0030054	1	PGEN_.00g130730	8.35308710317702
"cell junction"	GO:0030054	1	PGEN_.00g197160	-2.33531172135561
"cell junction"	GO:0030054	1	PGEN_.00g211890	5.31797138048054
"cell junction"	GO:0030054	1	PGEN_.00g293200	6.55470496375585
"cell junction"	GO:0030054	1	PGEN_.00g328490	-4.99516538587071
"cell junction"	GO:0030054	1	PGEN_.00g348040	5.60057370689922
"extracellular matrix"	GO:0031012	1	PGEN_.00g005530	4.24981113359094
"extracellular matrix"	GO:0031012	1	PGEN_.00g040990	6.35989876931627
"extracellular matrix"	GO:0031012	1	PGEN_.00g078540	6.49303536723099
"extracellular matrix"	GO:0031012	1	PGEN_.00g078550	4.89968820768871
"extracellular matrix"	GO:0031012	1	PGEN_.00g085760	3.98372294904781
"extracellular matrix"	GO:0031012	1	PGEN_.00g085790	5.51694316581702
"extracellular matrix"	GO:0031012	1	PGEN_.00g091340	4.68151338156612
"extracellular matrix"	GO:0031012	1	PGEN_.00g092320	3.69461576119781
"extracellular matrix"	GO:0031012	1	PGEN_.00g092330	4.23045739639762
"extracellular matrix"	GO:0031012	1	PGEN_.00g095390	4.49415626344533
"extracellular matrix"	GO:0031012	1	PGEN_.00g105690	4.69264058570793
"extracellular matrix"	GO:0031012	1	PGEN_.00g116150	4.52677363442551
"extracellular matrix"	GO:0031012	1	PGEN_.00g119470	4.94204702455183
"extracellular matrix"	GO:0031012	1	PGEN_.00g122020	4.52658309337226
"extracellular matrix"	GO:0031012	1	PGEN_.00g127990	4.90208563306742
"extracellular matrix"	GO:0031012	1	PGEN_.00g169810	3.23044095860311
"extracellular matrix"	GO:0031012	1	PGEN_.00g238050	5.01609333655136
"extracellular matrix"	GO:0031012	1	PGEN_.00g238060	4.8707375174549
"extracellular matrix"	GO:0031012	1	PGEN_.00g261960	4.95498662459416
"extracellular matrix"	GO:0031012	1	PGEN_.00g300660	4.61324148947932
"extracellular matrix"	GO:0031012	1	PGEN_.00g318440	4.78189018474997
"extracellular matrix"	GO:0031012	1	PGEN_.00g340090	5.79896733680896
"extracellular matrix"	GO:0031012	1	PGEN_.00g348040	5.60057370689922
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g027030	6.77735988717009
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g042540	-3.47345005791177
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g047650	-1.45705447763384
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g058540	-2.97804203806852
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g069990	3.30153727556496
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g084550	5.50627677517268
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g146090	2.75844088380479
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g157360	4.39554975127522
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g164540	5.94533625168731
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g164660	5.88743967405523
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g167440	-3.76880043299236
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g188250	4.80238789950171
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g210360	-4.0374973854938
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g221720	-2.37252096148832
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g281170	6.3589925330873
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g293200	6.55470496375585
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g294440	-1.58207653026089
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g336000	-3.04168756361515
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g346230	4.43452103549202
"intrinsic component of plasma membrane"	GO:0031226;GO:0005887	1	PGEN_.00g348850	3.88488527001707
"obsolete cell"	GO:0005623	-1	PGEN_.00g003940	3.99269184133161
"obsolete cell"	GO:0005623	-1	PGEN_.00g025860	5.31610492772672
"obsolete cell"	GO:0005623	-1	PGEN_.00g026190	2.12443053949099
"obsolete cell"	GO:0005623	-1	PGEN_.00g047650	-1.45705447763384
"obsolete cell"	GO:0005623	-1	PGEN_.00g052520	5.98033134674584
"obsolete cell"	GO:0005623	-1	PGEN_.00g127500	1.07494318163674
"obsolete cell"	GO:0005623	-1	PGEN_.00g163270	5.90306978042334
"obsolete cell"	GO:0005623	-1	PGEN_.00g211250	3.71673923263621
"obsolete cell"	GO:0005623	-1	PGEN_.00g211270	4.82393811918337
"obsolete cell"	GO:0005623	-1	PGEN_.00g227430	-2.12329621356268
"obsolete cell"	GO:0005623	-1	PGEN_.00g229320	-3.5152002173414
"obsolete cell"	GO:0005623	-1	PGEN_.00g229340	-2.91815345104484
"obsolete cell"	GO:0005623	-1	PGEN_.00g305370	5.46269331618086
"obsolete cell"	GO:0005623	-1	PGEN_.00g314520	4.14078926229317
"obsolete cell"	GO:0005623	-1	PGEN_.00g314530	8.22139298238903
"obsolete cell"	GO:0005623	-1	PGEN_.00g315380	5.3119619219465
"obsolete cell"	GO:0005623	-1	PGEN_.00g315390	8.15052607517028
"obsolete cell"	GO:0005623	-1	PGEN_.00g315400	4.23804342672879
"obsolete cell"	GO:0005623	-1	PGEN_.00g328190	4.10244430279764
"obsolete cell"	GO:0005623	-1	PGEN_.00g336000	-3.04168756361515
""	GO:0120025		PGEN_.00g026190	2.12443053949099
""	GO:0120025		PGEN_.00g027620	2.20247016350304
""	GO:0120025		PGEN_.00g062920	1.58482251560663
""	GO:0120025		PGEN_.00g195980	-1.87131120455988
""	GO:0120025		PGEN_.00g245880	-0.940031501912708
""	GO:0120025		PGEN_.00g250710	3.57881425364561
""	GO:0120025		PGEN_.00g346230	4.43452103549202
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g026190	2.12443053949099
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g027030	6.77735988717009
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g035810	5.67523371894232
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g035820	3.93683414647891
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g058540	-2.97804203806852
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g062920	1.58482251560663
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g127500	1.07494318163674
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g158640	5.99119967835138
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g197160	-2.33531172135561
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g199810	4.75390339404772
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g205400	2.38086998180682
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g229320	-3.5152002173414
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g229340	-2.91815345104484
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g245880	-0.940031501912708
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g250710	3.57881425364561
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g282910	1.95598493493693
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g288000	3.38345717026529
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g305960	2.89363907103167
"cytoplasmic vesicle"	GO:0031410	1	PGEN_.00g313720	1.63157319467437
"endoplasmic reticulum membrane"	GO:0005789	2	PGEN_.00g047650	-1.45705447763384
"endoplasmic reticulum membrane"	GO:0005789	2	PGEN_.00g092520	1.53228640631103
"endoplasmic reticulum membrane"	GO:0005789	2	PGEN_.00g191400	3.95980017049551
"endoplasmic reticulum membrane"	GO:0005789	2	PGEN_.00g208330	1.38666669193384
"endoplasmic reticulum membrane"	GO:0005789	2	PGEN_.00g211330	4.29914016587534
"endoplasmic reticulum membrane"	GO:0005789	2	PGEN_.00g211970	6.12738438398186
"endoplasmic reticulum membrane"	GO:0005789	2	PGEN_.00g270000	4.92627258037503
"endoplasmic reticulum membrane"	GO:0005789	2	PGEN_.00g279740	-2.60888391721375
"endoplasmic reticulum membrane"	GO:0005789	2	PGEN_.00g280310	4.77928126674151
"endoplasmic reticulum membrane"	GO:0005789	2	PGEN_.00g281550	3.7750871424963
"endoplasmic reticulum membrane"	GO:0005789	2	PGEN_.00g285980	2.7173379400211
"cell surface"	GO:0009986	1	PGEN_.00g005530	4.24981113359094
"cell surface"	GO:0009986	1	PGEN_.00g086610	6.36521592817008
"cell surface"	GO:0009986	1	PGEN_.00g086660	6.33758074337516
"cell surface"	GO:0009986	1	PGEN_.00g091350	4.88936487071868
"cell surface"	GO:0009986	1	PGEN_.00g092270	-7.24674038567961
"cell surface"	GO:0009986	1	PGEN_.00g105690	4.69264058570793
"cell surface"	GO:0009986	1	PGEN_.00g158640	5.99119967835138
"cell surface"	GO:0009986	1	PGEN_.00g229320	-3.5152002173414
"cell surface"	GO:0009986	1	PGEN_.00g229340	-2.91815345104484
"cell surface"	GO:0009986	1	PGEN_.00g247310	4.33028974517686
"cell surface"	GO:0009986	1	PGEN_.00g250710	3.57881425364561
"cell surface"	GO:0009986	1	PGEN_.00g281170	6.3589925330873
"cell surface"	GO:0009986	1	PGEN_.00g285590	4.05041379587569
"cell surface"	GO:0009986	1	PGEN_.00g293200	6.55470496375585
"cell surface"	GO:0009986	1	PGEN_.00g325090	3.55541007978432
"cell surface"	GO:0009986	1	PGEN_.00g346230	4.43452103549202
"cell surface"	GO:0009986	1	PGEN_.00g348850	3.88488527001707
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g013160	6.66747201609818
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g013170	9.25004587843393
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g014740	5.88712910098703
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g018570	7.03293937666297
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g019450	3.89004669416076
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g025860	5.31610492772672
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g035810	5.67523371894232
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g035820	3.93683414647891
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g037820	5.7995561315533
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g057120	4.69842361033901
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g079760	-2.70189654468931
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g102520	4.84408300869247
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g127500	1.07494318163674
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g169480	5.19765614946527
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g169490	4.97989107368819
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g256100	3.0844266679523
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g298200	3.18434120539167
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g327850	4.8219096164761
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g345610	5.91912271493619
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g345680	6.78879857607995
"vacuole"	GO:0005764;GO:0000323;GO:0005773	2	PGEN_.00g085640	2.91849418130093
""	GO:0099513		PGEN_.00g047650	-1.45705447763384
""	GO:0099513		PGEN_.00g062920	1.58482251560663
""	GO:0099513		PGEN_.00g195980	-1.87131120455988
""	GO:0099513		PGEN_.00g245880	-0.940031501912708
""	GO:0099513		PGEN_.00g282910	1.95598493493693
"cell projection membrane"	GO:0031253	1	PGEN_.00g027030	6.77735988717009
"cell projection membrane"	GO:0031253	1	PGEN_.00g062920	1.58482251560663
"cell projection membrane"	GO:0031253	1	PGEN_.00g103630	3.8209662792583
"cell projection membrane"	GO:0031253	1	PGEN_.00g229320	-3.5152002173414
"cell projection membrane"	GO:0031253	1	PGEN_.00g229340	-2.91815345104484
"cell projection membrane"	GO:0031253	1	PGEN_.00g299380	-2.35584949779917
"cell projection membrane"	GO:0031253	1	PGEN_.00g348850	3.88488527001707
"endosome"	GO:0005768	1	PGEN_.00g027030	6.77735988717009
"endosome"	GO:0005768	1	PGEN_.00g035810	5.67523371894232
"endosome"	GO:0005768	1	PGEN_.00g035820	3.93683414647891
"endosome"	GO:0005768	1	PGEN_.00g127500	1.07494318163674
"endosome"	GO:0005768	1	PGEN_.00g158640	5.99119967835138
"endosome"	GO:0005768	1	PGEN_.00g205400	2.38086998180682
"endosome"	GO:0005768	1	PGEN_.00g229320	-3.5152002173414
"endosome"	GO:0005768	1	PGEN_.00g229340	-2.91815345104484
"endosome"	GO:0005768	1	PGEN_.00g245880	-0.940031501912708
"endosome"	GO:0005768	1	PGEN_.00g282910	1.95598493493693
"endosome"	GO:0005768	1	PGEN_.00g305960	2.89363907103167
"endosome"	GO:0005768	1	PGEN_.00g313720	1.63157319467437
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g086610	6.36521592817008
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g086660	6.33758074337516
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g087530	6.17775366242999
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g091340	4.68151338156612
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g091350	4.88936487071868
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g092270	-7.24674038567961
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g109090	6.2304744039473
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g195980	-1.87131120455988
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g211330	4.29914016587534
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g245880	-0.940031501912708
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g279740	-2.60888391721375
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g280310	4.77928126674151
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g281550	3.7750871424963
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g305960	2.89363907103167
"cytoplasmic vesicle membrane"	GO:0030659;GO:0012506	2	PGEN_.00g312080	5.81471239781651
"collagen trimer"	GO:0005581	2	PGEN_.00g000820	4.61482187394667
"collagen trimer"	GO:0005581	2	PGEN_.00g020160	3.47360598071249
"collagen trimer"	GO:0005581	2	PGEN_.00g040960	4.62184354071025
"collagen trimer"	GO:0005581	2	PGEN_.00g052520	5.98033134674584
"collagen trimer"	GO:0005581	2	PGEN_.00g052550	3.86666385094308
"collagen trimer"	GO:0005581	2	PGEN_.00g052650	5.16549733811544
"collagen trimer"	GO:0005581	2	PGEN_.00g078540	6.49303536723099
"collagen trimer"	GO:0005581	2	PGEN_.00g078550	4.89968820768871
"collagen trimer"	GO:0005581	2	PGEN_.00g078740	5.40092492389306
"collagen trimer"	GO:0005581	2	PGEN_.00g081050	4.11877373847991
"collagen trimer"	GO:0005581	2	PGEN_.00g091340	4.68151338156612
"collagen trimer"	GO:0005581	2	PGEN_.00g116150	4.52677363442551
"collagen trimer"	GO:0005581	2	PGEN_.00g122020	4.52658309337226
"collagen trimer"	GO:0005581	2	PGEN_.00g127990	4.90208563306742
"collagen trimer"	GO:0005581	2	PGEN_.00g152150	5.06357519028754
"collagen trimer"	GO:0005581	2	PGEN_.00g163270	5.90306978042334
"collagen trimer"	GO:0005581	2	PGEN_.00g169810	3.23044095860311
"collagen trimer"	GO:0005581	2	PGEN_.00g188760	6.19259323683012
"collagen trimer"	GO:0005581	2	PGEN_.00g211250	3.71673923263621
"collagen trimer"	GO:0005581	2	PGEN_.00g211270	4.82393811918337
"collagen trimer"	GO:0005581	2	PGEN_.00g261960	4.95498662459416
"collagen trimer"	GO:0005581	2	PGEN_.00g282190	5.62886329506605
"collagen trimer"	GO:0005581	2	PGEN_.00g328190	4.10244430279764
"collagen trimer"	GO:0005581	2	PGEN_.00g336940	8.15383405004047
"collagen trimer"	GO:0005581	2	PGEN_.00g340090	5.79896733680896
"trans-Golgi network"	GO:0005802;GO:0098791	1	PGEN_.00g085760	3.98372294904781
"trans-Golgi network"	GO:0005802;GO:0098791	1	PGEN_.00g085790	5.51694316581702
"trans-Golgi network"	GO:0005802;GO:0098791	1	PGEN_.00g092320	3.69461576119781
"trans-Golgi network"	GO:0005802;GO:0098791	1	PGEN_.00g092330	4.23045739639762
"trans-Golgi network"	GO:0005802;GO:0098791	1	PGEN_.00g095390	4.49415626344533
"trans-Golgi network"	GO:0005802;GO:0098791	1	PGEN_.00g199810	4.75390339404772
"trans-Golgi network"	GO:0005802;GO:0098791	1	PGEN_.00g200990	-1.48360158473021
"trans-Golgi network"	GO:0005802;GO:0098791	1	PGEN_.00g305960	2.89363907103167
""	GO:0098588		PGEN_.00g026190	2.12443053949099
""	GO:0098588		PGEN_.00g036450	3.76269963213679
""	GO:0098588		PGEN_.00g091340	4.68151338156612
""	GO:0098588		PGEN_.00g109090	6.2304744039473
""	GO:0098588		PGEN_.00g195980	-1.87131120455988
""	GO:0098588		PGEN_.00g211330	4.29914016587534
""	GO:0098588		PGEN_.00g211970	6.12738438398186
""	GO:0098588		PGEN_.00g247310	4.33028974517686
""	GO:0098588		PGEN_.00g272850	1.9858552776683
""	GO:0098588		PGEN_.00g279740	-2.60888391721375
""	GO:0098588		PGEN_.00g280310	4.77928126674151
""	GO:0098588		PGEN_.00g281170	6.3589925330873
""	GO:0098588		PGEN_.00g281550	3.7750871424963
""	GO:0098588		PGEN_.00g312080	5.81471239781651
""	GO:0098588		PGEN_.00g328490	-4.99516538587071
""	GO:0098588		PGEN_.00g345620	4.06235307845331
"cell cortex"	GO:0005938	1	PGEN_.00g062920	1.58482251560663
"cell cortex"	GO:0005938	1	PGEN_.00g109090	6.2304744039473
"cell cortex"	GO:0005938	1	PGEN_.00g211890	5.31797138048054
"cell cortex"	GO:0005938	1	PGEN_.00g272850	1.9858552776683
"cell cortex"	GO:0005938	1	PGEN_.00g332560	4.77156824189098
"cell cortex"	GO:0005938	1	PGEN_.00g348040	5.60057370689922
"Golgi apparatus"	GO:0005794	1	PGEN_.00g026190	2.12443053949099
"Golgi apparatus"	GO:0005794	1	PGEN_.00g062920	1.58482251560663
"Golgi apparatus"	GO:0005794	1	PGEN_.00g079760	-2.70189654468931
"Golgi apparatus"	GO:0005794	1	PGEN_.00g093880	5.1437610100294
"Golgi apparatus"	GO:0005794	1	PGEN_.00g127500	1.07494318163674
"Golgi apparatus"	GO:0005794	1	PGEN_.00g158640	5.99119967835138
"Golgi apparatus"	GO:0005794	1	PGEN_.00g200990	-1.48360158473021
"Golgi apparatus"	GO:0005794	1	PGEN_.00g229320	-3.5152002173414
"Golgi apparatus"	GO:0005794	1	PGEN_.00g229340	-2.91815345104484
"Golgi apparatus"	GO:0005794	1	PGEN_.00g245880	-0.940031501912708
"Golgi apparatus"	GO:0005794	1	PGEN_.00g250710	3.57881425364561
"Golgi apparatus"	GO:0005794	1	PGEN_.00g268580	2.74191796387203
"Golgi apparatus"	GO:0005794	1	PGEN_.00g270000	4.92627258037503
"Golgi apparatus"	GO:0005794	1	PGEN_.00g345620	4.06235307845331
"basolateral plasma membrane"	GO:0016323	1	PGEN_.00g027030	6.77735988717009
"basolateral plasma membrane"	GO:0016323	1	PGEN_.00g042540	-3.47345005791177
"basolateral plasma membrane"	GO:0016323	1	PGEN_.00g060690	4.09092682261233
"basolateral plasma membrane"	GO:0016323	1	PGEN_.00g163390	-4.5198341996123
"basolateral plasma membrane"	GO:0016323	1	PGEN_.00g327850	4.8219096164761
"basolateral plasma membrane"	GO:0016323	1	PGEN_.00g328490	-4.99516538587071
"basolateral plasma membrane"	GO:0016323	1	PGEN_.00g336000	-3.04168756361515
"secretory granule membrane"	GO:0030667	4	PGEN_.00g086610	6.36521592817008
"secretory granule membrane"	GO:0030667	4	PGEN_.00g086660	6.33758074337516
"secretory granule membrane"	GO:0030667	4	PGEN_.00g091350	4.88936487071868
"secretory granule membrane"	GO:0030667	4	PGEN_.00g092270	-7.24674038567961
"secretory granule membrane"	GO:0030667	4	PGEN_.00g195980	-1.87131120455988
"secretory granule membrane"	GO:0030667	4	PGEN_.00g211330	4.29914016587534
"secretory granule membrane"	GO:0030667	4	PGEN_.00g279740	-2.60888391721375
"secretory granule membrane"	GO:0030667	4	PGEN_.00g280310	4.77928126674151
"secretory granule membrane"	GO:0030667	4	PGEN_.00g281550	3.7750871424963
"anchored component of membrane"	GO:0031225	1	PGEN_.00g005530	4.24981113359094
"anchored component of membrane"	GO:0031225	1	PGEN_.00g062970	5.06223613960154
"anchored component of membrane"	GO:0031225	1	PGEN_.00g086610	6.36521592817008
"anchored component of membrane"	GO:0031225	1	PGEN_.00g086660	6.33758074337516
"anchored component of membrane"	GO:0031225	1	PGEN_.00g091350	4.88936487071868
"anchored component of membrane"	GO:0031225	1	PGEN_.00g092270	-7.24674038567961
"anchored component of membrane"	GO:0031225	1	PGEN_.00g093800	5.69105575155619
"anchored component of membrane"	GO:0031225	1	PGEN_.00g318440	4.78189018474997
""	GO:0030424;GO:0043005	1	PGEN_.00g005530	4.24981113359094
""	GO:0030424;GO:0043005	1	PGEN_.00g009930	5.18124912079485
""	GO:0030424;GO:0043005	1	PGEN_.00g009950	6.54500082999707
""	GO:0030424;GO:0043005	1	PGEN_.00g031270	-1.73393367121437
""	GO:0030424;GO:0043005	1	PGEN_.00g191400	3.95980017049551
""	GO:0030424;GO:0043005	1	PGEN_.00g195980	-1.87131120455988
""	GO:0030424;GO:0043005	1	PGEN_.00g197160	-2.33531172135561
