"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"59","GO:0005638",0.00788266337494896,1,2,2,"lamin filament","CC","turquoise","Day21"
"60","GO:0035061",0.00895676141911853,0.999827488335771,2,3,"interchromatin granule","CC","turquoise","Day21"
"61","GO:0042405",0.0126830993366618,0.998385708777885,4,10,"nuclear inclusion body","CC","turquoise","Day21"
"62","GO:0000922",0.0127837654988274,0.994461178290278,15,88,"spindle pole","CC","turquoise","Day21"
"63","GO:0043625",0.0136359412659021,1,2,2,"delta DNA polymerase complex","CC","turquoise","Day21"
"64","GO:1990718",0.0147893607366304,1,2,2,"axonemal central pair projection","CC","turquoise","Day21"
"65","GO:0042585",0.0178733094502211,0.999501512802733,2,3,"germinal vesicle","CC","turquoise","Day21"
"66","GO:0097546",0.018374553914167,0.996429461870397,5,15,"ciliary base","CC","turquoise","Day21"
"67","GO:0030891",0.019017149989105,0.999231854069156,2,4,"VCB complex","CC","turquoise","Day21"
"68","GO:0031467",0.0204283294455233,0.999142328773081,2,4,"Cul7-RING ubiquitin ligase complex","CC","turquoise","Day21"
"69","GO:0034464",0.020737039220108,0.997977722902203,3,7,"BBSome","CC","turquoise","Day21"
"70","GO:0005890",0.0213644197068844,0.999343255591707,2,3,"sodium:potassium-exchanging ATPase complex","CC","turquoise","Day21"
"71","GO:0015630",0.0222307460712088,0.990718153577152,12,69,"microtubule cytoskeleton","CC","turquoise","Day21"
"72","GO:0070449",0.0238075676681213,0.999223317901266,2,3,"elongin complex","CC","turquoise","Day21"
"73","GO:0002080",0.0257300930363355,0.996799557837766,3,11,"acrosomal membrane","CC","turquoise","Day21"
"74","GO:0042383",0.0302254826713213,0.985674887883011,14,99,"sarcolemma","CC","turquoise","Day21"
"75","GO:0001534",0.0305949386355422,0.998398582309711,2,4,"radial spoke","CC","turquoise","Day21"
"76","GO:0019774",0.0313003806576575,0.998085691088942,2,5,"proteasome core complex, beta-subunit complex","CC","turquoise","Day21"
"77","GO:0030061",0.0314462733156399,0.998328901233776,2,4,"mitochondrial crista","CC","turquoise","Day21"
"78","GO:0005839",0.0334324343750875,0.995502402825335,3,10,"proteasome core complex","CC","turquoise","Day21"
"79","GO:0043194",0.0346315931921495,0.988441952183945,7,45,"axon initial segment","CC","turquoise","Day21"
"80","GO:0000214",0.0354783893422473,0.997675336392454,2,5,"tRNA-intron endonuclease complex","CC","turquoise","Day21"
"81","GO:0000813",0.0363756015145452,0.997583442238653,2,5,"ESCRT I complex","CC","turquoise","Day21"
"82","GO:0072687",0.0372246139355989,0.997827714850975,2,4,"meiotic spindle","CC","turquoise","Day21"
"83","GO:0005947",0.0381794407641588,0.998378710555404,2,3,"mitochondrial alpha-ketoglutarate dehydrogenase complex","CC","turquoise","Day21"
"84","GO:0098536",0.038556338236639,0.99835356348171,2,3,"deuterosome","CC","turquoise","Day21"
"85","GO:0061827",0.0389644347070207,0.997311001453169,2,5,"sperm head","CC","turquoise","Day21"
"86","GO:0033268",0.0392271490938076,0.989789308680596,5,24,"node of Ranvier","CC","turquoise","Day21"
"87","GO:0097232",0.0398283866777363,0.998267615194301,2,3,"lamellar body membrane","CC","turquoise","Day21"
"88","GO:0097233",0.0398283866777363,0.998267615194301,2,3,"alveolar lamellar body membrane","CC","turquoise","Day21"
"89","GO:0005654",0.0456534272109197,0.962545699555557,146,1479,"nucleoplasm","CC","turquoise","Day21"
"90","GO:0090543",0.0481769924788932,0.984785782981732,6,29,"Flemming body","CC","turquoise","Day21"
"91","GO:0000123",0.0489569020029772,0.98679820253738,5,20,"histone acetyltransferase complex","CC","turquoise","Day21"
"92","GO:0004550",1.78683497215037e-08,0.999999999097481,11,18,"nucleoside diphosphate kinase activity","MF","turquoise","Day21"
"93","GO:0003777",1.97088751532807e-08,0.999999996231376,24,67,"microtubule motor activity","MF","turquoise","Day21"
"94","GO:0051959",4.43185039912591e-08,0.999999993317656,18,52,"dynein light intermediate chain binding","MF","turquoise","Day21"
"95","GO:0045505",1.04820569669005e-07,0.999999981751185,19,61,"dynein intermediate chain binding","MF","turquoise","Day21"
"96","GO:0008569",1.17428064446566e-05,0.999997874307386,14,41,"ATP-dependent microtubule motor activity, minus-end-directed","MF","turquoise","Day21"
"97","GO:0008017",5.40687653478976e-05,0.999978732480603,31,149,"microtubule binding","MF","turquoise","Day21"
"98","GO:0003774",0.000174209649242917,0.999961675854751,12,50,"motor activity","MF","turquoise","Day21"
"99","GO:0005524",0.000227333337581687,0.999838109375723,167,1472,"ATP binding","MF","turquoise","Day21"
"100","GO:0004674",0.000319557399518607,0.99983110877175,48,304,"protein serine/threonine kinase activity","MF","turquoise","Day21"
"101","GO:0003677",0.000920145887032146,0.999399091200733,84,827,"DNA binding","MF","turquoise","Day21"
"102","GO:0004734",0.00108938214518992,1,2,2,"pyrimidodiazepine synthase activity","MF","turquoise","Day21"
"103","GO:0016782",0.00108938214518992,1,2,2,"transferase activity, transferring sulfur-containing groups","MF","turquoise","Day21"
"104","GO:0031013",0.00152746299318634,0.999970139166543,3,4,"troponin I binding","MF","turquoise","Day21"
"105","GO:0005200",0.00206646088510383,0.999267493910832,15,94,"structural constituent of cytoskeleton","MF","turquoise","Day21"
"106","GO:0004017",0.00331349138714157,0.999729705552901,4,9,"adenylate kinase activity","MF","turquoise","Day21"
"107","GO:0070403",0.00366939585562522,0.998990090568716,10,39,"NAD+ binding","MF","turquoise","Day21"
"108","GO:0000213",0.00429970392548774,1,2,2,"tRNA-intron endonuclease activity","MF","turquoise","Day21"
"109","GO:0004721",0.00437513110098461,0.998847927052616,9,38,"phosphoprotein phosphatase activity","MF","turquoise","Day21"
"110","GO:0016740",0.00510346998524453,0.998142163706648,13,94,"transferase activity","MF","turquoise","Day21"
"111","GO:0017024",0.00551841074045378,1,2,2,"myosin I binding","MF","turquoise","Day21"
"112","GO:1990404",0.0100726457647921,0.996682120136386,10,49,"protein ADP-ribosylase activity","MF","turquoise","Day21"
"113","GO:0070140",0.0100946251183626,0.999792837764262,2,3,"SUMO-specific isopeptidase activity","MF","turquoise","Day21"
"114","GO:0043014",0.0129042780672047,0.996617827806992,7,31,"alpha-tubulin binding","MF","turquoise","Day21"
"115","GO:0004111",0.0141748063354063,0.999651221372642,2,3,"creatine kinase activity","MF","turquoise","Day21"
"116","GO:0004021",0.0141886422506652,0.9996506976674,2,3,"L-alanine:2-oxoglutarate aminotransferase activity","MF","turquoise","Day21"
"117","GO:0070735",0.0146442476784291,1,2,2,"protein-glycine ligase activity","MF","turquoise","Day21"
"118","GO:0004127",0.0154584888420034,0.999601446575736,2,3,"cytidylate kinase activity","MF","turquoise","Day21"
"119","GO:0004842",0.0165503218529227,0.990034739831039,33,287,"ubiquitin-protein transferase activity","MF","turquoise","Day21"
"120","GO:0003713",0.0195355885635136,0.990485251211617,17,124,"transcription coactivator activity","MF","turquoise","Day21"
"121","GO:0008022",0.0200053801650598,0.990525327706505,16,104,"protein C-terminus binding","MF","turquoise","Day21"
"122","GO:0001103",0.0209039420386791,0.996692840389513,4,12,"RNA polymerase II repressing transcription factor binding","MF","turquoise","Day21"
"123","GO:0045504",0.0236888864650601,0.996016199370107,4,13,"dynein heavy chain binding","MF","turquoise","Day21"
"124","GO:0045174",0.0258240428982075,0.998577988666832,2,5,"glutathione dehydrogenase (ascorbate) activity","MF","turquoise","Day21"
"125","GO:0030374",0.0260775839797055,0.991279048024307,8,38,"nuclear receptor coactivator activity","MF","turquoise","Day21"
"126","GO:0003950",0.0261926459547543,0.989826837749133,10,56,"NAD+ ADP-ribosyltransferase activity","MF","turquoise","Day21"
"127","GO:0003810",0.0266346779177124,0.994190857093832,5,16,"protein-glutamine gamma-glutamyltransferase activity","MF","turquoise","Day21"
"128","GO:0001046",0.0277172738852433,0.999016459371179,2,3,"core promoter sequence-specific DNA binding","MF","turquoise","Day21"
"129","GO:1990841",0.0289758978099806,0.991765325349731,6,34,"promoter-specific chromatin binding","MF","turquoise","Day21"
"130","GO:0036402",0.0293177214390602,0.998926674126292,2,3,"proteasome-activating ATPase activity","MF","turquoise","Day21"
"131","GO:0070728",0.0304599919873606,0.998860827903875,2,3,"leucine binding","MF","turquoise","Day21"
"132","GO:0019904",0.0329717656078717,0.982539266173222,18,135,"protein domain specific binding","MF","turquoise","Day21"
"133","GO:0097718",0.0332456330326278,0.991645330626896,5,26,"disordered domain specific binding","MF","turquoise","Day21"
"134","GO:0033932",0.0391467623158129,0.996797082168642,2,8,"1,3-alpha-L-fucosidase activity","MF","turquoise","Day21"
"135","GO:0004298",0.0399823431640026,0.994083272673834,3,11,"threonine-type endopeptidase activity","MF","turquoise","Day21"
"136","GO:0090555",0.0414128239753352,0.998158258405872,2,3,"phosphatidylethanolamine flippase activity","MF","turquoise","Day21"
"137","GO:0001671",0.0423122184032556,0.993745706992188,3,10,"ATPase activator activity","MF","turquoise","Day21"
"138","GO:0008235",0.0469038561620231,0.99688335985231,2,4,"metalloexopeptidase activity","MF","turquoise","Day21"
"139","GO:0005092",0.0486482733161976,0.996699836459951,2,4,"GDP-dissociation inhibitor activity","MF","turquoise","Day21"
