"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"437","GO:2001245",0.0165593793256142,1,1,1,"regulation of phosphatidylcholine biosynthetic process","BP","blue","Day21"
"99","GO:0006683",0.0166783859615418,0.999552019969923,2,3,"galactosylceramide catabolic process","BP","blue","Day21"
"186","GO:0019882",0.0169866805649006,0.999146069068015,2,7,"antigen processing and presentation","BP","blue","Day21"
"87","GO:0006097",0.0170691820629965,0.999535734239148,2,3,"glyoxylate cycle","BP","blue","Day21"
"129","GO:0008610",0.0171279262851483,0.996589163183885,5,18,"lipid biosynthetic process","BP","blue","Day21"
"181","GO:0019244",0.0172790572743501,1,2,2,"lactate biosynthetic process from pyruvate","BP","blue","Day21"
"188","GO:0021988",0.0172790572743501,1,2,2,"olfactory lobe development","BP","blue","Day21"
"189","GO:0021990",0.0172790572743501,1,2,2,"neural plate formation","BP","blue","Day21"
"420","GO:1904580",0.0172790572743501,1,2,2,"regulation of intracellular mRNA localization","BP","blue","Day21"
"425","GO:1905337",0.0172790572743501,1,2,2,"positive regulation of aggrephagy","BP","blue","Day21"
"432","GO:2000117",0.0172790572743501,1,2,2,"negative regulation of cysteine-type endopeptidase activity","BP","blue","Day21"
"254","GO:0033539",0.0173712877816338,0.998319192016355,3,8,"fatty acid beta-oxidation using acyl-CoA dehydrogenase","BP","blue","Day21"
"279","GO:0036466",0.0177318869406737,0.999507640206446,2,3,"synaptic vesicle recycling via endosome","BP","blue","Day21"
"329","GO:0047484",0.0180230201529845,0.998710537838479,3,5,"regulation of response to osmotic stress","BP","blue","Day21"
"258","GO:0034334",0.0181422403895726,0.998698627006281,3,5,"adherens junction maintenance","BP","blue","Day21"
"136","GO:0009409",0.0183070378056182,0.996290663793013,5,18,"response to cold","BP","blue","Day21"
"292","GO:0042594",0.0183195193738096,0.996105183797931,5,24,"response to starvation","BP","blue","Day21"
"266","GO:0035458",0.0187251155466987,0.997834810356158,3,14,"cellular response to interferon-beta","BP","blue","Day21"
"114","GO:0007030",0.0188661338516162,0.992301968176929,12,70,"Golgi organization","BP","blue","Day21"
"82","GO:0005978",0.0188885865705631,0.99718387259385,4,11,"glycogen biosynthetic process","BP","blue","Day21"
"330","GO:0047496",0.0190890390445931,0.997144637158598,4,11,"vesicle transport along microtubule","BP","blue","Day21"
"182","GO:0019254",0.0191899675468474,0.999443753031944,2,3,"carnitine metabolic process, CoA-linked","BP","blue","Day21"
"298","GO:0043523",0.0200628800416313,0.996497514311481,4,21,"regulation of neuron apoptotic process","BP","blue","Day21"
"356","GO:0055010",0.0203440302827521,0.998031054538813,3,7,"ventricular cardiac muscle tissue morphogenesis","BP","blue","Day21"
"140","GO:0010243",0.0203595326194592,0.996805815817225,4,12,"response to organonitrogen compound","BP","blue","Day21"
"335","GO:0048280",0.0209237468452052,0.99897186842547,2,5,"vesicle fusion with Golgi apparatus","BP","blue","Day21"
"121","GO:0007597",0.0213324480435927,0.998940806659193,2,5,"blood coagulation, intrinsic pathway","BP","blue","Day21"
"141","GO:0010498",0.0217160191958787,0.996201879063248,4,18,"proteasomal protein catabolic process","BP","blue","Day21"
"303","GO:0044794",0.0219463866556604,0.998893525564276,2,5,"positive regulation by host of viral process","BP","blue","Day21"
"429","GO:2000008",0.0221118462831728,0.997548975369195,3,9,"regulation of protein localization to cell surface","BP","blue","Day21"
"360","GO:0060113",0.0221471840193742,1,2,2,"inner ear receptor cell differentiation","BP","blue","Day21"
"246","GO:0032956",0.0221799417018256,0.992719381246241,8,43,"regulation of actin cytoskeleton organization","BP","blue","Day21"
"410","GO:1902954",0.0224077466241694,1,2,2,"regulation of early endosome to recycling endosome transport","BP","blue","Day21"
"423","GO:1904903",0.0225217234986025,0.999287437494458,2,3,"ESCRT III complex disassembly","BP","blue","Day21"
"156","GO:0016185",0.0226868780420393,1,2,2,"synaptic vesicle budding from presynaptic endocytic zone membrane","BP","blue","Day21"
"228","GO:0031648",0.0229729735626617,0.994883223017064,5,22,"protein destabilization","BP","blue","Day21"
"371","GO:0070848",0.0233635061965499,0.997354306997763,3,9,"response to growth factor","BP","blue","Day21"
"227","GO:0031639",0.0236902014556439,0.997302787860231,3,9,"plasminogen activation","BP","blue","Day21"
"144","GO:0010667",0.0236936411642183,0.999229157333891,2,3,"negative regulation of cardiac muscle cell apoptotic process","BP","blue","Day21"
"430","GO:2000011",0.0239201050389499,0.998906047112044,2,4,"regulation of adaxial/abaxial pattern formation","BP","blue","Day21"
"334","GO:0048278",0.0239211780319193,0.997266188639655,3,9,"vesicle docking","BP","blue","Day21"
"163","GO:0016476",0.0241590065194237,0.99920555116009,2,3,"regulation of embryonic cell shape","BP","blue","Day21"
"244","GO:0032880",0.0243952840979147,0.991414525706895,9,39,"regulation of protein localization","BP","blue","Day21"
"190","GO:0030031",0.0245187369839744,0.995477786515796,4,20,"cell projection assembly","BP","blue","Day21"
"318","GO:0046320",0.0246133832032186,0.999182250972295,2,3,"regulation of fatty acid oxidation","BP","blue","Day21"
"209","GO:0030307",0.0247679002424897,0.992392776779558,7,39,"positive regulation of cell growth","BP","blue","Day21"
"187","GO:0021536",0.0255782743155496,0.999131955497038,2,3,"diencephalon development","BP","blue","Day21"
"226","GO:0031587",0.0259804001377363,0.999110669567214,2,3,"positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity","BP","blue","Day21"
"185","GO:0019518",0.0263817290100928,1,1,1,"L-threonine catabolic process to glycine","BP","blue","Day21"
"9","GO:0000902",0.0265109839508785,0.991083058478465,8,39,"cell morphogenesis","BP","blue","Day21"
"253","GO:0033344",0.0268334024138167,0.995089651446784,4,16,"cholesterol efflux","BP","blue","Day21"
"363","GO:0061470",0.0269594052628547,0.998683799279185,2,4,"T follicular helper cell differentiation","BP","blue","Day21"
"20","GO:0003007",0.0270240611472408,0.990312862175065,9,39,"heart morphogenesis","BP","blue","Day21"
"117","GO:0007270",0.0270493282660011,0.997328794060198,3,6,"neuron-neuron synaptic transmission","BP","blue","Day21"
"176","GO:0017126",0.0275491088312257,1,1,1,"nucleologenesis","BP","blue","Day21"
"380","GO:0072697",0.0275491088312257,1,1,1,"protein localization to cell cortex","BP","blue","Day21"
"281","GO:0040020",0.0276447484684794,0.998631637925572,2,4,"regulation of meiotic nuclear division","BP","blue","Day21"
"397","GO:0140077",0.0277395695745597,0.9990153349017,2,3,"positive regulation of lipoprotein transport","BP","blue","Day21"
"351","GO:0051642",0.028139663559184,0.995112214018967,4,12,"centrosome localization","BP","blue","Day21"
"415","GO:1903543",0.0282455249407293,0.996697697179244,3,8,"positive regulation of exosomal secretion","BP","blue","Day21"
"401","GO:1900273",0.0289970352878688,0.994630881935704,4,15,"positive regulation of long-term synaptic potentiation","BP","blue","Day21"
"148","GO:0014809",0.029188449185619,1,1,1,"regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion","BP","blue","Day21"
"381","GO:0086001",0.029188449185619,1,1,1,"cardiac muscle cell action potential","BP","blue","Day21"
"383","GO:0090287",0.029188449185619,1,1,1,"regulation of cellular response to growth factor stimulus","BP","blue","Day21"
"402","GO:1901385",0.029188449185619,1,1,1,"regulation of voltage-gated calcium channel activity","BP","blue","Day21"
"297","GO:0043410",0.0293886983957797,0.990643539578462,7,39,"positive regulation of MAPK cascade","BP","blue","Day21"
"291","GO:0042572",0.0296387629071884,0.99385257140613,4,37,"retinol metabolic process","BP","blue","Day21"
"406","GO:1902275",0.0298700162569512,0.998457219837016,2,4,"regulation of chromatin organization","BP","blue","Day21"
"131","GO:0009051",0.0302303187665057,0.998874305207983,2,3,"pentose-phosphate shunt, oxidative branch","BP","blue","Day21"
"242","GO:0032608",0.0302307152213095,0.995750348084236,3,15,"interferon-beta production","BP","blue","Day21"
"2","GO:0000052",0.0303400116729423,0.998867934083549,2,3,"citrulline metabolic process","BP","blue","Day21"
"426","GO:1905505",0.0308331938850346,0.998379367688745,2,4,"positive regulation of motile cilium assembly","BP","blue","Day21"
"91","GO:0006622",0.0314559504291368,0.994111082837593,4,14,"protein targeting to lysosome","BP","blue","Day21"
"354","GO:0051919",0.0315243215873088,0.995857104719924,3,10,"positive regulation of fibrinolysis","BP","blue","Day21"
"376","GO:0071243",0.0315561178438326,0.99585127525002,3,10,"cellular response to arsenic-containing substance","BP","blue","Day21"
"154","GO:0015908",0.0321952285048813,0.998266888684999,2,4,"fatty acid transport","BP","blue","Day21"
"288","GO:0042178",0.0322422798032453,0.997827880886512,2,6,"xenobiotic catabolic process","BP","blue","Day21"
"142","GO:0010575",0.0323532139049305,0.995704345129002,3,10,"positive regulation of vascular endothelial growth factor production","BP","blue","Day21"
"326","GO:0046879",0.0325478889613358,0.998237314056561,2,4,"hormone secretion","BP","blue","Day21"
"210","GO:0030335",0.033245826579756,0.984645545234712,13,81,"positive regulation of cell migration","BP","blue","Day21"
"386","GO:0090611",0.0333404960049251,0.998688529506017,2,3,"ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway","BP","blue","Day21"
"364","GO:0061640",0.0333431625331324,0.995835874914496,3,8,"cytoskeleton-dependent cytokinesis","BP","blue","Day21"
"412","GO:1903077",0.0338946191531864,0.99513643263376,3,13,"negative regulation of protein localization to plasma membrane","BP","blue","Day21"
"286","GO:0042144",0.0343620426111062,1,2,2,"vacuole fusion, non-autophagic","BP","blue","Day21"
"347","GO:0051016",0.0344774525511824,0.997776539773401,2,5,"barbed-end actin filament capping","BP","blue","Day21"
"320","GO:0046477",0.0350236848204593,0.99753107247262,2,6,"glycosylceramide catabolic process","BP","blue","Day21"
"203","GO:0030183",0.0354835369215172,0.993359707760045,4,12,"B cell differentiation","BP","blue","Day21"
"194","GO:0030072",0.0356551233476705,0.998543491925523,2,3,"peptide hormone secretion","BP","blue","Day21"
"434","GO:2000642",0.0356993685885714,1,1,1,"negative regulation of early endosome to late endosome transport","BP","blue","Day21"
"97","GO:0006656",0.0357407521569113,0.994844701861624,3,12,"phosphatidylcholine biosynthetic process","BP","blue","Day21"
"370","GO:0070633",0.0360742492937151,0.99306599135359,4,13,"transepithelial transport","BP","blue","Day21"
"229","GO:0031670",0.0364072781654328,0.997580436557531,2,5,"cellular response to nutrient","BP","blue","Day21"
"422","GO:1904743",0.0364072781654328,0.997580436557531,2,5,"negative regulation of telomeric DNA binding","BP","blue","Day21"
"15","GO:0001818",0.0367049091865521,0.997874992995975,2,4,"negative regulation of cytokine production","BP","blue","Day21"
"137","GO:0009437",0.0368881673178177,0.992532993041408,4,16,"carnitine metabolic process","BP","blue","Day21"
"184","GO:0019432",0.0371943770674801,0.99514644931941,3,8,"triglyceride biosynthetic process","BP","blue","Day21"
"90","GO:0006516",0.0374434715088772,0.99489222061293,3,9,"glycoprotein catabolic process","BP","blue","Day21"
"417","GO:1903919",0.0378436398203289,1,1,1,"negative regulation of actin filament severing","BP","blue","Day21"
"418","GO:1903920",0.0378436398203289,1,1,1,"positive regulation of actin filament severing","BP","blue","Day21"
"240","GO:0032526",0.0378865424098974,0.991989081520978,4,20,"response to retinoic acid","BP","blue","Day21"
"84","GO:0006043",0.038126469833142,1,1,1,"glucosamine catabolic process","BP","blue","Day21"
"85","GO:0006046",0.038126469833142,1,1,1,"N-acetylglucosamine catabolic process","BP","blue","Day21"
"308","GO:0045056",0.0386266340227683,0.992161730785928,4,15,"transcytosis","BP","blue","Day21"
"251","GO:0033198",0.0388198820349099,0.994846036983238,3,8,"response to ATP","BP","blue","Day21"
"83","GO:0006029",0.0389148146014793,0.998329686200808,2,3,"proteoglycan metabolic process","BP","blue","Day21"
"419","GO:1904504",0.0390466670288892,0.994582996966308,3,9,"positive regulation of lipophagy","BP","blue","Day21"
"98","GO:0006672",0.0395573953789931,0.993966007492065,3,13,"ceramide metabolic process","BP","blue","Day21"
"259","GO:0034389",0.0401263624504681,0.997185558220814,2,5,"lipid droplet organization","BP","blue","Day21"
"349","GO:0051385",0.0404313868898859,0.998226482579376,2,3,"response to mineralocorticoid","BP","blue","Day21"
"101","GO:0006836",0.0404432782345423,0.991931716337795,4,13,"neurotransmitter transport","BP","blue","Day21"
"108","GO:0006900",0.0409278710829815,0.998192189010328,2,3,"vesicle budding from membrane","BP","blue","Day21"
"305","GO:0045022",0.0410713193804186,0.991393034962942,4,16,"early endosome to late endosome transport","BP","blue","Day21"
"248","GO:0033138",0.0410989342511413,0.985970400750302,7,38,"positive regulation of peptidyl-serine phosphorylation","BP","blue","Day21"
"424","GO:1905289",0.0411214302022221,0.998178751887249,2,3,"regulation of CAMKK-AMPK signaling cascade","BP","blue","Day21"
"263","GO:0035238",0.0411816191541423,0.999567345471408,1,2,"vitamin A biosynthetic process","BP","blue","Day21"
"11","GO:0001561",0.0422235208558713,0.996953272903308,2,5,"fatty acid alpha-oxidation","BP","blue","Day21"
"373","GO:0070989",0.0429663344642439,0.996200601465476,2,9,"oxidative demethylation","BP","blue","Day21"
"120","GO:0007517",0.0437134281896675,0.982215117088928,9,61,"muscle organ development","BP","blue","Day21"
"387","GO:0090673",0.0437527546881159,0.997992358558425,2,3,"endothelial cell-matrix adhesion","BP","blue","Day21"
"143","GO:0010640",0.0442283111862346,0.999500173658655,1,2,"regulation of platelet-derived growth factor receptor signaling pathway","BP","blue","Day21"
"215","GO:0030644",0.0443240464644387,0.997147740547841,2,4,"cellular chloride ion homeostasis","BP","blue","Day21"
"348","GO:0051204",0.0443684490608301,1,1,1,"protein insertion into mitochondrial membrane","BP","blue","Day21"
"273","GO:0036090",0.0444026308865728,1,1,1,"cleavage furrow ingression","BP","blue","Day21"
"394","GO:0099638",0.0446004007341821,1,1,1,"endosome to plasma membrane protein transport","BP","blue","Day21"
"421","GO:1904719",0.0446004007341821,1,1,1,"positive regulation of AMPA glutamate receptor clustering","BP","blue","Day21"
"183","GO:0019262",0.044897000840758,0.996178291909943,2,7,"N-acetylneuraminate catabolic process","BP","blue","Day21"
"102","GO:0006839",0.0463044310969511,0.992592620135452,3,12,"mitochondrial transport","BP","blue","Day21"
"274","GO:0036151",0.0463387445885714,1,1,1,"phosphatidylcholine acyl-chain remodeling","BP","blue","Day21"
"275","GO:0036152",0.0463387445885714,1,1,1,"phosphatidylethanolamine acyl-chain remodeling","BP","blue","Day21"
"296","GO:0043303",0.0463387445885714,1,1,1,"mast cell degranulation","BP","blue","Day21"
"338","GO:0048545",0.0466103684750324,0.992407428706088,3,13,"response to steroid hormone","BP","blue","Day21"
"362","GO:0061087",0.0468176651610583,0.996420859548913,2,5,"positive regulation of histone H3-K27 methylation","BP","blue","Day21"
"212","GO:0030435",0.0470960634864018,0.996088620432141,2,6,"sporulation resulting in formation of a cellular spore","BP","blue","Day21"
"433","GO:2000146",0.0471516166063355,0.996857868629178,2,4,"negative regulation of cell motility","BP","blue","Day21"
"10","GO:0001523",0.0472584054820488,0.984825320370091,6,36,"retinoid metabolic process","BP","blue","Day21"
"342","GO:0050651",0.047841914760947,0.99941406568398,1,2,"dermatan sulfate proteoglycan biosynthetic process","BP","blue","Day21"
"284","GO:0042065",0.0489556946263401,0.997603751308534,2,3,"glial cell growth","BP","blue","Day21"
"285","GO:0042066",0.0489556946263401,0.997603751308534,2,3,"perineurial glial growth","BP","blue","Day21"
"317","GO:0045880",0.0492960118705273,0.986263286380757,5,25,"positive regulation of smoothened signaling pathway","BP","blue","Day21"
"106","GO:0006891",0.0495203708315485,0.986183208334092,5,25,"intra-Golgi vesicle-mediated transport","BP","blue","Day21"
