"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"11","GO:0015501",151,0.039832822711806,0.996828290009458,2,7,"glutamate:sodium symporter activity","MF","yellow","Day21","transmembrane transporter activity","PGEN_.00g162080;PGEN_.00g192440"
"12","GO:0016279",115,0.00696260152247758,0.999459708401242,3,12,"protein-lysine N-methyltransferase activity","MF","yellow","Day21","methyltransferase activity","PGEN_.00g202790;PGEN_.00g214150;PGEN_.00g219410;PGEN_.00g270560;PGEN_.00g283290"
"13","GO:0016303",137,0.0194478702041406,0.999205469071097,2,4,"1-phosphatidylinositol-3-kinase activity","MF","yellow","Day21","kinase activity","PGEN_.00g004280;PGEN_.00g008400;PGEN_.00g080420;PGEN_.00g109150;PGEN_.00g231680;PGEN_.00g320520;PGEN_.00g344450"
"14","GO:0016504",132,0.0169692512330136,0.998166483838255,3,12,"peptidase activator activity","MF","yellow","Day21","enzyme regulator activity","PGEN_.00g008370;PGEN_.00g008380;PGEN_.00g024500;PGEN_.00g032160;PGEN_.00g049380;PGEN_.00g071610;PGEN_.00g074360;PGEN_.00g092040;PGEN_.00g113650;PGEN_.00g128160;PGEN_.00g145970;PGEN_.00g161570;PGEN_.00g162330;PGEN_.00g190160;PGEN_.00g271580;PGEN_.00g271590;PGEN_.00g286700;PGEN_.00g300260;PGEN_.00g312430;PGEN_.00g322450;PGEN_.00g331050;PGEN_.00g332250"
"15","GO:0017137",105,0.00316882785734296,0.999022532503825,11,86,"Rab GTPase binding","MF","yellow","Day21","enzyme binding","PGEN_.00g001690;PGEN_.00g008380;PGEN_.00g011150;PGEN_.00g036080;PGEN_.00g055970;PGEN_.00g062250;PGEN_.00g062800;PGEN_.00g067330;PGEN_.00g067360;PGEN_.00g071610;PGEN_.00g074910;PGEN_.00g076780;PGEN_.00g082680;PGEN_.00g100700;PGEN_.00g118300;PGEN_.00g121110;PGEN_.00g161400;PGEN_.00g162330;PGEN_.00g175380;PGEN_.00g177960;PGEN_.00g179710;PGEN_.00g181010;PGEN_.00g214370;PGEN_.00g214390;PGEN_.00g216270;PGEN_.00g216640;PGEN_.00g239490;PGEN_.00g239770;PGEN_.00g244000;PGEN_.00g244140;PGEN_.00g270570;PGEN_.00g272080;PGEN_.00g312430;PGEN_.00g319120;PGEN_.00g320630;PGEN_.00g322450;PGEN_.00g331050"
"16","GO:0019888",157,0.0465466575287097,0.992054042434053,3,18,"protein phosphatase regulator activity","MF","yellow","Day21","enzyme regulator activity","PGEN_.00g008370;PGEN_.00g008380;PGEN_.00g024500;PGEN_.00g032160;PGEN_.00g049380;PGEN_.00g071610;PGEN_.00g074360;PGEN_.00g092040;PGEN_.00g113650;PGEN_.00g128160;PGEN_.00g145970;PGEN_.00g161570;PGEN_.00g162330;PGEN_.00g190160;PGEN_.00g271580;PGEN_.00g271590;PGEN_.00g286700;PGEN_.00g300260;PGEN_.00g312430;PGEN_.00g322450;PGEN_.00g331050;PGEN_.00g332250"
"17","GO:0019894",129,0.01450869615665,0.997737596496093,4,19,"kinesin binding","MF","yellow","Day21","cytoskeletal protein binding","PGEN_.00g008370;PGEN_.00g008380;PGEN_.00g015880;PGEN_.00g019330;PGEN_.00g025930;PGEN_.00g036080;PGEN_.00g053780;PGEN_.00g054960;PGEN_.00g063580;PGEN_.00g064190;PGEN_.00g076020;PGEN_.00g092700;PGEN_.00g139380;PGEN_.00g147150;PGEN_.00g161700;PGEN_.00g181830;PGEN_.00g219490;PGEN_.00g219500;PGEN_.00g223990;PGEN_.00g233340;PGEN_.00g238430;PGEN_.00g238440;PGEN_.00g243980;PGEN_.00g249580;PGEN_.00g253760;PGEN_.00g326570;PGEN_.00g326580;PGEN_.00g330290;PGEN_.00g331050;PGEN_.00g332250;PGEN_.00g336570;PGEN_.00g339990"
"18","GO:0030020",149,0.037080191302928,0.994179117011561,3,19,"extracellular matrix structural constituent conferring tensile strength","MF","yellow","Day21","structural molecule activity","PGEN_.00g140790;PGEN_.00g141330;PGEN_.00g141820"
"19","GO:0030620",95,0.000624506775406899,0.999987013828823,3,5,"U2 snRNA binding","MF","yellow","Day21","RNA binding","PGEN_.00g082950;PGEN_.00g142880;PGEN_.00g145040;PGEN_.00g194280;PGEN_.00g273240"
"20","GO:0030676",136,0.0190663820138534,0.997888833645214,3,11,"Rac guanyl-nucleotide exchange factor activity","MF","yellow","Day21","enzyme binding","PGEN_.00g001690;PGEN_.00g008380;PGEN_.00g011150;PGEN_.00g036080;PGEN_.00g055970;PGEN_.00g062250;PGEN_.00g062800;PGEN_.00g067330;PGEN_.00g067360;PGEN_.00g071610;PGEN_.00g074910;PGEN_.00g076780;PGEN_.00g082680;PGEN_.00g100700;PGEN_.00g118300;PGEN_.00g121110;PGEN_.00g161400;PGEN_.00g162330;PGEN_.00g175380;PGEN_.00g177960;PGEN_.00g179710;PGEN_.00g181010;PGEN_.00g214370;PGEN_.00g214390;PGEN_.00g216270;PGEN_.00g216640;PGEN_.00g239490;PGEN_.00g239770;PGEN_.00g244000;PGEN_.00g244140;PGEN_.00g270570;PGEN_.00g272080;PGEN_.00g312430;PGEN_.00g319120;PGEN_.00g320630;PGEN_.00g322450;PGEN_.00g331050"
"21","GO:0030971",148,0.0343584271788141,0.990956198145621,5,40,"receptor tyrosine kinase binding","MF","yellow","Day21","enzyme binding","PGEN_.00g001690;PGEN_.00g008380;PGEN_.00g011150;PGEN_.00g036080;PGEN_.00g055970;PGEN_.00g062250;PGEN_.00g062800;PGEN_.00g067330;PGEN_.00g067360;PGEN_.00g071610;PGEN_.00g074910;PGEN_.00g076780;PGEN_.00g082680;PGEN_.00g100700;PGEN_.00g118300;PGEN_.00g121110;PGEN_.00g161400;PGEN_.00g162330;PGEN_.00g175380;PGEN_.00g177960;PGEN_.00g179710;PGEN_.00g181010;PGEN_.00g214370;PGEN_.00g214390;PGEN_.00g216270;PGEN_.00g216640;PGEN_.00g239490;PGEN_.00g239770;PGEN_.00g244000;PGEN_.00g244140;PGEN_.00g270570;PGEN_.00g272080;PGEN_.00g312430;PGEN_.00g319120;PGEN_.00g320630;PGEN_.00g322450;PGEN_.00g331050"
"22","GO:0031489",144,0.0264589751766344,0.998314528969157,2,7,"myosin V binding","MF","yellow","Day21","cytoskeletal protein binding","PGEN_.00g008370;PGEN_.00g008380;PGEN_.00g015880;PGEN_.00g019330;PGEN_.00g025930;PGEN_.00g036080;PGEN_.00g053780;PGEN_.00g054960;PGEN_.00g063580;PGEN_.00g064190;PGEN_.00g076020;PGEN_.00g092700;PGEN_.00g139380;PGEN_.00g147150;PGEN_.00g161700;PGEN_.00g181830;PGEN_.00g219490;PGEN_.00g219500;PGEN_.00g223990;PGEN_.00g233340;PGEN_.00g238430;PGEN_.00g238440;PGEN_.00g243980;PGEN_.00g249580;PGEN_.00g253760;PGEN_.00g326570;PGEN_.00g326580;PGEN_.00g330290;PGEN_.00g331050;PGEN_.00g332250;PGEN_.00g336570;PGEN_.00g339990"
"23","GO:0031625",97,0.000736304971679569,0.99974083039299,17,158,"ubiquitin protein ligase binding","MF","yellow","Day21","enzyme binding","PGEN_.00g001690;PGEN_.00g008380;PGEN_.00g011150;PGEN_.00g036080;PGEN_.00g055970;PGEN_.00g062250;PGEN_.00g062800;PGEN_.00g067330;PGEN_.00g067360;PGEN_.00g071610;PGEN_.00g074910;PGEN_.00g076780;PGEN_.00g082680;PGEN_.00g100700;PGEN_.00g118300;PGEN_.00g121110;PGEN_.00g161400;PGEN_.00g162330;PGEN_.00g175380;PGEN_.00g177960;PGEN_.00g179710;PGEN_.00g181010;PGEN_.00g214370;PGEN_.00g214390;PGEN_.00g216270;PGEN_.00g216640;PGEN_.00g239490;PGEN_.00g239770;PGEN_.00g244000;PGEN_.00g244140;PGEN_.00g270570;PGEN_.00g272080;PGEN_.00g312430;PGEN_.00g319120;PGEN_.00g320630;PGEN_.00g322450;PGEN_.00g331050"
"24","GO:0035005",106,0.0035125270020992,1,2,2,"1-phosphatidylinositol-4-phosphate 3-kinase activity","MF","yellow","Day21","kinase activity","PGEN_.00g004280;PGEN_.00g008400;PGEN_.00g080420;PGEN_.00g109150;PGEN_.00g231680;PGEN_.00g320520;PGEN_.00g344450"
"25","GO:0035064",155,0.0430139176887341,0.990155402956326,4,29,"methylated histone binding","MF","yellow","Day21","histone binding","PGEN_.00g132490;PGEN_.00g154930;PGEN_.00g214770;PGEN_.00g219110"
"26","GO:0035438",108,0.00416375039196054,0.999946365339626,2,3,"cyclic-di-GMP binding","MF","yellow","Day21","ion binding","PGEN_.00g001500;PGEN_.00g003130;PGEN_.00g007330;PGEN_.00g022410;PGEN_.00g028110;PGEN_.00g031350;PGEN_.00g031370;PGEN_.00g036080;PGEN_.00g043410;PGEN_.00g043700;PGEN_.00g045120;PGEN_.00g046190;PGEN_.00g047650;PGEN_.00g050080;PGEN_.00g054630;PGEN_.00g058950;PGEN_.00g060390;PGEN_.00g067330;PGEN_.00g067360;PGEN_.00g068460;PGEN_.00g074360;PGEN_.00g080420;PGEN_.00g081640;PGEN_.00g092040;PGEN_.00g092450;PGEN_.00g100200;PGEN_.00g108980;PGEN_.00g110870;PGEN_.00g112690;PGEN_.00g113650;PGEN_.00g119250;PGEN_.00g120700;PGEN_.00g122400;PGEN_.00g128480;PGEN_.00g130160;PGEN_.00g139740;PGEN_.00g142260;PGEN_.00g143610;PGEN_.00g145970;PGEN_.00g146460;PGEN_.00g160230;PGEN_.00g162080;PGEN_.00g170570;PGEN_.00g181010;PGEN_.00g183190;PGEN_.00g183550;PGEN_.00g186060;PGEN_.00g187530;PGEN_.00g187760;PGEN_.00g192440;PGEN_.00g194280;PGEN_.00g200760;PGEN_.00g202790;PGEN_.00g203220;PGEN_.00g209960;PGEN_.00g210230;PGEN_.00g220600;PGEN_.00g223150;PGEN_.00g223990;PGEN_.00g227090;PGEN_.00g233710;PGEN_.00g236740;PGEN_.00g236800;PGEN_.00g238290;PGEN_.00g240250;PGEN_.00g244170;PGEN_.00g248170;PGEN_.00g249540;PGEN_.00g250180;PGEN_.00g251200;PGEN_.00g251790;PGEN_.00g252270;PGEN_.00g257110;PGEN_.00g257600;PGEN_.00g259100;PGEN_.00g259180;PGEN_.00g263300;PGEN_.00g265420;PGEN_.00g271580;PGEN_.00g271590;PGEN_.00g273240;PGEN_.00g278890;PGEN_.00g284000;PGEN_.00g284890;PGEN_.00g285680;PGEN_.00g298100;PGEN_.00g298510;PGEN_.00g299390;PGEN_.00g302370;PGEN_.00g303640;PGEN_.00g316240;PGEN_.00g320760;PGEN_.00g328700;PGEN_.00g329270;PGEN_.00g330270;PGEN_.00g339180;PGEN_.00g347320"
"27","GO:0042500",89,5.99731579004784e-05,1,3,3,"aspartic endopeptidase activity, intramembrane cleaving","MF","yellow","Day21","peptidase activity","PGEN_.00g027220;PGEN_.00g129550;PGEN_.00g262030"
"28","GO:0043027",96,0.000655593896920354,0.99987774392263,8,61,"cysteine-type endopeptidase inhibitor activity involved in apoptotic process","MF","yellow","Day21","enzyme regulator activity","PGEN_.00g008370;PGEN_.00g008380;PGEN_.00g024500;PGEN_.00g032160;PGEN_.00g049380;PGEN_.00g071610;PGEN_.00g074360;PGEN_.00g092040;PGEN_.00g113650;PGEN_.00g128160;PGEN_.00g145970;PGEN_.00g161570;PGEN_.00g162330;PGEN_.00g190160;PGEN_.00g271580;PGEN_.00g271590;PGEN_.00g286700;PGEN_.00g300260;PGEN_.00g312430;PGEN_.00g322450;PGEN_.00g331050;PGEN_.00g332250"
"29","GO:0043565",159,0.048376904170169,0.972681215138975,18,304,"sequence-specific DNA binding","MF","yellow","Day21","DNA binding","PGEN_.00g003300;PGEN_.00g034140;PGEN_.00g049750;PGEN_.00g058910;PGEN_.00g069780;PGEN_.00g073750;PGEN_.00g092450;PGEN_.00g112590;PGEN_.00g114540;PGEN_.00g115400;PGEN_.00g150040;PGEN_.00g165530;PGEN_.00g238130;PGEN_.00g259100;PGEN_.00g284000;PGEN_.00g303640;PGEN_.00g316240;PGEN_.00g320760"
"30","GO:0044390",158,0.0477553724831103,0.995359701640564,2,11,"ubiquitin-like protein conjugating enzyme binding","MF","yellow","Day21","enzyme binding","PGEN_.00g001690;PGEN_.00g008380;PGEN_.00g011150;PGEN_.00g036080;PGEN_.00g055970;PGEN_.00g062250;PGEN_.00g062800;PGEN_.00g067330;PGEN_.00g067360;PGEN_.00g071610;PGEN_.00g074910;PGEN_.00g076780;PGEN_.00g082680;PGEN_.00g100700;PGEN_.00g118300;PGEN_.00g121110;PGEN_.00g161400;PGEN_.00g162330;PGEN_.00g175380;PGEN_.00g177960;PGEN_.00g179710;PGEN_.00g181010;PGEN_.00g214370;PGEN_.00g214390;PGEN_.00g216270;PGEN_.00g216640;PGEN_.00g239490;PGEN_.00g239770;PGEN_.00g244000;PGEN_.00g244140;PGEN_.00g270570;PGEN_.00g272080;PGEN_.00g312430;PGEN_.00g319120;PGEN_.00g320630;PGEN_.00g322450;PGEN_.00g331050"
"31","GO:0046872",156,0.0434307490604599,0.966138144361239,93,1937,"metal ion binding","MF","yellow","Day21","ion binding","PGEN_.00g001500;PGEN_.00g003130;PGEN_.00g007330;PGEN_.00g022410;PGEN_.00g028110;PGEN_.00g031350;PGEN_.00g031370;PGEN_.00g036080;PGEN_.00g043410;PGEN_.00g043700;PGEN_.00g045120;PGEN_.00g046190;PGEN_.00g047650;PGEN_.00g050080;PGEN_.00g054630;PGEN_.00g058950;PGEN_.00g060390;PGEN_.00g067330;PGEN_.00g067360;PGEN_.00g068460;PGEN_.00g074360;PGEN_.00g080420;PGEN_.00g081640;PGEN_.00g092040;PGEN_.00g092450;PGEN_.00g100200;PGEN_.00g108980;PGEN_.00g110870;PGEN_.00g112690;PGEN_.00g113650;PGEN_.00g119250;PGEN_.00g120700;PGEN_.00g122400;PGEN_.00g128480;PGEN_.00g130160;PGEN_.00g139740;PGEN_.00g142260;PGEN_.00g143610;PGEN_.00g145970;PGEN_.00g146460;PGEN_.00g160230;PGEN_.00g162080;PGEN_.00g170570;PGEN_.00g181010;PGEN_.00g183190;PGEN_.00g183550;PGEN_.00g186060;PGEN_.00g187530;PGEN_.00g187760;PGEN_.00g192440;PGEN_.00g194280;PGEN_.00g200760;PGEN_.00g202790;PGEN_.00g203220;PGEN_.00g209960;PGEN_.00g210230;PGEN_.00g220600;PGEN_.00g223150;PGEN_.00g223990;PGEN_.00g227090;PGEN_.00g233710;PGEN_.00g236740;PGEN_.00g236800;PGEN_.00g238290;PGEN_.00g240250;PGEN_.00g244170;PGEN_.00g248170;PGEN_.00g249540;PGEN_.00g250180;PGEN_.00g251200;PGEN_.00g251790;PGEN_.00g252270;PGEN_.00g257110;PGEN_.00g257600;PGEN_.00g259100;PGEN_.00g259180;PGEN_.00g263300;PGEN_.00g265420;PGEN_.00g271580;PGEN_.00g271590;PGEN_.00g273240;PGEN_.00g278890;PGEN_.00g284000;PGEN_.00g284890;PGEN_.00g285680;PGEN_.00g298100;PGEN_.00g298510;PGEN_.00g299390;PGEN_.00g302370;PGEN_.00g303640;PGEN_.00g316240;PGEN_.00g320760;PGEN_.00g328700;PGEN_.00g329270;PGEN_.00g330270;PGEN_.00g339180;PGEN_.00g347320"
"32","GO:0046934",122,0.0101327164016324,0.999791789086408,2,3,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity","MF","yellow","Day21","kinase activity","PGEN_.00g004280;PGEN_.00g008400;PGEN_.00g080420;PGEN_.00g109150;PGEN_.00g231680;PGEN_.00g320520;PGEN_.00g344450"
"33","GO:0046974",119,0.00770031304699552,0.999407874645812,3,10,"histone methyltransferase activity (H3-K9 specific)","MF","yellow","Day21","methyltransferase activity","PGEN_.00g202790;PGEN_.00g214150;PGEN_.00g219410;PGEN_.00g270560;PGEN_.00g283290"
"34","GO:0051015",94,0.000514213625586152,0.999848084379689,14,104,"actin filament binding","MF","yellow","Day21","cytoskeletal protein binding","PGEN_.00g008370;PGEN_.00g008380;PGEN_.00g015880;PGEN_.00g019330;PGEN_.00g025930;PGEN_.00g036080;PGEN_.00g053780;PGEN_.00g054960;PGEN_.00g063580;PGEN_.00g064190;PGEN_.00g076020;PGEN_.00g092700;PGEN_.00g139380;PGEN_.00g147150;PGEN_.00g161700;PGEN_.00g181830;PGEN_.00g219490;PGEN_.00g219500;PGEN_.00g223990;PGEN_.00g233340;PGEN_.00g238430;PGEN_.00g238440;PGEN_.00g243980;PGEN_.00g249580;PGEN_.00g253760;PGEN_.00g326570;PGEN_.00g326580;PGEN_.00g330290;PGEN_.00g331050;PGEN_.00g332250;PGEN_.00g336570;PGEN_.00g339990"
"35","GO:0051059",121,0.00948168003219797,0.998643421023068,4,26,"NF-kappaB binding","MF","yellow","Day21","transcription factor binding","PGEN_.00g012860;PGEN_.00g113850;PGEN_.00g146460;PGEN_.00g225950"
"36","GO:0052812",123,0.0101327164016324,0.999791789086408,2,3,"phosphatidylinositol-3,4-bisphosphate 5-kinase activity","MF","yellow","Day21","kinase activity","PGEN_.00g004280;PGEN_.00g008400;PGEN_.00g080420;PGEN_.00g109150;PGEN_.00g231680;PGEN_.00g320520;PGEN_.00g344450"
"37","GO:0061507",109,0.00416375039196054,0.999946365339626,2,3,"cyclic-GMP-AMP binding","MF","yellow","Day21","ion binding","PGEN_.00g001500;PGEN_.00g003130;PGEN_.00g007330;PGEN_.00g022410;PGEN_.00g028110;PGEN_.00g031350;PGEN_.00g031370;PGEN_.00g036080;PGEN_.00g043410;PGEN_.00g043700;PGEN_.00g045120;PGEN_.00g046190;PGEN_.00g047650;PGEN_.00g050080;PGEN_.00g054630;PGEN_.00g058950;PGEN_.00g060390;PGEN_.00g067330;PGEN_.00g067360;PGEN_.00g068460;PGEN_.00g074360;PGEN_.00g080420;PGEN_.00g081640;PGEN_.00g092040;PGEN_.00g092450;PGEN_.00g100200;PGEN_.00g108980;PGEN_.00g110870;PGEN_.00g112690;PGEN_.00g113650;PGEN_.00g119250;PGEN_.00g120700;PGEN_.00g122400;PGEN_.00g128480;PGEN_.00g130160;PGEN_.00g139740;PGEN_.00g142260;PGEN_.00g143610;PGEN_.00g145970;PGEN_.00g146460;PGEN_.00g160230;PGEN_.00g162080;PGEN_.00g170570;PGEN_.00g181010;PGEN_.00g183190;PGEN_.00g183550;PGEN_.00g186060;PGEN_.00g187530;PGEN_.00g187760;PGEN_.00g192440;PGEN_.00g194280;PGEN_.00g200760;PGEN_.00g202790;PGEN_.00g203220;PGEN_.00g209960;PGEN_.00g210230;PGEN_.00g220600;PGEN_.00g223150;PGEN_.00g223990;PGEN_.00g227090;PGEN_.00g233710;PGEN_.00g236740;PGEN_.00g236800;PGEN_.00g238290;PGEN_.00g240250;PGEN_.00g244170;PGEN_.00g248170;PGEN_.00g249540;PGEN_.00g250180;PGEN_.00g251200;PGEN_.00g251790;PGEN_.00g252270;PGEN_.00g257110;PGEN_.00g257600;PGEN_.00g259100;PGEN_.00g259180;PGEN_.00g263300;PGEN_.00g265420;PGEN_.00g271580;PGEN_.00g271590;PGEN_.00g273240;PGEN_.00g278890;PGEN_.00g284000;PGEN_.00g284890;PGEN_.00g285680;PGEN_.00g298100;PGEN_.00g298510;PGEN_.00g299390;PGEN_.00g302370;PGEN_.00g303640;PGEN_.00g316240;PGEN_.00g320760;PGEN_.00g328700;PGEN_.00g329270;PGEN_.00g330270;PGEN_.00g339180;PGEN_.00g347320"
"38","GO:0070905",117,0.00766599167382443,0.999864100895282,2,3,"serine binding","MF","yellow","Day21","ion binding","PGEN_.00g001500;PGEN_.00g003130;PGEN_.00g007330;PGEN_.00g022410;PGEN_.00g028110;PGEN_.00g031350;PGEN_.00g031370;PGEN_.00g036080;PGEN_.00g043410;PGEN_.00g043700;PGEN_.00g045120;PGEN_.00g046190;PGEN_.00g047650;PGEN_.00g050080;PGEN_.00g054630;PGEN_.00g058950;PGEN_.00g060390;PGEN_.00g067330;PGEN_.00g067360;PGEN_.00g068460;PGEN_.00g074360;PGEN_.00g080420;PGEN_.00g081640;PGEN_.00g092040;PGEN_.00g092450;PGEN_.00g100200;PGEN_.00g108980;PGEN_.00g110870;PGEN_.00g112690;PGEN_.00g113650;PGEN_.00g119250;PGEN_.00g120700;PGEN_.00g122400;PGEN_.00g128480;PGEN_.00g130160;PGEN_.00g139740;PGEN_.00g142260;PGEN_.00g143610;PGEN_.00g145970;PGEN_.00g146460;PGEN_.00g160230;PGEN_.00g162080;PGEN_.00g170570;PGEN_.00g181010;PGEN_.00g183190;PGEN_.00g183550;PGEN_.00g186060;PGEN_.00g187530;PGEN_.00g187760;PGEN_.00g192440;PGEN_.00g194280;PGEN_.00g200760;PGEN_.00g202790;PGEN_.00g203220;PGEN_.00g209960;PGEN_.00g210230;PGEN_.00g220600;PGEN_.00g223150;PGEN_.00g223990;PGEN_.00g227090;PGEN_.00g233710;PGEN_.00g236740;PGEN_.00g236800;PGEN_.00g238290;PGEN_.00g240250;PGEN_.00g244170;PGEN_.00g248170;PGEN_.00g249540;PGEN_.00g250180;PGEN_.00g251200;PGEN_.00g251790;PGEN_.00g252270;PGEN_.00g257110;PGEN_.00g257600;PGEN_.00g259100;PGEN_.00g259180;PGEN_.00g263300;PGEN_.00g265420;PGEN_.00g271580;PGEN_.00g271590;PGEN_.00g273240;PGEN_.00g278890;PGEN_.00g284000;PGEN_.00g284890;PGEN_.00g285680;PGEN_.00g298100;PGEN_.00g298510;PGEN_.00g299390;PGEN_.00g302370;PGEN_.00g303640;PGEN_.00g316240;PGEN_.00g320760;PGEN_.00g328700;PGEN_.00g329270;PGEN_.00g330270;PGEN_.00g339180;PGEN_.00g347320"
