"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"222","GO:0042851",0.0141886422506652,0.9996506976674,2,3,"L-alanine metabolic process","BP","turquoise","Day21"
"177","GO:0032402",0.0144991424363669,0.997831422610971,4,15,"melanosome transport","BP","turquoise","Day21"
"145","GO:0021772",0.0146068194491238,0.99805887205269,4,10,"olfactory bulb development","BP","turquoise","Day21"
"133","GO:0018094",0.0146442476784291,1,2,2,"protein polyglycylation","BP","turquoise","Day21"
"274","GO:0060296",0.0146907883535662,0.998858067140933,3,6,"regulation of cilium beat frequency involved in ciliary motility","BP","turquoise","Day21"
"144","GO:0021697",0.0147258152878944,1,2,2,"cerebellar cortex formation","BP","turquoise","Day21"
"146","GO:0021891",0.0148441390794729,1,2,2,"olfactory bulb interneuron development","BP","turquoise","Day21"
"332","GO:0099612",0.0149692208412829,0.997089458479449,5,19,"protein localization to axon","BP","turquoise","Day21"
"221","GO:0042771",0.0150275857499998,0.997852290338249,4,12,"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","BP","turquoise","Day21"
"74","GO:0006342",0.0151244018618216,0.997118562240919,5,17,"chromatin silencing","BP","turquoise","Day21"
"244","GO:0045725",0.0151487436946007,0.999458440859555,2,4,"positive regulation of glycogen biosynthetic process","BP","turquoise","Day21"
"329","GO:0099139",0.0151897544427122,0.997067026475792,5,18,"cheating during chimeric sorocarp development","BP","turquoise","Day21"
"306","GO:0072660",0.0154658740998977,0.99696757911108,5,19,"maintenance of protein location in plasma membrane","BP","turquoise","Day21"
"27","GO:0003418",0.0155579893060981,1,2,2,"growth plate cartilage chondrocyte differentiation","BP","turquoise","Day21"
"259","GO:0051283",0.0155579893060981,1,2,2,"negative regulation of sequestering of calcium ion","BP","turquoise","Day21"
"105","GO:0007585",0.0155768149222998,0.996940207774142,5,19,"respiratory gaseous exchange by respiratory system","BP","turquoise","Day21"
"243","GO:0045724",0.0156825929843456,0.997969410289149,4,9,"positive regulation of cilium assembly","BP","turquoise","Day21"
"202","GO:0035735",0.0160869655046208,0.997717247928403,4,11,"intraciliary transport involved in cilium assembly","BP","turquoise","Day21"
"328","GO:0098909",0.016805121271818,0.999265728682105,2,5,"regulation of cardiac muscle cell action potential involved in regulation of contraction","BP","turquoise","Day21"
"110","GO:0008104",0.0180727648633602,0.992654104500768,12,72,"protein localization","BP","turquoise","Day21"
"272","GO:0060287",0.0183415389156213,0.998446221481625,3,6,"epithelial cilium movement involved in determination of left/right asymmetry","BP","turquoise","Day21"
"232","GO:0044458",0.0190117151509707,0.996912393241705,4,15,"motile cilium assembly","BP","turquoise","Day21"
"251","GO:0048145",0.0191611794407499,0.999444980507135,2,3,"regulation of fibroblast proliferation","BP","turquoise","Day21"
"358","GO:1990266",0.0192459796619535,0.996662061779976,4,22,"neutrophil migration","BP","turquoise","Day21"
"365","GO:2000253",0.0193043452868145,1,1,1,"positive regulation of feeding behavior","BP","turquoise","Day21"
"247","GO:0046488",0.0201994222327253,0.999397820675775,2,3,"phosphatidylinositol metabolic process","BP","turquoise","Day21"
"69","GO:0006122",0.0209618469536353,0.998968871844429,2,5,"mitochondrial electron transport, ubiquinol to cytochrome c","BP","turquoise","Day21"
"231","GO:0043968",0.0230228626791646,0.99616257442675,4,13,"histone H2A acetylation","BP","turquoise","Day21"
"224","GO:0043001",0.0232341637167646,0.99305604095041,7,34,"Golgi to plasma membrane protein transport","BP","turquoise","Day21"
"118","GO:0010765",0.023315382903836,0.994823255186802,5,21,"positive regulation of sodium ion transport","BP","turquoise","Day21"
"368","GO:2000672",0.0238726251778152,0.999220024207982,2,3,"negative regulation of motor neuron apoptotic process","BP","turquoise","Day21"
"76","GO:0006397",0.0239256490012445,0.988106343234197,17,116,"mRNA processing","BP","turquoise","Day21"
"296","GO:0071286",0.0240683433203994,0.994572076794034,5,22,"cellular response to magnesium ion","BP","turquoise","Day21"
"161","GO:0030705",0.0245262456881151,0.997445588865088,3,7,"cytoskeleton-dependent intracellular transport","BP","turquoise","Day21"
"106","GO:0007608",0.0249220861263207,0.993453934678101,6,24,"sensory perception of smell","BP","turquoise","Day21"
"249","GO:0046907",0.024980515517922,0.995820976329812,4,12,"intracellular transport","BP","turquoise","Day21"
"258","GO:0051225",0.0250520980552616,0.993411750791168,6,24,"spindle assembly","BP","turquoise","Day21"
"228","GO:0043266",0.0250850569472097,0.994210069519891,5,24,"regulation of potassium ion transport","BP","turquoise","Day21"
"135","GO:0018149",0.0251555219761605,0.993424026341468,6,23,"peptide cross-linking","BP","turquoise","Day21"
"143","GO:0021670",0.0256038719755016,0.997526088333188,3,6,"lateral ventricle development","BP","turquoise","Day21"
"367","GO:2000651",0.0256987033460478,0.994103006649093,5,22,"positive regulation of sodium ion transmembrane transporter activity","BP","turquoise","Day21"
"311","GO:0090316",0.025907029055636,0.995438006412531,4,14,"positive regulation of intracellular protein transport","BP","turquoise","Day21"
"315","GO:0097056",0.0263026877380567,0.999093374672269,2,3,"selenocysteinyl-tRNA(Sec) biosynthetic process","BP","turquoise","Day21"
"343","GO:1902216",0.0263794970968701,0.993026415673276,6,23,"positive regulation of interleukin-4-mediated signaling pathway","BP","turquoise","Day21"
"102","GO:0007368",0.0265623364391609,0.989066778908656,11,66,"determination of left/right symmetry","BP","turquoise","Day21"
"128","GO:0016579",0.0267588467468692,0.987213527834984,15,97,"protein deubiquitination","BP","turquoise","Day21"
"131","GO:0016926",0.0267713150380081,0.998697842205379,2,4,"protein desumoylation","BP","turquoise","Day21"
"179","GO:0032781",0.0271275731706924,0.996638725742544,3,10,"positive regulation of ATPase activity","BP","turquoise","Day21"
"279","GO:0060762",0.0271928912143594,0.998330131049223,2,6,"regulation of branching involved in mammary gland duct morphogenesis","BP","turquoise","Day21"
"109","GO:0008056",0.0274300105801542,1,1,1,"ocellus development","BP","turquoise","Day21"
"280","GO:0060830",0.0281525477315735,0.998992328767269,2,3,"ciliary receptor clustering involved in smoothened signaling pathway","BP","turquoise","Day21"
"90","GO:0007034",0.0282106708554245,0.998369987941788,2,5,"vacuolar transport","BP","turquoise","Day21"
"295","GO:0070884",0.0288420460936302,0.998953662842833,2,3,"regulation of calcineurin-NFAT signaling cascade","BP","turquoise","Day21"
"299","GO:0071596",0.0288476551267062,0.998953346087171,2,3,"ubiquitin-dependent protein catabolic process via the N-end rule pathway","BP","turquoise","Day21"
"201","GO:0035722",0.028928861849865,0.996437952112764,3,9,"interleukin-12-mediated signaling pathway","BP","turquoise","Day21"
"248","GO:0046755",0.0293073241310245,0.998927266770474,2,3,"viral budding","BP","turquoise","Day21"
"192","GO:0035071",0.0293303415855998,0.99602265075183,3,13,"salivary gland cell autophagic cell death","BP","turquoise","Day21"
"147","GO:0030007",0.0293498192823955,0.99849851457155,2,4,"cellular potassium ion homeostasis","BP","turquoise","Day21"
"302","GO:0071763",0.0298549964287607,0.998458254746301,2,4,"nuclear membrane organization","BP","turquoise","Day21"
"194","GO:0035108",0.0300629601121873,0.990429177721026,7,37,"limb morphogenesis","BP","turquoise","Day21"
"283","GO:0061157",0.0305801049480059,0.996309925322147,3,8,"mRNA destabilization","BP","turquoise","Day21"
"275","GO:0060324",0.0310272679776638,0.996234289879561,3,8,"face development","BP","turquoise","Day21"
"134","GO:0018095",0.0310938308180641,0.994199405068587,4,14,"protein polyglutamylation","BP","turquoise","Day21"
"347","GO:1903929",0.0311612827504274,0.998819683249618,2,3,"primary palate development","BP","turquoise","Day21"
"234","GO:0044773",0.0318976343702213,0.998291516083535,2,4,"mitotic DNA damage checkpoint","BP","turquoise","Day21"
"276","GO:0060336",0.0323168996533567,0.990971973392917,6,24,"negative regulation of interferon-gamma-mediated signaling pathway","BP","turquoise","Day21"
"84","GO:0006883",0.0324366916019811,0.998743469436112,2,3,"cellular sodium ion homeostasis","BP","turquoise","Day21"
"212","GO:0036376",0.0324366916019811,0.998743469436112,2,3,"sodium ion export across plasma membrane","BP","turquoise","Day21"
"330","GO:0099175",0.0325220549858242,0.995407974194277,3,13,"regulation of postsynapse organization","BP","turquoise","Day21"
"266","GO:0060020",0.0330199122310743,0.998708027785442,2,3,"Bergmann glial cell differentiation","BP","turquoise","Day21"
"342","GO:1902188",0.0330760599859462,0.998704596322009,2,3,"positive regulation of viral release from host cell","BP","turquoise","Day21"
"303","GO:0071800",0.0337173746486303,0.998665161404033,2,3,"podosome assembly","BP","turquoise","Day21"
"121","GO:0014056",0.0344174181190307,0.999599220075518,1,3,"regulation of acetylcholine secretion, neurotransmission","BP","turquoise","Day21"
"83","GO:0006807",0.0344856433689738,0.997589304322692,2,6,"nitrogen compound metabolic process","BP","turquoise","Day21"
"229","GO:0043549",0.0351353818199304,0.998014516914475,2,4,"regulation of kinase activity","BP","turquoise","Day21"
"75","GO:0006355",0.0355310465237711,0.976676981775471,36,401,"regulation of transcription, DNA-templated","BP","turquoise","Day21"
"223","GO:0042853",0.0362784854413938,0.997913082217458,2,4,"L-alanine catabolic process","BP","turquoise","Day21"
"238","GO:0045292",0.0364269558021969,0.992745432717974,4,15,"mRNA cis splicing, via spliceosome","BP","turquoise","Day21"
"305","GO:0072384",0.0367243833324148,0.994871524698296,3,10,"organelle transport along microtubule","BP","turquoise","Day21"
"348","GO:1904059",0.0371567756027351,0.998446204764179,2,3,"regulation of locomotor rhythm","BP","turquoise","Day21"
"284","GO:0061351",0.0375204308297428,0.998422328263352,2,3,"neural precursor cell proliferation","BP","turquoise","Day21"
"182","GO:0033674",0.0375348093130365,0.994583824013948,3,11,"positive regulation of kinase activity","BP","turquoise","Day21"
"85","GO:0006937",0.0382040037617539,0.994176465035106,3,14,"regulation of muscle contraction","BP","turquoise","Day21"
"22","GO:0002250",0.0387985591786315,0.986731172703807,7,45,"adaptive immune response","BP","turquoise","Day21"
"297","GO:0071480",0.0388813797436603,0.991767810647559,4,19,"cellular response to gamma radiation","BP","turquoise","Day21"
"254","GO:0048806",0.0389861018026347,0.998324710942624,2,3,"genitalia development","BP","turquoise","Day21"
"77","GO:0006468",0.0391542199202639,0.975404935906775,30,229,"protein phosphorylation","BP","turquoise","Day21"
"152","GO:0030220",0.0392811052482146,0.998304796074762,2,3,"platelet formation","BP","turquoise","Day21"
"119","GO:0010831",0.0394293248323592,0.99703274976072,2,6,"positive regulation of myotube differentiation","BP","turquoise","Day21"
"166","GO:0031076",0.0398233763828368,0.997218249504476,2,5,"embryonic camera-type eye development","BP","turquoise","Day21"
"331","GO:0099519",0.0399053432556918,0.997578994763409,2,4,"dense core granule cytoskeletal transport","BP","turquoise","Day21"
"103","GO:0007426",0.040384935321245,0.998229492112435,2,3,"tracheal outgrowth, open tracheal system","BP","turquoise","Day21"
"82","GO:0006741",0.0405102482012185,0.998220864949648,2,3,"NADP biosynthetic process","BP","turquoise","Day21"
"184","GO:0033993",0.040707847176016,0.991596436484049,4,15,"response to lipid","BP","turquoise","Day21"
"136","GO:0019722",0.0408983857529164,0.981724125279194,11,83,"calcium-mediated signaling","BP","turquoise","Day21"
"335","GO:1900181",0.0417706603742666,0.993857741500418,3,10,"negative regulation of protein localization to nucleus","BP","turquoise","Day21"
"346","GO:1903724",0.041926989672288,0.997384841269018,2,4,"positive regulation of centriole elongation","BP","turquoise","Day21"
"199","GO:0035610",0.041927369238023,0.998122200328176,2,3,"protein side chain deglutamylation","BP","turquoise","Day21"
"120","GO:0014040",0.0423818954025315,1,1,1,"positive regulation of Schwann cell differentiation","BP","turquoise","Day21"
"338","GO:1901423",0.0423818954025315,1,1,1,"response to benzene","BP","turquoise","Day21"
"265","GO:0060011",0.0427701310516991,0.99953290412612,1,2,"Sertoli cell proliferation","BP","turquoise","Day21"
"163","GO:0030916",0.0428885404387757,0.99729054028606,2,4,"otic vesicle formation","BP","turquoise","Day21"
"233","GO:0044772",0.042944258007346,0.996871534484854,2,5,"mitotic cell cycle phase transition","BP","turquoise","Day21"
"78","GO:0006471",0.0430502160036463,0.983848879902596,8,45,"protein ADP-ribosylation","BP","turquoise","Day21"
"227","GO:0043249",0.0431916932689744,0.996843401584809,2,5,"erythrocyte maturation","BP","turquoise","Day21"
"309","GO:0090279",0.0435028519553511,0.996360745107598,2,7,"regulation of calcium ion import","BP","turquoise","Day21"
"87","GO:0007009",0.0436064926589027,0.983597771765101,8,45,"plasma membrane organization","BP","turquoise","Day21"
"255","GO:0050689",0.0439561715513133,1,1,1,"negative regulation of defense response to virus by host","BP","turquoise","Day21"
"300","GO:0071650",0.0439561715513133,1,1,1,"negative regulation of chemokine (C-C motif) ligand 5 production","BP","turquoise","Day21"
"337","GO:1901028",0.0439561715513133,1,1,1,"regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","BP","turquoise","Day21"
"352","GO:1904925",0.0439561715513133,1,1,1,"positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization","BP","turquoise","Day21"
"178","GO:0032608",0.0440790518785153,0.992809094644061,3,15,"interferon-beta production","BP","turquoise","Day21"
"92","GO:0007088",0.0444419533386962,0.993299210507974,3,10,"regulation of mitotic nuclear division","BP","turquoise","Day21"
"353","GO:1904951",0.0448062855538412,0.997098744726268,2,4,"positive regulation of establishment of protein localization","BP","turquoise","Day21"
"267","GO:0060155",0.0449783570576737,1,1,1,"platelet dense granule organization","BP","turquoise","Day21"
"294","GO:0070836",0.0459905237982002,0.991951277420629,3,24,"caveola assembly","BP","turquoise","Day21"
"278","GO:0060544",0.0460087606727632,0.996029686641467,2,7,"regulation of necroptotic process","BP","turquoise","Day21"
"197","GO:0035455",0.0462217759564361,0.996954035401858,2,4,"response to interferon-alpha","BP","turquoise","Day21"
"187","GO:0034333",0.0464387608248498,0.996931618327846,2,4,"adherens junction assembly","BP","turquoise","Day21"
"333","GO:0140021",0.0467642152039347,1,1,1,"mitochondrial ADP transmembrane transport","BP","turquoise","Day21"
"360","GO:1990544",0.0467642152039347,1,1,1,"mitochondrial ATP transmembrane transport","BP","turquoise","Day21"
"7","GO:0000722",0.0469503858587922,0.992761455830687,3,10,"telomere maintenance via recombination","BP","turquoise","Day21"
"256","GO:0050708",0.0470439201319968,0.992960209483676,3,9,"regulation of protein secretion","BP","turquoise","Day21"
"242","GO:0045654",0.0480011021673244,0.995970401586246,2,6,"positive regulation of megakaryocyte differentiation","BP","turquoise","Day21"
"345","GO:1903665",0.048122706896785,0.996755546890306,2,4,"negative regulation of asexual reproduction","BP","turquoise","Day21"
"369","GO:2001259",0.0491585276624361,0.986088846758908,5,29,"positive regulation of cation channel activity","BP","turquoise","Day21"
"198","GO:0035567",0.0496965437509125,0.995523324310582,2,7,"non-canonical Wnt signaling pathway","BP","turquoise","Day21"
"104","GO:0007430",0.0497774271912435,0.995735427880832,2,6,"terminal branching, open tracheal system","BP","turquoise","Day21"
"260","GO:0051284",0.0498555955846921,0.996570504002345,2,4,"positive regulation of sequestering of calcium ion","BP","turquoise","Day21"
"67","GO:0005930",3.44826425510625e-25,1,44,74,"axoneme","CC","turquoise","Day21"
"174","GO:0031514",1.74043578295643e-24,1,44,89,"motile cilium","CC","turquoise","Day21"
"66","GO:0005929",3.69124322720635e-24,1,65,182,"cilium","CC","turquoise","Day21"
"56","GO:0005814",2.63110359444341e-19,1,48,121,"centriole","CC","turquoise","Day21"
"63","GO:0005874",1.47030366050936e-16,1,69,270,"microtubule","CC","turquoise","Day21"
