PGEN_.00g043710	crg:105340300	81.452	124	22	1	14967	15090	82	204	1.11e-18	100
PGEN_.00g044290	crg:105345482	85.496	131	17	2	2976	3105	41	170	9.24e-30	135
PGEN_.00g044320	crg:105345482	85.496	131	17	2	3755	3884	41	170	9.52e-30	135
PGEN_.00g045220	crg:105329348	89.744	1131	116	0	4518	5648	226	1356	0.0	1447
PGEN_.00g045220	crg:109618881	89.213	1131	122	0	4518	5648	160	1290	0.0	1413
PGEN_.00g045220	crg:105319768	87.367	1132	138	4	4518	5648	121	1248	0.0	1293
PGEN_.00g045220	crg:105329346	86.865	1142	141	4	4516	5648	29	1170	0.0	1269
PGEN_.00g045220	crg:105342358	84.187	1132	179	0	4517	5648	276	1407	0.0	1099
PGEN_.00g046670	crg:105326041	87.500	80	10	0	12279	12358	299	378	8.13e-17	93.5
PGEN_.00g047800	crg:105348958	86.154	65	7	2	21	84	48	111	1.62e-09	69.4
PGEN_.00g048540	crg:105340634	91.489	47	2	2	122841	122887	47	3	4.33e-07	63.9
PGEN_.00g048920	crg:105334621	83.750	160	25	1	47994	48152	551	710	1.25e-33	150
PGEN_.00g049760	crg:105347168	94.118	51	3	0	15489	15539	2542	2592	1.48e-12	78.7
PGEN_.00g050300	crg:105331145	100.000	28	0	0	8016	8043	1798	1825	1.32e-04	52.8
PGEN_.00g051500	crg:105341116	87.234	94	12	0	38467	38560	919	1012	1.48e-20	108
PGEN_.00g052390	crg:105341231	85.632	174	25	0	10051	10224	322	495	3.66e-44	183
PGEN_.00g055310	crg:105329615	85.217	230	34	0	3661	3890	336	565	5.21e-60	237
PGEN_.00g055470	crg:105321018	83.465	127	17	4	21722	21846	632	756	2.31e-23	115
PGEN_.00g055700	crg:105320035	83.117	77	12	1	1378	1453	550	626	2.91e-10	69.4
PGEN_.00g056430	crg:105317402	86.364	66	9	0	17039	17104	23	88	2.48e-10	73.1
PGEN_.00g058280	crg:105326508	85.714	98	14	0	86002	86099	11456	11553	1.69e-19	104
PGEN_.00g058280	crg:105340285	84.000	75	12	0	72300	72374	9596	9670	4.77e-10	73.1
PGEN_.00g058280	crg:105345667	80.597	67	13	0	41617	41683	7018	7084	6.22e-04	52.8
PGEN_.00g059640	crg:105331145	100.000	28	0	0	17316	17343	1798	1825	1.50e-04	52.8
PGEN_.00g060220	crg:105329348	85.474	1129	164	0	2868	3996	226	1354	0.0	1177
PGEN_.00g060220	crg:109618881	85.120	1129	168	0	2868	3996	160	1288	0.0	1155
PGEN_.00g060220	crg:105319768	83.171	1129	187	2	2868	3996	121	1246	0.0	1029
PGEN_.00g060220	crg:105329346	82.632	1140	189	4	2866	3996	29	1168	0.0	1000
PGEN_.00g060820	crg:105337060	84.762	105	14	2	12386	12489	1393	1496	2.31e-20	104
PGEN_.00g061400	crg:105339205	80.682	176	34	0	18194	18369	1245	1420	3.36e-30	137
PGEN_.00g061940	crg:109617915	90.196	51	5	0	29	79	301	351	1.17e-09	67.6
PGEN_.00g062420	crg:105326839	77.419	155	34	1	14352	14505	1515	1669	3.69e-16	91.6
PGEN_.00g062920	crg:105337636	89.362	94	10	0	23314	23407	1402	1495	2.70e-24	119
PGEN_.00g063140	crg:105343342	81.928	166	30	0	15352	15517	1625	1790	5.99e-31	141
PGEN_.00g063650	crg:105348729	97.222	36	0	1	16486	16521	8	42	7.00e-07	60.2
PGEN_.00g070750	crg:105330782	83.815	173	28	0	23493	23665	1207	1379	6.99e-38	165
PGEN_.00g072120	crg:105348450	85.106	94	14	0	14976	15069	1226	1319	1.51e-17	97.1
PGEN_.00g072190	crg:105339617	82.143	84	13	2	1819	1901	424	506	9.98e-11	71.3
PGEN_.00g072570	crg:105334902	78.523	596	126	2	16344	16938	2272	2866	4.22e-106	390
PGEN_.00g073590	crg:105335141	73.741	278	67	4	2325	2599	160	434	5.10e-21	104
PGEN_.00g074570	crg:105335437	75.493	1065	222	26	71	1117	56	1099	5.80e-136	484
PGEN_.00g076120	crg:105329987	77.457	173	39	0	25793	25965	1975	2147	4.94e-20	104
PGEN_.00g076120	crg:105329987	96.774	31	1	0	5967	5997	811	841	1.82e-04	52.8
PGEN_.00g076460	crg:105328209	84.466	103	16	0	4025	4127	765	867	4.74e-20	102
PGEN_.00g076460	crg:109617384	100.000	30	0	0	6676	6705	303	332	3.74e-06	56.5
PGEN_.00g076700	crg:105336603	85.000	60	6	3	1202	1260	282	339	1.27e-06	58.4
PGEN_.00g080990	crg:105330477	84.058	138	22	0	28246	28383	10343	10480	6.14e-29	134
PGEN_.00g081000	crg:105330477	85.106	188	26	2	30106	30292	5135	5321	4.44e-46	191
PGEN_.00g081000	crg:105330477	84.530	181	26	2	25509	25688	4243	4422	3.46e-42	178
PGEN_.00g083310	crg:105343071	85.250	800	116	2	10481	11279	523	1321	0.0	822
PGEN_.00g083310	crg:105343071	85.912	362	51	0	9397	9758	164	525	2.38e-105	387
PGEN_.00g083310	crg:105318531	85.125	800	117	2	10481	11279	307	1105	0.0	817
PGEN_.00g083310	crg:105318531	87.055	309	40	0	9450	9758	1	309	3.12e-94	350
PGEN_.00g083310	crg:105338583	81.673	813	146	2	10479	11291	521	1330	0.0	673
PGEN_.00g083310	crg:105338583	81.763	329	60	0	9429	9757	196	524	5.36e-72	276
PGEN_.00g083310	crg:105331668	83.696	368	56	4	9397	9762	164	529	1.45e-92	344
PGEN_.00g084150	crg:105348729	94.737	57	2	1	231	287	1	56	4.50e-16	87.9
PGEN_.00g084150	crg:109619657	89.231	65	6	1	223	287	1250	1187	7.53e-14	80.5
PGEN_.00g084280	crg:105341582	80.702	114	18	4	22701	22812	617	728	1.32e-14	86.1
PGEN_.00g085420	crg:105327758	91.525	59	5	0	55055	55113	655	713	6.95e-13	82.4
PGEN_.00g086850	crg:105343932	89.286	84	9	0	2506	2589	1564	1647	1.83e-21	106
PGEN_.00g089310	crg:105327458	83.333	168	28	0	9755	9922	951	1118	9.89e-36	156
PGEN_.00g091550	crg:105344223	100.000	74	0	0	14018	14091	1541	1468	3.45e-30	137
PGEN_.00g091550	crg:105344223	100.000	74	0	0	12874	12947	1541	1468	3.45e-30	137
PGEN_.00g091550	crg:105344223	100.000	73	0	0	13540	13612	1540	1468	1.24e-29	135
PGEN_.00g091770	crg:105330173	79.333	150	31	0	8492	8641	163	312	9.52e-21	106
PGEN_.00g093650	crg:105334710	90.278	72	6	1	25517	25587	279	350	1.27e-16	93.5
PGEN_.00g093650	crg:105323408	90.278	72	6	1	25517	25587	123	194	1.27e-16	93.5
PGEN_.00g094340	crg:105348361	93.333	45	2	1	2927	2971	119	162	3.18e-09	65.8
PGEN_.00g094340	crg:105317654	96.970	33	1	0	2939	2971	1	33	1.91e-06	56.5
PGEN_.00g094700	crg:105347040	92.105	38	3	0	12529	12566	2031	2068	7.37e-05	54.7
PGEN_.00g098290	crg:105339927	85.039	127	17	2	27472	27597	2971	3096	2.95e-27	128
PGEN_.00g100530	crg:105321815	100.000	29	0	0	8703	8731	1441	1469	1.46e-05	54.7
PGEN_.00g100620	crg:105321815	100.000	29	0	0	8696	8724	1441	1469	1.46e-05	54.7
PGEN_.00g100630	crg:105321815	100.000	29	0	0	2727	2755	1441	1469	4.76e-06	54.7
PGEN_.00g102540	crg:105343071	85.141	249	37	0	6130	6378	277	525	3.77e-66	255
PGEN_.00g102540	crg:105343071	92.913	127	9	0	8396	8522	1153	1279	5.02e-45	185
PGEN_.00g102540	crg:105318531	85.141	249	37	0	6130	6378	61	309	3.77e-66	255
PGEN_.00g102540	crg:105318531	92.913	127	9	0	8396	8522	937	1063	5.02e-45	185
PGEN_.00g102540	crg:105338583	81.928	249	43	2	6130	6377	277	524	2.98e-52	209
PGEN_.00g108600	crg:105321991	100.000	28	0	0	852	879	30	3	1.87e-05	52.8
PGEN_.00g108600	crg:105330724	100.000	28	0	0	851	878	51	78	1.87e-05	52.8
PGEN_.00g108980	crg:105338008	84.444	180	26	2	13885	14063	1792	1970	6.29e-42	176
PGEN_.00g110260	crg:105319228	85.714	77	11	0	27304	27380	5299	5375	6.87e-13	82.4
PGEN_.00g110580	crg:105334565	87.356	87	11	0	609	695	102	188	1.01e-19	100
PGEN_.00g110580	crg:105334565	86.207	87	12	0	609	695	1008	1094	4.70e-18	95.3
PGEN_.00g110580	crg:105334565	85.393	89	13	0	609	697	780	868	1.69e-17	93.5
PGEN_.00g110580	crg:105334565	85.057	87	13	0	609	695	330	416	2.19e-16	89.8
PGEN_.00g110580	crg:105334565	85.057	87	13	0	609	695	552	638	2.19e-16	89.8
PGEN_.00g110940	crg:105341965	92.000	50	4	0	11332	11381	1322	1371	1.82e-10	71.3
PGEN_.00g111010	crg:105343932	87.952	83	10	0	14706	14788	1564	1646	1.22e-18	99.0
PGEN_.00g111150	crg:105322053	74.850	334	82	2	37364	37696	763	1095	8.23e-34	150
PGEN_.00g111480	crg:105328806	81.884	138	23	2	6408	6544	430	566	1.15e-23	115
PGEN_.00g111730	crg:105321678	84.091	176	28	0	10795	10970	1644	1819	1.76e-40	171
PGEN_.00g115510	crg:105326850	81.234	389	73	0	10878	11266	154	542	1.37e-83	315
PGEN_.00g118700	crg:105344100	76.647	167	37	2	24326	24491	2258	2423	3.95e-16	91.6
PGEN_.00g123110	crg:105322482	78.218	101	17	5	3656	3753	496	594	4.95e-07	60.2
PGEN_.00g125500	crg:105322770	97.143	35	1	0	98382	98416	4447	4481	3.37e-06	60.2
PGEN_.00g125820	crg:105327340	90.566	53	5	0	144908	144960	11306	11358	2.81e-09	71.3
PGEN_.00g127730	crg:105331097	84.404	109	16	1	44800	44908	4350	4457	2.00e-20	106
PGEN_.00g127990	crg:105340634	91.489	47	2	2	16921	16967	3	47	5.08e-08	63.9
PGEN_.00g129170	crg:109620219	100.000	33	0	0	3577	3609	1018	986	4.29e-07	62.1
PGEN_.00g129170	crg:109619057	100.000	33	0	0	3577	3609	1018	986	4.29e-07	62.1
PGEN_.00g129720	crg:105348052	89.362	47	2	3	19983	20028	286	330	1.15e-05	56.5
PGEN_.00g130880	crg:105327139	82.979	94	16	0	27653	27746	839	932	3.38e-14	86.1
PGEN_.00g131350	crg:105343300	79.310	87	16	2	49116	49201	2694	2779	1.92e-06	60.2
PGEN_.00g133860	crg:105344310	85.047	107	16	0	20466	20572	907	1013	8.15e-22	110
PGEN_.00g139070	crg:105343293	77.778	279	60	2	21034	21311	2392	2669	3.77e-40	171
PGEN_.00g139090	crg:105343293	83.521	267	39	4	5235	5499	6538	6801	4.44e-62	244
PGEN_.00g139090	crg:105343293	85.714	140	18	2	22552	22690	10487	10625	1.29e-32	147
PGEN_.00g141570	crg:105328728	83.740	246	38	2	22712	22956	3871	4115	4.29e-58	231
PGEN_.00g141570	crg:105328728	88.750	160	14	4	30283	30440	5482	5639	2.02e-46	193
PGEN_.00g142080	crg:105321511	83.505	97	14	2	25223	25318	660	755	3.54e-15	89.8
PGEN_.00g142480	crg:105345742	86.813	91	10	2	18561	18650	1227	1316	1.02e-18	100
PGEN_.00g142480	crg:105337636	91.837	49	4	0	18561	18609	1419	1467	2.87e-09	69.4
PGEN_.00g142480	crg:105323602	94.286	35	2	0	17709	17743	1147	1181	8.03e-05	54.7
PGEN_.00g143600	crg:105321836	75.962	104	25	0	4033	4136	203	306	4.24e-05	54.7
PGEN_.00g144370	crg:105327991	97.143	35	1	0	42884	42918	1981	2015	1.46e-06	60.2
PGEN_.00g147390	crg:105322559	83.333	108	18	0	23225	23332	2284	2391	5.65e-19	100
PGEN_.00g148030	crg:105343781	88.889	54	3	3	21991	22044	4687	4737	1.56e-07	63.9
PGEN_.00g148030	crg:109619657	100.000	28	0	0	21999	22026	1118	1145	3.38e-04	52.8
PGEN_.00g153400	crg:105338577	83.051	118	20	0	49144	49261	1232	1349	6.03e-21	108
PGEN_.00g154900	crg:105337506	80.723	166	32	0	19599	19764	1481	1646	1.60e-27	130
PGEN_.00g155530	crg:105337090	100.000	29	0	0	57154	57182	7085	7113	2.86e-04	54.7
PGEN_.00g155530	crg:105337090	92.105	38	3	0	18315	18352	23628	23665	2.86e-04	54.7
PGEN_.00g157790	crg:105344648	81.395	172	32	0	6324	6495	337	508	1.48e-31	141
PGEN_.00g158000	crg:105329618	96.875	32	1	0	1735	1766	118	149	3.00e-05	54.7
PGEN_.00g158690	crg:105339341	85.294	68	8	2	17975	18041	1291	1357	1.54e-09	69.4
PGEN_.00g158690	crg:105327557	85.294	68	8	2	17975	18041	88	154	1.54e-09	69.4
PGEN_.00g159820	crg:105318420	86.239	109	13	2	61716	61823	3990	4097	1.51e-23	117
PGEN_.00g160070	crg:105335162	85.057	87	13	0	15343	15429	943	1029	6.71e-16	89.8
PGEN_.00g161080	crg:105319029	82.716	81	9	5	5958	6036	976	1053	1.64e-09	67.6
PGEN_.00g162690	crg:105344657	78.873	213	45	0	8274	8486	226	438	1.07e-32	145
PGEN_.00g163050	crg:105335035	88.333	120	14	0	13255	13374	1702	1821	1.39e-32	145
PGEN_.00g164220	crg:105333260	76.582	158	37	0	2756	2913	1996	2153	1.07e-15	87.9
PGEN_.00g166490	crg:105318288	78.865	1216	223	23	181	1373	646	1850	0.0	791
PGEN_.00g166500	crg:105318287	91.379	58	5	0	8752	8809	206	263	3.04e-12	80.5
PGEN_.00g170310	crg:105327261	92.000	50	4	0	16569	16618	10	59	3.80e-10	71.3
PGEN_.00g170870	crg:105336026	82.836	134	23	0	3555	3688	1054	1187	1.67e-25	121
PGEN_.00g171480	crg:105324956	79.775	178	36	0	6740	6917	347	524	1.38e-27	130
PGEN_.00g171530	crg:105329408	94.118	68	4	0	1	68	1	68	1.98e-19	104
PGEN_.00g171630	crg:109617384	96.970	33	1	0	45934	45966	299	331	4.40e-05	56.5
PGEN_.00g171960	crg:105332773	85.799	169	24	0	2472	2640	1971	2139	1.58e-42	180
PGEN_.00g172700	crg:105343719	91.045	67	5	1	65967	66032	1288	1354	2.98e-15	89.8
PGEN_.00g174870	crg:105339257	88.525	61	6	1	55402	55462	5520	5579	2.63e-10	73.1
PGEN_.00g174870	crg:105334769	87.037	54	4	3	9160	9210	3164	3217	7.37e-06	58.4
PGEN_.00g175070	crg:105345820	77.119	118	23	4	6982	7097	466	581	8.63e-09	65.8
PGEN_.00g178130	crg:105320873	75.587	213	50	2	13381	13591	1005	1217	2.71e-20	104
PGEN_.00g178340	crg:105343243	87.356	174	22	0	37897	38070	5853	6026	1.88e-48	200
PGEN_.00g178340	crg:105343243	84.699	183	28	0	38660	38842	6025	6207	1.90e-43	183
PGEN_.00g178340	crg:105343243	76.652	227	51	2	37028	37253	5627	5852	1.17e-25	124
PGEN_.00g178340	crg:105330782	85.714	182	26	0	38660	38841	5824	6005	3.15e-46	193
PGEN_.00g178340	crg:105330782	83.721	86	14	0	17880	17965	1095	1180	7.12e-13	82.4
PGEN_.00g178340	crg:105329886	86.207	87	12	0	39291	39377	4533	4619	9.14e-17	95.3
PGEN_.00g179940	crg:109617384	97.059	34	0	1	6446	6478	303	336	7.47e-06	56.5
PGEN_.00g180930	crg:105339862	100.000	30	0	0	23524	23553	960	931	1.23e-05	56.5
PGEN_.00g181080	crg:105332856	86.111	108	15	0	13340	13447	610	717	4.32e-24	117
PGEN_.00g181370	crg:105326698	71.720	1128	283	32	31	1140	22	1131	2.08e-75	283
PGEN_.00g181370	crg:105332779	72.715	744	185	18	37	771	37	771	2.13e-60	233
PGEN_.00g181370	crg:105332777	71.985	821	206	22	31	839	31	839	1.66e-56	220
PGEN_.00g183400	crg:105340634	92.683	41	1	2	20557	20597	47	9	5.16e-06	58.4
PGEN_.00g183470	crg:105345605	96.875	32	1	0	81579	81610	1279	1310	1.35e-04	54.7
PGEN_.00g184070	crg:105327506	97.222	36	1	0	64345	64380	7522	7557	6.21e-07	62.1
PGEN_.00g186130	crg:105344728	85.235	149	17	5	29593	29739	2140	2285	2.94e-33	148
PGEN_.00g186360	crg:105343720	83.721	86	12	2	12517	12601	634	718	5.88e-13	80.5
PGEN_.00g187790	crg:105331933	87.654	81	10	0	81027	81107	7661	7741	7.94e-17	95.3
PGEN_.00g188210	crg:105340634	93.617	47	1	2	9458	9504	47	3	7.48e-10	69.4
PGEN_.00g188610	crg:105340109	73.077	468	114	11	12868	13329	60	521	5.70e-36	156
PGEN_.00g189740	crg:105319312	84.466	103	16	0	10818	10920	515	617	6.72e-20	102
PGEN_.00g189740	crg:105327347	85.714	91	13	0	10830	10920	2	92	3.13e-18	97.1
PGEN_.00g191750	crg:105329182	79.279	111	23	0	13467	13577	324	434	3.72e-12	78.7
PGEN_.00g191960	crg:105341425	84.000	100	14	2	27847	27945	1708	1806	3.70e-17	95.3
PGEN_.00g191960	crg:105341425	82.143	112	17	3	24574	24685	1378	1486	1.33e-16	93.5
PGEN_.00g192880	crg:105333743	94.872	39	2	0	45380	45418	1569	1607	5.16e-07	62.1
PGEN_.00g194000	crg:105340634	91.489	47	2	2	26496	26542	48	4	2.08e-07	63.9
PGEN_.00g196590	crg:105331061	85.149	101	13	2	13604	13703	1006	1105	1.38e-19	102
PGEN_.00g197330	crg:105327613	81.481	108	17	2	31821	31925	2946	3053	3.10e-14	86.1
PGEN_.00g197580	crg:109617384	100.000	30	0	0	9661	9690	302	331	6.78e-06	56.5
PGEN_.00g197620	crg:105339480	85.965	57	8	0	16007	16063	985	1041	2.40e-07	62.1
PGEN_.00g198100	crg:105347938	76.549	226	49	2	9894	10117	742	965	2.19e-25	121
PGEN_.00g199730	crg:105326367	81.622	185	34	0	31966	32150	619	803	6.06e-35	154
PGEN_.00g201320	crg:105320816	75.822	426	99	4	487	910	466	889	1.33e-52	213
PGEN_.00g201490	crg:105328728	82.270	282	48	2	50321	50601	6541	6821	2.29e-61	243
PGEN_.00g201490	crg:105328728	91.250	160	14	0	41085	41244	5480	5639	3.87e-54	219
PGEN_.00g202340	crg:105332067	85.811	296	42	0	8665	8960	991	1286	6.71e-84	315
PGEN_.00g202340	crg:105341354	85.473	296	43	0	8665	8960	22	317	3.12e-82	309
PGEN_.00g203080	crg:109617384	92.105	38	3	0	41686	41723	303	340	7.36e-05	54.7
PGEN_.00g203530	crg:105326273	89.116	147	16	0	3574	3720	503	649	5.88e-44	183
PGEN_.00g204020	crg:105340634	93.617	47	1	2	3228	3274	47	3	2.10e-09	69.4
PGEN_.00g204100	crg:105343071	86.104	806	111	1	6157	6961	523	1328	0.0	867
PGEN_.00g204100	crg:105338583	83.791	802	130	0	6155	6956	521	1322	0.0	761
PGEN_.00g205300	crg:109617384	97.059	34	0	1	23594	23627	299	331	1.76e-05	56.5
PGEN_.00g205340	crg:105333233	79.422	554	108	4	1094	1644	706	1256	6.23e-105	387
PGEN_.00g205650	crg:105340175	92.308	39	3	0	89705	89743	964	1002	3.97e-05	56.5
PGEN_.00g206370	crg:105342268	88.158	76	7	1	5	78	57	132	1.59e-15	89.8
PGEN_.00g206620	crg:105322594	77.181	149	30	4	20109	20255	259	405	9.30e-14	84.2
PGEN_.00g206810	crg:105340285	93.617	47	3	0	68696	68742	9622	9668	1.82e-09	71.3
PGEN_.00g206810	crg:105340285	97.500	40	1	0	68888	68927	9620	9659	6.56e-09	69.4
PGEN_.00g206810	crg:105339827	92.000	50	4	0	68887	68936	9637	9686	1.82e-09	71.3
PGEN_.00g206810	crg:105339827	81.818	77	14	0	68666	68742	9610	9686	8.49e-08	65.8
