"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0010642",0.0178649888575851,0.99985713508875,1,11,"negative regulation of platelet-derived growth factor receptor signaling pathway","BP"
"GO:0044255",0.0188339606925377,0.999842738480272,1,10,"cellular lipid metabolic process","BP"
"GO:0001958",0.0204117873848176,0.999813319666532,1,11,"endochondral ossification","BP"
"GO:0043569",0.0207111224430242,0.999807782572619,1,11,"negative regulation of insulin-like growth factor receptor signaling pathway","BP"
"GO:0033627",0.0224285822533454,0.999776675654139,1,10,"cell adhesion mediated by integrin","BP"
"GO:0006541",0.0225194835151798,0.999770714191509,1,12,"glutamine metabolic process","BP"
"GO:0046856",0.0233213529938948,0.999758460873748,1,10,"phosphatidylinositol dephosphorylation","BP"
"GO:0015889",0.0243730200514775,0.999729364990292,1,13,"cobalamin transport","BP"
"GO:0060026",0.0278335883294876,0.999642709802635,1,15,"convergent extension","BP"
"GO:0030031",0.030641350304737,0.999558875865155,1,20,"cell projection assembly","BP"
"GO:0002376",0.0321450649323185,0.99951871507561,1,17,"immune system process","BP"
"GO:0046627",0.0342038068834521,0.99944825989897,1,21,"negative regulation of insulin receptor signaling pathway","BP"
"GO:0030866",0.036884801520929,0.999361086189597,1,19,"cortical actin cytoskeleton organization","BP"
"GO:0022416",0.0458349344375167,0.998990284616035,1,30,"chaeta development","BP"
"GO:0050807",0.0474728525733175,0.99892184402509,1,26,"regulation of synapse organization","BP"
"GO:0006661",0.0481239111159929,0.998899736034279,1,22,"phosphatidylinositol biosynthetic process","BP"
"GO:0031092",0.00127247808865245,0.999980296107721,2,25,"platelet alpha granule membrane","CC"
"GO:0030057",0.00661315583590133,0.999982127209515,1,6,"desmosome","CC"
"GO:0031209",0.0113592221568137,0.999945663649401,1,7,"SCAR complex","CC"
"GO:0031225",0.0227843408131265,0.998357789564509,2,120,"anchored component of membrane","CC"
"GO:0005576",0.0411775715863636,0.988517028333312,5,1105,"extracellular region","CC"
"GO:0004727",0.00198764234565471,1,1,1,"prenylated protein tyrosine phosphatase activity","MF"
"GO:0004360",0.00247979998819348,1,1,1,"glutamine-fructose-6-phosphate transaminase (isomerizing) activity","MF"
"GO:0050431",0.00286714556337117,0.999931326665658,2,39,"transforming growth factor beta binding","MF"
"GO:0008775",0.00398146206621617,0.999996115348099,1,2,"acetate CoA-transferase activity","MF"
"GO:0030368",0.00511979822050761,0.99999143281247,1,3,"interleukin-17 receptor activity","MF"
"GO:0004445",0.00672971601558636,0.999985186934879,1,3,"inositol-polyphosphate 5-phosphatase activity","MF"
"GO:0071837",0.00776667623506557,0.999976321457108,1,5,"HMG box domain binding","MF"
"GO:0097367",0.00789689270268386,0.999977046433613,1,4,"carbohydrate derivative binding","MF"
"GO:0004867",0.00889169365139516,0.999611924707941,2,72,"serine-type endopeptidase inhibitor activity","MF"
"GO:0003986",0.0101253032727142,0.999958043372939,1,6,"acetyl-CoA hydrolase activity","MF"
"GO:0000340",0.0132539625818151,0.999928018597105,1,6,"RNA 7-methylguanosine cap binding","MF"
"GO:0004708",0.020265442802775,0.999820060714216,1,9,"MAP kinase kinase activity","MF"
"GO:0016597",0.0270833978800546,0.999663514605913,1,14,"amino acid binding","MF"
"GO:0008138",0.0342241322545288,0.999447599867295,1,21,"protein tyrosine/serine/threonine phosphatase activity","MF"
"GO:0042169",0.0365143142870458,0.999373942086565,1,19,"SH2 domain binding","MF"
"GO:0031419",0.0388090548083668,0.999290241862522,1,20,"cobalamin binding","MF"
"GO:0005547",0.0431295088079483,0.999119853101885,1,21,"phosphatidylinositol-3,4,5-trisphosphate binding","MF"
