"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"117","GO:0008241",0.0266397949902161,0.998296943222975,2,7,"peptidyl-dipeptidase activity","MF","brown","Day7"
"118","GO:0008239",0.0269377939733215,0.996316755296518,3,17,"dipeptidyl-peptidase activity","MF","brown","Day7"
"119","GO:0004165",0.0272879027292802,0.998232687596176,2,7,"dodecenoyl-CoA delta-isomerase activity","MF","brown","Day7"
"120","GO:0004197",0.0277786194380991,0.990900478553059,7,75,"cysteine-type endopeptidase activity","MF","brown","Day7"
"121","GO:0031404",0.030256551322989,0.99770878543463,2,11,"chloride ion binding","MF","brown","Day7"
"122","GO:0008810",0.030970990662366,0.997960299984506,2,6,"cellulase activity","MF","brown","Day7"
"123","GO:0004497",0.0315148690458498,0.99168650765217,5,65,"monooxygenase activity","MF","brown","Day7"
"124","GO:0004300",0.0316803306915606,0.997887626759383,2,6,"enoyl-CoA hydratase activity","MF","brown","Day7"
"125","GO:0051019",0.0321036734046671,0.99530130795162,3,17,"mitogen-activated protein kinase binding","MF","brown","Day7"
"126","GO:0000287",0.0323543969256328,0.985806182598441,11,146,"magnesium ion binding","MF","brown","Day7"
"127","GO:0030248",0.0342483530202095,0.997397649527548,2,8,"cellulose binding","MF","brown","Day7"
"128","GO:0004620",0.0346454213192,0.997573940592212,2,6,"phospholipase activity","MF","brown","Day7"
"129","GO:0004697",0.0352252726462596,0.997282009270874,2,8,"protein kinase C activity","MF","brown","Day7"
"130","GO:0005534",0.0356115312751896,0.997160898437969,2,9,"galactose binding","MF","brown","Day7"
"131","GO:0005215",0.0380365235931331,0.997047589972069,2,7,"transporter activity","MF","brown","Day7"
"132","GO:0030983",0.0388935955754482,0.996943837759067,2,7,"mismatched DNA binding","MF","brown","Day7"
"133","GO:0016787",0.0392269639222697,0.986066002997566,7,95,"hydrolase activity","MF","brown","Day7"
"134","GO:0016705",0.0406094058368588,0.993393412355172,3,19,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","brown","Day7"
"135","GO:0004553",0.0417152181022532,0.99310271088667,3,20,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF","brown","Day7"
"136","GO:0004602",0.0427361588189885,0.995998901193211,2,13,"glutathione peroxidase activity","MF","brown","Day7"
"137","GO:0016791",0.0439974279910748,0.992499751830933,3,22,"phosphatase activity","MF","brown","Day7"
"138","GO:0005484",0.0483135200247134,0.991417037751942,3,23,"SNAP receptor activity","MF","brown","Day7"
"139","GO:0005324",0.0496080364133116,0.995253618868159,2,9,"long-chain fatty acid transporter activity","MF","brown","Day7"
