"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"123","GO:0035606",0.0151287416663871,1,1,1,"peptidyl-cysteine S-trans-nitrosylation","BP","green","Day7"
"163","GO:0046884",0.0152644978342778,1,1,1,"follicle-stimulating hormone secretion","BP","green","Day7"
"238","GO:1901738",0.0152808991140449,1,1,1,"regulation of vitamin A metabolic process","BP","green","Day7"
"239","GO:1902224",0.0152808991140449,1,1,1,"ketone body metabolic process","BP","green","Day7"
"243","GO:1903998",0.0152808991140449,1,1,1,"regulation of eating behavior","BP","green","Day7"
"244","GO:1904729",0.0152808991140449,1,1,1,"regulation of intestinal lipid absorption","BP","green","Day7"
"132","GO:0042478",0.0153144845654854,1,1,1,"regulation of eye photoreceptor cell development","BP","green","Day7"
"74","GO:0009156",0.0153146578713155,1,1,1,"ribonucleoside monophosphate biosynthetic process","BP","green","Day7"
"11","GO:0002329",0.0153146932364431,1,1,1,"pre-B cell differentiation","BP","green","Day7"
"193","GO:0061140",0.0153146932364431,1,1,1,"lung secretory cell differentiation","BP","green","Day7"
"215","GO:0072619",0.0153146932364431,1,1,1,"interleukin-21 secretion","BP","green","Day7"
"221","GO:0098582",0.0153146932364431,1,1,1,"innate vocalization behavior","BP","green","Day7"
"224","GO:0098900",0.0153146932364431,1,1,1,"regulation of action potential","BP","green","Day7"
"236","GO:1901250",0.0153146932364431,1,1,1,"negative regulation of lung goblet cell differentiation","BP","green","Day7"
"251","GO:2000298",0.015314693236494,1,1,1,"regulation of Rho-dependent protein serine/threonine kinase activity","BP","green","Day7"
"97","GO:0021812",0.0153146932365911,1,1,1,"neuronal-glial interaction involved in cerebral cortex radial glia guided migration","BP","green","Day7"
"107","GO:0031440",0.0179748281422789,0.999918760212024,1,2,"regulation of mRNA 3'-end processing","BP","green","Day7"
"60","GO:0006641",0.0192472684218563,0.998782220863344,2,19,"triglyceride metabolic process","BP","green","Day7"
"154","GO:0045184",0.0194376847270247,0.997469214912591,3,48,"establishment of protein localization","BP","green","Day7"
"191","GO:0061084",0.0199702791430634,0.999899619678442,1,2,"negative regulation of protein refolding","BP","green","Day7"
"141","GO:0043328",0.0205766083274809,0.999858029655463,1,3,"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","BP","green","Day7"
"133","GO:0042749",0.0209204826277968,0.999889786712851,1,2,"regulation of circadian sleep/wake cycle","BP","green","Day7"
"198","GO:0061889",0.0209204826277968,0.999889786712851,1,2,"negative regulation of astrocyte activation","BP","green","Day7"
"232","GO:0150079",0.0209204826277968,0.999889786712851,1,2,"negative regulation of neuroinflammatory response","BP","green","Day7"
"242","GO:1903979",0.0209204826277968,0.999889786712851,1,2,"negative regulation of microglial cell activation","BP","green","Day7"
"231","GO:0106034",0.0229276899348978,0.99986748782547,1,2,"protein maturation by [2Fe-2S] cluster transfer","BP","green","Day7"
"192","GO:0061122",0.0232862486493477,0.999863285764006,1,2,"positive regulation of positive chemotaxis to cAMP","BP","green","Day7"
"110","GO:0032092",0.0238264910093872,0.996647193834124,3,49,"positive regulation of protein binding","BP","green","Day7"
"76","GO:0009792",0.0238735984510539,0.99828144037327,2,23,"embryo development ending in birth or egg hatching","BP","green","Day7"
"126","GO:0038009",0.024465288120039,0.999773968342294,1,4,"regulation of signal transduction by receptor internalization","BP","green","Day7"
"175","GO:0051394",0.024465288120039,0.999773968342294,1,4,"regulation of nerve growth factor receptor activity","BP","green","Day7"
"184","GO:0060299",0.024465288120039,0.999773968342294,1,4,"negative regulation of sarcomere organization","BP","green","Day7"
"185","GO:0060373",0.024465288120039,0.999773968342294,1,4,"regulation of ventricular cardiac muscle cell membrane depolarization","BP","green","Day7"
"235","GO:1900826",0.024465288120039,0.999773968342294,1,4,"negative regulation of membrane depolarization during cardiac muscle cell action potential","BP","green","Day7"
"79","GO:0010875",0.0245637918372601,0.99823902155008,2,18,"positive regulation of cholesterol efflux","BP","green","Day7"
"61","GO:0006662",0.0251084790653296,0.999840903786208,1,2,"glycerol ether metabolic process","BP","green","Day7"
"208","GO:0070859",0.0256134490261391,0.999779515436252,1,3,"positive regulation of bile acid biosynthetic process","BP","green","Day7"
"211","GO:0071787",0.0258360467739661,0.999831487251852,1,2,"endoplasmic reticulum tubular network formation","BP","green","Day7"
"98","GO:0021903",0.0264684951298908,0.999823078876626,1,2,"rostrocaudal neural tube patterning","BP","green","Day7"
"116","GO:0033092",0.0264684951298908,0.999823078876626,1,2,"positive regulation of immature T cell proliferation in thymus","BP","green","Day7"
"5","GO:0000281",0.0267477611690675,0.994458355875182,4,89,"mitotic cytokinesis","BP","green","Day7"
"82","GO:0016095",0.027395964362293,0.999810372809187,1,2,"polyprenol catabolic process","BP","green","Day7"
"109","GO:0031937",0.0278206528579521,0.999804405541566,1,2,"positive regulation of chromatin silencing","BP","green","Day7"
"2","GO:0000122",0.0279233054979974,0.988466547640474,10,402,"negative regulation of transcription by RNA polymerase II","BP","green","Day7"
"95","GO:0021688",0.0281068185276425,0.999800331766684,1,2,"cerebellar molecular layer formation","BP","green","Day7"
"155","GO:0045605",0.0281068185276425,0.999800331766684,1,2,"negative regulation of epidermal cell differentiation","BP","green","Day7"
"168","GO:0048631",0.0281068185276425,0.999800331766684,1,2,"regulation of skeletal muscle tissue growth","BP","green","Day7"
"188","GO:0060853",0.0281068185276425,0.999800331766684,1,2,"Notch signaling pathway involved in arterial endothelial cell fate commitment","BP","green","Day7"
"218","GO:0097102",0.0281068185276425,0.999800331766684,1,2,"endothelial tip cell fate specification","BP","green","Day7"
"223","GO:0098773",0.0281068185276425,0.999800331766684,1,2,"skin epidermis development","BP","green","Day7"
"254","GO:2000726",0.0281068185276425,0.999800331766684,1,2,"negative regulation of cardiac muscle cell differentiation","BP","green","Day7"
"80","GO:0014002",0.0292955790332878,0.999711082549373,1,3,"astrocyte development","BP","green","Day7"
"119","GO:0034379",0.0294578791777176,0.999780522801559,1,2,"very-low-density lipoprotein particle assembly","BP","green","Day7"
"180","GO:0060043",0.029691006411224,0.999777008536624,1,2,"regulation of cardiac muscle cell proliferation","BP","green","Day7"
"197","GO:0061684",0.0297226159617925,0.999776529858379,1,2,"chaperone-mediated autophagy","BP","green","Day7"
"15","GO:0003205",0.0300840488354667,0.999771019463461,1,2,"cardiac chamber development","BP","green","Day7"
"12","GO:0002381",0.0301248485869755,0.999770393150869,1,2,"immunoglobulin production involved in immunoglobulin mediated immune response","BP","green","Day7"
"13","GO:0002617",0.0301248485869755,0.999770393150869,1,2,"negative regulation of macrophage antigen processing and presentation","BP","green","Day7"
"142","GO:0043381",0.0301248485869755,0.999770393150869,1,2,"negative regulation of memory T cell differentiation","BP","green","Day7"
"167","GO:0048332",0.0302510144759412,0.999768450895519,1,2,"mesoderm morphogenesis","BP","green","Day7"
"105","GO:0031291",0.0302880184926074,0.999767879663191,1,2,"Ran protein signal transduction","BP","green","Day7"
"160","GO:0046321",0.0303446610543628,0.999767003885617,1,2,"positive regulation of fatty acid oxidation","BP","green","Day7"
"111","GO:0032275",0.0303461743722405,0.999766980464521,1,2,"luteinizing hormone secretion","BP","green","Day7"
"237","GO:1901726",0.0303791120095998,0.999766470403953,1,2,"negative regulation of histone deacetylase activity","BP","green","Day7"
"213","GO:0072327",0.0303956035024691,0.99976621480978,1,2,"vulval cell fate specification","BP","green","Day7"
"182","GO:0060113",0.0303956035031259,0.99976621480977,1,2,"inner ear receptor cell differentiation","BP","green","Day7"
"102","GO:0030540",0.0304139880533771,0.999688442852456,1,3,"female genitalia development","BP","green","Day7"
"195","GO:0061469",0.0309312656703999,0.999677678845152,1,3,"regulation of type B pancreatic cell proliferation","BP","green","Day7"
"65","GO:0007290",0.0321887161763102,0.999564218216473,1,6,"spermatid nucleus elongation","BP","green","Day7"
"66","GO:0007291",0.0321887161763209,0.999564218216473,1,6,"sperm individualization","BP","green","Day7"
"245","GO:1904801",0.0321887161763291,0.999564218216473,1,6,"positive regulation of neuron remodeling","BP","green","Day7"
"14","GO:0002639",0.0323505595792167,0.999647192078459,1,3,"positive regulation of immunoglobulin production","BP","green","Day7"
"115","GO:0032849",0.0331509853880287,0.999629382097909,1,3,"positive regulation of cellular pH reduction","BP","green","Day7"
"128","GO:0040028",0.0336108726359525,0.999618947904907,1,3,"regulation of vulval development","BP","green","Day7"
"217","GO:0072666",0.0352120787477615,0.999581470454339,1,3,"establishment of protein localization to vacuole","BP","green","Day7"
"83","GO:0016540",0.0352487270262975,0.996881915334847,2,22,"protein autoprocessing","BP","green","Day7"
"150","GO:0044321",0.0359150327275434,0.999564452966733,1,3,"response to leptin","BP","green","Day7"
"113","GO:0032504",0.0359652157786846,0.999563224926378,1,3,"multicellular organism reproduction","BP","green","Day7"
"255","GO:2001242",0.0368713206648051,0.999540748986568,1,3,"regulation of intrinsic apoptotic signaling pathway","BP","green","Day7"
"216","GO:0072659",0.0374680180263492,0.991356385873219,4,104,"protein localization to plasma membrane","BP","green","Day7"
"59","GO:0006555",0.0383402342234188,0.999503093477769,1,3,"methionine metabolic process","BP","green","Day7"
"131","GO:0042438",0.0385343318678356,0.996375878322205,2,27,"melanin biosynthetic process","BP","green","Day7"
"148","GO:0044208",0.0393816425908716,0.999475482056975,1,3,"'de novo' AMP biosynthetic process","BP","green","Day7"
"108","GO:0031579",0.0394065108645627,0.999370903091228,1,5,"membrane raft organization","BP","green","Day7"
"234","GO:1900825",0.0394065108646086,0.999370903091227,1,5,"regulation of membrane depolarization during cardiac muscle cell action potential","BP","green","Day7"
"253","GO:2000649",0.0394065108646325,0.999370903091226,1,5,"regulation of sodium ion transmembrane transporter activity","BP","green","Day7"
"176","GO:0051926",0.039406510864634,0.999370903091226,1,5,"negative regulation of calcium ion transport","BP","green","Day7"
"225","GO:0098909",0.0394065108647823,0.999370903091221,1,5,"regulation of cardiac muscle cell action potential involved in regulation of contraction","BP","green","Day7"
"189","GO:0061000",0.0395127294321962,0.99947195262128,1,3,"negative regulation of dendritic spine development","BP","green","Day7"
"166","GO:0048311",0.0395733616331315,0.999470316059339,1,3,"mitochondrion distribution","BP","green","Day7"
"57","GO:0006284",0.040147391405101,0.996139105740302,2,27,"base-excision repair","BP","green","Day7"
"181","GO:0060086",0.0404373785148912,0.999378268478756,1,4,"circadian temperature homeostasis","BP","green","Day7"
"157","GO:0045807",0.0413793053997618,0.995994306867433,2,23,"positive regulation of endocytosis","BP","green","Day7"
"233","GO:1900746",0.0415696239698613,0.999414992521268,1,3,"regulation of vascular endothelial growth factor signaling pathway","BP","green","Day7"
"100","GO:0030043",0.0416233540651672,0.999413464771799,1,3,"actin filament fragmentation","BP","green","Day7"
"55","GO:0006163",0.0418142473627808,0.999408020531692,1,3,"purine nucleotide metabolic process","BP","green","Day7"
"10","GO:0002291",0.0420203845169417,0.999402112750287,1,3,"T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","BP","green","Day7"
"64","GO:0007079",0.0422748364030031,0.999394779055695,1,3,"mitotic chromosome movement towards spindle pole","BP","green","Day7"
"187","GO:0060830",0.0423501527122205,0.999392599582259,1,3,"ciliary receptor clustering involved in smoothened signaling pathway","BP","green","Day7"
"172","GO:0051149",0.0425006545963235,0.999312592731276,1,4,"positive regulation of muscle cell differentiation","BP","green","Day7"
"99","GO:0022416",0.0426269764371443,0.995740940074862,2,30,"chaeta development","BP","green","Day7"
"246","GO:1905799",0.0426757087380618,0.999306866097603,1,4,"regulation of intraciliary retrograde transport","BP","green","Day7"
"169","GO:0048633",0.0429334897192964,0.999375583921247,1,3,"positive regulation of skeletal muscle tissue growth","BP","green","Day7"
"118","GO:0034351",0.0429924447370825,0.999373850894067,1,3,"negative regulation of glial cell apoptotic process","BP","green","Day7"
"96","GO:0021693",0.0429924447371001,0.999373850894066,1,3,"cerebellar Purkinje cell layer structural organization","BP","green","Day7"
"114","GO:0032693",0.0429924447371386,0.999373850894065,1,3,"negative regulation of interleukin-10 production","BP","green","Day7"
"212","GO:0072070",0.0429924447371656,0.999373850894064,1,3,"loop of Henle development","BP","green","Day7"
"9","GO:0001836",0.0431317704601329,0.999291833083352,1,4,"release of cytochrome c from mitochondria","BP","green","Day7"
"205","GO:0070828",0.043603459233798,0.99927611210109,1,4,"heterochromatin organization","BP","green","Day7"
"162","GO:0046513",0.0439838857954375,0.995585656844749,2,24,"ceramide biosynthetic process","BP","green","Day7"
"137","GO:0043217",0.044089517524094,0.999341154539379,1,3,"myelin maintenance","BP","green","Day7"
"183","GO:0060282",0.0450194719923159,0.99922786067196,1,4,"positive regulation of oocyte development","BP","green","Day7"
"127","GO:0040020",0.0450194719923345,0.999227860671959,1,4,"regulation of meiotic nuclear division","BP","green","Day7"
"252","GO:2000491",0.0450328821776534,0.999312359980999,1,3,"positive regulation of hepatic stellate cell activation","BP","green","Day7"
"196","GO:0061470",0.0451953219644168,0.999221757698445,1,4,"T follicular helper cell differentiation","BP","green","Day7"
"56","GO:0006167",0.0469486125226404,0.999159568163405,1,4,"AMP biosynthetic process","BP","green","Day7"
"3","GO:0000132",0.0473044516921833,0.995005437328028,2,29,"establishment of mitotic spindle orientation","BP","green","Day7"
"179","GO:0060041",0.0489837297746181,0.994748368048361,2,27,"retina development in camera-type eye","BP","green","Day7"
"190","GO:0061051",0.0492453087150731,0.999013535812215,1,5,"positive regulation of cell growth involved in cardiac muscle cell development","BP","green","Day7"
"144","GO:0043549",0.049748630159066,0.999055187352462,1,4,"regulation of kinase activity","BP","green","Day7"
"77","GO:0010222",0.0499695845629676,0.999046684808753,1,4,"stem vascular tissue pattern formation","BP","green","Day7"
"78","GO:0010588",0.0499695845629676,0.999046684808753,1,4,"cotyledon vascular tissue pattern formation","BP","green","Day7"
"52","GO:0005901",0.00044988975198406,0.999956835372433,5,63,"caveola","CC","green","Day7"
"51","GO:0005874",0.000771726048794411,0.99979520605076,11,270,"microtubule","CC","green","Day7"
"210","GO:0071782",0.0016846805754315,0.999975861176876,2,6,"endoplasmic reticulum tubular network","CC","green","Day7"
"153","GO:0045121",0.00403189825800221,0.999071841745417,7,182,"membrane raft","CC","green","Day7"
"44","GO:0005576",0.0090339676914995,0.995346362522414,23,1105,"extracellular region","CC","green","Day7"
"149","GO:0044291",0.0120392600847488,0.999428909816232,2,13,"cell-cell contact zone","CC","green","Day7"
"50","GO:0005868",0.0132923483398971,0.999307974495389,2,19,"cytoplasmic dynein complex","CC","green","Day7"
"45","GO:0005604",0.0133963044288504,0.996594285493853,6,146,"basement membrane","CC","green","Day7"
"6","GO:0000814",0.0142472267914063,0.999949057775787,1,2,"ESCRT II complex","CC","green","Day7"
"135","GO:0043033",0.0153146932365838,1,1,1,"isoamylase complex","CC","green","Day7"
"46","GO:0005606",0.0153146932365911,1,1,1,"laminin-1 complex","CC","green","Day7"
"47","GO:0005607",0.0153146932365911,1,1,1,"laminin-2 complex","CC","green","Day7"
"139","GO:0043257",0.0153146932365911,1,1,1,"laminin-8 complex","CC","green","Day7"
"140","GO:0043259",0.0153146932365911,1,1,1,"laminin-10 complex","CC","green","Day7"
"138","GO:0043256",0.0281906900670887,0.99979912972346,1,2,"laminin complex","CC","green","Day7"
"222","GO:0098723",0.0303683697359722,0.999766636817223,1,2,"skeletal muscle myofibril","CC","green","Day7"
"87","GO:0017053",0.033312896006117,0.997141761953412,2,22,"transcription repressor complex","CC","green","Day7"
"200","GO:0070209",0.0374019319939715,0.9995273208912,1,3,"ASTRA complex","CC","green","Day7"
"125","GO:0036064",0.0396105754231372,0.990721652854646,4,94,"ciliary basal body","CC","green","Day7"
"48","GO:0005623",0.041624422322904,0.978824245299016,14,696,"cell","CC","green","Day7"
"49","GO:0005749",0.0441748318944754,0.999256833171398,1,4,"mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)","CC","green","Day7"
"53","GO:0005968",0.0449171315849737,0.999315926898725,1,3,"Rab-protein geranylgeranyltransferase complex","CC","green","Day7"
"219","GO:0097452",0.0450659706293233,0.999311338602162,1,3,"GAIT complex","CC","green","Day7"
"249","GO:1990716",0.0488659954357533,0.999088763998717,1,4,"axonemal central apparatus","CC","green","Day7"
"41","GO:0005200",0.000115496541151145,0.999985762156454,7,94,"structural constituent of cytoskeleton","MF","green","Day7"
"129","GO:0042284",0.000176355068278825,1,2,2,"sphingolipid delta-4 desaturase activity","MF","green","Day7"
"23","GO:0004111",0.000459152655742606,0.99999809221958,2,3,"creatine kinase activity","MF","green","Day7"
"69","GO:0008233",0.00150541548881831,0.999810204805896,5,68,"peptidase activity","MF","green","Day7"
"177","GO:0052716",0.00156979886852322,0.99997830216106,2,6,"hydroquinone:oxygen oxidoreductase activity","MF","green","Day7"
"42","GO:0005507",0.00390946752235669,0.999380126127015,5,88,"copper ion binding","MF","green","Day7"
"134","GO:0043014",0.00659709341278085,0.999436075338909,3,31,"alpha-tubulin binding","MF","green","Day7"
"70","GO:0008271",0.0069978818033638,0.999760077604031,2,10,"secondary active sulfate transmembrane transporter activity","MF","green","Day7"
"90","GO:0018575",0.00878496764113759,1,1,1,"chlorocatechol 1,2-dioxygenase activity","MF","green","Day7"
"91","GO:0018576",0.0111453630251647,0.999968873995586,1,2,"catechol 1,2-dioxygenase activity","MF","green","Day7"
"4","GO:0000170",0.0122262571177782,1,1,1,"sphingosine hydroxylase activity","MF","green","Day7"
"71","GO:0008476",0.0123381497699432,1,1,1,"protein-tyrosine sulfotransferase activity","MF","green","Day7"
"31","GO:0004489",0.0125132545587671,1,1,1,"methylenetetrahydrofolate reductase (NAD(P)H) activity","MF","green","Day7"
"8","GO:0001691",0.0138169436110512,1,1,1,"pseudophosphatase activity","MF","green","Day7"
"147","GO:0043998",0.0144609414872312,1,1,1,"H2A histone acetyltransferase activity","MF","green","Day7"
"30","GO:0004365",0.0151287416663871,1,1,1,"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity","MF","green","Day7"
"122","GO:0035605",0.0151287416663871,1,1,1,"peptidyl-cysteine S-nitrosylase activity","MF","green","Day7"
"171","GO:0050324",0.0152317563484884,1,1,1,"taurocyamine kinase activity","MF","green","Day7"
"170","GO:0050252",0.0152808991140449,1,1,1,"retinol O-fatty-acyltransferase activity","MF","green","Day7"
"145","GO:0043995",0.0152868336481698,1,1,1,"histone acetyltransferase activity (H4-K5 specific)","MF","green","Day7"
"146","GO:0043996",0.0152868336481698,1,1,1,"histone acetyltransferase activity (H4-K8 specific)","MF","green","Day7"
"164","GO:0046972",0.0152868336481698,1,1,1,"histone acetyltransferase activity (H4-K16 specific)","MF","green","Day7"
"20","GO:0004018",0.0153146578713155,1,1,1,"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity","MF","green","Day7"
"203","GO:0070626",0.0153146578713155,1,1,1,"(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity","MF","green","Day7"
"72","GO:0008482",0.0153146932364227,1,1,1,"sulfite oxidase activity","MF","green","Day7"
"36","GO:0004802",0.0153146932364996,1,1,1,"transketolase activity","MF","green","Day7"
"26","GO:0004133",0.0153146932365838,1,1,1,"glycogen debranching enzyme activity","MF","green","Day7"
"27","GO:0004134",0.0153146932365838,1,1,1,"4-alpha-glucanotransferase activity","MF","green","Day7"
"28","GO:0004135",0.0153146932365838,1,1,1,"amylo-alpha-1,6-glucosidase activity","MF","green","Day7"
"230","GO:0102500",0.0153146932365838,1,1,1,"beta-maltose 4-alpha-glucanotransferase activity","MF","green","Day7"
"38","GO:0004867",0.01591102412432,0.997196656185171,4,72,"serine-type endopeptidase inhibitor activity","MF","green","Day7"
"152","GO:0044877",0.0203190905183351,0.993616054967899,7,237,"protein-containing complex binding","MF","green","Day7"
"1","GO:0000104",0.0205874391272667,0.999893285973881,1,2,"succinate dehydrogenase activity","MF","green","Day7"
"32","GO:0004550",0.0213024457392132,0.998584422554492,2,18,"nucleoside diphosphate kinase activity","MF","green","Day7"
"21","GO:0004054",0.0219692010410555,0.999878395035979,1,2,"arginine kinase activity","MF","green","Day7"
"86","GO:0017024",0.0232862486493477,0.999863285764006,1,2,"myosin I binding","MF","green","Day7"
"17","GO:0003839",0.023622739581808,0.999859281943546,1,2,"gamma-glutamylcyclotransferase activity","MF","green","Day7"
"214","GO:0072341",0.0243677162126188,0.999850209508896,1,2,"modified amino acid binding","MF","green","Day7"
"209","GO:0071253",0.024465288120039,0.999773968342294,1,4,"connexin binding","MF","green","Day7"
"247","GO:1990050",0.0244675780751478,0.999848971566804,1,2,"phosphatidic acid transfer activity","MF","green","Day7"
"85","GO:0016716",0.0245548534787921,0.998224163325257,2,20,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","green","Day7"
"81","GO:0015035",0.0260591630726767,0.998040441751743,2,22,"protein disulfide oxidoreductase activity","MF","green","Day7"
"117","GO:0033613",0.0268282148670846,0.997974263186916,2,19,"activating transcription factor binding","MF","green","Day7"
"22","GO:0004068",0.0269692714506931,0.99981627385832,1,2,"aspartate 1-decarboxylase activity","MF","green","Day7"
"35","GO:0004782",0.0269692714506931,0.99981627385832,1,2,"sulfinoalanine decarboxylase activity","MF","green","Day7"
"204","GO:0070739",0.0269944473071114,0.999815928308095,1,2,"protein-glutamic acid ligase activity","MF","green","Day7"
"33","GO:0004613",0.0271364548342978,0.999813973024668,1,2,"phosphoenolpyruvate carboxykinase (GTP) activity","MF","green","Day7"
"228","GO:0102389",0.027395964362293,0.999810372809187,1,2,"polyprenol reductase activity","MF","green","Day7"
"248","GO:1990189",0.0282448069167537,0.999798352180674,1,2,"peptide-serine-N-acetyltransferase activity","MF","green","Day7"
"18","GO:0003846",0.0283683579417987,0.99979657130731,1,2,"2-acylglycerol O-acyltransferase activity","MF","green","Day7"
"67","GO:0008184",0.0298905760051537,0.999773977619953,1,2,"glycogen phosphorylase activity","MF","green","Day7"
"227","GO:0102250",0.0298905760051537,0.999773977619953,1,2,"linear malto-oligosaccharide phosphorylase activity","MF","green","Day7"
"229","GO:0102499",0.0298905760051537,0.999773977619953,1,2,"SHG alpha-glucan phosphorylase activity","MF","green","Day7"
"143","GO:0043395",0.0299822224071614,0.997586831651928,2,20,"heparan sulfate proteoglycan binding","MF","green","Day7"
"24","GO:0004119",0.0301652692414247,0.999693552458069,1,3,"cGMP-inhibited cyclic-nucleotide phosphodiesterase activity","MF","green","Day7"
"29","GO:0004144",0.0303623252741737,0.999766730428146,1,2,"diacylglycerol O-acyltransferase activity","MF","green","Day7"
"121","GO:0034647",0.0303791120095998,0.999766470403953,1,2,"histone demethylase activity (H3-trimethyl-K4 specific)","MF","green","Day7"
"136","GO:0043208",0.0303923740487971,0.999766264872798,1,2,"glycosphingolipid binding","MF","green","Day7"
"25","GO:0004127",0.0355953517617245,0.999572234702465,1,3,"cytidylate kinase activity","MF","green","Day7"
"174","GO:0051371",0.0398560840004477,0.996231316962213,2,22,"muscle alpha-actinin binding","MF","green","Day7"
"84","GO:0016628",0.0403940500564458,0.999447910618721,1,3,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","MF","green","Day7"
"73","GO:0008513",0.0406804179362147,0.999439981280519,1,3,"secondary active organic cation transmembrane transporter activity","MF","green","Day7"
"37","GO:0004839",0.0416485982706383,0.999412746282634,1,3,"ubiquitin activating enzyme activity","MF","green","Day7"
"40","GO:0005041",0.0422584618055894,0.995850490313142,2,24,"low-density lipoprotein particle receptor activity","MF","green","Day7"
"43","GO:0005509",0.0422719635082017,0.976518106199789,18,868,"calcium ion binding","MF","green","Day7"
"161","GO:0046332",0.0424122653055338,0.995797573645879,2,27,"SMAD binding","MF","green","Day7"
"19","GO:0003865",0.0446983073660364,0.999238943669168,1,4,"3-oxo-5-alpha-steroid 4-dehydrogenase activity","MF","green","Day7"
