"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0001843",0.0120295790916176,0.998719402498535,3,37,"neural tube closure","BP"
"GO:0032268",0.0127993126941591,1,1,1,"regulation of cellular protein metabolic process","BP"
"GO:0010222",0.0128373475986309,1,1,1,"stem vascular tissue pattern formation","BP"
"GO:0010588",0.0128373475986309,1,1,1,"cotyledon vascular tissue pattern formation","BP"
"GO:0035815",0.0129443495447542,1,1,1,"positive regulation of renal sodium excretion","BP"
"GO:0006564",0.0129672468421007,1,1,1,"L-serine biosynthetic process","BP"
"GO:0006565",0.0129672468421007,1,1,1,"L-serine catabolic process","BP"
"GO:0019264",0.0129672468421007,1,1,1,"glycine biosynthetic process from serine","BP"
"GO:0046655",0.0129672468421007,1,1,1,"folic acid metabolic process","BP"
"GO:1904482",0.0129672468421007,1,1,1,"cellular response to tetrahydrofolate","BP"
"GO:0035277",0.0129677752697672,1,1,1,"spiracle morphogenesis, open tracheal system","BP"
"GO:0072091",0.0129677752697672,1,1,1,"regulation of stem cell proliferation","BP"
"GO:0002001",0.012968328431049,1,1,1,"renin secretion into blood stream","BP"
"GO:0032455",0.012968328431049,1,1,1,"nerve growth factor processing","BP"
"GO:0042089",0.012968328431049,1,1,1,"cytokine biosynthetic process","BP"
"GO:0051004",0.012968328431049,1,1,1,"regulation of lipoprotein lipase activity","BP"
"GO:0018142",0.0129702834459117,1,1,1,"protein-DNA covalent cross-linking","BP"
"GO:0019227",0.0129715237924846,1,1,1,"neuronal action potential propagation","BP"
"GO:0086002",0.0129715237924846,1,1,1,"cardiac muscle cell action potential involved in contraction","BP"
"GO:0043129",0.0129722401219574,1,1,1,"surfactant homeostasis","BP"
"GO:0043619",0.0129722401219574,1,1,1,"regulation of transcription from RNA polymerase II promoter in response to oxidative stress","BP"
"GO:0048625",0.0129722401219574,1,1,1,"myoblast fate commitment","BP"
"GO:1903181",0.0129722401219574,1,1,1,"positive regulation of dopamine biosynthetic process","BP"
"GO:0071467",0.0129726876044105,1,1,1,"cellular response to pH","BP"
"GO:0043412",0.012975374609219,1,1,1,"macromolecule modification","BP"
"GO:0001766",0.0129834439942281,1,1,1,"membrane raft polarization","BP"
"GO:0001768",0.0129834439942281,1,1,1,"establishment of T cell polarity","BP"
"GO:0002277",0.0129834439942281,1,1,1,"myeloid dendritic cell activation involved in immune response","BP"
"GO:0045060",0.0129834439942281,1,1,1,"negative thymic T cell selection","BP"
"GO:0046631",0.0129834439942281,1,1,1,"alpha-beta T cell activation","BP"
"GO:0046633",0.0129834439942281,1,1,1,"alpha-beta T cell proliferation","BP"
"GO:0006824",0.012994590058844,1,1,1,"cobalt ion transport","BP"
"GO:0015755",0.0130090432052962,1,1,1,"fructose transmembrane transport","BP"
"GO:0034766",0.0130090432052962,1,1,1,"negative regulation of ion transmembrane transport","BP"
"GO:0035864",0.0130090432052962,1,1,1,"response to potassium ion","BP"
"GO:1902074",0.0130090432052962,1,1,1,"response to salt","BP"
"GO:0032507",0.0130284859988563,1,1,1,"maintenance of protein location in cell","BP"
"GO:0015734",0.013057115369899,1,1,1,"taurine transport","BP"
"GO:0001998",0.0130638805116668,1,1,1,"angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure","BP"
"GO:0002033",0.0130638805116668,1,1,1,"angiotensin-mediated vasodilation involved in regulation of systemic arterial blood pressure","BP"
"GO:0010734",0.0130638805116668,1,1,1,"negative regulation of protein glutathionylation","BP"
"GO:0046390",0.0130638805116668,1,1,1,"ribose phosphate biosynthetic process","BP"
"GO:1904879",0.0130638805116668,1,1,1,"positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","BP"
"GO:2001206",0.0130663421738334,1,1,1,"positive regulation of osteoclast development","BP"
"GO:0030900",0.0137562640386046,0.999299322856488,2,14,"forebrain development","BP"
"GO:0018108",0.0200523302442118,0.998727000614404,2,17,"peptidyl-tyrosine phosphorylation","BP"
"GO:0036518",0.0257344673272316,0.99983376667997,1,2,"chemorepulsion of dopaminergic neuron axon","BP"
"GO:0007589",0.0257541798998983,0.999833510224983,1,2,"body fluid secretion","BP"
"GO:1903715",0.0257736394293256,0.999833256865566,1,2,"regulation of aerobic respiration","BP"
"GO:0042415",0.0257786142097083,0.999833192063533,1,2,"norepinephrine metabolic process","BP"
"GO:0010753",0.0257801082775196,0.999833172599151,1,2,"positive regulation of cGMP-mediated signaling","BP"
"GO:0006544",0.0257827149960432,0.999833138636649,1,2,"glycine metabolic process","BP"
"GO:0030323",0.0257833057029972,0.99983313093994,1,2,"respiratory tube development","BP"
"GO:0045059",0.0257880532432388,0.999833069074585,1,2,"positive thymic T cell selection","BP"
"GO:0001771",0.0257885378145366,0.999833062759467,1,2,"immunological synapse formation","BP"
"GO:0048635",0.0257976837111926,0.999832943543949,1,2,"negative regulation of muscle organ development","BP"
"GO:1990034",0.0258025904400414,0.999832879567634,1,2,"calcium ion export across plasma membrane","BP"
"GO:0070886",0.0258079732915272,0.999832809369127,1,2,"positive regulation of calcineurin-NFAT signaling cascade","BP"
"GO:0002280",0.0258090667321367,0.999832795107592,1,2,"monocyte activation involved in immune response","BP"
"GO:1902915",0.0258090667321367,0.999832795107592,1,2,"negative regulation of protein polyubiquitination","BP"
"GO:0048384",0.0258142983961526,0.99983272686348,1,2,"retinoic acid receptor signaling pathway","BP"
"GO:0035305",0.0258197243452696,0.999832656070123,1,2,"negative regulation of dephosphorylation","BP"
"GO:1990776",0.0258197243452696,0.999832656070123,1,2,"response to angiotensin","BP"
"GO:0006563",0.0258425823365701,0.999832357671067,1,2,"L-serine metabolic process","BP"
"GO:0007500",0.0258447975913549,0.999832328737764,1,2,"mesodermal cell fate determination","BP"
"GO:0043114",0.0258512029464545,0.999832245063594,1,2,"regulation of vascular permeability","BP"
"GO:0097066",0.025860560812532,0.999832122782282,1,2,"response to thyroid hormone","BP"
"GO:0019322",0.0258808102148097,0.999831858024316,1,2,"pentose biosynthetic process","BP"
"GO:0050919",0.0258901595519094,0.999831735711773,1,2,"negative chemotaxis","BP"
"GO:0032613",0.0258990735712323,0.999831619052302,1,2,"interleukin-10 production","BP"
"GO:0032615",0.0258990735712323,0.999831619052302,1,2,"interleukin-12 production","BP"
"GO:0006740",0.0259263534564469,0.99983126178072,1,2,"NADPH regeneration","BP"
"GO:0071363",0.0273113540775831,0.997926111964045,2,20,"cellular response to growth factor stimulus","BP"
"GO:0042391",0.0273471034043813,0.99792194050575,2,20,"regulation of membrane potential","BP"
"GO:0071456",0.0299908347363763,0.997596197337859,2,21,"cellular response to hypoxia","BP"
"GO:0034765",0.0325336439433351,0.99726621918978,2,22,"regulation of ion transmembrane transport","BP"
"GO:0045860",0.0325952063508124,0.997258250451994,2,22,"positive regulation of protein kinase activity","BP"
"GO:0016197",0.0354781708163538,0.996866203333496,2,23,"endosomal transport","BP"
"GO:0002576",0.0383179796098567,0.996461107885389,2,24,"platelet degranulation","BP"
"GO:0050663",0.0383631411858306,0.999505303997779,1,3,"cytokine secretion","BP"
"GO:0006885",0.0384156596830333,0.999503936592183,1,3,"regulation of pH","BP"
"GO:0001508",0.0384454765683311,0.999503159405655,1,3,"action potential","BP"
"GO:0006071",0.0384497317768921,0.999503048441816,1,3,"glycerol metabolic process","BP"
"GO:2000147",0.0384542597538429,0.9995029303511,1,3,"positive regulation of cell motility","BP"
"GO:0035810",0.0384594957198362,0.999502793778058,1,3,"positive regulation of urine volume","BP"
"GO:0002281",0.0384621301701256,0.999502725054791,1,3,"macrophage activation involved in immune response","BP"
"GO:0034501",0.0384816891603063,0.999502214680414,1,3,"protein localization to kinetochore","BP"
"GO:0046653",0.0384857157463017,0.99950210957718,1,3,"tetrahydrofolate metabolic process","BP"
"GO:0009751",0.0384909876868323,0.999501971950232,1,3,"response to salicylic acid","BP"
"GO:1900086",0.0384919443056125,0.99950194697509,1,3,"positive regulation of peptidyl-tyrosine autophosphorylation","BP"
"GO:0001817",0.0384950976766359,0.999501864643228,1,3,"regulation of cytokine production","BP"
"GO:0050966",0.0384984175770426,0.999501777955941,1,3,"detection of mechanical stimulus involved in sensory perception of pain","BP"
"GO:0070129",0.0385109774550805,0.999501449930335,1,3,"regulation of mitochondrial translation","BP"
"GO:0009051",0.0385258118659912,0.99950106235937,1,3,"pentose-phosphate shunt, oxidative branch","BP"
"GO:0035022",0.0385276789085302,0.999501013569259,1,3,"positive regulation of Rac protein signal transduction","BP"
"GO:0003416",0.0385308685285391,0.999500930211542,1,3,"endochondral bone growth","BP"
"GO:0043249",0.0385328488620607,0.999500878453823,1,3,"erythrocyte maturation","BP"
"GO:0010996",0.0385418019333113,0.999500644423524,1,3,"response to auditory stimulus","BP"
"GO:0022038",0.0385424535800931,0.999500627387514,1,3,"corpus callosum development","BP"
"GO:1901842",0.0385462224697082,0.999500528851587,1,3,"negative regulation of high voltage-gated calcium channel activity","BP"
"GO:0035278",0.038548304180007,0.999500474421964,1,3,"miRNA mediated inhibition of translation","BP"
"GO:0098656",0.038551029280994,0.999500403165308,1,3,"anion transmembrane transport","BP"
"GO:0051156",0.0385618178684041,0.999500121011716,1,3,"glucose 6-phosphate metabolic process","BP"
"GO:0048821",0.0385735038351311,0.999499815297525,1,3,"erythrocyte development","BP"
"GO:0006741",0.0385925293303271,0.999499317371932,1,3,"NADP biosynthetic process","BP"
"GO:0060070",0.0413067981506853,0.996015736822247,2,25,"canonical Wnt signaling pathway","BP"
"GO:0007169",0.0470965895574577,0.995097483218926,2,27,"transmembrane receptor protein tyrosine kinase signaling pathway","BP"
"GO:0008543",0.0475905422851902,0.995017623868917,2,27,"fibroblast growth factor receptor signaling pathway","BP"
"GO:0031904",4.15260655325611e-05,0.999999602661983,3,6,"endosome lumen","CC"
"GO:0043235",4.20523153335924e-05,0.999996730399328,6,50,"receptor complex","CC"
"GO:0099055",0.000870112785197976,0.999966829064323,3,15,"integral component of postsynaptic membrane","CC"
"GO:0031526",0.00314304690691772,0.999801152593635,3,23,"brush border membrane","CC"
"GO:0005887",0.00346263507500332,0.998983057730192,10,281,"integral component of plasma membrane","CC"
"GO:0005905",0.00874717541416239,0.999177117529384,3,33,"clathrin-coated pit","CC"
"GO:0030424",0.0110336371399481,0.997354048489733,6,144,"axon","CC"
"GO:0044295",0.011896439596008,0.999443848741804,2,13,"axonal growth cone","CC"
"GO:0030139",0.012003649101458,0.998723180037106,3,37,"endocytic vesicle","CC"
"GO:0009897",0.0129276433453433,0.99858466727791,3,38,"external side of plasma membrane","CC"
"GO:0070552",0.0129672468421007,1,1,1,"BRISC complex","CC"
"GO:0042025",0.0129702834459117,1,1,1,"host cell nucleus","CC"
"GO:0034706",0.0129715237924846,1,1,1,"sodium channel complex","CC"
"GO:0097381",0.0129730295398835,1,1,1,"photoreceptor disc membrane","CC"
"GO:0009279",0.0130037188924919,1,1,1,"cell outer membrane","CC"
"GO:0000444",0.0130391110777668,1,1,1,"MIS12/MIND type complex","CC"
"GO:0000818",0.0130391110777668,1,1,1,"nuclear MIS12/MIND complex","CC"
"GO:0045177",0.0180442466393363,0.997749602459958,3,43,"apical part of cell","CC"
"GO:0016323",0.0200687032531233,0.996245267482655,4,80,"basolateral plasma membrane","CC"
"GO:0099056",0.0223292072936313,0.998490983863777,2,18,"integral component of presynaptic membrane","CC"
"GO:0030315",0.0247461460631913,0.998225023146985,2,19,"T-tubule","CC"
"GO:0098857",0.0258090667321367,0.999832795107592,1,2,"membrane microdomain","CC"
"GO:0010369",0.0383928077565872,0.99950453181578,1,3,"chromocenter","CC"
"GO:0008091",0.038484928723816,0.99950213012118,1,3,"spectrin","CC"
"GO:0000506",0.0385291118522469,0.9995009761215,1,3,"glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex","CC"
"GO:0016328",0.0413252991729565,0.996012979147294,2,25,"lateral plasma membrane","CC"
"GO:0005903",0.0441934392287549,0.995566786831503,2,26,"brush border","CC"
"GO:0016324",0.0461609100732248,0.988758824324988,4,104,"apical plasma membrane","CC"
"GO:0030667",0.0474911787300177,0.995033726346532,2,27,"secretory granule membrane","CC"
"GO:0042562",2.0909634746356e-05,0.999999866657354,3,5,"hormone binding","MF"
"GO:0016716",7.18183519883882e-05,0.999999084969933,3,7,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF"
"GO:0035258",0.000167466253892764,1,2,2,"steroid hormone receptor binding","MF"
"GO:0140318",0.000167466253892764,1,2,2,"protein transporter activity","MF"
"GO:0008271",0.000490818098434858,0.999997908664583,2,3,"secondary active sulfate transmembrane transporter activity","MF"
"GO:0050897",0.000496280222458252,0.999997873501516,2,3,"cobalt ion binding","MF"
"GO:0031994",0.000499184239069611,0.999997854726088,2,3,"insulin-like growth factor I binding","MF"
"GO:0005507",0.000825336938059946,0.999939995129602,4,33,"copper ion binding","MF"
"GO:0030492",0.00163220542718437,0.999979021693655,2,5,"hemoglobin binding","MF"
"GO:0008144",0.00177916435144344,0.999909862175102,3,19,"drug binding","MF"
"GO:0017124",0.00225344006971458,0.999780480454816,4,43,"SH3 domain binding","MF"
"GO:0050750",0.00568883572309028,0.999829931349308,2,9,"low-density lipoprotein particle receptor binding","MF"
"GO:0042813",0.00853010832809749,0.999673092871543,2,11,"Wnt-activated receptor activity","MF"
"GO:0043565",0.00996569879129654,0.997662774619579,6,141,"sequence-specific DNA binding","MF"
"GO:0051087",0.012079271219939,0.998712154603001,3,37,"chaperone binding","MF"
"GO:0004372",0.0129672468421007,1,1,1,"glycine hydroxymethyltransferase activity","MF"
"GO:0008732",0.0129672468421007,1,1,1,"L-allo-threonine aldolase activity","MF"
"GO:0016888",0.0129702834459117,1,1,1,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters","MF"
"GO:0015377",0.0129724558951894,1,1,1,"cation:chloride symporter activity","MF"
"GO:0030171",0.0129726876044105,1,1,1,"voltage-gated proton channel activity","MF"
"GO:0032029",0.0129730295398835,1,1,1,"myosin tail binding","MF"
"GO:0031545",0.012975374609219,1,1,1,"peptidyl-proline 4-dioxygenase activity","MF"
"GO:0042608",0.0129834439942281,1,1,1,"T cell receptor binding","MF"
"GO:0017176",0.0130313448927432,1,1,1,"phosphatidylinositol N-acetylglucosaminyltransferase activity","MF"
"GO:0005368",0.013057115369899,1,1,1,"taurine transmembrane transporter activity","MF"
"GO:0005369",0.013057115369899,1,1,1,"taurine:sodium symporter activity","MF"
"GO:0030977",0.013057115369899,1,1,1,"taurine binding","MF"
"GO:0010348",0.0130663421738334,1,1,1,"lithium:proton antiporter activity","MF"
"GO:0017147",0.0157367249061587,0.999132616966948,2,15,"Wnt-protein binding","MF"
"GO:0060090",0.024701302140072,0.998229955791876,2,19,"molecular adaptor activity","MF"
"GO:0015116",0.0255233348834939,0.999836500894062,1,2,"sulfate transmembrane transporter activity","MF"
"GO:0019531",0.0255233348834939,0.999836500894062,1,2,"oxalate transmembrane transporter activity","MF"
"GO:0001716",0.0257731090629054,0.999833263773425,1,2,"L-amino-acid oxidase activity","MF"
"GO:0015368",0.0258025904400414,0.999832879567634,1,2,"calcium:cation antiporter activity","MF"
"GO:0099580",0.0258025904400414,0.999832879567634,1,2,"ion antiporter activity involved in regulation of postsynaptic membrane potential","MF"
"GO:1905060",0.0258025904400414,0.999832879567634,1,2,"calcium:cation antiporter activity involved in regulation of postsynaptic cytosolic calcium ion concentration","MF"
"GO:0004345",0.0259027176869559,0.999831571349268,1,2,"glucose-6-phosphate dehydrogenase activity","MF"
"GO:0015106",0.0382367323560489,0.99950858738536,1,3,"bicarbonate transmembrane transporter activity","MF"
"GO:0016805",0.0383041373002203,0.999506837970131,1,3,"dipeptidase activity","MF"
"GO:0008510",0.0383163960914189,0.999506519467796,1,3,"sodium:bicarbonate symporter activity","MF"
"GO:0005432",0.0384440838628263,0.999503195720747,1,3,"calcium:sodium antiporter activity","MF"
"GO:0044548",0.0384665244255541,0.999502610413825,1,3,"S100 protein binding","MF"
"GO:0016941",0.0384771686693559,0.99950233266226,1,3,"natriuretic peptide receptor activity","MF"
"GO:0031402",0.0384888819132454,0.999502026924947,1,3,"sodium ion binding","MF"
"GO:0005095",0.0384989842083332,0.999501763159631,1,3,"GTPase inhibitor activity","MF"
"GO:0070905",0.0385090431948314,0.999501500454455,1,3,"serine binding","MF"
"GO:0038062",0.0385308685285391,0.999500930211542,1,3,"protein tyrosine kinase collagen receptor activity","MF"
"GO:0015385",0.0385362421369804,0.999500789761318,1,3,"sodium:proton antiporter activity","MF"
"GO:0008528",0.0385728940319533,0.999499831252814,1,3,"G protein-coupled peptide receptor activity","MF"
"GO:0030507",0.04129259494547,0.996017853413759,2,25,"spectrin binding","MF"
"GO:0038023",0.0428344248852457,0.992464831377068,3,60,"signaling receptor activity","MF"
"GO:0000981",0.0446695759941208,0.989237112075043,4,103,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF"
"GO:0046982",0.0487356367135378,0.987919888159278,4,106,"protein heterodimerization activity","MF"
