"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0008543",0.0381545837689692,0.996397925118512,2,39,"fibroblast growth factor receptor signaling pathway","BP"
"GO:0031904",3.69278409710881e-05,0.999999564969135,3,10,"endosome lumen","CC"
"GO:0043235",0.000198800607551469,0.999978453643615,6,144,"receptor complex","CC"
"GO:0031526",0.00730606335171209,0.999334819953208,3,71,"brush border membrane","CC"
"GO:0099055",0.00730975580630524,0.999332311698425,3,80,"integral component of postsynaptic membrane","CC"
"GO:0005905",0.00838613353311988,0.999200122541891,3,63,"clathrin-coated pit","CC"
"GO:0030139",0.00866738869239538,0.999162518651259,3,65,"endocytic vesicle","CC"
"GO:0000444",0.00988784201496515,1,1,1,"MIS12/MIND type complex","CC"
"GO:0000818",0.00988784201496515,1,1,1,"nuclear MIS12/MIND complex","CC"
"GO:0070552",0.0101709159554869,0.999974237409895,1,2,"BRISC complex","CC"
"GO:0042025",0.0122026458916444,0.999936456765259,1,7,"host cell nucleus","CC"
"GO:0030424",0.0140354543568674,0.99641565139656,6,316,"axon","CC"
"GO:0009279",0.0141690686197779,0.999919955598371,1,5,"cell outer membrane","CC"
"GO:0000506",0.0149831914543469,0.999910463280048,1,5,"glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex","CC"
"GO:0044295",0.0152600685372326,0.999131345058284,2,27,"axonal growth cone","CC"
"GO:0030315",0.0244623715374941,0.998164705165966,2,51,"T-tubule","CC"
"GO:0009897",0.0247398772778036,0.996424789036046,3,120,"external side of plasma membrane","CC"
"GO:0070776",0.0253487353221486,0.999758617070999,1,4,"MOZ/MORF histone acetyltransferase complex","CC"
"GO:0045177",0.0255466017795838,0.996283488164559,3,88,"apical part of cell","CC"
"GO:0098857",0.0264838470084537,0.999736386753028,1,4,"membrane microdomain","CC"
"GO:0031105",0.0286520975836785,0.999670740410446,1,5,"septin complex","CC"
"GO:0034451",0.0300524467205829,0.997475578000456,2,57,"centriolar satellite","CC"
"GO:0016442",0.0339071897914866,0.99953788405431,1,5,"RISC complex","CC"
"GO:0000159",0.0339386680080613,0.999504277972176,1,7,"protein phosphatase type 2A complex","CC"
"GO:0005903",0.0348274519946529,0.996840756596013,2,52,"brush border","CC"
"GO:0010369",0.0350813046833047,0.999505086003741,1,5,"chromocenter","CC"
"GO:0016328",0.0356039893498199,0.996753504642555,2,42,"lateral plasma membrane","CC"
"GO:0016323",0.0372991851876606,0.991412246647103,4,234,"basolateral plasma membrane","CC"
"GO:0097228",0.0376171016983487,0.999359972197607,1,10,"sperm principal piece","CC"
"GO:0030667",0.0388621038766787,0.996261494918267,2,51,"secretory granule membrane","CC"
"GO:0016528",0.0399710458150306,0.999310755815452,1,7,"sarcoplasm","CC"
"GO:0034706",0.0404035668280254,0.999269871469993,1,9,"sodium channel complex","CC"
"GO:0008091",0.041292007861674,0.999426058791039,1,3,"spectrin","CC"
"GO:0097708",0.0467138060717873,0.99902162310623,1,9,"intracellular vesicle","CC"
"GO:0005887",0.0474535303605227,0.978896899369959,10,1090,"integral component of plasma membrane","CC"
"GO:0045121",0.0479303273275077,0.991009582881302,3,182,"membrane raft","CC"
"GO:0016716",4.1370543904335e-05,0.999999420139498,3,20,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF"
"GO:0035258",0.000131547419583938,0.999999711615001,2,3,"steroid hormone receptor binding","MF"
"GO:0042562",0.000278945841870175,0.999992340108156,3,25,"hormone binding","MF"
"GO:0140318",0.000300577968418026,0.99999836061132,2,5,"protein transporter activity","MF"
"GO:0050897",0.00035488477393553,0.999997895277352,2,5,"cobalt ion binding","MF"
"GO:0005507",0.000498877868837862,0.999966689724616,4,88,"copper ion binding","MF"
"GO:0008271",0.000732141485021461,0.999992142434957,2,10,"secondary active sulfate transmembrane transporter activity","MF"
"GO:0017124",0.000807174480934331,0.999939212846168,4,68,"SH3 domain binding","MF"
"GO:0031994",0.000859149108564094,0.999990845474809,2,7,"insulin-like growth factor I binding","MF"
"GO:0030492",0.00177056231649145,0.999971704545044,2,8,"hemoglobin binding","MF"
"GO:0043565",0.0023542177083002,0.999585134147855,6,304,"sequence-specific DNA binding","MF"
"GO:0050750",0.00268025801441547,0.999940890659455,2,15,"low-density lipoprotein particle receptor binding","MF"
"GO:0051087",0.00376288249195701,0.999730641440664,3,65,"chaperone binding","MF"
"GO:0008144",0.00513543101562844,0.999588343872985,3,70,"drug binding","MF"
"GO:0042813",0.00857869021893296,0.999641131027913,2,24,"Wnt-activated receptor activity","MF"
"GO:0060090",0.0140272723734301,0.999221705613447,2,40,"molecular adaptor activity","MF"
"GO:0017147",0.0140682526834974,0.999225704114717,2,32,"Wnt-protein binding","MF"
"GO:0000981",0.0170996212490476,0.996896548118488,4,217,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF"
"GO:0046982",0.0183210802129996,0.99660910503745,4,198,"protein heterodimerization activity","MF"
"GO:0030507",0.0459663269768693,0.995134385774287,2,60,"spectrin binding","MF"
"GO:0001228",0.0473199556110944,0.991185363054485,3,152,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF"
