"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0051959",0.0234556228910988,0.999747319476827,1,52,"dynein light intermediate chain binding","MF"
"GO:0045505",0.0272871133471874,0.999656559224092,1,61,"dynein intermediate chain binding","MF"
"GO:0042803",0.0275346037694599,0.997951743512288,2,561,"protein homodimerization activity","MF"
"GO:0030507",0.0275537924608906,0.99964987525658,1,60,"spectrin binding","MF"
"GO:0008092",0.0289424356928561,0.999613496459231,1,60,"cytoskeletal protein binding","MF"
"GO:0030674",0.0332502820119286,0.999487443272263,1,74,"protein-macromolecule adaptor activity","MF"
"GO:0003724",0.0335133682107224,0.999479547245787,1,71,"RNA helicase activity","MF"
"GO:0044325",0.0374979113784268,0.999345864232907,1,86,"ion channel binding","MF"
"GO:0005200",0.04017050648374,0.999247810115388,1,94,"structural constituent of cytoskeleton","MF"
"GO:0005623",0.0390562643270673,0.996488129341894,2,696,NA,NA
