"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0099041",0.0184036950334798,0.999873389088896,1,4,"vesicle tethering to Golgi","BP"
"GO:0043278",0.0184301425908786,0.999858988598773,1,6,"response to morphine","BP"
"GO:0030435",0.0188222929885084,0.999852900997133,1,6,"sporulation resulting in formation of a cellular spore","BP"
"GO:2000251",0.0191392205858923,0.999853939293548,1,5,"positive regulation of actin cytoskeleton reorganization","BP"
"GO:1902669",0.0197129379201651,0.999845014969667,1,5,"positive regulation of axon guidance","BP"
"GO:0031629",0.0213530489754974,0.999810494126768,1,6,"synaptic vesicle fusion to presynaptic active zone membrane","BP"
"GO:0031334",0.0218819019180913,0.999800948851098,1,6,"positive regulation of protein-containing complex assembly","BP"
"GO:0007160",0.0219537931373145,0.998444565452244,2,57,"cell-matrix adhesion","BP"
"GO:0030512",0.0225894585881642,0.998369926625481,2,65,"negative regulation of transforming growth factor beta receptor signaling pathway","BP"
"GO:0001738",0.0228679663297465,0.99978251933058,1,6,"morphogenesis of a polarized epithelium","BP"
"GO:2000405",0.0231141231442286,0.999766756234319,1,8,"negative regulation of T cell migration","BP"
"GO:0035622",0.02360038636246,0.999768297401885,1,6,"intrahepatic bile duct development","BP"
"GO:0072104",0.02360038636246,0.999768297401885,1,6,"glomerular capillary formation","BP"
"GO:2001204",0.02360038636246,0.999768297401885,1,6,"regulation of osteoclast development","BP"
"GO:0016081",0.0242705506127747,0.999754885899712,1,6,"synaptic vesicle docking","BP"
"GO:0060736",0.0246947028733314,0.999746200758313,1,6,"prostate gland growth","BP"
"GO:0006772",0.025086345016316,0.999730616117187,1,7,"thiamine metabolic process","BP"
"GO:0090175",0.0254550674658469,0.999730248826953,1,6,"regulation of establishment of planar polarity","BP"
"GO:2001222",0.0263419197521306,0.999696687243155,1,8,"regulation of neuron migration","BP"
"GO:0014012",0.0263692423488935,0.999691268513535,1,9,"peripheral nervous system axon regeneration","BP"
"GO:0010035",0.0274159278851428,0.999677967604867,1,7,"response to inorganic substance","BP"
"GO:1990705",0.0275373758766724,0.999675092695274,1,7,"cholangiocyte proliferation","BP"
"GO:0035159",0.027738607992796,0.999679386799249,1,6,"regulation of tube length, open tracheal system","BP"
"GO:0006508",0.0282550740547816,0.995700308541079,3,173,"proteolysis","BP"
"GO:0050860",0.0290566059756587,0.999624749867632,1,9,"negative regulation of T cell receptor signaling pathway","BP"
"GO:0061073",0.0297922873294689,0.999611507355317,1,8,"ciliary body morphogenesis","BP"
"GO:0006955",0.030877777689642,0.997355137696263,2,82,"immune response","BP"
"GO:0060674",0.0310515891424485,0.999571125733869,1,9,"placenta blood vessel development","BP"
"GO:0072014",0.0315376659325855,0.999564359981647,1,8,"proximal tubule development","BP"
"GO:0031929",0.0322596776576731,0.999544057303671,1,8,"TOR signaling","BP"
"GO:0033572",0.0323538618280364,0.999541374362127,1,8,"transferrin transport","BP"
"GO:0072576",0.0326121059653657,0.999533977101119,1,8,"liver morphogenesis","BP"
"GO:0006887",0.0329898094177552,0.997076008775006,2,76,"exocytosis","BP"
"GO:0060384",0.0334091136112539,0.999503082526386,1,9,"innervation","BP"
"GO:0097193",0.0335261512959116,0.999507313151908,1,8,"intrinsic apoptotic signaling pathway","BP"
"GO:2000249",0.0335979858257203,0.999497411805585,1,9,"regulation of actin cytoskeleton reorganization","BP"
"GO:0001933",0.0336675696867039,0.996985434632191,2,73,"negative regulation of protein phosphorylation","BP"
"GO:0000302",0.0341502478159611,0.999464587479894,1,12,"response to reactive oxygen species","BP"
"GO:0043043",0.0345837194017857,0.999467286956811,1,9,"peptide biosynthetic process","BP"
"GO:0048489",0.0351731984229162,0.999431813851551,1,12,"synaptic vesicle transport","BP"
"GO:0048681",0.0353300377166457,0.999443887725812,1,9,"negative regulation of axon regeneration","BP"
"GO:0072574",0.0355018274790569,0.999438429444549,1,9,"hepatocyte proliferation","BP"
"GO:0043312",0.0359169550073166,0.996665668655636,2,78,"neutrophil degranulation","BP"
"GO:0045967",0.0364882774251012,0.999406563699869,1,9,"negative regulation of growth rate","BP"
"GO:0060355",0.0375727494552168,0.999346578186512,1,13,"positive regulation of cell adhesion molecule production","BP"
"GO:0034138",0.0380690735140777,0.99932907714577,1,13,"toll-like receptor 3 signaling pathway","BP"
"GO:0070555",0.0385639494875663,0.999336597873011,1,9,"response to interleukin-1","BP"
"GO:0045672",0.0388160214181978,0.999307082583397,1,12,"positive regulation of osteoclast differentiation","BP"
"GO:0043011",0.0389079495607894,0.999316279364954,1,10,"myeloid dendritic cell differentiation","BP"
"GO:0006885",0.0394401969296119,0.999305873841016,1,9,"regulation of pH","BP"
"GO:0016082",0.039678656464363,0.999288715371376,1,10,"synaptic vesicle priming","BP"
"GO:0060413",0.0401020255559045,0.999260051324654,1,12,"atrial septum morphogenesis","BP"
"GO:0044245",0.0408741095286178,0.999244865987182,1,10,"polysaccharide digestion","BP"
"GO:0002437",0.040875164631439,0.999237295907679,1,11,"inflammatory response to antigenic stimulus","BP"
"GO:0021983",0.0414458394302336,0.999215681102413,1,11,"pituitary gland development","BP"
"GO:0007367",0.0422544284089704,0.999184529671522,1,11,"segment polarity determination","BP"
"GO:0002011",0.0432952707331958,0.999143522794984,1,11,"morphogenesis of an epithelial sheet","BP"
"GO:0035735",0.043419130152153,0.999138574930949,1,11,"intraciliary transport involved in cilium assembly","BP"
"GO:0035584",0.043954360515087,0.999117027276305,1,11,"calcium-mediated signaling using intracellular calcium source","BP"
"GO:0051894",0.0450091032458736,0.999066163167605,1,12,"positive regulation of focal adhesion assembly","BP"
"GO:0016318",0.0450626607729797,0.99906392056747,1,12,"ommatidial rotation","BP"
"GO:0022617",0.0473603785335772,0.998958002558704,1,13,"extracellular matrix disassembly","BP"
"GO:0032331",0.0479743533064985,0.998946524871043,1,11,"negative regulation of chondrocyte differentiation","BP"
"GO:1900016",0.0483218606219087,0.998903003870634,1,15,"negative regulation of cytokine production involved in inflammatory response","BP"
"GO:0001709",0.048826077001621,0.998899476890136,1,12,"cell fate determination","BP"
"GO:0030183",0.0489292987086997,0.998894775720033,1,12,"B cell differentiation","BP"
"GO:0048738",0.0496925741326315,0.998851847746931,1,13,"cardiac muscle tissue development","BP"
"GO:0043116",0.0499651286266818,0.998826407756858,1,15,"negative regulation of vascular permeability","BP"
"GO:0005576",6.8721559587803e-14,1,25,1105,"extracellular region","CC"
"GO:0005615",6.1259122294581e-11,1,19,796,"extracellular space","CC"
"GO:0031012",1.76088449998687e-08,0.999999998803547,10,244,"extracellular matrix","CC"
"GO:0062023",3.86969881996828e-08,0.999999997126543,10,260,"collagen-containing extracellular matrix","CC"
"GO:0005581",3.5029832695492e-06,0.999999817912489,6,142,"collagen trimer","CC"
"GO:0034774",0.00404322090350908,0.999885567950974,2,24,"secretory granule lumen","CC"
"GO:0009501",0.00422642658901721,1,1,1,"amyloplast","CC"
"GO:0031092",0.00500597286856192,0.999841471617294,2,25,"platelet alpha granule membrane","CC"
"GO:0002079",0.00544204630328303,1,1,1,"inner acrosomal membrane","CC"
"GO:0030133",0.00825092016586171,0.999655242498248,2,36,"transport vesicle","CC"
"GO:0009986",0.00965987435246075,0.997729871793303,6,484,"cell surface","CC"
"GO:0005802",0.0129597287211059,0.99853277267178,3,131,"trans-Golgi network","CC"
"GO:0000220",0.0132533282637412,0.999941740300159,1,3,"vacuolar proton-transporting V-type ATPase, V0 domain","CC"
"GO:0016471",0.0136121566853308,0.999930876076151,1,4,"vacuolar proton-transporting V-type ATPase complex","CC"
"GO:0002081",0.0176818202673237,0.999883162768388,1,4,"outer acrosomal membrane","CC"
"GO:0005764",0.0178221866654342,0.996732694079537,4,274,"lysosome","CC"
"GO:0070062",0.0179646159841027,0.995166513326932,6,545,"extracellular exosome","CC"
"GO:0030667",0.0180173591692667,0.998853665370946,2,51,"secretory granule membrane","CC"
"GO:0005595",0.0194352135788896,0.999843126580537,1,6,"collagen type XII trimer","CC"
"GO:0034466",0.0200235878177879,0.999840071390057,1,5,"chromaffin granule lumen","CC"
"GO:0005604",0.0201855441201557,0.997301026048587,3,146,"basement membrane","CC"
"GO:0022626",0.0304346344385772,0.999578822967764,1,11,"cytosolic ribosome","CC"
"GO:0097708",0.0339296595039795,0.999487374725396,1,9,"intracellular vesicle","CC"
"GO:0001772",0.0366113996718943,0.999395139632224,1,10,"immunological synapse","CC"
"GO:0030426",0.0427756557165407,0.995630434106246,2,82,"growth cone","CC"
"GO:0042584",0.0448002407130676,0.999082421282379,1,11,"chromaffin granule membrane","CC"
"GO:1904724",0.0499428884422632,0.99883334879775,1,14,"tertiary granule lumen","CC"
"GO:0004252",0.000796689914233601,0.99993968738676,4,108,"serine-type endopeptidase activity","MF"
"GO:0050839",0.000925689444000562,0.999926962440245,4,113,"cell adhesion molecule binding","MF"
"GO:0030246",0.00144372426947414,0.99981818170067,5,233,"carbohydrate binding","MF"
"GO:0005518",0.00165181950293566,0.999912061942487,3,61,"collagen binding","MF"
"GO:0004500",0.00261878776546144,0.999941711277002,2,19,"dopamine beta-monooxygenase activity","MF"
"GO:0016715",0.00261878776546144,0.999941711277002,2,19,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen","MF"
"GO:0046547",0.00347823232941672,1,1,1,"trans-aconitate 3-methyltransferase activity","MF"
"GO:1990829",0.00454373760734079,1,1,1,"C-rich single-stranded DNA binding","MF"
"GO:0050840",0.00492361128858667,0.99984403250356,2,29,"extracellular matrix binding","MF"
"GO:0005201",0.00500399888783035,0.999601515098924,3,91,"extracellular matrix structural constituent","MF"
"GO:0042392",0.00855211724882356,0.999981835989489,1,2,"sphingosine-1-phosphate phosphatase activity","MF"
"GO:0050431",0.0112641159482077,0.999444857395119,2,39,"transforming growth factor beta binding","MF"
"GO:0042285",0.0117667959888008,0.999948388043918,1,4,"xylosyltransferase activity","MF"
"GO:0005178",0.018905108441171,0.998764257232309,2,54,"integrin binding","MF"
"GO:0005161",0.0215980169614162,0.999813812419377,1,5,"platelet-derived growth factor receptor binding","MF"
"GO:0004888",0.0230394386789779,0.996751891321215,3,195,"transmembrane signaling receptor activity","MF"
"GO:0046961",0.0242287148659675,0.999755734276301,1,6,"proton-transporting ATPase activity, rotational mechanism","MF"
"GO:0051087",0.0242914977908765,0.998178102114136,2,65,"chaperone binding","MF"
"GO:0004175",0.0256631947967387,0.998017396926956,2,66,"endopeptidase activity","MF"
"GO:0043559",0.0257714643380805,0.999723466322168,1,6,"insulin binding","MF"
"GO:0042030",0.0286516033791134,0.99964811375995,1,7,"ATPase inhibitor activity","MF"
"GO:0004197",0.0310471997517629,0.997337178003032,2,75,"cysteine-type endopeptidase activity","MF"
"GO:0004867",0.0341250696318978,0.996923013334696,2,72,"serine-type endopeptidase inhibitor activity","MF"
"GO:0008843",0.0343780824706175,0.999473644723705,1,9,"endochitinase activity","MF"
"GO:0005507",0.0370648601557145,0.996492810932047,2,88,"copper ion binding","MF"
"GO:0070064",0.0461435175471854,0.999026075285568,1,11,"proline-rich region binding","MF"
"GO:0070097",0.0475548052527247,0.998956539787023,1,12,"delta-catenin binding","MF"
"GO:0072602",0.0364882774251012,0.999406563699869,1,9,NA,NA
