"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"17","GO:0005507",147,0.0492351366119839,0.980314724177743,8,88,"copper ion binding","MF","turquoise","Day7","ion binding","PGEN_.00g003030;PGEN_.00g003940;PGEN_.00g005530;PGEN_.00g013150;PGEN_.00g017170;PGEN_.00g023080;PGEN_.00g023280;PGEN_.00g024130;PGEN_.00g025590;PGEN_.00g026920;PGEN_.00g033550;PGEN_.00g038510;PGEN_.00g041740;PGEN_.00g042020;PGEN_.00g046410;PGEN_.00g048930;PGEN_.00g049840;PGEN_.00g050040;PGEN_.00g050780;PGEN_.00g053440;PGEN_.00g056190;PGEN_.00g071610;PGEN_.00g081770;PGEN_.00g083780;PGEN_.00g096340;PGEN_.00g100450;PGEN_.00g108800;PGEN_.00g110140;PGEN_.00g111540;PGEN_.00g117940;PGEN_.00g118300;PGEN_.00g131210;PGEN_.00g131350;PGEN_.00g132570;PGEN_.00g133550;PGEN_.00g133560;PGEN_.00g135600;PGEN_.00g136520;PGEN_.00g136910;PGEN_.00g136960;PGEN_.00g137330;PGEN_.00g140190;PGEN_.00g149480;PGEN_.00g150480;PGEN_.00g156260;PGEN_.00g157400;PGEN_.00g158040;PGEN_.00g160870;PGEN_.00g162260;PGEN_.00g163440;PGEN_.00g164540;PGEN_.00g164550;PGEN_.00g164650;PGEN_.00g164660;PGEN_.00g174890;PGEN_.00g177440;PGEN_.00g178990;PGEN_.00g192910;PGEN_.00g193490;PGEN_.00g197630;PGEN_.00g198530;PGEN_.00g211330;PGEN_.00g214550;PGEN_.00g219720;PGEN_.00g221300;PGEN_.00g234710;PGEN_.00g251070;PGEN_.00g251840;PGEN_.00g256170;PGEN_.00g257740;PGEN_.00g261770;PGEN_.00g263590;PGEN_.00g267990;PGEN_.00g268270;PGEN_.00g272730;PGEN_.00g273730;PGEN_.00g276360;PGEN_.00g281550;PGEN_.00g300660;PGEN_.00g305230;PGEN_.00g308130;PGEN_.00g311860;PGEN_.00g312080;PGEN_.00g312990;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g318440;PGEN_.00g323100;PGEN_.00g331660;PGEN_.00g343270"
"18","GO:0005540",109,0.0189349878991914,0.995747771070666,5,38,"hyaluronic acid binding","MF","turquoise","Day7","ion binding","PGEN_.00g003030;PGEN_.00g003940;PGEN_.00g005530;PGEN_.00g013150;PGEN_.00g017170;PGEN_.00g023080;PGEN_.00g023280;PGEN_.00g024130;PGEN_.00g025590;PGEN_.00g026920;PGEN_.00g033550;PGEN_.00g038510;PGEN_.00g041740;PGEN_.00g042020;PGEN_.00g046410;PGEN_.00g048930;PGEN_.00g049840;PGEN_.00g050040;PGEN_.00g050780;PGEN_.00g053440;PGEN_.00g056190;PGEN_.00g071610;PGEN_.00g081770;PGEN_.00g083780;PGEN_.00g096340;PGEN_.00g100450;PGEN_.00g108800;PGEN_.00g110140;PGEN_.00g111540;PGEN_.00g117940;PGEN_.00g118300;PGEN_.00g131210;PGEN_.00g131350;PGEN_.00g132570;PGEN_.00g133550;PGEN_.00g133560;PGEN_.00g135600;PGEN_.00g136520;PGEN_.00g136910;PGEN_.00g136960;PGEN_.00g137330;PGEN_.00g140190;PGEN_.00g149480;PGEN_.00g150480;PGEN_.00g156260;PGEN_.00g157400;PGEN_.00g158040;PGEN_.00g160870;PGEN_.00g162260;PGEN_.00g163440;PGEN_.00g164540;PGEN_.00g164550;PGEN_.00g164650;PGEN_.00g164660;PGEN_.00g174890;PGEN_.00g177440;PGEN_.00g178990;PGEN_.00g192910;PGEN_.00g193490;PGEN_.00g197630;PGEN_.00g198530;PGEN_.00g211330;PGEN_.00g214550;PGEN_.00g219720;PGEN_.00g221300;PGEN_.00g234710;PGEN_.00g251070;PGEN_.00g251840;PGEN_.00g256170;PGEN_.00g257740;PGEN_.00g261770;PGEN_.00g263590;PGEN_.00g267990;PGEN_.00g268270;PGEN_.00g272730;PGEN_.00g273730;PGEN_.00g276360;PGEN_.00g281550;PGEN_.00g300660;PGEN_.00g305230;PGEN_.00g308130;PGEN_.00g311860;PGEN_.00g312080;PGEN_.00g312990;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g318440;PGEN_.00g323100;PGEN_.00g331660;PGEN_.00g343270"
"19","GO:0008047",85,0.00417360956911594,0.999242856455366,6,28,"enzyme activator activity","MF","turquoise","Day7","enzyme regulator activity","PGEN_.00g133550;PGEN_.00g215720;PGEN_.00g246740;PGEN_.00g250810;PGEN_.00g258390;PGEN_.00g327850"
"20","GO:0008270",73,0.00013986344225609,0.999922836001183,58,731,"zinc ion binding","MF","turquoise","Day7","ion binding","PGEN_.00g003030;PGEN_.00g003940;PGEN_.00g005530;PGEN_.00g013150;PGEN_.00g017170;PGEN_.00g023080;PGEN_.00g023280;PGEN_.00g024130;PGEN_.00g025590;PGEN_.00g026920;PGEN_.00g033550;PGEN_.00g038510;PGEN_.00g041740;PGEN_.00g042020;PGEN_.00g046410;PGEN_.00g048930;PGEN_.00g049840;PGEN_.00g050040;PGEN_.00g050780;PGEN_.00g053440;PGEN_.00g056190;PGEN_.00g071610;PGEN_.00g081770;PGEN_.00g083780;PGEN_.00g096340;PGEN_.00g100450;PGEN_.00g108800;PGEN_.00g110140;PGEN_.00g111540;PGEN_.00g117940;PGEN_.00g118300;PGEN_.00g131210;PGEN_.00g131350;PGEN_.00g132570;PGEN_.00g133550;PGEN_.00g133560;PGEN_.00g135600;PGEN_.00g136520;PGEN_.00g136910;PGEN_.00g136960;PGEN_.00g137330;PGEN_.00g140190;PGEN_.00g149480;PGEN_.00g150480;PGEN_.00g156260;PGEN_.00g157400;PGEN_.00g158040;PGEN_.00g160870;PGEN_.00g162260;PGEN_.00g163440;PGEN_.00g164540;PGEN_.00g164550;PGEN_.00g164650;PGEN_.00g164660;PGEN_.00g174890;PGEN_.00g177440;PGEN_.00g178990;PGEN_.00g192910;PGEN_.00g193490;PGEN_.00g197630;PGEN_.00g198530;PGEN_.00g211330;PGEN_.00g214550;PGEN_.00g219720;PGEN_.00g221300;PGEN_.00g234710;PGEN_.00g251070;PGEN_.00g251840;PGEN_.00g256170;PGEN_.00g257740;PGEN_.00g261770;PGEN_.00g263590;PGEN_.00g267990;PGEN_.00g268270;PGEN_.00g272730;PGEN_.00g273730;PGEN_.00g276360;PGEN_.00g281550;PGEN_.00g300660;PGEN_.00g305230;PGEN_.00g308130;PGEN_.00g311860;PGEN_.00g312080;PGEN_.00g312990;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g318440;PGEN_.00g323100;PGEN_.00g331660;PGEN_.00g343270"
"21","GO:0008553",95,0.0105014901889325,0.999642519787366,2,5,"proton-exporting ATPase activity, phosphorylative mechanism","MF","turquoise","Day7","transmembrane transporter activity","PGEN_.00g046580;PGEN_.00g080200;PGEN_.00g111730;PGEN_.00g114430;PGEN_.00g177510;PGEN_.00g181640;PGEN_.00g289780;PGEN_.00g317830"
"22","GO:0010436",104,0.0162736711613676,0.999301352800172,2,5,"carotenoid dioxygenase activity","MF","turquoise","Day7","oxidoreductase activity","PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g135600;PGEN_.00g162660;PGEN_.00g169450;PGEN_.00g189040;PGEN_.00g244560;PGEN_.00g251850;PGEN_.00g282850;PGEN_.00g286040;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500;PGEN_.00g333110"
"23","GO:0015078",116,0.0204650579806662,0.997553284001956,3,14,"proton transmembrane transporter activity","MF","turquoise","Day7","transmembrane transporter activity","PGEN_.00g046580;PGEN_.00g080200;PGEN_.00g111730;PGEN_.00g114430;PGEN_.00g177510;PGEN_.00g181640;PGEN_.00g289780;PGEN_.00g317830"
"24","GO:0015379",89,0.00490761249183799,1,2,2,"potassium:chloride symporter activity","MF","turquoise","Day7","transmembrane transporter activity","PGEN_.00g046580;PGEN_.00g080200;PGEN_.00g111730;PGEN_.00g114430;PGEN_.00g177510;PGEN_.00g181640;PGEN_.00g289780;PGEN_.00g317830"
"25","GO:0015485",100,0.0158075700572981,0.99606964830655,6,36,"cholesterol binding","MF","turquoise","Day7","lipid binding","PGEN_.00g017170;PGEN_.00g019450;PGEN_.00g024130;PGEN_.00g080180;PGEN_.00g111540;PGEN_.00g131350;PGEN_.00g135600;PGEN_.00g140190;PGEN_.00g150480;PGEN_.00g150640;PGEN_.00g156310;PGEN_.00g158040;PGEN_.00g162260;PGEN_.00g177440;PGEN_.00g198530;PGEN_.00g205460;PGEN_.00g256170;PGEN_.00g261770;PGEN_.00g264740;PGEN_.00g272730;PGEN_.00g279590;PGEN_.00g301690;PGEN_.00g305230;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g343270"
"26","GO:0016614",122,0.0258697973353366,0.996330606087293,3,29,"oxidoreductase activity, acting on CH-OH group of donors","MF","turquoise","Day7","oxidoreductase activity","PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g135600;PGEN_.00g162660;PGEN_.00g169450;PGEN_.00g189040;PGEN_.00g244560;PGEN_.00g251850;PGEN_.00g282850;PGEN_.00g286040;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500;PGEN_.00g333110"
"27","GO:0016627",126,0.0298856974453852,0.998218704116718,2,5,"oxidoreductase activity, acting on the CH-CH group of donors","MF","turquoise","Day7","oxidoreductase activity","PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g135600;PGEN_.00g162660;PGEN_.00g169450;PGEN_.00g189040;PGEN_.00g244560;PGEN_.00g251850;PGEN_.00g282850;PGEN_.00g286040;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500;PGEN_.00g333110"
"28","GO:0016655",111,0.0192440818622684,0.997580156561982,3,26,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","MF","turquoise","Day7","oxidoreductase activity","PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g135600;PGEN_.00g162660;PGEN_.00g169450;PGEN_.00g189040;PGEN_.00g244560;PGEN_.00g251850;PGEN_.00g282850;PGEN_.00g286040;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500;PGEN_.00g333110"
"29","GO:0016830",87,0.0045417060543165,1,2,2,"carbon-carbon lyase activity","MF","turquoise","Day7","lyase activity","PGEN_.00g267990;PGEN_.00g268270"
"30","GO:0030976",132,0.0362520171403588,0.997597212608798,2,5,"thiamine pyrophosphate binding","MF","turquoise","Day7","ion binding","PGEN_.00g003030;PGEN_.00g003940;PGEN_.00g005530;PGEN_.00g013150;PGEN_.00g017170;PGEN_.00g023080;PGEN_.00g023280;PGEN_.00g024130;PGEN_.00g025590;PGEN_.00g026920;PGEN_.00g033550;PGEN_.00g038510;PGEN_.00g041740;PGEN_.00g042020;PGEN_.00g046410;PGEN_.00g048930;PGEN_.00g049840;PGEN_.00g050040;PGEN_.00g050780;PGEN_.00g053440;PGEN_.00g056190;PGEN_.00g071610;PGEN_.00g081770;PGEN_.00g083780;PGEN_.00g096340;PGEN_.00g100450;PGEN_.00g108800;PGEN_.00g110140;PGEN_.00g111540;PGEN_.00g117940;PGEN_.00g118300;PGEN_.00g131210;PGEN_.00g131350;PGEN_.00g132570;PGEN_.00g133550;PGEN_.00g133560;PGEN_.00g135600;PGEN_.00g136520;PGEN_.00g136910;PGEN_.00g136960;PGEN_.00g137330;PGEN_.00g140190;PGEN_.00g149480;PGEN_.00g150480;PGEN_.00g156260;PGEN_.00g157400;PGEN_.00g158040;PGEN_.00g160870;PGEN_.00g162260;PGEN_.00g163440;PGEN_.00g164540;PGEN_.00g164550;PGEN_.00g164650;PGEN_.00g164660;PGEN_.00g174890;PGEN_.00g177440;PGEN_.00g178990;PGEN_.00g192910;PGEN_.00g193490;PGEN_.00g197630;PGEN_.00g198530;PGEN_.00g211330;PGEN_.00g214550;PGEN_.00g219720;PGEN_.00g221300;PGEN_.00g234710;PGEN_.00g251070;PGEN_.00g251840;PGEN_.00g256170;PGEN_.00g257740;PGEN_.00g261770;PGEN_.00g263590;PGEN_.00g267990;PGEN_.00g268270;PGEN_.00g272730;PGEN_.00g273730;PGEN_.00g276360;PGEN_.00g281550;PGEN_.00g300660;PGEN_.00g305230;PGEN_.00g308130;PGEN_.00g311860;PGEN_.00g312080;PGEN_.00g312990;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g318440;PGEN_.00g323100;PGEN_.00g331660;PGEN_.00g343270"
"31","GO:0031957",130,0.0329398146182192,0.997929055310753,2,5,"very long-chain fatty acid-CoA ligase activity","MF","turquoise","Day7","ligase activity","PGEN_.00g177020;PGEN_.00g295010"
"32","GO:0032266",74,0.000482845741911844,0.999935250395589,7,22,"phosphatidylinositol-3-phosphate binding","MF","turquoise","Day7","ion binding","PGEN_.00g003030;PGEN_.00g003940;PGEN_.00g005530;PGEN_.00g013150;PGEN_.00g017170;PGEN_.00g023080;PGEN_.00g023280;PGEN_.00g024130;PGEN_.00g025590;PGEN_.00g026920;PGEN_.00g033550;PGEN_.00g038510;PGEN_.00g041740;PGEN_.00g042020;PGEN_.00g046410;PGEN_.00g048930;PGEN_.00g049840;PGEN_.00g050040;PGEN_.00g050780;PGEN_.00g053440;PGEN_.00g056190;PGEN_.00g071610;PGEN_.00g081770;PGEN_.00g083780;PGEN_.00g096340;PGEN_.00g100450;PGEN_.00g108800;PGEN_.00g110140;PGEN_.00g111540;PGEN_.00g117940;PGEN_.00g118300;PGEN_.00g131210;PGEN_.00g131350;PGEN_.00g132570;PGEN_.00g133550;PGEN_.00g133560;PGEN_.00g135600;PGEN_.00g136520;PGEN_.00g136910;PGEN_.00g136960;PGEN_.00g137330;PGEN_.00g140190;PGEN_.00g149480;PGEN_.00g150480;PGEN_.00g156260;PGEN_.00g157400;PGEN_.00g158040;PGEN_.00g160870;PGEN_.00g162260;PGEN_.00g163440;PGEN_.00g164540;PGEN_.00g164550;PGEN_.00g164650;PGEN_.00g164660;PGEN_.00g174890;PGEN_.00g177440;PGEN_.00g178990;PGEN_.00g192910;PGEN_.00g193490;PGEN_.00g197630;PGEN_.00g198530;PGEN_.00g211330;PGEN_.00g214550;PGEN_.00g219720;PGEN_.00g221300;PGEN_.00g234710;PGEN_.00g251070;PGEN_.00g251840;PGEN_.00g256170;PGEN_.00g257740;PGEN_.00g261770;PGEN_.00g263590;PGEN_.00g267990;PGEN_.00g268270;PGEN_.00g272730;PGEN_.00g273730;PGEN_.00g276360;PGEN_.00g281550;PGEN_.00g300660;PGEN_.00g305230;PGEN_.00g308130;PGEN_.00g311860;PGEN_.00g312080;PGEN_.00g312990;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g318440;PGEN_.00g323100;PGEN_.00g331660;PGEN_.00g343270"
"33","GO:0032266",74,0.000482845741911844,0.999935250395589,7,22,"phosphatidylinositol-3-phosphate binding","MF","turquoise","Day7","lipid binding","PGEN_.00g017170;PGEN_.00g019450;PGEN_.00g024130;PGEN_.00g080180;PGEN_.00g111540;PGEN_.00g131350;PGEN_.00g135600;PGEN_.00g140190;PGEN_.00g150480;PGEN_.00g150640;PGEN_.00g156310;PGEN_.00g158040;PGEN_.00g162260;PGEN_.00g177440;PGEN_.00g198530;PGEN_.00g205460;PGEN_.00g256170;PGEN_.00g261770;PGEN_.00g264740;PGEN_.00g272730;PGEN_.00g279590;PGEN_.00g301690;PGEN_.00g305230;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g343270"
"34","GO:0032934",88,0.00483901115340029,0.999484061093323,4,14,"sterol binding","MF","turquoise","Day7","lipid binding","PGEN_.00g017170;PGEN_.00g019450;PGEN_.00g024130;PGEN_.00g080180;PGEN_.00g111540;PGEN_.00g131350;PGEN_.00g135600;PGEN_.00g140190;PGEN_.00g150480;PGEN_.00g150640;PGEN_.00g156310;PGEN_.00g158040;PGEN_.00g162260;PGEN_.00g177440;PGEN_.00g198530;PGEN_.00g205460;PGEN_.00g256170;PGEN_.00g261770;PGEN_.00g264740;PGEN_.00g272730;PGEN_.00g279590;PGEN_.00g301690;PGEN_.00g305230;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g343270"
